1975/043   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:15 0.64 354.34  87.79 -6.33 1624   4.47   691.5 213151. -1.15 -1.68  10.54  -1.68   5.68 0.18 0.34 0.23  0.15 761.6 712270.  4.23 692.9 175936.
 6:43:23 0.64 354.52  84.28 -6.36 1624   5.14   675.0 178847. -2.29  5.27  11.07  -2.28  -4.69 0.28 0.87 0.70  0.22 744.51153228.  4.54 668.3 179003.
 6:44:03 0.64 354.52  84.27 -6.36 1624   5.64   685.4 258733. -1.13  6.03   9.65  -2.93  -6.56 0.61 0.90 0.65  0.19 736.51236805.  5.05 685.5 217985.
 6:44:44 0.64 354.52  84.26 -6.36 1624   5.36   661.0 184097.  0.42 -0.84  10.42  -4.00  -0.94 1.02 1.40 4.92  0.15 759.11220796.  4.60 661.1 147662.
 6:45:24 0.64 354.52  84.26 -6.36 1624   5.16   658.2 135188. -0.17 -1.12  11.74  -3.88   1.68 0.20 0.62 0.59  0.12 791.91011856.  4.64 654.0 133005.
 6:46:05 0.64 354.52  84.25 -6.36 1624   5.50   652.6 117828. -3.88 -1.63  11.87  -1.39   3.19 0.30 1.66 1.33  0.14 719.7 978592.  4.87 657.6 142620.
 6:46:45 0.64 354.52  84.25 -6.36 1624   5.26   685.7 198858.  2.96 -1.09   9.60  -7.90   1.40 0.50 0.79 0.36  0.16 741.61144289.  4.41 680.1 153171.
 6:47:26 0.64 354.52  84.24 -6.36 1624   5.05   678.1 177340.  1.90 -0.68  10.32  -6.71   1.37 0.63 1.24 1.17  0.16 752.31369446.  4.80 671.2 157693.
 6:48:06 0.64 354.52  84.24 -6.36 1624   5.11   669.9 160292.  1.69  1.71  10.86  -5.73  -1.22 0.58 1.12 0.74 -1.00  -1.0     -1.  5.18 671.6 195219.
 6:48:47 0.64 354.52  84.23 -6.36 1624   5.59   671.7 185292.  0.33  4.19  11.18  -4.28  -2.10 0.49 0.89 1.49  0.16 733.3 845743.  5.13 670.7 180874.
 6:49:27 0.64 354.52  84.22 -6.36 1624   4.80   664.6 141581.  0.98  1.15  11.44  -4.36  -0.96 0.32 1.23 1.60  0.13 778.91219757.  4.60 661.9 107537.
 6:50:08 0.64 354.52  84.22 -6.36 1624   5.52   665.2 180874.  1.50  0.79  11.05  -5.58  -0.33 0.23 0.72 1.01  0.16 722.0 873186.  4.87 662.8 170167.
 6:50:48 0.64 354.52  84.21 -6.36 1624   5.08   665.2 157693.  0.88 -0.74  10.96  -5.62   0.73 0.66 1.61 1.92  0.18 727.81588366.  4.43 662.5 127080.
 6:51:29 0.64 354.52  84.21 -6.36 1624   5.18   687.1 194440.  2.35  3.45   8.85  -8.02  -2.82 0.43 0.44 1.14  0.15 734.9 823913.  4.76 685.1 240594.
 6:52:09 0.64 354.52  84.20 -6.36 1624   5.04   683.3 219596.  2.39  2.88   9.40  -7.84  -0.68 0.57 1.10 0.63  0.15 756.5 787738.  4.71 679.6 200989.
 6:52:50 0.64 354.52  84.19 -6.36 1624   5.07   674.3 207797.  2.07  1.54   8.98  -8.35  -0.82 1.37 1.41 0.72  0.16 752.21220588.  4.85 669.8 177080.
 6:53:30 0.64 354.52  84.19 -6.36 1624   5.00   665.7 170063.  1.33 -0.18  10.28  -6.79  -1.24 0.59 0.80 1.16  0.15 760.0 750108.  4.59 664.1 111487.
 6:54:11 0.64 354.52  84.18 -6.36 1624   4.89   682.1 169284. -0.12 -3.36  10.26  -4.50   5.36 0.66 2.33 2.43  0.13 775.0 986908.  4.64 678.9 159408.
 6:54:51 0.64 354.52  84.18 -6.36 1624   5.13   673.3 142464.  0.13 -2.85  10.88  -5.32   4.27 0.33 1.07 1.40  0.17 730.91463001.  5.04 670.7 199221.
 6:55:32 0.64 354.52  84.17 -6.36 1624   5.25   672.9 153795.  0.93  0.59  11.08  -5.88   1.76 0.30 0.98 0.91  0.16 719.01006450.  4.88 667.3 141581.
 6:56:12 0.64 354.52  84.17 -6.36 1624   5.31   670.1 152963.  1.34  1.82  11.29  -5.33   0.97 0.28 0.91 1.34  0.14 752.8 848238.  4.92 671.0 159096.
 6:56:53 0.64 354.52  84.16 -6.36 1624   5.51   679.7 169596.  1.93  1.60  10.57  -6.76  -0.33 0.39 0.87 0.61  0.17 719.41125993.  4.73 675.1 152392.
 6:57:33 0.64 354.52  84.15 -6.36 1624   5.62   698.3 249378.  3.87  1.54   9.36  -8.37  -0.64 1.06 1.19 0.55  0.16 757.8 669858.  4.94 696.0 215022.
 6:58:14 0.64 354.52  84.15 -6.36 1624   5.04   683.3 178223.  2.68  0.93   9.41  -8.46   0.20 0.93 0.89 0.65  0.17 750.21067573.  4.77 675.4 169907.
 6:58:54 0.64 354.52  84.14 -6.36 1624   5.18   678.5 152600.  2.52  1.85   9.83  -8.13  -0.74 0.30 0.63 0.45  0.14 770.91183998.  4.94 675.5 194492.
 6:59:35 0.64 354.52  84.14 -6.36 1624   5.25   695.8 194128.  3.13  3.07   8.51  -9.14  -2.23 0.30 0.65 0.82  0.17 756.81139507.  4.93 691.6 240386.
 7:00:15 0.64 354.52  84.13 -6.36 1624   4.67   698.3 230874.  2.99  4.48   7.30  -9.24  -4.19 1.18 0.94 0.56  0.15 778.2 972147.  4.50 695.5 193452.
 7:00:56 0.64 354.52  84.12 -6.36 1624   5.29   724.0 257486.  3.65  4.79   7.09  -8.34  -5.06 1.78 1.47 2.18  0.17 759.81076721.  4.49 721.9 231238.
 7:01:36 0.64 354.52  84.12 -6.36 1624   5.30   658.9 119647. -0.63  0.42  12.15  -4.03   0.95 0.30 0.50 0.53  0.17 767.51727659.  4.99 658.0 100416.
 7:02:17 0.64 354.53  84.11 -6.36 1624   4.76   661.6 106809.  0.52 -0.43  11.77  -5.06   1.03 0.23 0.59 0.93  0.18 748.51348656.  4.57 665.3 138670.
 7:02:57 0.64 354.53  84.11 -6.36 1624   5.03   665.4 142568.  1.11  0.56  11.94  -4.93   0.39 0.21 0.42 0.54  0.13 792.8 960712.  4.61 663.1 103327.
 7:03:38 0.64 354.53  84.10 -6.36 1624   5.01   660.4 102599.  0.34  1.20  11.82  -4.62  -0.52 0.26 0.62 0.36  0.25 701.61523293.  4.80 659.3 135552.
 7:04:18 0.64 354.53  84.09 -6.36 1624   5.24   659.5 130614. -0.36 -0.44  11.96  -4.02   1.19 0.23 0.67 0.98  0.12 786.4 883165.  4.80 659.2 101560.
 7:04:59 0.64 354.53  84.09 -6.36 1624   4.91   657.1  94699. -0.75  2.32  12.25  -3.45  -0.63 0.26 1.07 0.69  0.17 709.61526203.  4.34 654.9  83836.
 7:05:39 0.64 354.53  84.08 -6.36 1624   4.87   651.8  76768. -1.07  1.22  12.49  -3.20  -0.45 0.20 0.86 0.42  0.13 712.8 844703.  4.67 653.4  91321.
 7:06:20 0.64 354.53  84.08 -6.36 1624   5.09   671.1 152963.  0.04  3.42  11.88  -3.66  -2.09 0.55 1.14 1.51  0.14 720.81039507.  4.92 666.1 146466.
 7:07:00 0.64 354.53  84.07 -6.36 1624   5.48   660.6 121362. -0.35  0.81  11.81  -4.45  -0.95 0.67 1.31 1.25 -1.00  -1.0     -1.  4.83 659.1  98285.
 7:07:41 0.64 354.53  84.06 -6.36 1624   5.17   655.1  97870. -1.35  1.27  12.45  -2.34   0.05 0.15 0.28 0.41  0.18 724.7 910608.  4.63 653.9  87059.
 7:08:21 0.64 354.53  84.06 -6.36 1624   4.92   652.9  80354. -1.68  0.25  12.71  -2.05   0.61 0.20 0.41 0.48  0.40 585.2 661178.  4.84 656.1  87630.
 7:09:02 0.64 354.53  84.05 -6.36 1624   5.36   654.4  91996. -2.48 -0.68  12.79  -0.97   1.44 0.18 0.63 0.84  0.09 815.81010816.  4.68 654.0  85395.
 7:09:42 0.64 354.53  84.05 -6.36 1624   5.52   657.7 117932. -2.63 -1.29  12.86  -1.11   1.96 0.23 0.41 0.97  0.11 750.91069028.  4.87 656.5  96570.
 7:10:23 0.64 354.53  84.04 -6.36 1624   4.88   654.4  92776. -2.23 -0.96  12.56  -1.73   2.76 0.18 0.51 0.57  0.16 731.3 781917.  4.18 652.9  79782.
 7:11:03 0.64 354.53  84.04 -6.36 1624   5.60   657.5 110603. -1.26 -0.43  12.72  -0.80   2.47 0.16 0.67 0.50  0.11 784.8 789194.  4.87 654.5  85292.
 7:11:44 0.64 354.53  84.03 -6.36 1624   5.12   657.7  98077. -2.06 -1.12  12.31  -2.45   2.74 0.40 0.97 1.01  0.14 736.3 807073.  5.04 660.4 125988.
 7:12:24 0.64 354.53  84.02 -6.36 1624   5.18   669.8 150624.  1.14 -1.59  10.93  -5.85   3.19 0.24 0.59 0.65  0.14 757.2 992729.  4.75 670.3 163566.
 7:13:05 0.64 354.53  84.02 -6.36 1624   5.01   661.9 103483.  0.79 -0.80  11.07  -6.41   2.56 0.35 0.42 0.48  0.15 754.41171939.  4.78 664.9 134200.
 7:13:45 0.64 354.53  84.01 -6.36 1624   4.92   670.9 146986.  1.81 -0.88  10.84  -6.20   3.09 0.33 0.92 0.82  0.17 766.51100837.  4.55 670.9 165282.
 7:14:26 0.64 354.53  84.01 -6.36 1624   4.95   663.6 103483.  1.36  1.65  11.48  -5.71   0.27 0.23 0.52 0.65  0.19 717.61037636.  4.78 664.1 144751.
 7:15:06 0.64 354.53  84.00 -6.36 1624   5.23   661.5 131550. -0.20 -1.27  11.89  -4.57   1.98 0.19 0.77 1.07  0.18 724.11603751.  5.02 658.9 123389.
 7:15:47 0.64 354.53  83.99 -6.36 1624   5.39   673.0 194856.  2.01  0.50  11.33  -5.40   1.92 0.68 1.76 2.00  0.17 756.71164455.  4.56 672.4 161487.
 7:16:27 0.64 354.53  83.99 -6.36 1624   5.22   656.6 111799. -0.75 -0.61  12.05  -4.27   1.07 0.66 1.75 1.50  0.13 704.7 935972.  4.62 654.2  89657.
 7:17:08 0.64 354.53  83.98 -6.36 1624   5.53   652.4  91944. -0.96  0.34  12.83  -2.42   0.97 0.21 1.23 0.78  0.16 722.0 965078.  4.50 653.3  76248.
 7:17:48 0.64 354.53  83.98 -6.36 1624   4.93   650.1  83524. -3.34 -0.65  13.00   0.30   1.73 0.15 0.37 0.48  0.16 734.91070068.  4.49 655.0  90593.
 7:18:29 0.64 354.53  83.97 -6.36 1624   5.01   651.7  89398. -2.39  0.57  12.98  -0.43   1.19 0.16 0.85 0.45  0.16 718.5 865701.  4.49 650.7  88982.
 7:19:09 0.64 354.53  83.96 -6.36 1624   4.78   649.1  78944. -1.61  0.92  12.83  -1.97   1.02 0.18 0.88 0.59  0.18 732.91624125.  4.63 650.1  85477.
 7:19:50 0.64 354.53  83.96 -6.36 1624   4.89   650.9  90125. -3.32  0.32  12.71  -1.21   1.91 0.17 0.97 0.39  0.15 738.2 773809.  4.07 651.6  72298.
 7:20:30 0.64 354.53  83.95 -6.36 1624   5.38   655.1 114917. -1.43 -1.23  12.59  -1.51   3.18 0.22 0.80 0.68  0.19 733.21346992.  4.68 655.3  99741.
 7:21:11 0.64 354.53  83.95 -6.36 1624   5.19   653.7  93815. -1.88 -0.59  12.63  -1.39   2.61 0.17 1.15 0.53  0.16 723.9 856762.  4.45 651.3  89865.
 7:21:51 0.64 354.53  83.94 -6.36 1624   5.20   657.2 120375. -0.81 -0.89  12.39  -2.48   2.87 0.18 0.46 0.45  0.16 702.11067573.  4.85 656.1  99689.
 7:22:32 0.64 354.53  83.93 -6.36 1624   5.28   658.1 100468.  0.15 -0.85  12.37  -2.44   2.88 0.23 0.72 0.89  0.15 752.21166950.  5.04 657.4 137475.
 7:23:12 0.64 354.53  83.93 -6.36 1624   5.27   657.1 124845. -0.73 -0.76  12.52  -2.08   2.73 0.21 0.74 0.42  0.11 805.91241379.  5.00 653.8 113670.
 7:23:53 0.64 354.53  83.92 -6.36 1624   5.34   649.9  89813. -2.83  0.23  12.72  -0.86   2.38 0.18 0.78 0.82  0.14 737.2 827863.  4.66 650.9  95011.
 7:24:33 0.64 354.54  83.92 -6.36 1624   5.05   656.3 127911. -0.25  0.18  12.28  -3.62   1.24 0.30 0.80 0.35  0.16 695.91014143.  4.82 650.7 113748.
 7:25:14 0.64 354.54  83.91 -6.36 1624   5.30   655.2 110655.  0.08  0.03  11.64  -5.27   1.86 0.64 1.10 0.69  0.12 733.1 800836.  4.98 656.2 124481.
 7:25:54 0.64 354.54  83.91 -6.36 1624   5.39   656.0 112267. -0.28 -0.30  12.12  -4.05   2.13 0.32 0.80 0.66  0.17 741.21628075.  4.65 655.0  97194.
 7:26:35 0.64 354.54  83.90 -6.36 1624   5.13   654.4 111643. -0.58 -0.54  12.12  -3.52   2.76 0.23 0.39 0.32  0.15 727.1 828071.  4.74 652.7 100988.
 7:27:15 0.64 354.54  83.89 -6.36 1624   5.43   663.8 157173.  0.86  2.05  11.51  -4.61   0.67 0.71 1.41 1.80  0.19 743.31103540.  4.99 665.5 188982.
 7:27:56 0.64 354.54  83.89 -6.36 1624   5.56   660.4 105198. -0.51  0.42  11.97  -3.33   0.73 0.25 0.66 0.93  0.13 733.3 667987.  5.12 661.2 140177.
 7:28:36 0.64 354.54  83.88 -6.36 1624   5.41   662.9 141217. -0.38  1.97  11.84  -3.67  -0.82 0.35 0.91 0.45  0.14 775.51198967.  5.02 658.1  99949.
 7:29:17 0.64 354.54  83.88 -6.36 1624   5.72   665.7 179107.  0.95  1.84  11.08  -5.73  -0.44 0.25 0.48 0.54  0.15 735.3 753850.  5.27 665.9 162423.
 7:29:57 0.64 354.54  83.87 -6.36 1624   5.29   673.4 156966.  2.26  1.63  10.46  -6.92  -0.70 0.36 0.54 0.32  0.14 753.9 961336.  4.71 674.3 154159.
 7:30:38 0.64 354.54  83.86 -6.36 1624   5.15   673.0 166269.  1.45  1.59  11.05  -5.80  -0.37 0.27 0.46 0.28  0.17 747.21348240.  4.86 665.2 163618.
 7:31:18 0.64 354.54  83.86 -6.36 1624   5.11   666.0 154938.  1.15  2.02  11.40  -4.98  -1.00 0.27 0.65 0.55  0.12 763.0 927032.  4.64 657.9 139346.
 7:31:59 0.64 354.54  83.85 -6.36 1624   5.12   691.5 196363.  3.29 -0.69  10.57  -6.14  -0.14 1.02 2.13 2.04  0.14 754.71061960.  4.95 688.7 218868.
 7:32:39 0.64 354.54  83.85 -6.36 1624   5.05   662.3 145635.  0.00  0.00  11.45  -5.15  -1.24 0.26 1.09 1.03  0.20 723.01579010.  4.70 659.0  97870.
 7:33:20 0.64 354.54  83.84 -6.36 1624   5.23   652.2  93036. -2.62  1.47  12.24  -2.63  -1.89 0.21 0.43 0.71  0.16 731.3 891273.  4.81 652.3  85863.
 7:34:00 0.64 354.54  83.84 -6.36 1624   5.11   659.5 131186. -0.58 -1.10  12.14  -2.87   2.99 0.26 0.88 0.60  0.14 758.81377138.  4.75 655.5 110967.
 7:34:41 0.64 354.54  83.83 -6.36 1624   5.13   658.9 117152.  1.26  0.58  11.83  -5.14   1.20 0.30 0.57 0.38  0.15 737.5 716428.  4.32 653.7  97610.
 7:35:21 0.64 354.54  83.82 -6.36 1624   4.87   658.9 132329.  1.04  2.12  11.92  -5.03   0.12 0.20 0.37 0.27  0.17 698.81125162.  4.24 658.3 106913.
 7:36:02 0.64 354.54  83.82 -6.36 1624   4.67   656.2 116165.  0.72  1.18  11.51  -5.52  -0.43 0.64 0.85 0.30 -1.00  -1.0     -1.  4.40 658.4 157433.
 7:36:42 0.64 354.54  83.81 -6.36 1624   5.28   666.9 146570.  1.99  0.95  10.91  -6.54  -0.07 0.48 1.00 0.52  0.16 759.31060920.  4.94 670.5 171778.
 7:37:23 0.64 354.54  83.81 -6.36 1624  -1.00    -1.0     -1. -1.00 -1.00  11.36  -5.48   0.75 0.45 0.93 1.75 -1.00  -1.0     -1.  4.67 668.4 149897.
 7:38:03 0.64 354.54  83.80 -6.36 1624   4.80   663.9 143348.  1.46  2.96  11.05  -5.84  -1.49 0.46 1.17 0.94  0.11 790.91398136.  4.40 657.1 121258.
 7:38:47 0.64 354.54  83.79 -6.36 1624   5.25   646.5 146788.  0.00  0.00  10.95  -6.46  -1.89 0.19 0.25 0.08  0.13 706.5 770067. -1.00  -1.0     -1.
 7:39:28 0.64 354.54  83.79 -6.36 1624   6.82   681.4 223234.  2.76  0.88   9.57  -8.61   1.06 0.94 0.84 0.82  0.14 746.91058633.  5.71 679.1 205822.
 7:40:08 0.64 354.54  83.78 -6.36 1624   5.00   675.7 168556.  2.70  1.29  10.51  -7.43   0.70 0.38 0.79 0.92  0.19 733.6 654058.  4.48 672.3 165645.
 7:40:49 0.64 354.54  83.78 -6.36 1624   5.63   686.6 228016.  0.00  0.00   9.98  -7.96   0.72 0.50 0.83 0.43  0.12 750.51058425.  4.86 686.2 191737.
 7:42:55 0.64 354.54  83.76 -6.36 1624   5.04   671.5 148130.  2.46  0.09  10.69  -6.88  -0.17 0.33 1.45 1.36  0.17 730.5 960712.  4.45 665.4 146726.
 7:43:35 0.64 354.54  83.75 -6.36 1624   4.99   687.3 206706.  1.92 -2.71   9.63  -7.43   4.75 0.60 0.72 0.83  0.16 744.7 973394.  4.65 685.6 176248.
 7:44:11 0.64 354.54  83.75 -6.36 1624   5.27   661.3 162371.  0.00  0.00  10.10  -7.62   2.69 0.41 0.47 1.59  0.12 706.9 747405. -1.00  -1.0     -1.
 7:46:49 0.64 354.54  83.72 -6.36 1624  -1.00    -1.0     -1. -1.00 -1.00  10.54  -5.34   4.36 0.37 1.59 2.36 -1.00  -1.0     -1.  4.73 669.8 159772.
 7:47:29 0.64 354.55  83.72 -6.36 1624   5.62   678.7 238307.  0.00  0.00  11.00  -4.64   4.70 0.42 0.63 1.12  0.18 749.6 909153.  5.22 683.6 199066.
 7:48:10 0.64 354.55  83.71 -6.36 1624   5.60   679.7 179731.  0.09  0.00  10.34  -7.08   2.19 0.65 1.26 0.82  0.17 755.71172147.  5.10 673.6 175209.
 7:48:50 0.64 354.55  83.71 -6.36 1624   5.22   672.6 156082.  0.36 -2.53  10.90  -7.03   1.65 0.00 0.00 0.00  0.13 759.6 960712.  4.59 677.3 174117.
 7:49:32 0.64 354.55  83.70 -6.36 1624   4.81   688.0 184304.  3.03 -0.02   0.00   0.00   0.00 0.00 0.00 0.00  0.13 766.91103124.  4.78 685.6 251613.
 7:50:12 0.64 354.55  83.70 -6.36 1624   5.20   669.7 153847.  1.57  0.72  11.24  -5.38   1.97 0.45 1.34 1.28  0.17 741.31226825.  5.21 669.6 216373.
 7:50:53 0.64 354.55  83.69 -6.36 1624   5.12   668.2 148286.  0.83  1.39  11.36  -5.72   0.13 0.22 0.40 0.41  0.12 736.8 933269.  4.98 666.5 152807.
 7:51:33 0.64 354.55  83.68 -6.36 1624   5.24   673.4 160500.  2.09  0.72  10.89  -6.53   0.36 0.28 0.36 0.40  0.16 758.9 914350.  4.57 675.7 167776.
 7:52:14 0.64 354.55  83.68 -6.36 1624   5.13   678.0 175625.  1.83  2.41  10.67  -6.24  -1.46 0.21 0.62 1.55  0.16 722.71037844.  4.80 675.2 162631.
 7:52:54 0.64 354.55  83.67 -6.36 1624   5.31   675.0 154990.  1.87  1.55  10.55  -6.54   0.28 0.45 1.46 1.98  0.16 756.1 971107.  4.60 676.0 158369.
 7:53:35 0.64 354.55  83.67 -6.36 1624   5.02   671.9 148026.  0.88  1.56  10.96  -6.15  -0.89 0.43 0.78 0.45  0.12 729.1 956346.  4.69 666.2 146414.
 7:54:15 0.64 354.55  83.66 -6.36 1624   5.54   665.2 140645.  0.38  0.80  11.15  -5.55  -0.53 0.56 1.30 1.38  0.16 763.61301046.  4.68 661.6 101820.
 7:54:56 0.64 354.55  83.65 -6.36 1624   5.43   683.5 182589.  1.94  3.16  10.87  -6.17  -1.14 0.49 0.79 1.06  0.18 747.11684832.  4.80 679.9 158940.
 7:55:36 0.64 354.55  83.65 -6.36 1624   5.61   665.9 140489.  0.37  1.80  11.52  -4.30  -2.03 0.30 0.73 1.07  0.15 663.5 699380.  4.81 662.7 106497.
 7:56:17 0.64 354.55  83.64 -6.36 1624   4.96   660.2 103899. -0.20  0.73  11.79  -3.95  -0.66 0.30 0.74 0.58  0.18 727.3 934932.  4.86 662.3 145791.
 7:56:57 0.64 354.55  83.64 -6.36 1624   4.96   674.5 149585.  1.64  2.30  10.73  -6.17  -1.73 0.54 1.04 0.59  0.18 762.31407700.  4.66 675.4 157641.
 7:57:38 0.64 354.55  83.63 -6.36 1624   4.96   682.6 190074.  2.12  2.34  10.07  -7.34  -1.13 0.48 0.87 0.88 -1.00  -1.0     -1.  4.64 676.7 167672.
 7:58:18 0.64 354.55  83.62 -6.36 1624   4.99   672.9 171259.  1.36  2.75  10.36  -6.52  -2.61 0.37 0.52 0.25  0.16 749.21082126.  4.61 676.3 165853.
 7:58:59 0.64 354.55  83.62 -6.36 1624   5.21   679.0 164814.  1.78  2.87  10.13  -6.87  -2.70 0.28 0.25 0.28  0.11 763.71242210.  4.67 672.2 178327.
 7:59:39 0.64 354.55  83.61 -6.36 1624   4.72   671.6 154627.  1.44  2.68  10.85  -5.94  -1.61 0.32 0.48 0.82  0.18 741.1 979423.  4.26 674.0 154575.
 8:00:20 0.64 354.55  83.61 -6.36 1624   5.20   675.6 165853.  1.52  1.26  10.97  -5.78  -1.19 0.17 0.46 0.64  0.18 714.4 932230.  4.98 670.2 165905.
 8:01:00 0.64 354.55  83.60 -6.36 1624   5.23   666.8 152496.  0.29  0.01  11.34  -5.05  -0.24 0.30 0.61 0.70  0.15 752.3 887115.  5.02 668.7 179731.
 8:01:41 0.64 354.55  83.59 -6.36 1624   5.27   660.0 102495. -0.91  1.97  11.87  -3.42  -0.33 0.36 0.88 1.58 -1.00  -1.0     -1.  4.92 660.9 136331.
 8:02:21 0.64 354.55  83.59 -6.36 1624   4.95   668.3 145115.  1.28  0.26  11.79  -4.01   1.57 0.26 0.72 0.63 -1.00  -1.0     -1.  4.42 663.0 105614.
 8:03:02 0.64 354.55  83.58 -6.36 1624   5.49   664.4 182797. -0.27  1.24  11.75  -4.06  -0.44 0.55 1.37 0.67 -1.00  -1.0     -1.  4.96 659.4 147246.
 8:03:42 0.64 354.55  83.58 -6.36 1624   4.98   677.3 165282.  2.06  2.14   9.98  -7.57   0.03 0.90 1.24 1.25  0.14 752.6 993561.  4.78 679.0 166217.
 8:04:23 0.64 354.55  83.57 -6.36 1624   5.29   687.4 195635.  2.64  0.80   9.69  -7.89   0.62 0.74 0.94 1.04 -1.00  -1.0     -1.  5.17 688.7 232174.
 8:05:03 0.64 354.55  83.57 -6.36 1624   4.97   691.9 214814.  3.12  2.04   8.49  -9.02  -1.15 0.67 0.59 0.45  0.14 752.2 778383.  4.65 688.7 200053.
 8:05:44 0.64 354.55  83.56 -6.36 1624   5.12   706.6 257226.  3.57  1.97   7.50  -9.47  -2.73 0.58 0.34 0.71  0.19 762.6 793559.  4.84 699.3 262579.
 8:06:24 0.64 354.55  83.55 -6.36 1624   5.43   692.8 244648.  2.78  2.59   8.64  -8.61  -1.77 0.43 0.59 0.66  0.20 745.0 964039.  4.77 693.8 202288.
 8:07:05 0.64 354.55  83.55 -6.36 1624   5.19   696.6 203431.  3.16  1.96   8.76  -8.33  -1.24 1.35 1.15 1.47  0.13 777.0 909153.  4.89 692.9 240334.
 8:07:45 0.64 354.55  83.54 -6.36 1624   5.73   684.5 211540.  2.00  1.62  10.20  -6.07  -2.75 0.39 1.03 1.95  0.17 767.71347408.  4.98 682.9 195999.
 8:08:26 0.64 354.55  83.54 -6.36 1624   5.89   685.2 198806.  1.88  1.83   9.37  -6.36  -4.25 0.46 1.02 1.23  0.18 755.11290027.  5.26 686.9 260760.
 8:09:06 0.64 354.56  83.53 -6.37 1624   6.03   692.4 242933.  1.90  3.22   9.17  -6.76  -3.62 0.55 0.96 1.12  0.17 780.11341795.  5.30 694.4 286644.
 8:09:47 0.64 354.56  83.52 -6.37 1624   6.20   706.7 303380.  3.16 -1.41   9.19  -7.60   0.53 0.92 1.56 1.82  0.17 767.9 807697.  5.98 698.7 290802.
 8:10:27 0.64 354.56  83.52 -6.37 1624   5.76   691.4 252184.  2.38  2.78   9.18  -7.55  -2.07 0.35 0.68 0.97  0.17 748.11058633.  4.94 689.2 212371.
 8:11:08 0.64 354.56  83.51 -6.37 1624   5.56   720.6 291426.  3.11  2.90   6.96  -9.40  -3.23 1.01 0.87 0.77  0.15 767.61040338.  5.15 725.0 308837.
 8:11:48 0.64 354.56  83.51 -6.37 1624   5.66   721.3 233733.  3.65  4.22   6.82  -8.64  -5.08 0.81 1.08 0.91  0.16 760.5 781709.  5.21 716.3 263671.
 8:12:29 0.64 354.56  83.50 -6.37 1624   6.13   717.9 291166.  2.35  5.64   5.92  -7.82  -6.99 0.76 0.75 0.65  0.14 770.31354061.  5.48 712.3 295376.
 8:13:09 0.64 354.56  83.49 -6.37 1624   5.51   729.1 284409.  2.82  4.91   5.23  -8.45  -7.24 0.42 0.78 0.60  0.18 764.8 737218.  5.05 725.2 256186.
 8:13:50 0.64 354.56  83.49 -6.37 1624   5.79   746.0 255511.  2.99  5.15   3.69  -8.91  -7.86 0.44 0.37 0.37  0.18 750.31248239.  5.44 741.0 294752.
 8:14:30 0.64 354.56  83.48 -6.37 1624   5.52   740.8 299846.  2.50  5.71   3.52  -8.32  -8.39 0.72 0.49 0.36  0.16 775.61349071.  4.91 738.1 285085.
 8:15:11 0.64 354.56  83.48 -6.37 1624   5.24   751.1 249430.  2.75  5.46   2.22  -9.05  -7.68 0.94 0.58 0.58  0.16 772.2 863830.  5.08 749.5 304524.
 8:15:51 0.64 354.56  83.47 -6.37 1624   5.34   739.3 276457.  2.36  6.25   5.30  -7.83  -6.25 1.85 2.24 2.46  0.17 753.2 955723.  5.04 733.0 300314.
 8:16:32 0.64 354.56  83.47 -6.37 1624   6.16   706.1 303692.  3.11  2.21   9.01  -7.34  -1.25 1.00 1.73 1.55  0.13 776.4 945120.  5.53 694.8 260241.
 8:17:12 0.64 354.56  83.46 -6.37 1624   5.52   703.3 244596.  3.37  1.18   8.78  -7.79  -0.50 0.71 1.38 2.46  0.17 768.1 779006.  5.42 700.6 274846.
 8:17:53 0.64 354.56  83.45 -6.37 1624   6.08   708.1 347663.  1.34 -2.95   8.75  -7.36   2.88 0.93 1.21 2.73  0.17 777.8 818092.  5.45 712.8 419805.
 8:18:33 0.64 354.56  83.45 -6.37 1624   5.45   683.2 282070. -0.48 -2.25  10.55  -3.01   5.04 0.36 2.53 1.32 -1.00  -1.0     -1.  5.23 690.2 312164.
 8:19:14 0.64 354.56  83.44 -6.37 1624   6.14   718.9 295428. -4.21 -4.89   7.42  -0.23   9.24 1.11 2.58 1.38  0.23 767.61360298.  5.41 717.6 254991.
 8:19:54 0.64 354.56  83.44 -6.37 1624   5.80   716.0 346727. -1.91 -4.62   7.39  -1.16   9.35 0.91 1.27 0.96  0.15 756.4 886699.  5.88 712.9 318453.
 8:20:35 0.64 354.56  83.43 -6.37 1624   5.60   718.2 294388. -1.95 -4.43   7.53   1.58   8.67 0.86 2.32 1.48  0.15 781.81032646.  5.46 726.7 336800.
 8:21:15 0.64 354.56  83.42 -6.37 1624   5.67   720.1 331499. -5.91 -3.73   8.18   4.34   7.15 0.82 1.37 1.25  0.24 746.9 945535.  5.74 718.2 328276.
 8:21:56 0.64 354.56  83.42 -6.37 1624   5.90   710.6 341114. -3.87 -3.92   9.16   2.43   7.40 0.71 1.08 0.89  0.19 773.7 900837.  5.61 709.5 291738.
