1980/153   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:04 0.32  28.73 128.97  2.88 1695 181.74   314.6  75354. -1.59 -8.66  17.52   3.37  49.59 5.25 6.06 2.89 -1.00  -1.0     -1.164.97 319.2  64203.
 0:00:45 0.32  28.73 128.96  2.88 1695 212.27   308.9  75832.  0.00 -6.29  24.71  10.55  47.35 1.19 1.96 1.30 -1.00  -1.0     -1.173.83 310.2  57049.
 0:01:25 0.32  28.73 128.96  2.88 1695 206.49   307.9  60126. -2.57 -7.98  23.61   9.98  49.11 1.00 0.93 0.71 -1.00  -1.0     -1.167.34 311.8  64758.
 0:02:06 0.32  28.74 128.96  2.88 1695 204.63   305.5  64410. -2.55 -7.42  27.49   6.12  45.57 0.80 1.51 0.58 -1.00  -1.0     -1.183.54 307.8  49744.
 0:02:46 0.32  28.74 128.95  2.88 1695 212.94   304.2  63355. -2.63 -7.87  28.11   5.48  45.38 0.89 1.33 0.22 -1.00  -1.0     -1.185.29 305.5  46511.
 0:03:27 0.32  28.74 128.95  2.88 1695 184.94   298.4  81260. -1.63 -8.13  27.99   6.55  45.54 3.32 2.83 1.89 -1.00  -1.0     -1.183.78 299.6  61880.
 0:04:07 0.32  28.75 128.94  2.88 1695 219.43   308.8  60272. -2.85 -7.85  29.03   6.06  45.11 2.15 1.22 1.26 -1.00  -1.0     -1.158.26 306.8  45807.
 0:04:48 0.32  28.75 128.94  2.88 1695 210.81   300.0  65674. -1.53 -7.29  25.50   8.79  47.01 4.55 4.08 2.79 -1.00  -1.0     -1.157.41 299.1  38608.
 0:05:28 0.32  28.75 128.94  2.88 1695  -1.00    -1.0     -1. -1.00 -1.00  24.07  10.10  48.25 1.85 1.38 1.07 -1.00  -1.0     -1.147.67 311.1  67367.
 0:06:09 0.32  28.75 128.93  2.88 1695  -1.00    -1.0     -1. -1.00 -1.00  15.98   5.04  51.51 5.63 4.82 1.82 -1.00  -1.0     -1.193.73 313.9  96037.
 0:06:49 0.32  28.75 128.93  2.88 1695  -1.00    -1.0     -1. -1.00 -1.00  15.62   6.65  51.70 3.93 3.78 1.23 -1.00  -1.0     -1.152.21 322.6  60363.
 0:07:30 0.32  28.76 128.93  2.88 1695 180.70   312.7  58349. -4.09 -6.97  22.49  13.16  47.80 3.49 2.33 3.84  9.05 312.7 144257.166.78 314.9  55731.
 0:08:10 0.32  28.76 128.93  2.88 1695 204.71   297.6  74780. -5.24 -3.61  32.24  17.74  37.81 0.77 1.21 0.98 -1.00  -1.0     -1.176.90 305.1  82040.
 0:08:51 0.32  28.76 128.92  2.88 1695 223.19   300.8  72736. -5.09 -3.34  31.58  20.04  37.87 1.16 1.35 1.35 -1.00  -1.0     -1.194.26 303.9  69572.
 0:09:31 0.32  28.77 128.91  2.88 1695 203.43   298.1  72165. -5.99 -3.87  32.56  20.02  37.65 0.94 0.72 1.01 -1.00  -1.0     -1.181.18 305.3  75670.
 0:10:12 0.32  28.77 128.91  2.88 1695 196.58   298.1  75319. -6.11 -3.39  33.10  24.75  32.83 1.45 3.06 3.03 -1.00  -1.0     -1.168.29 302.2  72856.
 0:10:52 0.32  28.77 128.91  2.88 1695 201.15   298.1  60876. -7.91 -1.85  33.69  26.49  31.24 1.23 2.37 1.42 -1.00  -1.0     -1.178.74 306.4  73600.
 0:11:33 0.32  28.77 128.91  2.88 1695 208.04   299.2  75303. -6.78 -8.26  33.01  23.34  34.24 1.37 1.37 0.98 -1.00  -1.0     -1.179.68 304.2  71758.
 0:12:13 0.32  28.78 128.90  2.88 1695 202.37   294.9  66561. -5.85 -3.34  31.83  23.66  34.91 2.05 1.76 0.55  8.47 297.4 125598.171.77 300.4  60561.
 0:12:54 0.32  28.78 128.89  2.88 1695 206.12   296.7  68734. -6.12 -3.04  31.77  23.28  34.51 1.66 0.94 1.80 -1.00  -1.0     -1.176.57 300.9  65677.
 0:13:34 0.32  28.78 128.89  2.88 1695 195.47   301.0  55091. -6.58 -4.06  33.04  24.11  32.90 2.66 1.83 5.00 -1.00  -1.0     -1.169.64 305.3  51131.
 0:14:15 0.32  28.79 128.89  2.88 1695 209.49   295.3  68029. -6.63 -2.59  37.56  26.64  23.82 2.63 1.24 5.25 -1.00  -1.0     -1.180.66 300.0  65447.
