1976/223   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
21:17:16 0.94 172.03 257.40 -5.90 1644  10.54   418.5 161432. -1.85  0.89  -0.96   0.90  -9.12 0.00 0.00 0.00 -1.00  -1.0     -1.  9.56 418.1 153126.
22:00:28 0.94 172.03 257.00 -5.90 1644   9.99   410.5 140441.  0.18 -0.96   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.56 411.4 124507.
22:07:40 0.94 172.03 256.93 -5.90 1644   5.98   411.4 110396. -0.83  1.39   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.29 411.8 129038.
22:50:52 0.94 172.02 256.53 -5.90 1644   5.48   430.2 152694.  0.00  0.00  -0.16   7.90   0.28 0.00 0.00 0.00 -1.00  -1.0     -1.  4.80 430.7 156251.
23:46:04 0.94 172.01 256.01 -5.90 1644   4.89   432.1 187813.  0.66 -0.32  -6.11   2.30  -3.97 0.00 0.00 0.00 -1.00  -1.0     -1.  4.51 432.0 176492.
