1978/058   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:02:23 0.90 338.42 168.42 -6.31 1665   3.24   664.9 154990.  3.98  1.23  -1.68  -5.22  -1.19 0.00 0.00 0.00  0.14 655.9 558865.  2.61 661.2 154402.
 0:19:10 0.90 338.42 168.26 -6.31 1665   3.24   664.9 154938.  3.98  1.23   1.63  -4.62   2.64 0.05 0.20 0.20  0.14 655.9 557773.  2.61 661.2 154792.
 0:23:58 0.90 338.42 168.22 -6.31 1665   2.96   661.8 132995.  2.26 -3.63   0.12  -4.52   3.63 0.15 0.10 0.00  0.11 664.9 637426.  2.52 663.4 160708.
 0:23:59 0.90 338.42 168.22 -6.31 1665   2.97   661.8 133122.  2.26 -3.63   0.00   0.00   0.00 0.00 0.00 0.00  0.11 664.9 646365.  2.51 663.5 159096.
 0:33:41 0.90 338.35 168.06 -6.25 1665  -1.00    -1.0     -1. -1.00 -1.00  -1.51  -3.81   2.80 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:45:34 0.90 338.41 168.02 -6.31 1665   2.70   663.0 148182.  2.91 -3.92  -1.72  -3.71   3.40 0.20 0.10 0.20  0.14 642.0 725615.  2.38 661.0 145719.
 0:45:35 0.90 338.41 168.02 -6.31 1665   2.70   663.0 148338.  2.91 -3.92   0.00   0.00   0.00 0.00 0.00 0.00  0.14 641.9 730007.  2.38 661.0 144651.
 2:04:26 0.90 338.33 167.22 -6.25 1665  -1.00    -1.0     -1. -1.00 -1.00   4.32  -2.75   0.36 0.18 0.19 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:05:13 0.90 338.40 167.28 -6.31 1665   3.71   605.1 179279.  3.32 -1.11   4.42  -2.36   0.49 0.25 0.42 0.40  0.14 632.4 901226.  3.02 602.9 160789.
 2:05:34 0.90 338.40 167.27 -6.31 1665   3.71   605.1 179367.  3.32 -1.11   4.38  -2.29   0.84 0.22 0.25 0.37  0.14 632.4 902214.  3.02 602.9 160880.
 2:05:54 0.90 338.40 167.27 -6.31 1665   3.56   605.6 203457.  2.33 -1.68   3.93  -2.51   1.60 0.31 0.30 0.48  0.14 634.3 539413.  2.97 602.1 206654.
 2:06:34 0.90 338.40 167.26 -6.31 1665   3.52   605.9 171155.  2.56 -2.34   3.01  -3.12   2.41 0.41 0.40 0.42  0.10 643.1 440257.  2.79 607.6 161344.
 2:07:15 0.90 338.40 167.26 -6.31 1665   3.26   613.4 186081.  2.55 -3.00   3.35  -3.56   1.15 0.30 0.45 0.68  0.13 642.1 554395.  2.83 610.8 173065.
