1977/258   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
12:59:48 0.69 138.08 334.57 -5.90 1659  11.35   662.4 403225. -5.24  3.32   0.00   0.00   0.00 0.00 0.00 0.00  0.32 741.6 969652. 10.29 658.3 327601.
15:52:55 0.69 138.14 333.04 -5.92 1659   8.85   686.4 342673. -2.44 -2.51   9.53  -9.00   8.67 0.28 0.33 0.58  0.26 717.3 900837.  7.93 687.3 309461.
15:55:37 0.69 138.14 333.01 -5.92 1659   6.94   652.1 337476. -1.96  1.89  15.27  -6.99  -0.05 0.24 0.44 1.73  0.30 749.2 959881.  6.67 656.0 309981.
15:58:19 0.69 138.14 332.99 -5.92 1659   6.50   664.1 245168. -1.88 -2.46  12.23  -7.43   5.97 0.28 0.90 1.26  0.28 721.5 846782.  5.75 665.1 205043.
16:01:01 0.69 138.14 332.96 -5.92 1659   4.91   699.6 203327.  1.11 -3.00  11.15  -5.68   3.60 0.22 0.29 0.32  0.20 744.61205412.  4.74 694.9 186799.
16:03:43 0.69 138.14 332.94 -5.92 1659   5.06   711.3 230199.  0.64 -4.03   8.09  -5.69   6.04 0.52 0.63 0.68  0.23 749.91002916.  4.94 710.6 216061.
16:06:25 0.69 138.14 332.92 -5.92 1659   5.23   703.8 230978.  0.91 -3.34   8.94  -6.06   5.16 0.45 0.04 0.35  0.19 755.3 655305.  4.58 698.3 225781.
16:09:07 0.69 138.14 332.89 -5.92 1659   5.21   729.9 246571.  1.01 -4.52   6.54  -6.26   6.59 0.74 0.78 0.26  0.03 897.9 796678.  4.78 726.5 216893.
16:11:49 0.69 138.14 332.87 -5.92 1659   4.60   711.4 204471.  0.02 -4.60   9.07  -4.71   6.14 0.17 0.34 0.30  0.25 738.11199798.  4.49 705.2 164190.
16:14:31 0.69 138.14 332.85 -5.92 1659   5.03   716.3 214814.  0.58 -4.60   8.86  -2.92   7.32 1.12 0.49 0.67  0.19 754.01293978.  4.63 713.4 179835.
16:17:13 0.69 138.14 332.82 -5.92 1659   5.25   711.6 203743.  0.85 -4.03  10.06  -5.05   4.12 0.00 0.00 0.00  0.23 731.21089818.  5.06 706.4 183837.
16:19:55 0.69 138.15 332.80 -5.92 1659   5.30   715.7 245427.  0.11 -4.86   0.00   0.00   0.00 0.00 0.00 0.00  0.19 756.81206035.  4.89 714.6 205510.
16:22:37 0.69 138.15 332.77 -5.92 1659   4.77   717.4 192984.  0.63 -4.66   0.00   0.00   0.00 0.00 0.00 0.00  0.19 757.6 529109.  4.63 709.1 186332.
16:25:19 0.69 138.15 332.75 -5.92 1659   5.53   708.9 260500. -0.42 -5.03   0.00   0.00   0.00 0.00 0.00 0.00  0.24 755.51132646.  4.93 714.0 228691.
16:28:01 0.69 138.15 332.73 -5.92 1659   5.23   674.6 148545. -0.21  4.10   0.00   0.00   0.00 0.00 0.00 0.00  0.19 748.8 822250.  5.10 675.9 183421.
16:30:43 0.69 138.15 332.70 -5.92 1659   6.05   672.1 170687.  0.15 -0.07   0.00   0.00   0.00 0.00 0.00 0.00  0.24 737.4 813102.  5.35 668.7 173338.
16:33:25 0.69 138.15 332.68 -5.92 1659   5.06   723.3 212683.  1.06  6.18   0.00   0.00   0.00 0.00 0.00 0.00  0.19 731.21212688.  4.88 723.3 264347.
16:36:07 0.69 138.15 332.65 -5.92 1659   4.92   679.6 167776. -5.11  5.13   0.00   0.00   0.00 0.00 0.00 0.00  0.18 729.4 882333.  4.85 674.6 171207.
16:38:49 0.69 138.15 332.63 -5.92 1659   5.13   669.2 146259. -4.44  4.22   0.00   0.00   0.00 0.00 0.00 0.00  0.20 729.81155307.  4.82 663.6 129626.
16:41:31 0.69 138.15 332.61 -5.92 1659   5.60   680.9 191841. -6.87  2.33   0.00   0.00   0.00 0.00 0.00 0.00  0.16 741.81087947.  5.23 681.1 159668.
16:44:13 0.69 138.15 332.58 -5.92 1659   5.53   668.0 214814. -4.97 -1.34   0.00   0.00   0.00 0.00 0.00 0.00  0.23 731.01259258.  5.30 667.5 204055.
16:46:55 0.69 138.15 332.56 -5.92 1659   5.48   673.9 165749. -1.74 -2.24   0.00   0.00   0.00 0.00 0.00 0.00  0.16 735.6 605409.  4.95 671.4 141997.
16:49:37 0.69 138.16 332.53 -5.92 1659   5.14   677.5 220583. -1.12 -1.49   0.00   0.00   0.00 0.00 0.00 0.00  0.21 737.21153644.  5.04 671.7 174897.
16:52:19 0.69 138.16 332.51 -5.92 1659   4.99   712.5 222818.  2.81  0.28   0.00   0.00   0.00 0.00 0.00 0.00  0.17 755.41279424.  4.45 713.5 207693.
16:55:01 0.69 138.16 332.49 -5.92 1659   6.02   700.1 268037. -2.22 -5.11   0.00   0.00   0.00 0.00 0.00 0.00  0.21 749.7 659879.  5.64 705.7 285345.
16:57:43 0.69 138.16 332.46 -5.92 1659   4.17   718.5 116581.  2.68 -0.84   0.00   0.00   0.00 0.00 0.00 0.00  0.19 756.71170068.  3.93 714.2 182278.
17:00:25 0.69 138.16 332.44 -5.92 1659   5.86   732.2 281239.  1.98 -2.71   8.20  -6.91   4.30 1.18 0.99 0.40  0.22 746.4 808944.  5.68 729.0 302600.
17:03:07 0.69 138.16 332.42 -5.92 1659  -1.00    -1.0     -1. -1.00 -1.00  12.25  -2.30   3.51 0.44 1.82 0.37 -1.00  -1.0     -1.  5.14 679.5 156862.
17:05:49 0.69 138.16 332.39 -5.92 1659   5.23   692.0 225573.  1.01 -1.60  11.79  -5.31   1.17 0.78 1.55 0.24  0.16 744.01095432.  4.98 691.6 180510.
17:08:31 0.69 138.16 332.37 -5.92 1659   5.32   666.9 156134. -2.53  0.22  13.77  -1.66  -0.73 0.22 0.15 0.39  0.19 745.31271940.  4.80 660.0  86435.
17:11:13 0.69 138.16 332.34 -5.92 1659   5.16   683.5 236696.  0.64 -0.27  12.49  -4.05  -0.20 1.16 2.27 0.51  0.19 739.41054683.  4.93 685.5 207797.
17:13:55 0.69 138.16 332.32 -5.92 1659   5.60   685.5 208421. -6.67  3.18  12.22   4.51  -4.52 0.19 0.27 0.54  0.22 742.41137012.  5.26 689.6 202236.
17:16:37 0.69 138.16 332.29 -5.92 1659   5.48   673.1 149221. -1.54 -1.02  13.39  -2.49   0.12 0.30 0.32 0.74  0.20 745.01156763.  5.47 670.1 211176.
17:19:19 0.69 138.16 332.27 -5.92 1659   5.87   669.2 181030. -4.06  1.68  13.72  -0.02  -2.06 0.09 0.64 0.53  0.20 728.21021212.  5.58 668.1 144076.
17:22:01 0.69 138.17 332.25 -5.92 1659   4.84   671.0 142516. -2.30  2.88  12.07  -1.86  -6.30 0.54 0.43 1.16  0.26 740.61292522.  4.95 671.1 182226.
17:24:43 0.69 138.17 332.22 -5.92 1659   4.92   680.1 189398. -1.23  4.84  11.62  -3.76  -6.58 0.26 0.87 1.32  0.17 758.01347200.  4.71 682.0 202548.
17:27:25 0.69 138.17 332.20 -5.92 1659   4.92   676.5 155770.  0.07  4.45  11.61  -3.92  -6.44 0.66 0.29 1.03  0.21 737.11164663.  4.50 680.0 190905.
17:30:07 0.69 138.17 332.18 -5.92 1659   5.33   670.4 175209.  0.00 -3.34  12.95  -0.18   2.45 0.43 1.82 1.50  0.22 744.41207075.  5.11 667.6 180146.
17:32:49 0.69 138.17 332.15 -5.92 1659   5.19   665.2 149845. -3.16 -3.18  13.36  -0.41   1.88 0.33 0.27 1.05  0.19 713.1 814557.  4.93 659.8 134876.
17:35:31 0.69 138.17 332.13 -5.92 1659   5.43   655.1 105822. -3.51 -0.99  13.88  -0.51   0.34 0.25 0.60 0.99  0.22 714.81121627.  4.99 660.6 151040.
17:38:13 0.69 138.17 332.10 -5.92 1659   4.89   671.5 159148.  0.36 -2.86  12.44  -4.36   1.98 0.62 0.61 1.16  0.13 743.6 686074.  5.06 669.6 194959.
17:40:55 0.69 138.17 332.08 -5.92 1659   5.15   661.9 107797. -0.15 -2.13  12.26  -4.32   1.35 0.32 1.33 1.01  0.21 705.91027241.  4.87 663.4 151508.
17:43:37 0.69 138.17 332.06 -5.92 1659   4.78   679.4 165593.  0.43 -4.04  11.10  -5.70   3.26 0.23 0.29 0.16  0.16 728.41095016.  4.54 681.1 147350.
17:46:19 0.69 138.17 332.03 -5.93 1659   5.39   654.5 101508. -4.31 -1.63  13.38  -0.91   0.96 0.65 1.78 0.89  0.15 726.3 758424.  4.55 653.5  94491.
17:49:01 0.69 138.17 332.01 -5.93 1659   5.32   686.2 206654. -1.46 -4.90  10.98  -3.79   4.55 0.35 0.56 0.36  0.22 739.2 853643.  4.77 686.0 169803.
17:51:43 0.69 138.17 331.98 -5.93 1659   5.23   676.8 153171.  1.49 -0.84  11.91  -5.87   0.37 0.33 0.51 0.58  0.17 727.6 737634.  4.85 672.1 166737.
17:54:25 0.69 138.18 331.96 -5.93 1659   5.09   677.9 155198. -0.05 -3.15  11.38  -5.52   2.07 0.22 0.29 0.39  0.14 722.7 836387.  4.88 683.0 179627.
17:57:07 0.69 138.18 331.94 -5.93 1659   5.01   659.2 108317. -0.95  0.98  12.70  -4.42  -1.94 0.21 0.32 0.76  0.15 728.4 845743.  4.58 663.2 132589.
17:59:49 0.69 138.18 331.91 -5.93 1659   5.25   663.8 136903. -2.47 -1.50  13.47  -1.83  -0.14 0.15 0.52 0.20  0.16 724.11231815.  4.62 660.9 106653.
18:02:31 0.69 138.18 331.89 -5.93 1659   5.77   687.6 184512. -0.44  3.48  11.74  -4.02  -5.93 0.84 0.88 1.06  0.18 752.11163000.  5.38 686.7 192569.
18:05:13 0.69 138.18 331.86 -5.93 1659   5.71   688.1 208005. -0.47  2.11  11.76  -5.43  -3.29 0.16 0.18 0.54  0.18 736.61175682.  5.29 688.6 202704.
18:07:55 0.69 138.18 331.84 -5.93 1659   5.65   682.6 176404. -0.70 -1.88  12.77  -3.59   1.38 0.34 0.49 0.44  0.17 737.0 669858.  5.43 676.7 152963.
18:10:37 0.69 138.18 331.82 -5.93 1659   6.07   717.8 231862. -2.78 -3.59   9.57  -0.86   6.26 0.26 0.79 0.37  0.23 771.51184414.  5.84 715.1 273286.
18:13:19 0.69 138.18 331.79 -5.93 1659   5.36   747.7 214554. -3.73 -4.22   5.87   1.05   7.63 0.79 0.56 0.61  0.26 754.91212272.  5.34 749.8 262631.
18:16:01 0.69 138.18 331.77 -5.93 1659   5.90   731.2 331862. -3.45 -2.34   9.41  -1.03   3.72 0.41 0.53 0.16  0.20 788.21277761.  5.40 727.9 298702.
18:18:43 0.69 138.18 331.75 -5.93 1659   6.39   719.7 299066. -1.81 -1.49  10.79  -2.80   2.36 0.31 0.82 1.00  0.21 780.5 672977.  5.76 724.0 334045.
18:21:25 0.69 138.18 331.72 -5.93 1659   6.28   730.3 316686. -0.15  1.94   9.48  -6.13  -3.14 0.34 0.33 0.32  0.29 780.71134101.  5.63 727.0 337476.
18:24:07 0.69 138.19 331.70 -5.93 1659   5.76   724.2 289814. -0.29 -0.44   9.88  -5.85   0.53 0.23 0.34 0.92  0.26 769.41211233.  4.97 724.3 227912.
18:26:49 0.69 138.19 331.67 -5.93 1659   6.00   756.0 331759.  0.56  3.60   6.96  -6.50  -5.84 0.52 0.37 0.41  0.28 770.81152605.  5.55 752.3 265022.
18:29:31 0.69 138.19 331.65 -5.93 1659   5.96   750.8 313515. -0.72  4.77   7.82  -3.99  -8.24 0.50 0.89 0.59  0.23 778.6 866741.  5.67 750.7 310501.
18:32:13 0.69 138.19 331.63 -5.93 1659   6.14   714.6 311956. -3.82  3.08  10.61  -1.12  -6.17 0.62 0.81 0.79  0.21 776.7 940754.  5.92 711.9 283110.
18:34:55 0.69 138.19 331.60 -5.93 1659   5.92   720.4 255407. -0.64  3.04   9.59  -5.23  -5.00 0.26 0.24 0.29  0.21 784.9 699588.  5.12 719.1 224585.
18:37:37 0.69 138.19 331.58 -5.93 1659   6.07   745.7 318765.  0.02  3.81   8.60  -6.35  -4.41 1.07 0.74 1.03  0.30 775.8 999382.  5.56 740.0 320324.
18:40:19 0.69 138.19 331.55 -5.93 1659   5.64   727.8 291166. -0.98  3.14   8.87  -4.94  -5.35 1.09 0.54 1.54  0.22 779.9 826616.  5.35 730.9 332330.
18:43:01 0.69 138.19 331.53 -5.93 1659   5.72   742.7 317102.  0.40 -0.43   6.18  -7.21   0.65 0.75 0.20 1.25  0.20 763.3 758424.  5.25 739.8 305719.
18:45:43 0.69 138.19 331.51 -5.93 1659   6.10   721.3 312112. -0.71  0.12  10.37  -4.77   0.01 0.10 0.30 0.33  0.23 771.91021004.  5.40 724.7 354264.
18:48:25 0.69 138.19 331.48 -5.93 1659  -1.00    -1.0     -1. -1.00 -1.00   7.14   0.27  -8.09 0.48 0.32 0.27 -1.00  -1.0     -1.  5.82 745.0 306654.
18:51:07 0.69 138.19 331.46 -5.93 1659   6.16   763.7 342102. -7.92  1.92   5.12   7.98  -1.93 0.29 0.15 0.91  0.27 766.5 746158.  5.86 762.8 357590.
18:53:48 0.69 138.16 331.40 -6.11 1660  -1.00    -1.0     -1. -1.00 -1.00   6.69   6.42  -1.50 0.67 0.21 1.39 -1.00  -1.0     -1. -1.00  -1.0     -1.
18:53:49 0.69 138.19 331.43 -5.93 1659   6.28   754.1 353796. -6.66 -1.14   0.00   0.00   0.00 0.00 0.00 0.00  0.29 777.11209570.  5.90 756.6 386489.
18:56:31 0.69 138.20 331.41 -5.93 1659   6.02   741.6 430928. -5.60  1.47   9.70   1.93  -3.17 0.24 0.54 1.28  0.23 770.1 965910.  5.86 740.3 383578.
18:59:13 0.69 138.20 331.39 -5.93 1659   5.70   745.3 337112. -5.78 -1.22   8.90   3.42   2.75 0.25 0.29 0.34  0.35 786.01176305.  5.13 753.4 379732.
19:01:55 0.69 138.20 331.36 -5.93 1659   5.62   736.2 427497. -4.30 -1.10  10.52   1.02   1.56 0.29 0.25 0.46  0.29 802.91352190.  5.30 737.7 412476.
19:04:37 0.69 138.20 331.34 -5.93 1659   6.15   734.6 376561. -1.99  0.12  10.39  -3.39  -0.04 0.63 0.41 0.14  0.30 780.51461962.  6.13 736.5 444753.
19:07:19 0.69 138.20 331.31 -5.93 1659   5.83   733.0 394233. -2.55 -0.92  10.65  -3.06   1.46 0.30 0.34 0.21  0.22 795.91086700.  5.20 733.8 360085.
19:10:01 0.69 138.20 331.29 -5.93 1659   5.68   757.1 312424.  0.61  1.02   6.57  -7.18  -1.12 0.56 0.25 0.19  0.29 782.01180255.  5.02 761.0 353432.
19:12:43 0.69 138.20 331.27 -5.93 1659   5.23   752.8 356447. -4.19 -1.53   8.91   1.27   5.06 0.23 0.50 0.15  0.24 788.7 787322.  4.91 750.0 329056.
19:15:25 0.69 138.20 331.24 -5.93 1659   5.54   752.0 362580. -5.11 -1.07   7.48   3.71   4.64 0.83 0.39 0.28  0.23 802.1 780877.  5.18 760.3 368817.
19:18:07 0.69 138.20 331.22 -5.93 1659  -1.00    -1.0     -1. -1.00 -1.00   9.04  -0.11   4.53 0.21 0.22 0.20 -1.00  -1.0     -1.  5.02 750.2 355459.
19:20:49 0.69 138.20 331.20 -5.93 1659   5.50   743.5 362892. -1.32  0.02  10.03  -3.86   1.46 0.13 0.82 0.60  0.26 798.81060296.  5.18 749.6 373183.
19:23:31 0.69 138.20 331.17 -5.93 1659   5.59   758.9 352133. -2.24  4.74   9.71  -1.92  -5.25 0.45 0.53 0.64  0.29 806.21345537.  5.09 754.0 348443.
19:26:13 0.69 138.21 331.15 -5.93 1659   6.16   795.6 351717. -0.13  4.57   3.51  -5.00  -6.22 0.77 0.41 0.54  0.28 794.5 932853.  5.67 790.7 365491.
19:28:55 0.69 138.21 331.12 -5.93 1659   6.15   792.4 366686.  1.04  0.90   5.69  -6.59  -0.76 0.88 0.56 0.40  0.35 806.81465288.  5.51 794.4 376977.
19:31:37 0.69 138.21 331.10 -5.93 1659   6.41   751.4 479992.  0.00  1.09  10.71  -1.00  -1.12 0.22 0.77 0.80 -1.00  -1.0     -1.  5.82 745.4 458474.
19:34:19 0.69 138.21 331.08 -5.93 1659   5.82   748.3 414919. -4.80  1.19  11.10   0.95  -0.78 0.17 0.52 0.76  0.26 803.91473189.  5.50 746.8 393401.
19:37:00 0.69 138.18 331.02 -6.12 1660  -1.00    -1.0     -1. -1.00 -1.00   8.84   1.37  -3.30 1.21 1.55 2.59 -1.00  -1.0     -1. -1.00  -1.0     -1.
19:37:01 0.69 138.21 331.05 -5.93 1659   7.18   766.4 442206. -4.71  3.84   0.00   0.00   0.00 0.00 0.00 0.00  0.28 807.5 831190.  6.24 767.4 377913.
19:39:43 0.69 138.21 331.03 -5.93 1659   5.48   789.1 306395. -5.44  4.36   1.75   4.64  -6.59 0.86 0.15 0.19  0.26 776.51007074.  5.48 786.5 274742.
19:42:25 0.69 138.21 331.01 -5.93 1659   6.00   771.6 253899. -5.46  3.74   5.26   4.55  -7.18 0.28 0.46 0.18  0.31 782.31148447.  5.22 777.6 306395.
19:45:07 0.69 138.21 330.98 -5.93 1659   5.81   788.1 240126. -4.89  3.99   2.99   5.27  -7.67 0.20 0.26 0.22  0.25 773.6 953020.  5.37 783.1 267881.
19:47:49 0.69 138.21 330.96 -5.93 1659   5.96   779.0 263827. -4.33  4.65   5.40   3.89  -7.25 0.27 0.81 0.61  0.28 776.2 977136.  5.62 781.5 326301.
19:50:31 0.69 138.21 330.93 -5.93 1659   6.35   764.1 343349. -4.41  3.37   6.10   1.31  -8.11 0.70 0.71 0.33  0.27 776.3 942417.  6.07 763.1 343661.
19:53:13 0.69 138.21 330.91 -5.93 1659   6.67   806.2 380459. -2.35  3.05  -1.26  -2.24  -5.87 0.84 0.39 0.40  0.29 797.81141378.  6.47 802.6 375886.
19:55:55 0.69 138.21 330.88 -5.93 1659   6.63   802.0 280303. -1.09  3.40  -0.35  -4.92  -6.44 0.49 0.92 0.87  0.30 792.71261129.  6.38 799.6 375522.
19:58:37 0.69 138.22 330.86 -5.93 1659   6.88   785.9 364815. -3.35  3.40   4.91  -0.08  -6.80 0.59 0.56 0.36  0.31 775.91493979.  6.43 783.2 389087.
20:01:19 0.69 138.22 330.84 -5.93 1659   6.47   761.4 362528. -5.53  2.26   7.97   4.89  -4.80 0.14 0.22 0.32  0.29 805.81551983.  6.00 762.8 340127.
20:04:01 0.69 138.22 330.81 -5.93 1659   6.16   766.9 446364. -5.66  1.23   8.14   4.91  -2.95 0.26 0.11 0.42  0.32 779.51383375.  5.76 769.4 387424.
20:06:43 0.69 138.22 330.79 -5.94 1659   6.10   762.0 405356. -1.14 -0.80   8.05  -3.94   2.39 0.05 1.14 0.66  0.25 776.81115390.  5.88 760.6 399794.
20:09:25 0.69 138.22 330.77 -5.94 1659   6.36   748.0 364399. -3.30 -0.05  10.62  -1.20   2.12 0.37 0.62 1.07  0.24 788.01340755.  6.29 750.7 502913.
20:12:07 0.69 138.22 330.74 -5.94 1659   6.41   758.0 397247. -2.13  2.66   8.46  -2.16  -4.82 1.64 0.93 1.60  0.27 809.31174434.  6.06 751.2 387528.
20:14:49 0.69 138.22 330.72 -5.94 1659   6.03   740.7 371208. -1.45  0.53   9.96  -2.40  -2.19 0.30 0.53 0.50  0.29 790.21335142.  5.82 746.3 433682.
20:17:31 0.69 138.22 330.69 -5.94 1659   6.11   746.9 405148. -3.49  2.33   8.43   0.27  -3.46 0.41 2.33 1.43  0.28 782.8 826200.  5.34 745.3 395065.
20:20:12 0.69 138.19 330.64 -6.12 1660  -1.00    -1.0     -1. -1.00 -1.00   9.98   3.18   2.15 0.51 0.16 0.81 -1.00  -1.0     -1. -1.00  -1.0     -1.
20:20:13 0.69 138.22 330.67 -5.94 1659   5.89   751.4 375574. -5.19 -0.84   0.00   0.00   0.00 0.00 0.00 0.00  0.25 807.5 969860.  5.79 754.3 421988.
20:22:55 0.69 138.22 330.65 -5.94 1659   5.72   794.2 390907.  0.00  0.91   3.20  -5.69  -0.26 0.30 0.41 0.52  0.26 807.41532233.  5.22 796.8 411021.
20:25:37 0.68 138.22 330.62 -5.94 1659   5.87   795.8 388204. -0.07  0.62   3.88  -6.79   0.60 0.27 0.29 0.79  0.28 800.2 990026.  5.73 791.1 394285.
20:28:19 0.68 138.23 330.60 -5.94 1659   5.65   773.8 403433.  0.35  1.04   5.58  -6.59   0.84 0.57 0.19 0.52  0.28 784.9 944912.  4.94 772.6 357538.
20:31:01 0.68 138.23 330.57 -5.94 1659   6.08   756.0 341218. -2.44  3.72   8.78  -1.56  -5.55 0.24 0.83 0.29  0.24 806.71002292.  5.72 759.9 366478.
20:33:43 0.68 138.23 330.55 -5.94 1659   5.80   788.9 349326. -6.20  2.01   6.43   4.96  -4.84 0.98 0.49 0.48  0.30 808.61486286.  4.95 789.7 268609.
20:36:25 0.68 138.23 330.53 -5.94 1659   6.08   782.9 391530.  0.04  3.02   4.21  -7.04  -2.52 0.24 0.67 1.39  0.22 803.91073394.  5.70 777.0 397455.
20:39:07 0.68 138.23 330.50 -5.94 1659   5.72   763.5 397819. -1.20  3.08   7.43  -4.70  -2.70 0.20 1.04 1.57  0.27 815.01021627.  5.37 765.2 458994.
20:41:49 0.68 138.23 330.48 -5.94 1659   6.21   747.0 436957. -4.69  3.31   9.91  -1.10  -2.44 0.76 1.54 1.06  0.22 807.11014351.  5.33 752.5 406031.
20:44:31 0.68 138.23 330.46 -5.94 1659   6.15   781.6 377497.  0.00 -1.00   7.28  -5.34  -0.68 0.58 0.82 1.56  0.31 804.81315807.  5.51 783.4 373235.
20:47:13 0.68 138.23 330.43 -5.94 1659   5.82   791.0 345220.  1.06 -0.49   3.71  -7.39   1.48 0.33 0.40 1.07  0.27 801.4 987739.  5.36 788.8 337580.
20:49:55 0.68 138.23 330.41 -5.94 1659   5.95   775.9 380771. -0.83  4.03   6.09  -4.88  -5.16 0.81 0.88 1.11  0.33 805.51214767.  5.49 769.0 363048.
20:52:37 0.68 138.23 330.38 -5.94 1659   6.54   759.2 439867. -5.47  3.16   8.06   2.51  -4.48 0.98 1.65 0.62  0.26 802.5 933893.  5.97 759.2 387528.
20:55:19 0.68 138.23 330.36 -5.94 1659   5.84   775.8 361800. -0.17  4.01   5.82  -5.22  -5.37 1.25 0.47 0.14  0.26 789.3 897302.  5.34 776.3 367206.
20:58:01 0.68 138.24 330.34 -5.94 1659   5.82   766.3 453953.  0.04  1.74   7.62  -4.91  -0.35 0.80 0.77 3.19  0.27 809.81077344.  5.21 768.7 351145.
21:00:43 0.68 138.24 330.31 -5.94 1659  -1.00    -1.0     -1. -1.00 -1.00   5.43  -4.24  -6.35 0.92 0.45 0.91 -1.00  -1.0     -1.  5.40 776.3 353224.
21:03:24 0.68 138.20 330.25 -6.12 1660  -1.00    -1.0     -1. -1.00 -1.00  10.35  -2.20   2.88 0.04 0.16 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
21:03:25 0.68 138.24 330.29 -5.94 1659   6.33   742.5 331291. -2.58  0.15   0.00   0.00   0.00 0.00 0.00 0.00  0.23 804.1 880878.  5.64 744.6 407902.
21:06:07 0.68 138.24 330.26 -5.94 1659   5.97   754.2 326717. -1.59 -1.09   7.06  -4.11   5.66 0.85 0.79 0.78  0.25 805.41316015.  5.47 749.7 312684.
21:08:49 0.68 138.24 330.24 -5.94 1659   5.59   767.3 389607. -0.12 -1.07   6.73  -5.25   5.00 0.31 0.49 1.20  0.23 789.71158842.  5.44 763.6 380303.
21:11:31 0.68 138.24 330.22 -5.94 1659   6.23   762.1 345480. -0.63 -1.50   8.14  -4.68   5.47 0.19 0.16 0.25  0.25 800.71303125.  5.59 759.7 337268.
21:13:00 0.68 138.21 330.17 -6.12 1660  -1.00    -1.0     -1. -1.00 -1.00   7.26  -7.32   2.01 0.26 0.33 0.60 -1.00  -1.0     -1. -1.00  -1.0     -1.
