1984/216   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:38:36 0.34 347.21 129.81  4.84 1751 108.87   320.2  79032.  8.01  3.03   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 89.67 307.4  71690.
 1:21:48 0.34 347.36 129.56  4.86 1751 113.21   312.2  71999.  5.88  4.61   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 97.20 303.2  59980.
 2:05:00 0.34 347.51 129.32  4.87 1751 117.98   315.4  54847.  6.79  3.47   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 99.54 307.0  63455.
 2:48:12 0.34 347.66 129.07  4.89 1751 123.23   312.3  74520.  3.26  7.56   0.00   0.00   0.00 0.00 0.00 0.00  4.81 318.0  81627.107.01 309.3  83882.
 3:31:24 0.34 347.81 128.82  4.91 1751 134.54   297.0 120196.  3.13  1.23   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.119.73 292.3 104896.
 4:14:36 0.34 347.96 128.58  4.92 1751 128.00   293.9  86250.  2.34  1.83   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.108.11 289.9  71697.
 4:57:48 0.34 348.11 128.33  4.94 1751 135.25   298.6  71326.  3.88  1.17   0.00   0.00   0.00 0.00 0.00 0.00 15.61 288.8 118751.113.71 291.3  67753.
 5:41:00 0.34 348.26 128.08  4.96 1751 129.74   298.5  54353.  4.29 -1.14   0.00   0.00   0.00 0.00 0.00 0.00 16.58 287.1 140710.113.98 293.1  65437.
 6:24:12 0.34 348.41 127.83  4.97 1751 122.18   294.5  63533.  3.22  2.73   0.00   0.00   0.00 0.00 0.00 0.00 12.61 289.3 128834.102.43 288.3  58982.
 7:07:24 0.34 348.55 127.58  4.99 1751 133.79   294.6  61373.  3.96  1.58   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.115.04 291.2  68572.
 7:50:36 0.34 348.70 127.33  5.00 1751 215.93   328.4  57426. -0.59  1.59   0.00   0.00   0.00 0.00 0.00 0.00  7.87 322.0  95856.183.40 326.0  55740.
 8:33:48 0.34 348.85 127.08  5.02 1751 223.44   328.0  74786. -0.55  1.26   0.00   0.00   0.00 0.00 0.00 0.00  6.88 318.8  94361.187.74 327.2  66168.
 9:17:00 0.34 349.00 126.83  5.04 1751 241.39   323.6  46456.  0.52  1.65   0.00   0.00   0.00 0.00 0.00 0.00 11.70 315.8  78288.215.03 321.5  46300.
10:00:12 0.34 349.15 126.58  5.05 1751 240.84   326.7  50059.  0.41  1.30   0.00   0.00   0.00 0.00 0.00 0.00 11.45 319.7  84798.212.90 325.7  49386.
10:43:24 0.34 349.29 126.33  5.07 1751 250.00   330.6  54110.  0.00  1.88   0.00   0.00   0.00 0.00 0.00 0.00  9.56 324.4  73259.227.82 328.1  51053.
11:26:36 0.34 349.44 126.08  5.08 1751 244.18   325.5  48344.  1.27  2.88   0.00   0.00   0.00 0.00 0.00 0.00  9.91 319.5  68049.216.28 323.4  46060.
12:09:48 0.34 349.58 125.83  5.10 1751 240.12   315.1  38803.  2.32  2.41   0.00   0.00   0.00 0.00 0.00 0.00 10.91 311.6  58732.212.20 310.5  33436.
