1981/047   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 6:13:03 0.95 274.76 180.46  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.03 360.6  27505.
 6:15:45 0.95 274.76 180.44  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.24 360.0  38010.
 6:18:27 0.95 274.76 180.41  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.81 359.4  27849.
 6:21:09 0.95 274.76 180.39  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.36 359.3  30233.
 6:23:51 0.95 274.76 180.36  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.05 356.1  32358.
 6:26:33 0.95 274.76 180.34  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.66 360.8  32345.
 6:29:15 0.95 274.76 180.31  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.93 363.4  27456.
 6:31:57 0.95 274.76 180.28  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.14 360.6  24630.
 6:34:39 0.95 274.76 180.26  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.14 360.1  26663.
 6:37:21 0.95 274.76 180.24  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.71 355.4  37039.
 6:40:03 0.95 274.76 180.21  1.70 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.27 356.2  34742.
 6:42:45 0.95 274.76 180.18  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.50 359.4  39362.
 6:45:27 0.95 274.76 180.16  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.77 355.7  29610.
 6:48:09 0.95 274.76 180.13  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.85 357.9  38826.
 6:50:51 0.95 274.76 180.11  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.78 361.7  55117.
 6:53:33 0.95 274.76 180.09  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.96 360.8  48594.
 6:56:15 0.95 274.76 180.06  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.38 361.3  58566.
 6:58:57 0.95 274.76 180.03  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.68 364.0  46658.
 7:01:39 0.95 274.76 180.01  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.13 363.3  58134.
 7:04:21 0.95 274.76 179.98  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.20 362.3  54321.
 7:07:03 0.95 274.75 179.96  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.10 362.4  66782.
 7:09:45 0.95 274.75 179.93  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.11 360.6  50929.
 7:12:27 0.95 274.75 179.91  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.38 359.8  54577.
 7:15:09 0.95 274.75 179.88  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.21 358.7  53453.
 7:17:51 0.95 274.75 179.86  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.29 358.6  61526.
 7:20:33 0.95 274.75 179.83  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.93 358.0  58518.
 7:23:15 0.95 274.75 179.81  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.08 359.2  65411.
 7:25:57 0.95 274.75 179.78  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.87 358.2  51901.
 7:28:39 0.95 274.75 179.76  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.92 360.5  60184.
 7:31:21 0.95 274.75 179.73  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.37 361.8  51923.
 7:34:03 0.95 274.75 179.71  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.41 361.4  61308.
 7:36:45 0.95 274.75 179.68  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.15 356.0  62279.
 7:39:27 0.95 274.75 179.66  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.34 357.4  61539.
 7:42:09 0.95 274.75 179.63  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.63 359.3  64761.
 7:44:51 0.95 274.75 179.61  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.40 361.4  64394.
 7:47:33 0.95 274.75 179.58  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.98 360.3  84119.
 7:50:15 0.95 274.75 179.56  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.26 359.9  72801.
 7:52:57 0.95 274.75 179.53  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.67 359.9  55396.
 7:55:39 0.95 274.75 179.50  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.22 352.5  50211.
 7:58:21 0.95 274.75 179.48  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.74 361.9  55269.
 8:01:03 0.95 274.75 179.46  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.12 362.3  60844.
 8:03:45 0.95 274.74 179.43  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.38 362.8  72437.
 8:06:27 0.95 274.74 179.40  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.57 360.9  63848.
 8:09:09 0.95 274.74 179.38  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.55 359.2  53408.
 8:11:51 0.95 274.74 179.35  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.51 359.2  65242.
 8:14:33 0.95 274.74 179.33  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.59 359.6  56634.
 8:17:15 0.95 274.74 179.30  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.88 358.7  60909.
 8:19:57 0.95 274.74 179.28  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.40 356.7  62335.
 8:22:39 0.95 274.74 179.25  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.74 358.5  66970.
 8:25:21 0.95 274.74 179.23  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.26 359.2  54171.
 8:28:03 0.95 274.74 179.20  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.01 358.9  66236.
 8:30:45 0.95 274.74 179.18  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.97 362.0  71349.
 8:33:27 0.95 274.74 179.15  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.46 359.2  68442.
 8:36:09 0.95 274.74 179.13  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.96 353.8  63978.
 8:38:51 0.95 274.74 179.10  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.11 352.9  71193.
 8:41:33 0.95 274.74 179.08  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.06 352.7  63501.
 8:44:15 0.95 274.74 179.05  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.52 349.6  52671.
 8:46:57 0.95 274.74 179.03  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.32 354.5  61640.
 8:49:39 0.95 274.74 179.00  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.83 347.4  58404.
 8:52:21 0.95 274.74 178.98  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.58 360.0  55812.
 8:55:03 0.95 274.74 178.95  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.72 352.7  64342.
 8:57:45 0.95 274.74 178.93  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.03 350.3  63202.
 9:00:27 0.95 274.73 178.90  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.58 353.4  69348.
 9:03:09 0.95 274.73 178.87  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.83 354.8  62276.
 9:05:51 0.95 274.73 178.85  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.43 357.2  64589.
 9:08:33 0.95 274.73 178.83  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.72 360.0  56617.
 9:11:15 0.95 274.73 178.80  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.54 356.2  70232.
 9:13:57 0.95 274.73 178.78  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.72 353.3  64112.
 9:16:39 0.95 274.73 178.75  1.69 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.37 352.0  51485.
 9:19:21 0.95 274.73 178.72  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.03 353.1  70946.
 9:22:03 0.95 274.73 178.70  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.83 348.7  51586.
 9:24:45 0.95 274.73 178.68  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.75 364.3  50965.
 9:27:27 0.95 274.73 178.65  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.52 361.4  53252.
 9:30:09 0.95 274.73 178.62  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.28 365.0  47860.
 9:32:51 0.95 274.73 178.60  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.11 363.9  52713.
 9:35:33 0.95 274.73 178.57  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.66 364.6  41710.
 9:38:15 0.95 274.73 178.55  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.48 361.4  53093.
 9:40:57 0.95 274.73 178.52  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.01 357.7  44955.
 9:43:39 0.95 274.73 178.50  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.62 366.6  58294.
 9:46:21 0.95 274.73 178.47  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.34 355.7  61406.
 9:49:03 0.95 274.73 178.45  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.16 366.0  73828.
 9:51:45 0.95 274.73 178.42  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.99 370.4  88975.
 9:54:27 0.95 274.73 178.40  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.44 365.0  78473.
 9:57:09 0.95 274.72 178.37  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.40 386.4 125433.
 9:59:51 0.95 274.72 178.35  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.50 381.3 106400.
10:02:33 0.95 274.72 178.32  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.72 386.5 140041.
10:11:57 0.95 274.72 178.23  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.28 389.7 119374.
10:12:00 0.95 274.72 178.23  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.59 384.1 107144.
10:13:20 0.95 274.72 178.22  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.93 389.5 107794.
10:14:41 0.95 274.72 178.21  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.27 375.3 115567.
10:16:02 0.95 274.72 178.20  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.23 381.5  84122.
10:17:23 0.95 274.72 178.18  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.64 378.8  88959.
10:18:44 0.95 274.72 178.17  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.68 383.0  77511.
10:20:05 0.95 274.72 178.16  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.81 391.0  79707.
10:21:26 0.95 274.72 178.15  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.42 389.3  58118.
10:22:47 0.95 274.72 178.13  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.72 381.2  98503.
10:24:08 0.95 274.72 178.12  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.10 379.8  81910.
10:25:29 0.95 274.72 178.11  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.33 385.9  87604.
10:28:09 0.95 274.72 178.08  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.96 374.2  63257.
10:29:30 0.95 274.72 178.07  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.35 369.3  60366.
10:30:51 0.95 274.72 178.06  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.90 378.4  73285.
10:32:12 0.95 274.72 178.05  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.89 376.0  71404.
10:33:35 0.95 274.72 178.03  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.36 375.2  56153.
10:34:56 0.95 274.72 178.02  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.33 376.6  85077.
10:36:17 0.95 274.72 178.01  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.92 374.3  59538.
10:37:38 0.95 274.72 177.99  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.81 373.3  88572.
10:38:59 0.95 274.72 177.98  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.96 378.0  61938.
10:40:20 0.95 274.72 177.97  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.90 378.5  78583.
10:41:41 0.95 274.72 177.96  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.81 380.4  77073.
10:43:02 0.95 274.72 177.94  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.24 382.4  69787.
10:44:23 0.95 274.72 177.93  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.38 382.8 107232.
10:45:44 0.95 274.72 177.92  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.01 381.1  73659.
10:47:05 0.95 274.72 177.91  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.61 377.8 103886.
10:48:26 0.95 274.72 177.90  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.59 371.3 116909.
10:49:47 0.95 274.72 177.88  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.55 379.0 107625.
10:51:08 0.95 274.72 177.87  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.47 380.4  86113.
10:52:29 0.95 274.71 177.86  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.17 381.7  79168.
10:53:50 0.95 274.71 177.84  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.91 388.5 140892.
10:55:11 0.95 274.71 177.83  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.69 394.5 202038.
10:56:32 0.95 274.71 177.82  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.92 400.3 113332.
10:57:53 0.95 274.71 177.81  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.39 393.3 199157.
10:59:14 0.95 274.71 177.79  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.64 399.7 249001.
11:00:35 0.95 274.71 177.78  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.23 433.7 386495.
11:01:56 0.95 274.71 177.77  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.97 446.6 219956.
11:03:17 0.95 274.71 177.76  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.53 448.6 283519.
11:04:38 0.95 274.71 177.74  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.34 453.7 237709.
11:05:59 0.95 274.71 177.73  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.87 456.1 279322.
11:07:20 0.95 274.71 177.72  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.78 456.4 307814.
11:08:41 0.95 274.71 177.70  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.20 444.3 172045.
11:10:02 0.95 274.71 177.69  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.63 444.4 183421.
11:11:23 0.95 274.71 177.68  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.12 451.4 203493.
11:12:44 0.95 274.71 177.67  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.11 453.3 227282.
11:14:05 0.95 274.71 177.66  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.39 445.8 234350.
11:15:26 0.95 274.71 177.64  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.22 442.1 370867.
11:16:47 0.95 274.71 177.63  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.55 423.8 205429.
11:18:08 0.95 274.71 177.62  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.55 422.5 115856.
11:19:29 0.95 274.71 177.60  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.25 421.9 170986.
11:20:50 0.95 274.71 177.59  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.66 417.4  78502.
11:22:11 0.95 274.71 177.58  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.42 410.3  68497.
11:23:32 0.95 274.71 177.57  1.68 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.30 423.5 111169.
