1978/004   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:59:21 0.95 320.17 140.61  1.48 1663  -1.00    -1.0     -1. -1.00 -1.00  -8.05  -1.78   8.35 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:02:03 0.95 320.22 140.63  1.53 1663   5.53   771.1  84148. -1.27  1.87   0.00   0.00   0.00 0.00 0.00 0.00  0.33 768.4 553018.  6.27 770.8  55822.
 1:04:45 0.95 320.22 140.60  1.53 1663  10.70   777.5  71622. -1.71  0.98  -7.63  -0.88   7.78 0.32 0.45 0.39  0.55 785.1 509358.  6.38 778.5 115957.
 1:07:27 0.95 320.21 140.57  1.53 1663   8.76   776.8 153587. -0.80  0.62  -8.88   1.90   7.62 0.08 0.16 0.20  0.45 782.7 445325.  8.84 777.8 141997.
 1:08:57 0.95 320.21 140.56  1.53 1663   9.35   776.2 120999. -0.36  0.75  -9.70   5.04   7.08 1.31 1.42 1.71  0.55 791.2 710815.  7.81 779.1 103691.
 1:11:39 0.95 320.21 140.53  1.53 1663   9.51   788.3 132953. -0.21  0.50  -5.10   7.98   6.24 0.34 0.29 0.43  0.56 792.0 716012.  9.04 788.3  98441.
 1:14:21 0.95 320.21 140.51  1.53 1663   8.14   804.6 114658.  0.58  0.31  -2.88  12.17   0.31 0.78 0.53 0.31  0.66 797.1 656760.  9.45 798.1  94075.
 1:17:03 0.95 320.21 140.49  1.53 1663  12.31   796.8 114086. -0.72  0.32  -2.26   6.17  10.54 0.65 1.67 0.97  0.58 792.3 521832.  9.10 792.7 114658.
 1:19:45 0.95 320.21 140.46  1.53 1663  11.84   815.9  92100.  2.06  0.48  -5.97   6.09   9.93 0.33 0.16 0.16  0.54 796.6 404992.  9.22 805.2  63358.
 1:22:27 0.95 320.21 140.43  1.53 1663  11.91   789.5  79990. -0.50  0.67  -7.52   1.01  10.66 0.26 0.70 0.04  0.57 780.9 407279.  9.68 786.2 111695.
 1:25:09 0.95 320.21 140.41  1.53 1663   7.77   805.9 159668.  1.02  0.06  -5.06  -0.54   7.61 0.34 0.38 0.89  0.55 807.2 560502.  9.18 801.7  73753.
 1:27:51 0.95 320.21 140.38  1.53 1663   9.31   791.5  92568. -0.80  0.11  -2.74   2.97   8.79 0.49 0.21 0.15  0.42 799.0 443038.  6.76 792.0 105718.
 1:30:33 0.95 320.21 140.36  1.53 1663   9.74   784.8 102495. -1.41  0.32  -5.17   1.80   6.91 0.93 1.59 1.47  0.70 788.8 397715.  7.99 792.4 108784.
 1:33:15 0.95 320.21 140.33  1.53 1663   1.57   791.5  32121. -0.31  1.02  -8.97   0.73   4.80 0.00 0.00 0.00 -1.00  -1.0     -1.  7.01 771.6  26351.
 1:35:57 0.95 320.21 140.31  1.53 1663   0.44   764.2  37578. -2.57  0.53   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  2.01 799.4  37474.
 1:38:39 0.95 320.21 140.28  1.53 1663  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.60 764.7  32485.
 4:50:04 0.95 320.17 138.50  1.52 1663  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  1.46 717.1  28431.
 5:11:40 0.95 320.17 138.30  1.52 1663   1.85   726.0  32796. -1.22  1.37   0.00   0.00   0.00 0.00 0.00 0.00  1.22 731.6 114346.  7.52 741.6  25572.
 5:33:16 0.95 320.16 138.09  1.51 1663  18.33   740.8  19751. -0.20  1.20   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.60 723.8  31393.
 5:54:52 0.95 320.16 137.89  1.51 1663  11.64   714.5  15697. -2.31  1.11   0.00   0.00   0.00 0.00 0.00 0.00  1.87 730.9 105198.  1.94 744.7  28638.
 6:16:28 0.95 320.16 137.69  1.51 1663  12.22   740.7  14709. -0.05  1.01   0.00   0.00   0.00 0.00 0.00 0.00  0.08 705.1 175261. 10.17 711.1  26092.
 6:38:04 0.95 320.15 137.49  1.51 1663  22.22   715.8  16008. -2.58  1.24   0.00   0.00   0.00 0.00 0.00 0.00  0.93 729.9 113514.  0.88 746.1  35811.
 6:59:40 0.95 320.15 137.29  1.51 1663   3.21   731.1  37630. -0.54  1.04  -9.16   1.04   4.00 0.00 0.00 0.00  0.49 704.1 115385. 10.70 717.3  18815.
 7:21:16 0.95 320.14 137.09  1.51 1663  29.16   714.9  14033.  0.00  0.00  -8.86   0.33   4.01 0.00 0.00 0.00  0.10 740.0 318089.  2.21 690.0  40645.
 7:42:52 0.95 320.14 136.89  1.51 1663   2.84   704.5  41320. -3.82  0.85  -8.76   0.33   4.41 0.00 0.00 0.00  0.47 701.1 106861. 10.59 718.1  30769.
 8:04:28 0.95 320.14 136.68  1.51 1663  17.53   716.2  19231. -2.19  0.88  -8.75   0.32   4.41 0.00 0.00 0.00 -1.00  -1.0     -1.  5.48 693.0  21778.
 8:26:04 0.95 320.13 136.48  1.50 1663   4.56   689.1  23545. -4.28  1.08  -8.55   1.31   4.13 0.20 0.10 0.20  0.62 704.3 118920.  3.61 723.1  30769.
 8:47:40 0.95 320.13 136.28  1.50 1663   4.93   708.2  23441. -2.16  1.18  -7.96   1.49   4.74 0.00 0.00 0.00  0.08 679.1 165074.  8.23 692.3  20946.
 9:09:16 0.95 320.12 136.08  1.50 1663   6.16   689.4  20998. -3.16  0.85  -8.25   1.00   4.33 0.00 0.00 0.00  0.35 704.3 129523.  1.04 698.4  99741.
 9:30:52 0.95 320.12 135.88  1.50 1663   1.74   680.4  48961. -1.85  0.68  -7.84   1.19   4.35 0.00 0.00 0.00  1.20 678.3  92516.  9.48 693.6  20322.
 9:52:28 0.95 320.11 135.68  1.50 1663   7.87   691.9  19075. -1.12  1.09  -7.24   1.87   4.66 0.00 0.00 0.00 -1.00  -1.0     -1.  3.27 667.4  22703.
10:14:04 0.95 320.11 135.47  1.50 1663   3.65   667.0  20615. -2.19  1.18  -7.64   1.67   4.36 0.00 0.00 0.00  0.80 679.9 108732.  3.77 687.6  29314.
10:35:40 0.95 320.11 135.27  1.50 1663   9.75   685.0  19231. -0.25  1.24  -7.14   1.47   3.77 0.01 0.00 0.20  0.05 663.2 341192.  9.34 660.8  24997.
