1979/254   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 8:09:38 0.88 151.55 128.46 -6.49 1685   4.20  1266.6 108473.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.701256.0 105666.
 9:08:59 0.88 151.55 127.90 -6.50 1685  12.68  1269.2  98857.  1.86 -0.54   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.931255.0 102495.
 9:19:47 0.88 151.54 127.81 -6.50 1685   5.90  1232.1  99481.  4.02 -0.62   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  2.131234.4 208681.
 9:30:35 0.88 151.54 127.71 -6.50 1685   3.91  1256.4 113774.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.601244.0 106186.
13:56:59 0.88 151.52 125.24 -6.50 1685   0.59  1096.0  87526.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  0.041024.91261129.  4.381073.7  62526.
14:12:35 0.88 151.52 125.09 -6.51 1685   1.84  1055.2  77391.  0.11 -1.16   0.00   0.00   0.00 0.00 0.00 0.00  0.541066.4 234513. -1.00  -1.0     -1.
14:23:23 0.88 151.52 124.99 -6.51 1685   0.76  1076.8 164398.  0.83 -1.30   0.00   0.00   0.00 0.00 0.00 0.00  0.031027.8 412684.  1.691073.5  73077.
14:51:00 0.88 151.52 124.74 -6.51 1685   3.65  1066.7  65697. -1.74 -0.68   0.00   0.00   0.00 0.00 0.00 0.00  0.421076.2 326613. -1.00  -1.0     -1.
15:01:48 0.88 151.52 124.64 -6.51 1685   2.50  1092.6 102963. -2.66 -0.08   0.00   0.00   0.00 0.00 0.00 0.00  0.371101.3 495637.  2.981091.4 111747.
15:12:36 0.88 151.51 124.54 -6.51 1685   2.43  1086.5 143556. -1.94 -0.41   0.00   0.00   0.00 0.00 0.00 0.00  0.691074.9 343245.  2.731097.0  90177.
15:23:23 0.88 151.51 124.44 -6.51 1685   4.43  1082.8  99325.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  0.391081.5 910400.  3.071078.1  85915.
