1978/107   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:01:17 0.40 339.76 243.31 -6.76 1667  68.36   480.9 123938.  2.47 12.29   0.00   0.00   0.00 0.00 0.00 0.00  4.86 474.9 539023. 59.08 476.7 123766.
 0:02:38 0.40 339.77 243.30 -6.76 1667  66.11   479.0 122041.  2.34 12.73   0.00   0.00   0.00 0.00 0.00 0.00  4.50 474.8 404901. 55.82 474.5 104194.
 0:03:59 0.40 339.77 243.29 -6.76 1667  64.56   476.9 101306.  2.43 12.88   0.00   0.00   0.00 0.00 0.00 0.00  4.96 472.6 512165. 55.61 474.0 120264.
 0:05:20 0.40 339.77 243.28 -6.76 1667  65.23   471.8 129350.  2.14 13.17   0.00   0.00   0.00 0.00 0.00 0.00  4.45 471.8 402419. 56.02 467.2 126193.
 0:06:41 0.40 339.77 243.27 -6.76 1667  62.81   474.8 103220.  2.53 12.54   0.00   0.00   0.00 0.00 0.00 0.00  4.47 469.9 540063. 54.89 470.9 123419.
 0:08:02 0.40 339.78 243.26 -6.76 1667  63.51   469.4 120008.  3.06 12.35   0.00   0.00   0.00 0.00 0.00 0.00  4.85 463.1 554772. 56.60 463.6 117984.
 0:09:23 0.40 339.78 243.25 -6.76 1667  64.64   465.3 122015.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.40 466.0 140099.
 0:10:43 0.40 339.78 243.24 -6.76 1667  63.49   454.0  91324.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  4.71 454.8 499977. 57.02 451.4 105419.
 0:12:05 0.40 339.79 243.24 -6.76 1667  63.42   446.9 119319.  3.07  9.98   0.00   0.00   0.00 0.00 0.00 0.00  3.81 459.3 313307. 56.19 441.7 119257.
 0:13:26 0.40 339.79 243.23 -6.76 1667  62.52   455.0  98149.  2.59 11.20   0.00   0.00   0.00 0.00 0.00 0.00  4.76 461.1 481785. 56.11 450.6 121002.
 0:14:47 0.40 339.79 243.22 -6.76 1667  70.36   452.3 114073.  0.60 11.02   0.00   0.00   0.00 0.00 0.00 0.00  4.41 456.7 377887. 59.23 447.7 111870.
 0:16:08 0.40 339.80 243.21 -6.76 1667  62.80   464.2 113160.  2.86 11.69   0.00   0.00   0.00 0.00 0.00 0.00  4.86 462.5 536801. 55.45 458.9 114388.
 0:17:29 0.40 339.80 243.20 -6.76 1667  64.30   460.1 121697.  2.01 11.63   0.00   0.00   0.00 0.00 0.00 0.00  4.21 461.3 360267. 54.02 456.1 100608.
 0:18:50 0.40 339.80 243.19 -6.76 1667  61.14   459.1 122701.  2.34 11.92   0.00   0.00   0.00 0.00 0.00 0.00  4.20 463.0 490673. 53.33 455.0 130172.
 0:20:11 0.40 339.81 243.18 -6.76 1667  61.09   465.1 118543.  1.85 12.24   0.00   0.00   0.00 0.00 0.00 0.00  3.64 460.8 360696. 53.35 463.4 125241.
 0:21:32 0.40 339.81 243.17 -6.76 1667  58.58   474.3 116269.  2.26 12.34   0.00   0.00   0.00 0.00 0.00 0.00  4.88 458.9 582384. 47.58 470.5  98217.
 0:22:53 0.40 339.81 243.16 -6.76 1667  60.09   458.4 110340.  2.43  0.00   0.00   0.00   0.00 0.00 0.00 0.00  4.64 456.4 358981. 50.65 453.5  92107.
 0:23:42 0.40 339.81 243.16 -6.76 1667  65.84   476.1  87913.  0.16 10.65   0.00   0.00   0.00 0.00 0.00 0.00  5.00 472.8 487815. 58.62 475.5 105185.
 0:24:14 0.40 339.81 243.15 -6.76 1667  68.23   460.2 121466.  4.61  9.79   0.00   0.00   0.00 0.00 0.00 0.00  5.18 461.1 493363. 60.90 453.6 127505.
 0:25:35 0.40 339.82 243.14 -6.76 1667  74.66   449.1 130546.  2.24 10.16   0.00   0.00   0.00 0.00 0.00 0.00  4.10 464.0 324469. 70.44 447.4 159645.
 0:26:56 0.40 339.82 243.13 -6.76 1667  67.10   460.4 125196.  3.04 11.07   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.94 455.2 131066.
 0:28:16 0.40 339.82 243.12 -6.76 1667  68.23   458.6 122597.  3.70  9.91   0.00   0.00   0.00 0.00 0.00 0.00  4.28 462.2 376522. 58.96 453.9  98789.
 0:29:38 0.40 339.83 243.11 -6.76 1667  71.62   452.4 141061.  1.97 10.30   0.00   0.00   0.00 0.00 0.00 0.00  4.86 458.7 477160. 62.90 449.3 130374.
 0:30:59 0.40 339.83 243.10 -6.76 1667  69.63   455.6 114761.  1.18 10.07   0.00   0.00   0.00 0.00 0.00 0.00  4.79 469.4 464971. 59.91 452.8  98178.
 0:32:20 0.40 339.83 243.09 -6.76 1667  69.02   473.3 104282.  1.06 10.85   0.00   0.00   0.00 0.00 0.00 0.00  5.58 464.9 557098. 58.25 470.3  92341.
 0:34:30 0.40 339.84 243.08 -6.76 1667  70.20   468.8 110048.  0.27 10.98 -10.56   3.71  22.75 0.32 3.65 7.63  5.06 460.8 546768. 58.97 467.9  98276.
 0:45:18 0.40 339.86 243.01 -6.76 1667  64.07   458.7 104295.  1.21 10.82 -14.30  -0.98  29.21 0.82 0.78 0.42  4.58 456.1 348910. 56.02 455.2  90778.
 0:55:05 0.40 339.83 242.88 -6.84 1667  -1.00    -1.0     -1. -1.00 -1.00 -15.64  -5.95  27.02 1.00 0.31 0.56 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:55:45 0.40 339.83 242.88 -6.84 1667  -1.00    -1.0     -1. -1.00 -1.00 -17.13  -6.26  25.90 1.00 0.20 0.56 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:56:06 0.40 339.88 242.93 -6.76 1667  60.74   445.1 102320.  0.25 10.47 -18.22  -5.86  25.34 0.10 0.20 0.00  4.67 454.4 408019. 53.02 444.6 112790.
 0:56:26 0.40 339.83 242.87 -6.84 1667  -1.00    -1.0     -1. -1.00 -1.00 -18.23  -5.81  25.54 0.10 0.15 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:57:06 0.40 339.83 242.87 -6.84 1667  -1.00    -1.0     -1. -1.00 -1.00 -17.58  -5.10  26.29 0.45 0.05 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:06:54 0.40 339.91 242.85 -6.75 1667  65.31   444.8 118747.  1.25 10.32 -19.52  -2.46  25.01 0.10 0.30 0.20  4.25 453.2 332928. 56.89 441.2 119572.
 1:17:42 0.40 339.93 242.78 -6.75 1667  58.33   443.5  98682.  1.36  9.15 -15.28 -11.48  27.66 0.85 0.24 0.57  3.96 442.9 298027. 49.28 439.4  84895.
 1:28:30 0.40 339.96 242.70 -6.75 1667  65.95   450.5  92042.  0.99  8.16  -8.57 -18.52  27.52 0.25 0.10 0.00  5.30 442.2 428719. 56.41 448.9  82628.
 1:39:18 0.40 339.98 242.63 -6.75 1667  68.49   446.6  84291. -0.08  7.15 -12.51 -21.41  22.91 0.18 0.88 0.64  4.75 438.3 293830. 59.97 442.3  81536.
 1:50:06 0.40 340.00 242.55 -6.75 1667  74.27   446.9  92756.  0.97  8.19 -11.53 -13.76  28.26 0.10 0.25 0.00  5.55 444.0 408578. 65.73 443.9  93877.
 2:00:54 0.40 340.03 242.48 -6.75 1667  92.56   453.0 163138.  0.16  9.65  -3.63  -8.64  25.93 0.28 0.12 0.17  2.62 463.5 353380. 79.25 451.3 144936.
 2:11:42 0.40 340.05 242.40 -6.75 1667  93.53   445.6 165574.  1.06  8.88  -7.24  -1.95  26.49 0.05 1.35 0.15  2.56 450.0 380771. 79.10 444.1 148643.
 2:22:30 0.40 340.07 242.33 -6.74 1667  96.13   454.6 148074.  2.98 10.44   9.56  28.55   9.35 0.59 0.26 0.69  3.00 449.3 462269. 81.35 449.9 135496.
 2:33:18 0.40 340.10 242.25 -6.74 1667  95.63   448.6 129214.  3.75 11.61  -4.67  17.95  24.88 1.00 0.65 0.05  2.59 451.6 382292. 83.58 442.3 129503.
 2:44:06 0.40 340.12 242.18 -6.74 1667  97.20   442.3 121375.  3.71 11.93  -7.89  11.54  28.94 1.30 0.61 0.09  2.55 440.3 341374. 85.82 437.2 142036.
 2:54:54 0.40 340.15 242.10 -6.74 1667  73.13   451.9 103587.  3.86 10.05   8.51  18.34  24.44 3.65 2.43 2.44 -1.00  -1.0     -1. 64.75 443.3 109489.
 3:05:42 0.40 340.17 242.03 -6.74 1667  95.84   477.5 118682.  5.54 11.35   8.94  16.89  26.57 0.00 0.45 0.21  2.19 473.4 366205. 83.24 470.3 104386.
 3:16:30 0.40 340.19 241.95 -6.74 1667 104.37   425.5 115155. -0.03  8.98 -19.56  -4.42  26.75 0.20 0.56 0.20  1.94 430.8 425236. 91.59 424.0 129769.
 3:27:18 0.40 340.22 241.88 -6.74 1667 107.87   460.2 109635. -1.02  2.39  -5.68  -8.43 -20.30 1.70 0.49 5.28  2.27 464.1 320194. 95.44 459.8 109483.
 3:38:06 0.40 340.24 241.80 -6.73 1667 105.90   463.0 105516.  2.84  9.63  -3.12   7.54  34.92 0.64 0.42 0.08  1.77 453.9 353939. 87.76 458.0  93767.
 3:48:54 0.40 340.27 241.73 -6.73 1667 118.34   472.5 116184.  5.12  8.45  -2.70  23.79  26.65 0.37 0.77 0.83  1.56 468.2 365062.101.07 468.0 101410.
 3:59:42 0.40 340.29 241.65 -6.73 1667 107.91   472.8  91798.  4.65  8.86  -1.41  20.39  29.66 0.46 2.59 1.52  1.86 472.1 545845. 93.09 466.8 111848.
 4:10:30 0.40 340.31 241.58 -6.73 1667 136.67   465.4 120992.  5.35  7.50 -13.01  27.19  24.68 1.57 2.29 3.13  2.73 459.3 420143.118.36 458.1 122616.
 4:21:18 0.40 340.34 241.50 -6.73 1667 140.66   475.4 106764.  5.02  8.22  -6.96  19.75  31.33 0.60 0.05 0.01  3.37 472.8 443519.123.93 469.4 125904.
 4:32:06 0.40 340.36 241.43 -6.73 1667 125.73   436.4 133518.  3.23  8.85 -27.14   7.28  26.20 0.39 0.17 0.19  2.13 438.1 322715.114.23 432.9 153460.
 4:42:54 0.40 340.39 241.35 -6.73 1667 140.49   478.7  90729.  3.92  5.83   6.23  24.66  34.39 2.32 0.54 1.54  1.86 483.0 318713.121.43 475.3 106286.
 4:53:42 0.40 340.41 241.28 -6.72 1667 130.12   480.3  84034.  3.34  3.25  14.40  35.44  19.17 4.09 1.39 1.89  1.54 468.3 324482.111.87 473.6  85490.
 5:31:23 0.40 340.44 240.96 -6.81 1667  -1.00    -1.0     -1. -1.00 -1.00  -4.49  15.69  11.27 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 5:32:04 0.40 340.50 241.01 -6.72 1667 166.62   486.9 102583.  2.63  3.00   0.00   0.00   0.00 0.00 0.00 0.00  4.17 480.0 224468.144.52 485.0  90720.
 5:32:44 0.40 340.50 241.01 -6.72 1667 168.21   484.1  91080.  2.69  3.50   0.00   0.00   0.00 0.00 0.00 0.00  3.98 471.4 257850.145.93 477.8  91672.
 5:33:30 0.40 340.50 241.00 -6.72 1667 185.36   484.8  96619.  2.26  4.04   0.00   0.00   0.00 0.00 0.00 0.00  4.73 473.2 345337.156.08 482.7  88982.
 5:34:11 0.40 340.50 240.99 -6.72 1667 172.33   484.1  85652.  2.57  4.33   0.00   0.00   0.00 0.00 0.00 0.00  3.78 471.5 252327.147.39 478.0  84892.
 5:34:51 0.40 340.50 240.99 -6.72 1667 171.92   484.3  97376.  1.41  4.49   0.00   0.00   0.00 0.00 0.00 0.00  4.79 469.1 375964.143.88 483.3  91272.
 5:35:32 0.40 340.50 240.98 -6.72 1667 170.45   484.4  89450.  1.48  4.37   0.00   0.00   0.00 0.00 0.00 0.00  3.84 469.1 275378.146.00 478.9  89222.
 5:36:12 0.40 340.51 240.98 -6.72 1667 169.35   480.4  91642.  1.71  4.27   0.00   0.00   0.00 0.00 0.00 0.00  4.68 472.4 365426.145.40 481.5  92136.
 5:36:53 0.40 340.51 240.98 -6.72 1667 170.18   485.6  85948.  2.39  4.77   0.00   0.00   0.00 0.00 0.00 0.00  3.86 473.5 279965.148.20 479.0  85415.
 5:37:33 0.40 340.51 240.97 -6.72 1667 159.83   481.4  88706.  2.18  5.43   0.00   0.00   0.00 0.00 0.00 0.00  4.61 473.7 383097.138.35 481.6  89128.
 5:38:14 0.40 340.51 240.97 -6.72 1667 153.24   483.9  99279.  1.04  5.66   0.00   0.00   0.00 0.00 0.00 0.00  3.39 470.2 353367.130.35 478.4  97801.
 5:38:54 0.40 340.51 240.96 -6.72 1667 159.92   484.6 116938.  0.78  5.54   0.00   0.00   0.00 0.00 0.00 0.00  3.08 477.2 269037.140.19 482.4 115694.
 5:39:35 0.40 340.51 240.96 -6.72 1667 161.99   486.1  98328.  1.30  5.14   0.00   0.00   0.00 0.00 0.00 0.00  3.34 470.1 330745.137.97 482.2 114677.
 5:40:15 0.40 340.52 240.95 -6.72 1667 153.34   480.4  88131.  1.18  4.81   0.00   0.00   0.00 0.00 0.00 0.00  5.14 471.5 399262.132.65 479.4 102664.
 5:40:56 0.40 340.52 240.95 -6.72 1667 144.70   482.9  90229.  0.91  4.53   0.00   0.00   0.00 0.00 0.00 0.00  3.87 472.4 301847.123.79 477.8  90775.
 5:41:36 0.40 340.52 240.94 -6.72 1667 151.80   479.0  91723.  1.21  4.50   0.00   0.00   0.00 0.00 0.00 0.00  4.73 470.8 402978.133.32 477.6 107875.
 5:42:17 0.40 340.52 240.94 -6.72 1667 158.06   483.0  94215.  0.77  4.69   0.00   0.00   0.00 0.00 0.00 0.00  4.56 473.8 303848.133.43 478.1  94563.
 5:42:57 0.40 340.52 240.93 -6.72 1667 152.54   478.9  92149.  1.02  4.53   0.00   0.00   0.00 0.00 0.00 0.00  4.11 481.1 265165.134.09 478.5 109064.
 5:43:38 0.40 340.52 240.93 -6.72 1667 152.10   482.2  93650.  0.86  4.56   0.00   0.00   0.00 0.00 0.00 0.00  4.01 471.9 299807.132.62 477.1  93455.
 5:44:18 0.40 340.52 240.93 -6.72 1667 157.39   479.6  92048.  1.06  4.09   0.00   0.00   0.00 0.00 0.00 0.00  5.31 472.9 408799.138.20 478.5 107771.
 5:44:59 0.40 340.52 240.92 -6.72 1667 171.40   482.5 117006.  1.19  4.00   0.00   0.00   0.00 0.00 0.00 0.00  4.52 480.5 374417.152.08 481.0 117292.
 5:45:39 0.40 340.53 240.92 -6.72 1667 183.74   484.5 127798.  1.25  4.63   0.00   0.00   0.00 0.00 0.00 0.00  3.52 480.3 327055.155.34 481.8 128126.
 5:46:20 0.40 340.53 240.91 -6.72 1667 174.27   488.2 108840.  1.32  4.44   0.00   0.00   0.00 0.00 0.00 0.00  4.55 481.4 391595.152.62 483.9 122165.
 5:47:00 0.40 340.53 240.91 -6.72 1667 167.83   478.6  95566.  1.08  4.37   0.00   0.00   0.00 0.00 0.00 0.00  5.72 472.1 393648.149.47 477.7 112273.
 5:47:41 0.40 340.53 240.90 -6.72 1667 170.18   477.6 105526.  1.26  4.70   0.00   0.00   0.00 0.00 0.00 0.00  4.98 472.2 297494.143.46 473.6  94075.
 5:48:21 0.40 340.53 240.90 -6.72 1667 166.21   475.1  92477.  1.59  4.76   0.00   0.00   0.00 0.00 0.00 0.00  5.85 470.0 380070.144.95 471.8 107024.
 5:49:02 0.40 340.54 240.90 -6.72 1667 175.30   472.5 111818.  1.81  5.02   0.00   0.00   0.00 0.00 0.00 0.00  4.67 470.0 272052.146.73 469.7  97629.
 5:49:42 0.40 340.54 240.89 -6.72 1667 170.60   475.0  95193.  1.40  4.89   0.00   0.00   0.00 0.00 0.00 0.00  5.80 469.7 367998.148.93 473.8 108781.
 5:50:23 0.40 340.54 240.88 -6.72 1667 179.87   479.7 118565.  1.52  5.05   0.00   0.00   0.00 0.00 0.00 0.00  4.78 471.6 324287.150.32 474.8 104915.
 5:51:03 0.40 340.54 240.88 -6.72 1667 175.99   475.2 102684.  2.32  4.93   0.00   0.00   0.00 0.00 0.00 0.00  3.83 481.8 297260.150.90 473.7 127593.
 5:51:44 0.40 340.54 240.87 -6.72 1667 168.09   479.4 120414.  2.18  4.09   0.00   0.00   0.00 0.00 0.00 0.00  3.86 471.1 329550.139.23 475.1 103470.
 5:52:24 0.40 340.54 240.87 -6.72 1667 213.38   485.7 125300.  3.17  5.36   0.00   0.00   0.00 0.00 0.00 0.00  4.16 479.1 289386.179.94 480.6 126534.
 5:53:05 0.40 340.54 240.86 -6.72 1667 200.79   480.3 112533.  3.99  5.49   0.00   0.00   0.00 0.00 0.00 0.00  4.36 474.3 336735.169.96 474.1  97980.
 5:53:45 0.40 340.54 240.86 -6.72 1667 213.25   483.3 116272.  2.98  5.79   0.00   0.00   0.00 0.00 0.00 0.00  4.43 483.2 271467.188.06 478.8 118565.
 5:54:26 0.40 340.55 240.86 -6.72 1667 210.78   486.1  97905.  3.03  5.99   0.00   0.00   0.00 0.00 0.00 0.00  3.61 474.0 350392.178.91 478.9  98207.
 5:55:06 0.40 340.55 240.85 -6.72 1667 183.84   481.2  89073.  2.92  5.96   0.00   0.00   0.00 0.00 0.00 0.00  2.44 475.2 282876.151.51 478.3 104094.
 5:55:47 0.40 340.55 240.85 -6.72 1667 177.33   471.1 112153.  3.33  4.44   0.00   0.00   0.00 0.00 0.00 0.00  2.57 466.9 304718.147.47 467.5  96791.
 5:56:27 0.40 340.55 240.84 -6.72 1667 185.68   478.0  92815.  4.16  4.65   0.00   0.00   0.00 0.00 0.00 0.00  3.16 472.2 362255.159.95 474.5 107147.
 5:57:08 0.40 340.55 240.84 -6.72 1667 187.52   477.3 101638.  3.66  4.83   0.00   0.00   0.00 0.00 0.00 0.00  3.28 470.1 256680.158.07 471.9  91113.
 5:57:47 0.40 340.55 240.83 -6.72 1667 185.32   476.9  90314.  4.01  4.55   0.00   0.00   0.00 0.00 0.00 0.00  3.39 468.2 378887.163.20 471.5 103262.
 5:58:28 0.40 340.56 240.83 -6.72 1667 198.37   477.0 104126.  4.00  4.95   0.00   0.00   0.00 0.00 0.00 0.00  3.75 469.8 256641.167.99 471.2  93387.
 5:59:08 0.40 340.56 240.82 -6.72 1667 201.80   453.7  84489.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  3.89 445.0 334084. -1.00  -1.0     -1.
 5:59:49 0.40 340.56 240.82 -6.72 1667 197.19   472.7 101618.  4.35  4.82   0.00   0.00   0.00 0.00 0.00 0.00  3.36 466.9 258330.165.61 468.6  91278.
