1981/128   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:02:03 0.70 262.47 182.63 -5.78 1708  -1.00    -1.0     -1. -1.00 -1.00   1.45  -7.26   4.26 0.20 0.47 0.30 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:02:57 0.69 262.46 182.62 -5.83 1708  28.12   390.0 112017.  0.00 -0.12   0.72  -7.40   4.73 0.42 0.26 0.43 -1.00  -1.0     -1. 30.07 389.9 127534.
 0:05:03 0.70 262.47 182.60 -5.78 1708  -1.00    -1.0     -1. -1.00 -1.00  -3.43  -8.18   3.75 0.82 0.33 0.49 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:05:39 0.69 262.47 182.59 -5.83 1708  31.19   394.1 135737.  0.00  0.00  -2.89  -9.01   3.70 1.96 1.02 0.78 -1.00  -1.0     -1. 30.51 394.5 116837.
 0:11:21 0.69 262.47 182.54 -5.83 1708  -1.00    -1.0     -1. -1.00 -1.00   1.24  -9.31   4.42 1.41 0.92 1.70 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:13:09 0.69 262.47 182.53 -5.83 1708  42.23   393.1  64462. -0.75 -2.22  -3.47  -2.39  -4.04 1.16 1.37 0.45  1.08 384.7 182264. 43.49 393.1  75140.
 0:15:53 0.69 262.47 182.50 -5.83 1708  41.43   394.0  74429. -0.67 -1.53  -0.87  -5.89  -2.48 0.20 0.25 0.25  1.13 387.5 179133. 43.03 393.6  65590.
 0:18:35 0.69 262.47 182.48 -5.83 1708  45.30   394.3  62374. -0.27 -1.69  -1.08  -5.78  -1.04 0.33 0.52 0.19  1.36 387.5 161487. 45.94 395.0  72132.
 0:21:17 0.69 262.47 182.45 -5.83 1708  39.58   401.0  60568. -1.20 -1.80  -0.86  -4.93  -1.76 0.29 0.12 0.16  1.10 388.1 158174. 40.50 398.5  59622.
 0:23:59 0.69 262.47 182.43 -5.83 1708  39.88   396.4  52141. -0.47 -1.72   7.84  -3.59   0.85 0.05 0.15 0.32  0.93 384.1 197532. 40.46 398.0  53450.
 0:26:41 0.69 262.47 182.41 -5.84 1708  40.97   396.9  71745. -0.36 -1.45   8.63  -2.59   1.82 0.20 0.12 0.00  1.18 385.6 144881. 41.15 395.3  61159.
 0:29:23 0.69 262.47 182.38 -5.84 1708  41.36   396.8  59525. -0.66 -1.58   8.18  -2.00   2.33 0.30 0.91 0.34  0.97 385.1 241971. 43.00 397.9  69887.
 0:32:05 0.69 262.47 182.36 -5.84 1708  40.20   396.2  72915. -0.48 -1.45   8.29  -3.01   1.83 0.22 0.13 0.00  0.87 387.8 149221. 39.59 395.6  66515.
 0:34:47 0.69 262.47 182.33 -5.84 1708  40.02   394.0  65674. -0.43 -1.16   9.04  -3.86   2.48 0.09 0.30 0.41  0.80 378.0 192517. 41.22 392.3  73561.
 0:37:29 0.69 262.47 182.31 -5.84 1708  41.54   389.8  79649. -0.39 -2.21   9.40  -4.01   1.44 0.04 0.17 0.00  1.02 385.1 138319. 39.82 390.8  68812.
 0:40:11 0.69 262.48 182.29 -5.84 1708  39.50   390.0  67276.  0.02 -1.87   8.54  -1.55   4.88 0.20 0.05 0.20  0.74 379.0 139684. 41.63 388.9  79854.
 0:42:53 0.69 262.48 182.26 -5.84 1708  40.98   389.4  75078. -0.29 -2.01   8.70  -1.41   4.63 0.09 0.18 0.17  1.02 388.1 121505. 40.75 389.9  65404.
 0:45:35 0.69 262.48 182.24 -5.84 1708  38.81   390.4  65755. -0.15 -1.81   9.09  -2.37   4.23 0.05 0.20 0.00  0.82 378.8 152924. -1.00  -1.0     -1.
 0:48:17 0.69 262.48 182.22 -5.84 1708  40.75   392.1  67847. -0.24 -1.44   8.64  -2.41   4.63 0.00 0.00 0.00  0.87 382.9 135578. 39.81 392.1  59385.
 0:50:59 0.69 262.48 182.19 -5.84 1708  39.10   393.2  61052.  0.02 -1.27   8.11  -2.75   3.96 0.08 0.94 1.11  0.91 380.3 172961. 40.89 391.2  64638.
 0:53:41 0.69 262.48 182.17 -5.84 1708  37.32   390.0  64920. -0.18 -1.38   7.68  -1.80   6.45 0.25 0.61 0.23  0.90 384.6 135578. 37.22 390.9  60405.
 0:56:23 0.69 262.48 182.14 -5.84 1708  40.70   393.0  55409. -0.23 -1.41   7.66  -2.96   6.71 0.05 0.20 0.16  0.98 380.9 150754. 41.05 392.2  61406.
 0:59:05 0.69 262.48 182.12 -5.84 1708  38.76   391.1  62221. -0.42 -1.04   6.73  -2.25   5.82 0.12 0.22 0.00  0.99 385.6 116620. 39.94 392.2  57845.
 1:01:47 0.69 262.48 182.10 -5.84 1708  38.94   389.0  57517. -0.32 -1.08   5.53  -2.94   5.90 0.17 0.08 0.17  1.06 379.7 192543. 39.43 386.1  57907.
 1:04:29 0.69 262.48 182.07 -5.84 1708  37.77   387.8  65200. -0.39 -0.99   2.55  -3.91   8.28 0.26 0.14 0.01  1.00 382.8  82810. 37.90 388.6  59476.
 1:07:11 0.69 262.48 182.05 -5.84 1708  38.76   387.5  55877. -0.28 -0.97   2.47  -4.73   7.57 0.20 0.10 0.16  0.88 377.7 164515. 39.53 385.1  55006.
 1:09:53 0.69 262.48 182.02 -5.84 1708  37.90   384.7  51641. -0.46 -1.16   2.43  -5.37   5.89 0.13 0.21 0.00  0.95 381.3  78964. 38.30 387.3  53772.
 1:12:35 0.69 262.49 182.00 -5.84 1708  35.70   384.8  54041. -0.65 -1.27   2.68  -5.68   4.63 0.19 0.23 0.28  1.00 375.2 120557. 37.91 382.5  55474.
 1:15:17 0.69 262.49 181.97 -5.84 1708  38.05   381.1  51621. -0.51 -1.42   2.28  -6.19   2.93 0.18 0.19 0.17  1.14 373.9 144374. 38.33 382.0  60532.
 1:17:59 0.69 262.49 181.95 -5.84 1708  35.86   383.5  53359. -0.56 -1.44   1.68  -6.53   2.54 0.00 0.00 0.20  0.89 373.0 129237. 37.41 380.9  55195.
 1:20:41 0.69 262.49 181.93 -5.84 1708  37.89   380.6  50319. -0.81 -1.47   1.34  -6.67   1.18 0.09 0.13 0.00  1.07 372.9 159759. 38.10 382.0  58566.
 1:23:23 0.69 262.49 181.90 -5.84 1708  37.95   383.7  52706. -1.02 -1.44   1.39  -5.84   1.39 0.00 0.00 0.20  0.74 375.8 126599. 38.87 381.4  52726.
 1:26:05 0.69 262.49 181.88 -5.84 1708  38.37   381.4  50364. -1.09 -1.44   0.91  -3.94  -0.12 0.00 0.00 0.49  1.10 375.9 155146. 37.90 384.4  51495.
 1:28:47 0.69 262.49 181.85 -5.84 1708  36.10   383.3  53499. -1.29 -0.99   0.86  -3.59  -0.23 0.17 0.22 0.18  0.84 374.9 113735. 37.09 382.0  53223.
 1:31:29 0.69 262.49 181.83 -5.84 1708  35.68   380.3  53207. -1.16 -1.55   0.74  -3.67   0.67 0.17 0.16 0.00  1.01 377.0 190490. 35.61 382.4  61575.
 1:34:11 0.69 262.49 181.81 -5.84 1708  34.92   379.6  57930. -0.62 -1.38   0.41  -4.27  -0.77 0.13 0.19 0.32  0.92 374.4 117867. 36.05 378.9  51641.
 1:36:53 0.69 262.49 181.78 -5.84 1708  35.04   378.0  51845. -0.80 -1.74   1.05  -4.10  -2.60 0.19 0.15 0.16  0.83 370.9 134330. 34.94 377.9  54009.
 1:39:35 0.69 262.49 181.76 -5.84 1708  33.54   374.5  59343. -0.38 -1.32   0.92  -2.68  -2.76 0.27 0.20 0.19  0.92 369.7 110435. 35.05 375.1  52385.
 1:42:17 0.69 262.49 181.74 -5.84 1708  29.47   374.5  60581.  1.71 -0.69   0.73  -3.30  -2.20 0.20 0.08 0.16  0.62 365.5 193348. 30.35 372.8  65375.
 1:44:59 0.69 262.49 181.71 -5.84 1708  27.49   376.9  74321. -0.10 -1.82   0.70   3.38   2.62 0.12 0.29 0.20  0.59 372.1 178184. 26.50 376.7  63215.
 1:47:41 0.69 262.50 181.69 -5.84 1708  25.14   377.2  61870.  0.32 -1.46   3.53  -4.13   0.72 0.49 0.91 0.01  0.65 363.8 211592. 26.81 375.7  74019.
 1:50:23 0.69 262.50 181.66 -5.84 1708  22.85   375.6  77284.  1.32 -0.94   3.35  -4.59  -0.48 0.77 0.29 0.50  0.41 374.0 138839. 21.79 376.3  65252.
 1:53:05 0.69 262.50 181.64 -5.84 1708  17.92   377.2  66665.  0.58 -1.54   7.24  -5.12   1.88 0.40 0.08 0.30 -1.00  -1.0     -1. 18.75 376.3  79396.
 1:55:47 0.69 262.50 181.62 -5.84 1708  17.17   378.1  82716.  1.58 -1.23   8.82  -5.69   3.16 0.26 0.32 0.34  0.28 371.4 167828. 17.16 377.7  69264.
 1:58:29 0.69 262.50 181.59 -5.84 1708  19.94   370.5  77622.  1.73 -2.65   9.80  -6.09   3.80 0.20 0.41 0.28 -1.00  -1.0     -1. 19.87 370.9  81926.
 2:01:11 0.69 262.50 181.57 -5.84 1708  20.11   365.7  93520.  2.01 -3.26   6.83  -7.02   1.01 0.10 0.33 0.32  0.24 369.0 156758. 20.27 364.2  90395.
 2:03:53 0.69 262.50 181.54 -5.84 1708  19.47   368.2  70001.  1.60 -2.98   8.04  -7.50   1.93 0.80 0.69 0.79  0.39 364.6 234981. 19.05 367.0  60938.
 2:06:35 0.69 262.50 181.52 -5.84 1708  15.30   368.8  54779.  2.25 -2.67   6.38  -8.31   1.07 0.41 0.29 0.17 -1.00  -1.0     -1. 15.10 369.3  66928.
 2:09:17 0.69 262.50 181.49 -5.84 1708  14.85   375.8  48837.  1.71 -0.88   9.10  -8.94   1.80 0.18 0.04 0.44  0.28 360.8 191399. 14.46 372.6  46755.
 2:11:59 0.69 262.50 181.47 -5.84 1708  12.66   366.2  59239. -2.22 -3.61   8.50  -9.42  -0.30 0.13 0.21 0.00 -1.00  -1.0     -1. 14.00 366.3  68913.
 2:14:41 0.69 262.50 181.45 -5.84 1708  11.82   370.0  73350. -2.68 -3.68  12.19  -3.14   5.24 0.38 0.22 0.22  0.49 354.7 192270. 12.55 373.7  63848.
 2:17:23 0.69 262.50 181.42 -5.84 1708  10.27   371.9  59154. -0.96 -2.07  11.12  -1.01   6.76 0.10 0.20 0.20 -1.00  -1.0     -1. 11.02 372.2  70345.
