328  0:11:47 0.75  61.35  80.90 -5.26 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.57 490.5  47337.
328  0:54:59 0.75  61.35  80.50 -5.26 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.26 739.7 484982.
328  8:50:11 0.74  61.42  76.23 -5.30 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.88 698.4 661230.
328  9:33:23 0.74  61.43  75.84 -5.30 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.82 720.5 342621.
328 10:16:35 0.74  61.43  75.45 -5.31 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.32 689.7 377289.
328 10:59:47 0.74  61.44  75.06 -5.31 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.78 726.4 304316.
328 11:42:59 0.74  61.44  74.68 -5.31 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.58 675.8  93764.
328 12:26:11 0.74  61.45  74.28 -5.32 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.69 687.0  74896.
328 13:09:23 0.74  61.46  73.90 -5.32 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.19 673.6  31393.
328 13:52:35 0.74  61.46  73.51 -5.32 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.65 647.7  23175.
328 17:18:33 0.74  61.50  71.66 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.75 649.5  22518.
328 17:18:34 0.74  61.50  71.66 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.44 657.6  46622.
328 17:19:04 0.74  61.50  71.65 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.09 649.4  23860.
328 17:19:45 0.74  61.50  71.64 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.53 651.6  47184.
328 17:20:26 0.74  61.50  71.64 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.78 648.3  24695.
328 17:21:06 0.74  61.50  71.63 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.98 654.0  65892.
328 17:21:47 0.74  61.50  71.63 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.37 647.2  22457.
328 17:22:27 0.74  61.50  71.62 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.24 656.1  53950.
328 17:23:08 0.74  61.50  71.61 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.50 648.6  18039.
328 17:23:48 0.74  61.50  71.61 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.45 643.4  38036.
328 17:24:29 0.74  61.50  71.60 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.70 643.8  22811.
328 17:25:09 0.74  61.50  71.60 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.23 640.4  43419.
328 17:25:50 0.74  61.50  71.59 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.87 650.9  20504.
328 17:26:30 0.74  61.50  71.59 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.40 644.3  43403.
328 17:27:11 0.74  61.50  71.58 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.38 650.5  21778.
328 17:27:51 0.74  61.50  71.57 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.75 649.6  55662.
328 17:28:32 0.74  61.50  71.57 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.86 649.0  20615.
328 17:29:12 0.74  61.50  71.56 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.92 649.6  36708.
328 17:29:53 0.74  61.50  71.56 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 69.70 647.1  21550.
328 17:30:33 0.74  61.50  71.55 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.42 642.4  35811.
328 17:31:14 0.74  61.50  71.54 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 68.84 649.2  19656.
328 17:31:54 0.74  61.50  71.54 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.84 648.3  39189.
328 17:32:35 0.74  61.50  71.53 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 66.77 648.4  24266.
328 17:33:15 0.74  61.50  71.52 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.87 646.1  35960.
328 17:33:56 0.74  61.50  71.52 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.85 652.4  30510.
328 17:34:36 0.74  61.50  71.51 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.36 653.9  48571.
328 17:35:17 0.74  61.50  71.51 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 61.52 654.3  32641.
328 17:35:57 0.74  61.50  71.50 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.83 655.2  43971.
328 17:36:38 0.74  61.50  71.49 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.89 653.1  31175.
328 17:37:18 0.74  61.50  71.49 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.80 657.0  49065.
328 17:37:59 0.74  61.50  71.48 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 63.50 654.7  34044.
328 17:38:39 0.74  61.50  71.47 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.26 653.9  42740.
328 17:39:20 0.74  61.50  71.47 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 76.70 661.0  36071.
328 17:40:00 0.74  61.50  71.46 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 61.77 658.6  45322.
328 17:40:41 0.74  61.50  71.46 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 66.51 658.0  37006.
328 17:41:21 0.74  61.50  71.45 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.16 655.3  46882.
328 17:42:02 0.74  61.50  71.44 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.99 657.9  44335.
328 17:42:42 0.74  61.50  71.44 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.34 655.6  45011.
328 17:43:23 0.74  61.50  71.43 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.08 652.5  34703.
328 17:44:03 0.74  61.50  71.43 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.30 649.3  46953.
328 17:44:44 0.74  61.50  71.42 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.45 651.8  34089.
328 17:45:24 0.74  61.50  71.41 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.15 648.1  48668.
328 17:46:05 0.74  61.50  71.41 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.35 652.0  31939.
328 17:46:45 0.74  61.50  71.40 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.18 655.7  53275.
328 17:47:26 0.74  61.50  71.40 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.52 652.5  27251.
328 17:48:06 0.74  61.50  71.39 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.99 646.3  38842.
328 17:48:47 0.74  61.50  71.38 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.21 650.8  30886.
328 17:49:27 0.74  61.50  71.38 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.13 650.6  52446.
328 17:50:08 0.74  61.50  71.37 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.46 655.3  26351.
328 17:50:48 0.74  61.50  71.37 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.88 654.0  53944.
328 17:51:29 0.74  61.50  71.36 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.57 653.8  25919.
328 17:52:09 0.74  61.50  71.35 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.70 647.6  46216.
328 17:52:50 0.74  61.50  71.35 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.85 653.0  32946.
328 17:53:30 0.74  61.50  71.34 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.22 649.5  60818.
328 17:54:11 0.74  61.50  71.34 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.67 648.7  38368.
328 17:54:51 0.74  61.50  71.33 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.48 642.0  42828.
328 17:55:32 0.74  61.50  71.33 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.17 654.7  29418.
328 17:56:12 0.74  61.50  71.32 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.17 644.9  33105.
328 17:56:53 0.74  61.50  71.31 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.78 649.7  32715.
328 17:57:33 0.74  61.50  71.31 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.44 642.4  42344.
328 17:58:14 0.74  61.50  71.30 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.34 649.0  33933.
328 17:58:54 0.74  61.50  71.29 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.19 655.4  46310.
328 18:22:30 0.74  61.51  71.08 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.31 618.3  34460.
328 18:34:49 0.74  61.51  70.97 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 68.31 639.8  32286.
328 18:35:29 0.74  61.51  70.96 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 84.46 639.7  41551.
328 18:36:10 0.74  61.51  70.96 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 85.61 639.8  32605.
328 18:36:51 0.74  61.51  70.95 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 89.14 637.8  36370.
328 18:37:32 0.74  61.51  70.94 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 89.77 637.9  32374.
328 18:38:12 0.74  61.51  70.94 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.104.82 640.4  33108.
328 18:38:53 0.74  61.51  70.93 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 89.12 639.0  33953.
328 18:39:33 0.74  61.51  70.93 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 94.67 636.4  40268.
328 18:40:14 0.74  61.51  70.92 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 79.85 633.1  39404.
328 18:40:54 0.74  61.51  70.91 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 95.42 633.0  40326.
328 18:41:35 0.74  61.51  70.91 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 75.44 625.1  44117.
328 18:42:15 0.74  61.51  70.90 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 91.99 630.2  32290.
328 18:44:17 0.74  61.51  70.88 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.106.51 638.8  34274.
328 18:44:57 0.74  61.51  70.88 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.138.29 643.0  34213.
328 18:45:38 0.74  61.51  70.87 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.117.17 645.1  34193.
328 18:46:18 0.74  61.51  70.87 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.110.90 640.7  38303.
328 18:46:59 0.74  61.51  70.86 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.117.27 633.6  37848.
328 18:47:39 0.74  61.51  70.86 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.119.08 633.5  47116.
328 18:48:20 0.74  61.51  70.85 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.112.10 627.7  41817.
328 18:49:00 0.74  61.51  70.84 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.110.13 627.3  36656.
328 18:49:41 0.74  61.51  70.84 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.111.35 627.7  41801.
328 18:50:21 0.74  61.51  70.83 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.109.66 627.0  36776.
328 18:51:02 0.74  61.51  70.83 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.107.18 624.5  43179.
328 18:51:42 0.74  61.51  70.82 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 98.47 631.2  41931.
328 18:52:23 0.74  61.51  70.81 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 94.57 620.5  39280.
328 18:53:03 0.74  61.51  70.81 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 91.26 619.4  34570.
328 18:53:44 0.74  61.51  70.80 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 97.72 620.0  40105.
328 18:54:24 0.74  61.51  70.80 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 93.20 617.7  34333.
328 18:55:05 0.74  61.51  70.79 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 93.12 615.1  43721.
328 18:55:45 0.74  61.51  70.78 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 95.30 613.1  39446.
328 18:56:26 0.74  61.51  70.78 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 85.04 615.4  44374.
328 18:57:06 0.74  61.51  70.77 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 89.44 619.9  36506.
328 18:57:47 0.74  61.51  70.76 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.93 629.1  45599.
328 18:58:27 0.74  61.51  70.76 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.52 635.2  39800.
328 18:59:08 0.74  61.51  70.75 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.92 611.2  36383.
328 18:59:48 0.74  61.51  70.75 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.82 624.5  36289.
328 19:00:29 0.74  61.51  70.74 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.65 620.8  36958.
328 19:01:09 0.74  61.51  70.73 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.04 622.3  32559.
328 19:01:50 0.74  61.51  70.73 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.75 618.9  34346.
328 19:02:30 0.74  61.51  70.72 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.75 614.6  41925.
328 19:03:11 0.74  61.51  70.71 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.74 614.8  39917.
328 19:03:50 0.74  61.51  70.71 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.77 615.1  41856.
328 19:04:31 0.74  61.51  70.70 -5.34 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.94 615.9  33888.
328 21:15:19 0.74  61.53  69.53 -5.35 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.76 639.8  39134.
328 21:58:31 0.74  61.54  69.14 -5.36 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.24 641.0  48659.
328 22:41:43 0.74  61.55  68.75 -5.36 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.82 587.5  53603.
328 23:24:55 0.74  61.55  68.36 -5.36 1728  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.71 515.0  58937.
