1979/022   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:06:11 0.96 304.13 110.61  1.29 1677   6.77   442.1 126141.  3.53 -0.08   0.00   0.00   0.00 0.00 0.00 0.00  0.20 455.8 271584.  7.22 436.0  99627.
 0:16:59 0.96 304.13 110.51  1.29 1677   6.63   439.7 147402.  0.98  0.86   0.00   0.00   0.00 0.00 0.00 0.00  0.22 462.1 323806.  7.20 436.4 141184.
 1:00:20 0.96 304.12 110.10  1.29 1677   7.23   435.2  91204.  1.14 -3.34   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.09 436.7 123617.
 1:01:01 0.96 304.12 110.10  1.29 1677   7.80   438.0 118231.  2.34 -3.61   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.91 435.1 103931.
 1:01:41 0.96 304.12 110.09  1.29 1677   7.64   439.4 146879.  2.18 -2.71   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.21 440.3 132173.
 1:02:09 0.96 304.12 110.09  1.29 1677   7.10   437.4 126268. -0.28 -3.01   0.00   0.00   0.00 0.00 0.00 0.00  0.26 454.6 265607.  8.76 441.7 148487.
 1:02:50 0.96 304.12 110.08  1.29 1677   7.16   433.8  96755. -0.14 -2.60   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.96 438.3 139895.
 1:03:30 0.96 304.12 110.07  1.29 1677   7.44   440.2 140912.  0.69 -2.70   0.00   0.00   0.00 0.00 0.00 0.00  0.24 458.8 284565.  9.04 440.8 162741.
 1:04:11 0.96 304.12 110.07  1.29 1677   7.38   443.8 154341.  2.78 -1.71   0.00   0.00   0.00 0.00 0.00 0.00  0.30 458.9 333578.  8.11 443.1 139281.
 1:04:51 0.96 304.12 110.06  1.29 1677   7.34   443.9 130607.  2.90 -0.31   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.27 445.1 160607.
 1:05:32 0.96 304.12 110.05  1.29 1677   7.69   439.5 163202.  1.12  0.30   0.00   0.00   0.00 0.00 0.00 0.00  0.23 461.3 354134.  8.32 441.2 147769.
