1982/359   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
18:02:31 0.38 103.30  65.04 -6.19 1729 163.15   269.9 284757.  5.95 -1.79   0.00   0.00   0.00 0.00 0.00 0.00 48.63 241.3 147350.148.71 265.5 279579.
18:03:11 0.38 103.31  65.04 -6.19 1729 155.46   280.6 201112. 10.21 -3.54   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.147.66 273.6 224836.
18:03:52 0.38 103.31  65.03 -6.19 1729 183.04   278.0 237248. 10.64 -2.67   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.169.10 270.2 264717.
18:04:32 0.38 103.31  65.03 -6.19 1729 155.42   279.8 182589. 11.51 -2.53   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.138.79 272.0 223832.
18:05:13 0.38 103.31  65.03 -6.19 1729 158.89   280.3 200560. 10.39 -3.79   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.149.97 269.8 207875.
18:05:53 0.38 103.31  65.02 -6.19 1729 157.85   278.9 193205. 10.95 -3.45   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.148.21 271.5 223841.
18:06:34 0.38 103.31  65.01 -6.19 1729 160.54   260.2 258048.  0.00 -3.14   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.148.55 260.9 253783.
18:07:14 0.38 103.32  65.01 -6.19 1729 158.15   258.4 230049.  0.40 -3.30   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.149.27 260.8 268946.
18:07:55 0.38 103.32  65.00 -6.19 1729 147.41   258.7 192968.  0.00 -3.33   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.142.50 260.4 229715.
18:08:35 0.38 103.32  65.00 -6.19 1729 159.52   274.2 206485.  8.92 -5.81   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.146.04 267.6 237007.
18:09:16 0.38 103.32  65.00 -6.19 1729 143.44   267.6 214083.  5.24 -3.27   0.00   0.00   0.00 0.00 0.00 0.00 45.24 230.8  93854.133.59 265.9 245112.
18:09:56 0.38 103.32  64.99 -6.19 1729 159.12   263.7 225804.  6.25 -0.66   0.00   0.00   0.00 0.00 0.00 0.00 39.33 235.3  98649.147.99 257.1 227996.
18:10:37 0.38 103.32  64.99 -6.19 1729 146.70   259.5 223497.  4.35 -0.78   0.00   0.00   0.00 0.00 0.00 0.00 36.99 230.0  85824.141.92 257.2 256898.
18:11:17 0.38 103.33  64.98 -6.19 1729 158.54   253.6 248107.  0.00  0.92   0.00   0.00   0.00 0.00 0.00 0.00 45.29 224.8 135058.148.02 259.4 287800.
18:11:58 0.38 103.33  64.98 -6.19 1729 157.65   255.8 220993.  0.48 -2.64   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.147.05 257.7 255170.
18:12:38 0.38 103.33  64.97 -6.19 1729 155.11   260.6 215711.  1.63 -4.36   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.146.97 258.4 218378.
18:13:19 0.38 103.33  64.97 -6.19 1729 159.40   256.3 211605.  1.32 -2.55   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.146.37 258.2 249862.
18:13:59 0.38 103.33  64.96 -6.19 1729 162.29   262.7 208129.  0.15 -5.94   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.148.25 261.9 208749.
18:14:40 0.38 103.33  64.96 -6.19 1729 152.37   254.4 214554.  0.67 -1.61   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.145.03 255.7 246116.
18:15:20 0.38 103.34  64.96 -6.19 1729 162.75   261.5 215048.  3.39 -3.53   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.149.23 258.4 218394.
18:51:01 0.38 103.43  64.72 -6.18 1729 131.16   277.6 223130. -0.16 -4.62   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.125.08 280.3 266471.
18:51:42 0.38 103.43  64.72 -6.18 1729 131.69   278.3 256160. -0.60 -5.39   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.123.82 276.9 249303.
18:52:22 0.38 103.43  64.72 -6.18 1729 127.53   278.8 232827. -0.41 -5.60   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.120.54 283.3 265717.
18:53:03 0.38 103.44  64.71 -6.18 1729 122.76   276.0 235731.  0.00 -3.54   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.114.29 275.5 238346.
18:53:44 0.38 103.44  64.71 -6.18 1729 118.77   267.4 222159. -5.43 -4.12   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.109.73 271.7 222932.
18:54:25 0.38 103.44  64.70 -6.18 1729 117.34   275.6 260169. -6.41 -2.05   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.106.81 281.2 253263.
18:55:05 0.38 103.44  64.70 -6.18 1729 123.41   270.7 284211. -4.71 -2.12   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.116.51 277.3 317264.
18:55:46 0.38 103.44  64.69 -6.18 1729 125.08   275.4 296834.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.113.05 274.6 292020.
18:56:26 0.38 103.44  64.69 -6.18 1729 125.19   268.3 288025. -4.44 -1.77   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.116.68 275.0 322751.
18:57:07 0.38 103.45  64.69 -6.18 1729 125.79   270.4 310920. -3.65 -2.75   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.113.67 272.3 308256.
18:57:47 0.38 103.45  64.68 -6.18 1729 121.62   267.7 314207. -3.31 -1.07   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.113.64 272.7 358389.
18:58:28 0.38 103.45  64.68 -6.18 1729 124.23   274.4 316624. -4.49 -3.17   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.113.29 277.3 309097.
18:59:08 0.38 103.45  64.67 -6.18 1729 131.14   271.3 308938. -2.88 -3.49   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.119.55 276.5 341397.
18:59:49 0.38 103.45  64.67 -6.18 1729 137.54   275.8 302587. -3.46 -6.39   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.127.97 277.1 294729.
19:00:29 0.38 103.45  64.66 -6.18 1729 118.92   269.2 306102. -2.94  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.110.90 273.7 334916.
19:01:10 0.38 103.46  64.66 -6.18 1729 121.43   273.4 322958. -4.84 -3.41   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.110.58 275.8 312122.
19:01:50 0.38 103.46  64.65 -6.18 1729 150.02   271.2 248712. -8.27 -4.05   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.135.40 279.5 286114.
19:02:31 0.38 103.46  64.65 -6.18 1729 126.05   276.3 302795. -3.12 -0.78   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.119.47 281.7 355186.
19:03:11 0.38 103.46  64.65 -6.18 1729 142.32   281.1 168130. -4.91-12.63   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.140.10 287.4 219164.
19:03:52 0.38 103.46  64.64 -6.18 1729 149.19   283.0 148211. -3.16 -6.38   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.145.22 289.1 172535.
19:04:32 0.38 103.47  64.64 -6.18 1729 150.90   280.6 122632. -2.91 -6.37   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.150.25 283.5 151141.
19:05:13 0.38 103.47  64.63 -6.18 1729 143.26   284.1 135522. -2.72 -5.38   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.142.01 287.0 177619.
19:05:53 0.38 103.47  64.63 -6.18 1729 144.62   274.3 145739. -2.41 -3.45   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.139.24 279.0 173601.
19:06:34 0.38 103.47  64.62 -6.18 1729 144.43   277.5 145485. -2.22 -6.13   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.138.12 282.0 176300.
19:07:14 0.38 103.47  64.62 -6.18 1729 144.12   278.9 125985.  0.06 -6.49   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.139.63 279.1 160571.
19:07:55 0.38 103.47  64.61 -6.18 1729 145.55   277.0 161523. -1.01 -6.72   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.146.44 279.4 198403.
19:08:35 0.38 103.48  64.61 -6.17 1729 151.87   275.6 191009. -1.81 -5.13   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.144.61 276.1 192575.
19:09:16 0.38 103.48  64.61 -6.17 1729 158.36   272.9 177694. -2.08 -5.48   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.154.07 277.7 198422.
19:09:55 0.38 103.48  64.60 -6.17 1729 148.76   270.1 139411. -4.97 -4.66   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.145.77 275.9 170346.
19:10:36 0.38 103.48  64.60 -6.17 1729 167.17   255.4 242091.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.163.31 258.6 283314.
19:12:19 0.38 103.49  64.59 -6.17 1729 148.28   264.8 150241. -5.45 -4.88   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.141.27 270.6 187199.
19:13:00 0.38 103.49  64.58 -6.17 1729 146.78   259.6 231605. -2.59 -2.27   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.138.87 264.4 257554.
19:13:19 0.38 103.49  64.58 -6.17 1729 151.22   263.3 196632. -2.05 -4.71   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.149.00 266.7 237404.
19:13:59 0.38 103.49  64.57 -6.17 1729 140.07   268.0 224810. -1.59 -3.92   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.133.71 269.9 217029.
19:14:40 0.38 103.49  64.57 -6.17 1729 151.48   268.2 168111. -4.63 -6.42   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.144.06 274.7 197906.
19:15:20 0.38 103.49  64.57 -6.17 1729 157.21   257.1 165918. -7.17 -3.51   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.152.73 266.3 200160.
19:16:01 0.38 103.50  64.56 -6.17 1729 146.89   279.5 136903. -2.12 -7.37   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.145.98 283.8 173555.
19:16:41 0.38 103.50  64.56 -6.17 1729 136.24   271.9 131988. -6.71 -2.40   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.135.81 282.2 219852.
19:17:22 0.38 103.50  64.55 -6.17 1729 146.77   274.5 153512. -4.18 -6.66   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.140.58 279.9 201843.
19:18:01 0.38 103.50  64.55 -6.17 1729 139.78   280.0 192614. -2.86 -6.39   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.134.11 285.0 226025.
19:18:42 0.38 103.50  64.55 -6.17 1729 121.51   296.7 254757.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
19:19:22 0.38 103.50  64.54 -6.17 1729 135.49   278.4 212910. -6.44 -4.74   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.124.21 288.4 252165.
19:20:03 0.38 103.51  64.53 -6.17 1729 136.58   271.5 298316. -3.01 -2.44   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.129.71 276.5 345344.
19:20:44 0.38 103.51  64.53 -6.17 1729 140.81   275.2 217413. -8.01  0.18   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.127.73 285.9 247019.
19:21:25 0.38 103.51  64.53 -6.17 1729 134.13   273.3 249212. -5.32 -2.77   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.120.27 278.3 246324.
19:22:05 0.38 103.51  64.52 -6.17 1729 129.97   277.0 212033. -3.14 -4.21   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.124.80 282.7 268342.
19:22:46 0.38 103.51  64.52 -6.17 1729 124.17   282.7 240490. -2.37 -4.56   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.120.11 287.7 294356.
19:23:26 0.38 103.52  64.52 -6.17 1729 130.64   278.2 222000. -2.65 -4.35   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.126.10 283.2 273549.
19:24:07 0.38 103.52  64.51 -6.17 1729 140.92   279.3 249599. -1.61 -4.96   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.130.25 285.2 298800.
19:24:47 0.38 103.52  64.50 -6.17 1729 133.17   280.3 208554. -1.47  0.67   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.122.90 286.3 250264.
19:25:28 0.38 103.52  64.50 -6.17 1729 133.32   283.1 224105. -1.54 -3.85   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.129.48 287.5 277282.
19:26:08 0.38 103.52  64.50 -6.17 1729 135.02   281.2 214674. -0.72 -4.32   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.131.25 283.8 259669.
19:26:49 0.38 103.52  64.49 -6.17 1729 138.75   283.3 225771. -0.92 -4.49   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.132.43 286.9 272455.
19:27:29 0.38 103.53  64.49 -6.17 1729 133.41   285.9 200726. -0.06 -5.45   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.125.52 290.6 235331.
19:28:10 0.38 103.53  64.48 -6.17 1729 130.61   290.7 210562.  2.19 -0.20   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.125.52 291.2 267936.
19:28:49 0.38 103.53  64.48 -6.17 1729 124.43   297.9 163125.  5.72 -0.75   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.120.40 295.3 212076.
19:29:30 0.38 103.53  64.47 -6.17 1729 119.35   298.2 166756.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
19:30:10 0.38 103.53  64.47 -6.17 1729 130.55   298.4 173948.  6.97 -0.98   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.127.70 293.8 218956.
19:30:51 0.38 103.53  64.46 -6.17 1729 134.61   291.5 216620.  4.02 -0.89   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.129.93 291.1 280394.
19:31:32 0.38 103.54  64.46 -6.17 1729 142.41   294.5 232340.  2.76 -1.26   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.135.06 295.3 305794.
19:32:13 0.38 103.54  64.46 -6.17 1729 121.33   292.3 211864.  2.22 -0.84   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.118.44 294.2 277863.
19:32:53 0.38 103.54  64.45 -6.17 1729 126.46   290.4 178928.  2.38 -0.90   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.123.33 289.1 226505.
19:33:34 0.38 103.54  64.45 -6.17 1729 126.37   287.0 218946.  2.39 -0.76   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.121.23 288.1 278101.
19:34:14 0.38 103.54  64.44 -6.17 1729 120.19   270.5 259172.  1.16  1.27   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.119.68 272.0 313522.
19:34:55 0.38 103.54  64.44 -6.17 1729 136.96   280.4 320870.  3.56 -5.18   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.132.10 281.9 365822.
19:35:35 0.38 103.55  64.43 -6.17 1729 139.37   291.9 279715.  3.11 -1.48   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.131.55 291.7 341065.
19:36:16 0.38 103.55  64.43 -6.17 1729 127.85   294.7 247786.  3.93 -3.90   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.121.46 292.5 296864.
19:36:56 0.38 103.55  64.42 -6.17 1729 136.64   317.6 185487.  6.02 -5.43   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.131.04 313.7 247776.
19:37:37 0.38 103.55  64.42 -6.17 1729 127.16   315.7 193394.  7.49-10.25   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.127.99 314.5 315393.
19:38:17 0.38 103.55  64.42 -6.17 1729 149.57   314.9 255803.  7.32 -3.58   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.142.25 309.7 313398.
19:38:58 0.38 103.55  64.41 -6.17 1729 154.95   330.3 237316.  7.28 -0.23   0.00   0.00   0.00 0.00 0.00 0.00 96.79 255.0 117633.142.28 327.1 284812.
19:39:38 0.38 103.56  64.41 -6.17 1729 124.19   287.7 211445.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.118.27 292.0 243839.
19:40:19 0.38 103.56  64.40 -6.17 1729 135.74   274.2 237371. -8.66  3.06   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.129.35 284.7 308633.
19:40:59 0.38 103.56  64.40 -6.17 1729 136.97   270.1 213800.-10.84  5.78   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.127.97 283.0 262436.
19:41:40 0.38 103.56  64.39 -6.17 1729 139.88   277.0 228633. -8.59  6.89   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.133.77 288.2 297858.
19:42:20 0.38 103.57  64.39 -6.17 1729 143.28   279.7 179279.-11.36  2.91   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.134.77 292.7 228032.
19:43:01 0.38 103.57  64.39 -6.17 1729 147.73   277.5 223952. -9.87  4.73   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.140.17 289.2 284588.
19:43:41 0.38 103.57  64.38 -6.17 1729 145.50   273.7 213940.-10.60  6.53   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.136.21 286.2 266835.
19:44:22 0.38 103.57  64.38 -6.17 1729 144.79   277.7 223747. -9.66  5.40   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.135.37 290.0 286062.
19:46:23 0.38 103.58  64.36 -6.17 1729 138.29   281.2 212040.  0.00 -0.31   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.131.33 284.0 255420.
19:47:04 0.38 103.58  64.36 -6.17 1729 149.66   280.7 126394.-10.06  6.82   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.139.60 290.0 165649.
19:47:44 0.38 103.58  64.36 -6.17 1729 157.48   280.8 163518. -9.79  5.58   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.149.24 291.3 210666.
19:48:25 0.38 103.58  64.35 -6.17 1729 161.34   280.2 128649. -9.08  6.44   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.153.92 293.8 231423.
19:49:05 0.38 103.58  64.35 -6.17 1729 152.16   282.4 156517. -8.13  7.92   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.143.06 291.8 203990.
19:49:46 0.38 103.58  64.34 -6.17 1729 158.31   276.1 158197. -7.85  8.19   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.152.35 284.1 201430.
