14:09:14 0.93 165.79  11.73 -5.97 1657   2.21   740.0 177392. -1.79 -5.47   5.31  -1.64   3.87 0.21 0.63 0.43  0.15 796.21031399.  1.95 739.5 214970.
14:09:54 0.93 165.79  11.73 -5.97 1657   2.28   751.5 202652. -0.20 -5.33   4.51  -3.36   3.46 0.51 1.72 1.25  0.13 793.1 993145.  1.89 750.5 197922.
14:10:35 0.93 165.79  11.72 -5.97 1657   2.45   773.0 270428.  2.79 -2.63   2.61  -6.13   0.61 1.12 0.84 1.06  0.15 803.31424748.  2.03 773.2 240126.
14:11:15 0.93 165.79  11.71 -5.97 1657   2.19   737.7 186539.  0.36 -3.71   5.01  -3.41   1.96 1.18 1.92 1.51  0.13 794.6 722665.  1.83 737.3 189918.
14:11:56 0.93 165.79  11.71 -5.97 1657   2.38   748.9 231654.  0.00 -6.44   4.02  -0.40   5.03 1.55 1.10 1.30  0.13 801.11157386.  1.95 750.3 219752.
14:12:36 0.93 165.79  11.70 -5.97 1657   2.34   779.1 272351. -2.53 -8.97   2.35  -1.79   5.66 2.01 1.00 1.18  0.12 816.21090026.  2.11 780.0 261644.
14:13:17 0.93 165.79  11.69 -5.97 1657   2.01   778.2 207797.  2.11 -4.56   3.57  -3.11   3.70 1.91 2.32 1.59  0.13 801.31180255.  1.90 776.3 220687.
14:13:57 0.93 165.79  11.69 -5.97 1657   1.75   797.9 201820. -3.28-20.78   2.87  -0.78   5.91 1.06 1.10 0.83  0.11 790.1 765909.  1.72 794.4 197142.
14:14:38 0.93 165.79  11.68 -5.97 1657   1.65   784.7 206498. -2.06-10.22   3.54  -3.45   4.43 1.40 0.85 1.41  0.16 795.81076513.  1.45 780.8 201196.
14:15:18 0.93 165.79  11.68 -5.97 1657   2.23   743.8 197818.  1.00 -3.01   3.81  -5.46   1.05 1.16 0.91 0.88  0.12 809.8 954267.  1.85 742.5 191113.
14:15:59 0.93 165.79  11.67 -5.97 1657   2.31   787.9 244804.  3.85 -1.56   3.07  -5.51   1.15 1.81 1.40 1.11  0.13 809.01076305.  2.09 788.5 307070.
14:16:39 0.93 165.79  11.67 -5.97 1657   2.11   715.2 113150. -2.30  0.53   6.44  -1.87   0.03 0.28 0.68 1.30  0.12 777.61353853.  1.90 717.8 166269.
14:17:20 0.93 165.79  11.66 -5.97 1657   2.08   722.6 156862. -0.70 -0.83   6.15  -2.43  -1.29 0.55 0.48 1.06  0.13 795.61128696.  1.81 718.7 144439.
14:18:00 0.93 165.79  11.65 -5.97 1657   2.13   717.7 122350. -3.82 -4.13   6.35  -0.09   1.53 0.34 1.13 1.15  0.11 809.11500632.  1.70 725.3 183161.
14:18:41 0.93 165.79  11.65 -5.97 1657   2.04   712.7  85759. -3.46 -3.17   6.77  -0.27   0.89 0.21 0.35 0.34  0.11 775.31111856.  1.99 714.8 133525.
14:19:21 0.93 165.79  11.64 -5.97 1657   2.43   712.7 105146. -2.15 -1.64   6.67  -1.03  -0.68 0.27 0.88 1.10  0.13 794.5 855098.  1.91 718.0 171726.
14:20:02 0.93 165.79  11.63 -5.97 1657   2.41   750.5 253847. -0.28  2.61   4.64  -2.50  -3.36 1.24 2.47 0.49  0.11 784.41248239.  2.01 757.8 222091.
14:20:42 0.93 165.79  11.63 -5.97 1657   2.52   777.1 236280.  1.93  0.17   1.87  -5.90  -2.50 0.56 0.47 0.66  0.14 801.01410610.  2.13 776.1 263827.
14:21:23 0.93 165.79  11.62 -5.97 1657   2.18   754.6 228016.  2.08 -0.92   3.05  -6.09  -0.58 0.76 0.54 0.59  0.11 805.4 929111.  1.91 757.3 200573.
14:22:03 0.93 165.79  11.61 -5.97 1657   2.17   759.7 208109.  1.72 -1.32   3.03  -5.94   0.46 0.55 0.43 0.74  0.09 790.7 762166.  1.80 758.4 194336.
14:22:44 0.93 165.79  11.61 -5.97 1657   2.09   752.7 247818.  2.11 -1.91   3.85  -5.70   0.18 0.37 0.34 0.33  0.12 791.41163416.  1.70 754.9 204575.
14:23:24 0.93 165.79  11.60 -5.97 1657   2.18   744.6 196935.  1.46 -0.36   3.93  -5.63  -0.87 0.34 0.40 0.35  0.10 796.0 645326.  1.86 743.7 198286.
14:24:05 0.93 165.79  11.60 -5.97 1657   2.36   748.1 238047.  1.38 -2.67   4.29  -5.19   0.17 0.32 0.91 1.04  0.10 804.61130359.  2.01 744.1 239398.
14:24:45 0.93 165.79  11.59 -5.97 1657   2.20   760.9 204523.  1.92 -0.70   3.11  -5.90  -1.35 0.50 0.62 0.87  0.15 775.81421629.  1.93 749.3 293401.
14:25:26 0.93 165.79  11.58 -5.97 1657   2.38   764.5 246415.  1.74  1.05   2.56  -5.69  -2.40 0.73 0.63 0.49  0.14 800.3 990650.  1.97 764.6 236488.
14:26:06 0.93 165.79  11.58 -5.97 1657   2.10   757.0 195531.  0.61  2.50   3.32  -4.46  -3.00 1.22 1.69 1.52  0.14 771.01176305.  1.74 755.3 185968.
14:26:47 0.93 165.79  11.57 -5.97 1657   2.29   735.7 192257.  0.40  0.90   4.93  -3.98  -2.21 0.44 0.92 0.89  0.10 799.31025993.  2.06 737.4 216373.
14:27:27 0.93 165.79  11.56 -5.97 1657   2.40   750.6 201093. -2.78  3.68   5.28  -1.17  -3.98 0.57 0.68 0.86  0.14 794.2 834100.  1.99 749.5 196727.
14:28:08 0.93 165.79  11.56 -5.97 1657   2.09   772.4 228328.  1.49  2.46   2.45  -4.81  -3.01 1.79 1.36 1.32  0.15 794.51057594.  1.82 769.5 219700.
14:28:48 0.93 165.79  11.55 -5.97 1657   2.20   750.5 204263. -0.55  3.13   3.82  -3.24  -4.37 0.45 0.61 0.55  0.13 796.7 601251.  1.83 749.6 211436.
14:29:29 0.93 165.79  11.54 -5.97 1657   2.18   768.0 206914. -0.23  3.45   3.56  -2.56  -4.84 1.08 0.82 0.69  0.11 793.11108114.  1.88 765.9 212059.
14:30:09 0.93 165.79  11.54 -5.97 1657   2.21   712.9 108576. -3.71  0.04   6.75   0.49  -1.70 0.24 0.29 0.57  0.13 802.61378593.  1.87 717.2 166581.
14:30:50 0.93 165.79  11.53 -5.97 1657   2.14   730.5 173806.  0.20  0.35   5.58  -3.11  -1.92 0.60 1.18 0.58  0.12 791.41131607.  1.99 728.0 170427.
14:31:30 0.93 165.79  11.53 -5.97 1657   2.12   727.6 205043.  0.39 -0.48   4.86  -3.98  -1.62 1.20 1.41 0.50  0.12 793.6 883581.  1.72 730.8 181810.
14:32:11 0.93 165.79  11.52 -5.97 1657   2.08   734.7 169699. -2.44  2.55   5.45  -2.82  -0.94 0.60 1.62 2.18  0.11 785.71415184.  1.79 732.5 165386.
14:32:51 0.93 165.79  11.51 -5.97 1657   2.31   743.4 199325.  0.91  0.20   5.02  -4.34  -0.23 0.45 0.89 1.05  0.10 779.1 818508.  1.98 741.4 208525.
14:33:32 0.93 165.79  11.51 -5.97 1657   2.33   724.1 165230. -1.73  0.96   5.52  -3.03  -2.29 0.51 0.99 0.96  0.15 789.41087531.  1.91 721.1 164450.
14:34:12 0.93 165.79  11.50 -5.97 1657   2.47   727.1 181706. -0.33 -0.76   5.94  -3.01  -1.15 0.38 0.85 0.61  0.16 779.51384207.  2.01 726.8 178483.
14:34:53 0.93 165.79  11.49 -5.97 1657   2.23   723.9 173078. -0.54 -0.59   5.96  -2.96  -1.29 0.31 0.64 0.66  0.11 794.61427450.  1.98 723.2 170791.
14:35:33 0.93 165.79  11.49 -5.97 1657   2.06   711.8 112683. -2.64 -1.14   6.48  -1.67  -1.50 0.32 0.72 0.67  0.12 787.3 802291.  1.82 717.2 186747.
14:36:14 0.93 165.79  11.48 -5.97 1657   2.04   727.0 169855. -0.34  0.42   5.53  -3.22  -2.01 0.51 0.53 0.66  0.10 786.7 971107.  1.73 730.6 245635.
14:36:54 0.93 165.79  11.47 -5.97 1657   2.22   710.4 111695. -2.17 -2.50   6.57  -1.35   0.06 0.21 0.67 1.19  0.13 773.81233478.  1.90 717.4 185188.
14:37:35 0.93 165.79  11.47 -5.97 1657   2.20   723.7 149117. -4.10 -4.32   6.07  -0.54   2.86 0.26 0.91 0.96  0.10 800.71139507.  1.96 721.9 150624.
14:38:15 0.93 165.79  11.46 -5.97 1657   2.25   727.7 174637. -2.22 -4.48   5.89  -1.42   3.26 0.41 0.41 0.66  0.13 784.01109985.  1.90 728.7 167412.
14:38:56 0.93 165.79  11.46 -5.97 1657   2.12   726.1 167205. -2.48 -4.83   5.96  -0.89   3.43 0.25 0.34 0.35  0.14 798.91149902.  1.95 724.8 160708.
14:39:36 0.93 165.79  11.45 -5.97 1657   2.16   727.8 175469. -3.03 -4.80   6.14  -0.38   3.10 0.26 0.39 0.44  0.10 777.51106866.  1.86 730.3 167724.
14:40:17 0.93 165.79  11.44 -5.97 1657   2.23   728.3 179159. -3.89 -4.72   6.07   0.20   3.21 0.35 0.44 0.49  0.12 792.91082542.  1.94 727.1 154367.
14:40:57 0.93 165.79  11.44 -5.97 1657   2.12   710.5 113202. -2.56 -2.03   6.64  -0.82   0.98 0.49 1.08 1.38  0.11 804.81004371.  1.70 717.8 193868.
14:41:38 0.93 165.79  11.43 -5.97 1657   2.34   711.3  95843. -3.04 -2.16   6.73  -0.97  -0.38 0.15 0.29 0.31  0.11 763.51066118.  1.96 709.0  77755.
14:42:18 0.93 165.79  11.43 -5.97 1657   2.28   713.3 120011. -2.59 -1.92   6.88  -0.33  -0.11 0.21 0.90 0.43  0.10 793.11009569.  1.92 717.0 178171.
14:42:59 0.93 165.79  11.42 -5.97 1657   2.43   719.6 163930. -2.10 -3.03   6.69  -0.95   1.12 0.21 0.84 0.42  0.13 784.11235973.  1.95 716.1 138514.
14:43:39 0.93 165.79  11.41 -5.97 1657   2.43   715.5 112475. -1.85 -2.26   6.34  -0.81   1.53 0.42 1.26 1.70  0.11 802.51130775.  1.96 719.1 163047.
14:45:51 0.93 165.79  11.39 -5.97 1657   2.27   727.6 173702. -2.82 -4.72   5.37  -0.25   3.24 0.25 0.56 0.51  0.13 800.01188987.  1.97 726.1 160240.
14:46:32 0.93 165.79  11.39 -5.97 1657  -1.00    -1.0     -1. -1.00 -1.00   5.66   0.78   2.32 0.70 1.11 1.53 -1.00  -1.0     -1. -1.00  -1.0     -1.
14:47:42 0.93 165.79  11.37 -5.97 1657   2.29   714.6 105770. -2.24 -2.73   0.00   0.00   0.00 0.00 0.00 0.00  0.12 779.31054683.  1.97 718.6 156966.
14:48:22 0.93 165.79  11.37 -5.97 1657   2.16   712.3  91684. -3.46 -2.81   6.32   0.82   0.84 0.18 0.33 0.32  0.12 767.0 685867.  2.02 714.8 128015.
14:49:03 0.93 165.79  11.36 -5.97 1657   2.22   716.4 111071. -2.39 -3.11   6.10   0.08   1.54 0.21 0.38 0.38  0.11 798.61151981.  1.98 720.6 158525.
14:49:43 0.93 165.79  11.36 -5.97 1657   2.21   712.5  96934. -1.63 -2.45   6.76  -1.46   1.21 0.16 0.31 0.44  0.11 797.61037428.  2.02 716.0 128691.
14:50:24 0.93 165.79  11.35 -5.97 1657   2.40   717.4 137267. -0.21 -2.44   6.09  -2.91   0.86 0.58 1.16 0.49  0.11 779.11134517.  1.89 726.5 183681.
14:51:05 0.93 165.79  11.34 -5.97 1657   2.26   741.7 172506.  2.02 -1.46   4.67  -4.97   0.58 0.52 0.67 0.39  0.13 800.51084413.  1.89 741.9 229107.
14:51:45 0.93 165.79  11.34 -5.97 1657   2.28   712.8 112319. -3.88 -2.19   5.78  -1.80   0.54 1.56 2.85 0.96  0.11 777.21361753.  1.80 710.1 111591.
14:52:26 0.93 165.79  11.33 -5.97 1657   2.26   717.3 147610. -1.91 -2.73   6.68  -0.96   1.37 0.22 0.40 0.46  0.12 779.6 769859.  1.96 715.8 130458.
14:53:06 0.93 165.79  11.32 -5.97 1657   2.25   725.9 194492. -0.21 -3.28   6.08  -2.48   1.77 0.29 0.52 0.54  0.10 783.71261753.  1.89 728.5 174221.
14:53:47 0.93 165.79  11.32 -5.97 1657   2.27   726.7 184460. -0.02 -2.55   5.98  -3.02   1.14 0.37 0.59 0.39  0.09 781.01335142.  1.92 724.4 166685.
14:54:27 0.93 165.79  11.31 -5.97 1657   2.19   749.1 201041.  1.59 -3.28   4.00  -4.91   2.18 0.97 0.90 0.93  0.11 799.2 671313.  1.86 746.9 204575.
14:55:08 0.93 165.79  11.31 -5.97 1657   2.43   765.3 232434.  2.88 -2.00   3.20  -5.56   2.16 0.51 0.92 1.04  0.11 788.31061336.  1.94 760.9 218244.
14:55:48 0.93 165.79  11.30 -5.97 1657   2.09   758.3 198442.  2.41 -0.61   3.05  -5.98   0.64 0.69 0.82 0.96  0.11 789.31056346.  1.75 760.1 242777.
14:56:29 0.93 165.79  11.29 -5.97 1657   2.01   734.5 173338.  0.96 -2.78   4.52  -4.91   1.31 0.55 0.47 0.60  0.14 792.9 876928.  1.71 737.4 226353.
14:57:09 0.93 165.79  11.29 -5.97 1657   2.12   743.3 201820.  0.77 -3.41   5.24  -3.57   0.67 0.88 1.37 1.23  0.09 797.8 596469.  1.74 740.3 192101.
14:57:50 0.93 165.79  11.28 -5.97 1657   2.34   753.2 263671.  1.37 -4.72   5.55  -2.45   1.90 1.35 1.78 1.25  0.13 798.41227241.  1.87 755.0 252340.
14:58:30 0.93 165.79  11.27 -5.97 1657   2.07   713.3 142620. -0.77 -1.25   6.19  -2.18  -0.65 0.37 0.95 1.00  0.11 774.41137844.  1.92 719.0 188255.
14:59:11 0.93 165.79  11.27 -5.97 1657   1.84   785.6 214190.  2.85 -4.22   0.75  -5.78   3.06 1.75 0.55 0.57  0.10 799.51033686.  1.62 782.4 198026.
14:59:51 0.93 165.79  11.26 -5.97 1657   2.02   785.3 233265.  2.15 -2.97   1.83  -6.07   2.27 0.68 0.92 0.98  0.11 778.51282751.  1.72 784.1 204627.
15:00:32 0.93 165.79  11.25 -5.97 1657   2.08   770.0 256966.  3.34 -0.36   2.64  -6.00   1.23 0.79 0.94 0.93  0.12 799.71102916.  1.87 771.3 219440.
15:01:12 0.93 165.79  11.25 -5.97 1657   2.44   731.8 230147.  0.97 -1.77   3.94  -4.96   1.68 0.82 0.85 1.31  0.14 780.51091066.  1.93 733.4 213515.
15:01:53 0.93 165.79  11.24 -5.97 1657   2.03   780.1 219492.  4.43 -2.10   1.48  -6.40   1.32 0.59 0.45 0.30  0.15 799.11188987.  1.74 776.1 223494.
15:02:33 0.93 165.79  11.24 -5.97 1657   2.34   739.6 230251.  1.52 -1.66   3.12  -5.78   0.51 1.03 0.67 0.41  0.11 776.31066326.  2.03 743.2 224637.
15:03:14 0.93 165.79  11.23 -5.97 1657   2.10   732.6 183785.  1.18 -1.12   3.57  -5.70   0.20 0.82 0.54 0.57  0.11 791.2 957594.  1.95 735.7 224949.
15:03:54 0.93 165.79  11.22 -5.97 1657   2.43   759.4 227028.  2.12 -0.01   3.03  -5.77  -1.21 0.57 0.61 0.68  0.10 794.7 686906.  1.96 754.9 219544.
15:04:35 0.93 165.79  11.22 -5.97 1657   2.16   763.8 246467.  1.71  1.83   3.03  -5.45  -2.19 0.72 0.85 0.63  0.12 796.1 972770.  1.82 762.0 218296.
15:05:15 0.93 165.79  11.21 -5.97 1657   2.19   744.4 223806.  1.23  0.73   4.06  -4.79  -1.79 1.10 0.47 0.82  0.11 768.91070899.  1.84 743.3 201664.
15:05:56 0.93 165.79  11.21 -5.97 1657   2.05   728.5 186072.  0.82 -0.35   5.03  -4.26  -1.40 0.38 0.41 0.33  0.11 789.61011856.  1.78 726.3 179991.
15:06:36 0.93 165.78  11.20 -5.97 1657   1.97   731.9 187787.  0.49  0.31   5.04  -4.06  -1.39 0.30 0.24 0.37  0.08 795.9 762166.  1.72 728.6 185604.
15:07:17 0.93 165.78  11.19 -5.97 1657   2.12   726.7 174689.  0.09  0.62   5.03  -4.15  -1.46 0.34 0.53 0.32  0.12 778.2 756969.  1.82 725.9 166217.
15:07:57 0.93 165.78  11.19 -5.97 1657   2.23   734.1 201456.  1.00 -0.48   5.13  -4.23  -1.27 0.37 0.56 0.32  0.08 791.8 834932.  1.89 732.8 196935.
15:08:38 0.93 165.78  11.18 -5.97 1657   2.13   730.7 195115.  1.44 -0.90   4.73  -4.00  -1.91 0.28 0.86 1.33  0.10 785.7 523080.  1.77 727.3 182381.
15:09:18 0.93 165.78  11.17 -5.97 1657   2.19   741.6 180510.  0.44  1.22   4.40  -3.85  -3.22 0.30 0.31 0.31  0.13 773.51176929.  1.82 740.3 179991.
15:09:59 0.93 165.78  11.17 -5.97 1657   2.28   745.3 171467. -0.22  2.32   3.73  -3.56  -4.03 0.36 0.40 0.40  0.11 788.11049070.  1.94 747.7 217465.
15:10:39 0.93 165.78  11.16 -5.97 1657   2.43   757.2 216165. -0.79  3.04   3.36  -3.43  -4.42 0.43 0.69 0.75  0.12 787.1 994600.  1.99 756.3 204263.
15:11:20 0.93 165.78  11.15 -5.97 1657   2.15   759.0 212891.  0.64  1.84   2.85  -3.47  -4.77 0.28 0.38 0.46  0.08 790.4 919340.  1.76 756.8 177912.
15:12:00 0.93 165.78  11.15 -5.97 1657   2.26   778.1 236488. -1.03  4.03   0.80  -2.16  -6.06 1.02 0.59 0.43  0.13 783.2 591895.  1.86 782.5 215542.
15:12:41 0.93 165.78  11.14 -5.97 1657   2.37   784.2 234773. -1.48  4.19   0.14  -1.19  -6.21 0.55 0.49 0.35  0.08 797.41075057.  1.83 781.6 214918.
15:13:21 0.93 165.78  11.14 -5.97 1657   2.34   781.2 245583. -1.85  4.13   0.90  -0.89  -6.32 0.50 0.30 0.44  0.13 779.41066949.  1.91 778.3 241737.
15:14:02 0.93 165.78  11.13 -5.97 1657   2.19   753.7 165178. -1.23  3.30   2.58  -2.04  -5.53 1.00 0.57 0.63  0.12 791.41118717.  1.83 755.4 183733.
15:14:42 0.93 165.78  11.12 -5.97 1657   2.26   746.0 184408.  0.47  1.69   3.67  -3.30  -4.08 0.52 1.14 0.99  0.11 779.51264664.  1.87 742.7 205978.
15:15:23 0.93 165.78  11.12 -5.97 1657   2.16   767.0 185708.  0.12  2.66   3.44  -3.10  -4.53 0.42 0.85 0.68  0.09 790.2 914974.  1.81 761.7 199325.
15:16:03 0.93 165.78  11.11 -5.97 1657   2.21   742.8 185084. -2.42  2.72   4.21  -1.69  -4.71 0.33 0.46 0.52  0.14 768.5 772977.  1.83 741.2 179263.
15:16:44 0.93 165.78  11.10 -5.97 1657   2.32   750.2 211799. -1.71  3.12   4.27  -1.08  -4.70 0.24 0.49 0.43  0.11 796.41124538.  1.89 753.4 187995.
15:17:24 0.93 165.78  11.10 -5.97 1657   2.22   747.0 194232. -3.11  3.10   4.36   0.15  -4.86 0.25 0.39 0.38  0.12 768.3 988987.  1.89 744.9 190282.
15:18:05 0.93 165.78  11.09 -5.97 1657   2.14   737.4 185032. -2.11  2.56   4.53  -0.69  -4.50 0.22 0.23 0.23  0.08 783.61203748.  1.88 739.7 212683.
15:18:45 0.93 165.78  11.08 -5.97 1657   2.09   747.8 199897. -0.91  2.69   4.32  -1.79  -4.33 0.34 0.60 0.52  0.10 771.91037220.  1.79 746.7 186799.
15:19:26 0.93 165.78  11.08 -5.97 1657   2.12   737.4 173286. -0.37  1.62   4.57  -2.77  -3.59 0.27 0.37 0.40  0.10 770.91273811.  1.79 732.9 172662.
15:20:06 0.93 165.78  11.07 -5.97 1657   2.10   733.2 161020. -1.07  1.43   4.89  -2.16  -3.47 0.29 0.46 0.48  0.11 771.71010193.  1.77 732.3 167672.
15:20:47 0.93 165.78  11.07 -5.97 1657   2.11   744.4 221467. -2.16  3.07   4.15  -0.93  -4.89 0.26 0.71 0.53  0.11 790.1 874849.  1.79 747.9 226457.
15:21:27 0.93 165.78  11.06 -5.97 1657   2.11   745.0 180510. -1.62  3.00   4.29  -1.18  -4.66 0.41 0.45 0.52  0.10 794.9 588569.  1.76 744.1 178068.
15:22:08 0.93 165.78  11.05 -5.97 1657   2.27   759.9 171519. -2.83  4.10   3.44   0.24  -5.51 0.50 0.45 0.42  0.12 788.21016222.  1.70 759.1 191217.
15:22:48 0.93 165.78  11.05 -5.97 1657   2.09   750.1 191893.  2.47 -0.26   3.19  -3.32  -3.10 0.55 2.61 1.95  0.10 773.3 930359.  1.78 749.9 192828.
15:23:29 0.93 165.78  11.04 -5.97 1657   1.97   745.5 163982.  2.60 -0.71   3.12  -5.40  -1.67 0.37 0.33 0.24  0.09 780.8 993976.  1.64 749.1 182797.
15:24:09 0.93 165.78  11.03 -5.97 1657   1.74   746.7 188203.  1.75 -0.23   3.61  -5.25  -1.49 0.37 0.33 0.38  0.02 895.6 676927.  1.54 742.6 190178.
15:24:50 0.93 165.78  11.03 -5.97 1657   1.86   740.8 183837.  2.38 -0.22   3.53  -5.50  -1.05 0.41 0.42 0.55  0.09 771.4 618507.  1.69 744.5 227080.
15:25:30 0.93 165.78  11.02 -5.97 1657   2.00   748.3 211592.  2.34 -0.38   3.37  -5.21  -1.53 0.76 0.78 0.94  0.09 779.4 406655.  1.70 747.2 211644.
15:26:11 0.93 165.78  11.02 -5.97 1657   2.04   755.9 241789.  0.90  2.71   2.57  -3.06  -4.65 0.93 1.08 0.94  0.10 793.81114559.  1.71 754.4 189710.
15:26:51 0.93 165.78  11.01 -5.97 1657   2.07   715.3 153431.  1.74 -1.29   3.68  -3.34  -3.09 1.90 1.99 1.98  0.08 758.6 884204.  1.84 719.4 175884.
15:27:32 0.93 165.78  11.00 -5.97 1657   1.95   742.1 138670.  4.06 -1.97   3.56  -5.90  -0.37 0.59 1.06 1.31  0.06 757.01004995.  1.59 742.8 121154.
15:28:12 0.93 165.78  11.00 -5.97 1657   1.76   730.9 175313.  2.34  1.49   4.50  -4.69  -1.58 0.80 1.17 1.12  0.09 771.71200214.  1.51 729.4 166269.
15:28:53 0.93 165.78  10.99 -5.97 1657   2.05   719.8 147402.  1.69  1.20   4.96  -3.60  -2.74 0.31 0.61 0.42  0.08 755.8 755929.  1.67 718.7 156810.
15:29:33 0.93 165.78  10.98 -5.97 1657   2.29   716.6 151924.  1.46  2.03   4.86  -3.73  -2.79 0.38 0.44 0.46  0.06 755.7 878383.  1.92 720.0 163254.
15:30:14 0.93 165.78  10.98 -5.97 1657   2.02   730.4 148805.  2.38  1.73   4.33  -4.69  -2.88 0.35 0.46 0.40  0.06 779.01241586.  1.67 727.8 157173.
15:30:54 0.93 165.78  10.97 -5.97 1657   2.00   729.3 151612.  1.86  2.29   3.62  -5.31  -2.67 0.91 0.57 0.48  0.07 772.41110609.  1.62 727.6 151664.
15:31:35 0.93 165.78  10.96 -5.97 1657   1.97   737.8 174325.  2.82  2.32   2.95  -5.48  -3.07 0.53 0.47 0.44  0.10 750.51122459.  1.64 738.6 199741.
15:32:15 0.93 165.78  10.96 -5.97 1657   2.12   743.6 178639.  2.87  1.63   3.01  -5.32  -3.09 0.42 0.39 0.31  0.07 792.1 598340.  1.68 741.1 172610.
15:32:56 0.93 165.78  10.95 -5.97 1657   1.90   727.7 138930.  2.40  1.59   4.04  -4.99  -2.63 0.62 0.29 0.49  0.09 751.5 909776.  1.56 725.1 146570.
15:33:36 0.93 165.78  10.95 -5.97 1657   2.04   725.0 180146.  2.48  0.81   4.33  -5.20  -1.97 0.26 0.41 0.59  0.08 770.9 901668.  1.70 727.1 164606.
15:34:17 0.93 165.78  10.94 -5.97 1657   1.88   725.9 163358.  2.83  0.75   4.40  -5.31  -1.89 0.20 0.24 0.28  0.08 771.7 870275.  1.63 723.6 142308.
15:34:57 0.93 165.78  10.93 -5.97 1657   1.78   736.3 140645.  3.09  0.78   4.04  -5.49  -2.15 0.25 0.37 0.31  0.07 775.01005827.  1.47 732.7 141529.
15:35:38 0.93 165.78  10.93 -5.97 1657   1.75   730.1 141165.  3.14  1.11   4.25  -5.37  -1.91 0.34 0.33 0.25  0.07 771.9 617675.  1.57 727.6 138358.
15:36:18 0.93 165.78  10.92 -5.97 1657   1.90   730.1 163722.  2.62  1.13   4.90  -4.62  -1.97 0.50 0.76 0.56  0.09 774.4 730981.  1.64 731.8 155562.
15:36:59 0.93 165.78  10.92 -5.97 1657   1.86   723.0 135552.  0.55  3.41   4.75  -3.71  -3.42 0.75 0.89 0.69  0.09 747.2 691688.  1.53 720.8 128015.
15:37:39 0.93 165.78  10.91 -5.97 1657   1.86   743.2 152807.  3.24  1.66   3.14  -5.85  -2.44 0.32 0.35 0.29  0.08 773.1 837427.  1.60 739.4 159200.
15:38:20 0.93 165.78  10.90 -5.97 1657   1.85   734.4 159668.  3.09  1.47   3.92  -4.31  -3.58 0.54 0.60 0.63  0.07 758.7 711646.  1.74 729.9 166009.
15:39:00 0.93 165.78  10.90 -5.97 1657   1.85   702.1 116217.  0.65  0.53   5.76  -2.94  -2.10 1.24 1.10 0.84  0.06 739.4 697925.  1.57 700.3 104626.
15:39:41 0.93 165.78  10.89 -5.97 1657   2.11   708.7 146362.  0.89  0.89   5.39  -3.55  -1.83 1.07 1.46 0.61  0.09 752.11074434.  1.81 706.8 140541.
15:40:21 0.93 165.78  10.88 -5.97 1657   2.13   712.2 130874.  0.00  0.00   5.37  -3.42  -2.83 0.29 0.54 0.41  0.08 756.31265703.  1.77 710.8 108576.
15:41:02 0.93 165.78  10.88 -5.97 1657   1.88   705.1  89086.  0.67  1.49   6.12  -2.72  -2.08 0.33 0.53 0.43  0.07 735.71317263.  1.62 701.9  85447.
15:41:42 0.93 165.78  10.87 -5.97 1657   1.70   705.4 111487.  0.81  1.47   6.13  -2.96  -1.92 0.43 0.67 0.52  0.08 735.3 920795.  1.49 705.2 102651.
15:42:23 0.93 165.78  10.86 -5.97 1657   2.10   721.0 150988.  2.09  1.90   4.84  -4.63  -2.09 0.55 0.54 0.32  0.08 751.3 881086.  1.78 718.9 159980.
15:43:03 0.93 165.78  10.86 -5.97 1657   2.09   737.9 161643.  2.97  1.58   4.00  -5.22  -2.20 0.39 0.47 0.40  0.06 762.11021419.  1.72 734.3 175417.
15:43:44 0.93 165.78  10.85 -5.97 1657   1.77   727.0 150521.  3.45  0.44   3.97  -5.64  -1.28 0.47 0.43 0.41  0.06 767.8 624744.  1.54 724.6 141685.
15:44:24 0.93 165.78  10.85 -5.97 1657   1.95   691.5  76508. -0.14 -1.09   6.70  -1.94  -1.19 0.30 0.72 0.90  0.07 812.51312065.  1.74 695.2  87007.
15:45:05 0.93 165.78  10.84 -5.97 1657   1.78   703.3 167049.  1.00 -0.12   6.31  -2.52  -1.52 0.31 0.65 0.63  0.08 768.8 881294.  1.59 705.9 170427.
15:45:45 0.93 165.78  10.83 -5.97 1657   1.83   716.4 140957. -5.18 -0.32   6.56   2.20  -0.48 0.36 1.87 0.76  0.09 760.11027033.  1.55 718.2 121310.
15:46:26 0.93 165.78  10.83 -5.97 1657   2.17   725.9 151040. -5.86 -1.73   5.74   3.07   2.07 0.83 1.33 1.74  0.11 757.1 978592.  1.98 726.8 142620.
15:47:06 0.93 165.78  10.82 -5.97 1657   2.10   723.3 187943. -4.96 -3.72   6.16   1.58   2.66 0.51 1.34 1.56  0.08 770.01257595.  1.67 724.5 153795.
15:47:47 0.93 165.78  10.81 -5.97 1657   1.91   727.2 185136.  3.00 -3.05   5.94  -1.68   3.65 0.73 1.30 1.22  0.11 762.7 841585.  1.70 723.7 164346.
15:48:27 0.93 165.78  10.81 -5.97 1657   2.12   714.1 140177.  0.49 -4.60   5.72  -2.52   3.91 0.42 0.42 0.80  0.09 771.21160505.  1.81 717.0 156134.
15:49:08 0.93 165.78  10.80 -5.97 1657   2.00   700.1 103639.  0.50 -3.50   5.54  -3.22   3.40 0.75 0.66 0.90  0.10 774.2 600003.  1.69 705.8 133940.
