1979/038   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:36 0.98 339.41 295.32 -4.77 1678   4.52   364.0  47008.  1.74 -3.24   0.00   0.00   0.00 0.00 0.00 0.00  0.15 381.4 196714.  4.64 362.2  40528.
 0:01:16 0.98 339.41 295.31 -4.77 1678   4.96   364.5  47811.  0.39 -4.41   0.00   0.00   0.00 0.00 0.00 0.00  0.18 384.5 257772.  4.65 363.8  49714.
 0:01:57 0.98 339.41 295.30 -4.77 1678   5.19   368.1  42974.  2.15 -4.05   0.00   0.00   0.00 0.00 0.00 0.00  0.17 379.9 156173.  4.95 368.5  54356.
 0:02:37 0.98 339.41 295.30 -4.77 1678   5.03   367.2  51709.  1.04 -4.56   0.00   0.00   0.00 0.00 0.00 0.00  0.16 366.4 198000.  4.57 367.2  49188.
 0:03:18 0.98 339.41 295.29 -4.77 1678   4.71   365.2  43799.  1.31 -4.22   0.00   0.00   0.00 0.00 0.00 0.00  0.13 379.6 161760.  4.73 364.1  41022.
 0:03:58 0.98 339.41 295.28 -4.77 1678   4.68   364.4  30587.  1.31 -4.94   0.00   0.00   0.00 0.00 0.00 0.00  0.19 371.6 240061.  4.53 367.6  45413.
 0:04:39 0.98 339.41 295.28 -4.77 1678   5.15   369.3  59944.  1.44 -4.31   0.00   0.00   0.00 0.00 0.00 0.00  0.19 379.2 139229.  5.04 367.9  56741.
 0:05:19 0.98 339.41 295.27 -4.77 1678   4.70   373.5  53924.  3.68 -1.38   0.00   0.00   0.00 0.00 0.00 0.00  0.20 373.2 208564.  4.94 371.7  45420.
 0:06:00 0.98 339.41 295.27 -4.77 1678   5.33   370.8  40518.  3.25 -1.33   0.00   0.00   0.00 0.00 0.00 0.00  0.20 382.0 230095.  4.84 372.5  50043.
 0:06:40 0.98 339.41 295.26 -4.77 1678   4.72   366.9  62851.  2.41 -1.70   0.00   0.00   0.00 0.00 0.00 0.00  0.16 374.3 165243.  4.66 368.5  63907.
 0:07:21 0.98 339.41 295.25 -4.77 1678   5.23   367.6  64355.  2.13 -3.08   0.00   0.00   0.00 0.00 0.00 0.00  0.20 379.3 236917.  4.89 363.8  42656.
 0:08:01 0.98 339.41 295.25 -4.77 1678   5.05   366.8  57891.  2.60 -1.90   0.00   0.00   0.00 0.00 0.00 0.00  0.16 372.5 204341.  4.76 366.9  49942.
 0:08:42 0.98 339.41 295.24 -4.77 1678   4.99   367.5  43253.  2.45 -3.83   0.00   0.00   0.00 0.00 0.00 0.00  0.12 376.7 209591.  5.11 368.7  56988.
 0:09:22 0.98 339.41 295.24 -4.77 1678   4.27   376.1  53557.  3.38 -2.60   0.00   0.00   0.00 0.00 0.00 0.00  0.15 385.0 227275.  4.49 373.0  44332.
 0:10:03 0.98 339.41 295.23 -4.77 1678   5.31   369.2  60883.  2.08 -3.97   0.00   0.00   0.00 0.00 0.00 0.00  0.15 380.4 207693.  4.96 367.6  57030.
 0:10:43 0.98 339.41 295.22 -4.77 1678   5.15   368.9  53626.  2.59 -3.41   0.00   0.00   0.00 0.00 0.00 0.00  0.19 372.3 185695.  4.74 369.1  50887.
 0:11:24 0.98 339.41 295.22 -4.77 1678   5.22   372.2  49792.  2.87 -3.68   0.00   0.00   0.00 0.00 0.00 0.00  0.13 380.3 105978.  4.91 372.6  48629.
 0:12:04 0.98 339.41 295.21 -4.77 1678   4.37   372.6  53060.  3.13 -2.27   0.00   0.00   0.00 0.00 0.00 0.00  0.15 378.3 169037.  4.60 371.6  43432.
 0:12:45 0.98 339.41 295.20 -4.77 1678   5.13   372.5  59414.  3.38 -1.72   0.00   0.00   0.00 0.00 0.00 0.00  0.13 379.0 146077.  4.73 372.4  48707.
 0:13:25 0.98 339.41 295.20 -4.77 1678   4.70   369.0  51491.  3.38 -1.25   0.00   0.00   0.00 0.00 0.00 0.00  0.15 373.7 164164.  4.44 370.6  64518.
 0:14:06 0.98 339.41 295.19 -4.77 1678   4.83   373.4  37611.  3.42 -2.66   0.00   0.00   0.00 0.00 0.00 0.00  0.14 385.9 239126.  4.88 374.5  45407.
 0:14:46 0.98 339.41 295.18 -4.77 1678   4.78   378.7  43838.  4.28 -1.89   0.00   0.00   0.00 0.00 0.00 0.00  0.23 382.0 204133.  4.76 376.8  39258.
 0:15:27 0.98 339.41 295.18 -4.77 1678   4.85   375.5  53129.  3.46 -2.45   0.00   0.00   0.00 0.00 0.00 0.00  0.17 381.6 154666.  4.89 375.4  46544.
 0:16:07 0.98 339.41 295.17 -4.77 1678   4.62   371.2  50767.  3.20 -2.68   0.00   0.00   0.00 0.00 0.00 0.00  0.21 370.7 205056.  4.71 371.3  46001.
 0:16:48 0.98 339.41 295.16 -4.77 1678   5.20   371.9  58573.  3.04 -1.58   0.00   0.00   0.00 0.00 0.00 0.00  0.21 380.2 231979.  5.08 369.1  51982.
 0:17:28 0.98 339.41 295.16 -4.77 1678   4.82   365.8  60438.  2.25 -2.77   0.00   0.00   0.00 0.00 0.00 0.00  0.21 379.4 341543.  4.66 364.7  52229.
 0:18:09 0.98 339.41 295.15 -4.77 1678   4.87   370.8  59664.  2.96 -2.10   0.00   0.00   0.00 0.00 0.00 0.00  0.22 392.1 326964.  4.68 370.0  56406.
 0:18:49 0.98 339.41 295.15 -4.77 1678   4.87   370.7  47804.  2.65 -3.88   0.00   0.00   0.00 0.00 0.00 0.00  0.14 383.7 250716.  4.77 371.2  44748.
 0:19:30 0.98 339.41 295.14 -4.77 1678   5.11   375.4  51072.  3.44 -2.26   0.00   0.00   0.00 0.00 0.00 0.00  0.19 378.7 169959.  4.96 374.4  46427.
 0:20:10 0.98 339.41 295.13 -4.77 1678   4.24   373.4  54853.  3.01 -2.63   0.00   0.00   0.00 0.00 0.00 0.00  0.16 373.9 143114.  4.80 371.5  45209.
 0:20:51 0.98 339.41 295.13 -4.77 1678   5.68   376.4  50767.  3.31 -2.93   0.00   0.00   0.00 0.00 0.00 0.00  0.17 394.7 265581.  5.01 375.3  45959.
 0:21:29 0.98 339.41 295.12 -4.77 1678   4.95   380.3  39946.  2.43 -5.04   0.00   0.00   0.00 0.00 0.00 0.00  0.18 382.8 213307.  4.55 380.3  39595.
 0:21:31 0.98 339.41 295.12 -4.77 1678   4.38   376.0  46937.  3.00 -2.81   0.00   0.00   0.00 0.00 0.00 0.00  0.18 385.5 261488.  4.64 373.2  42535.
 0:22:12 0.98 339.41 295.12 -4.77 1678   5.09   371.3  55337.  2.61 -3.09   0.00   0.00   0.00 0.00 0.00 0.00  0.20 368.6 306356.  4.95 369.0  53915.
 0:22:52 0.98 339.41 295.11 -4.77 1678   5.18   369.0  50988.  1.95 -4.06   0.00   0.00   0.00 0.00 0.00 0.00  0.17 395.7 198806.  5.05 368.7  49110.
 0:23:33 0.98 339.41 295.10 -4.77 1678   5.55   370.9  42373.  3.38 -1.22   0.00   0.00   0.00 0.00 0.00 0.00  0.16 381.1 169466.  5.38 371.9  51082.
 0:24:13 0.98 339.41 295.10 -4.77 1678   4.48   370.2  62208.  2.98 -1.36   0.00   0.00   0.00 0.00 0.00 0.00  0.16 376.3 174299.  4.40 370.3  46456.
 0:24:54 0.98 339.41 295.09 -4.77 1678   5.07   377.3  49474.  3.53 -2.29   0.00   0.00   0.00 0.00 0.00 0.00  0.18 387.2 158551.  4.84 376.4  44650.
 0:25:34 0.98 339.41 295.08 -4.77 1678   4.33   373.8  50208.  3.11 -2.53   0.00   0.00   0.00 0.00 0.00 0.00  0.16 378.0 184733.  4.66 371.1  44419.
 0:26:15 0.98 339.41 295.08 -4.77 1678   5.05   375.3  33534.  2.99 -4.21   0.00   0.00   0.00 0.00 0.00 0.00  0.12 381.3 181862.  4.83 374.2  43913.
 0:26:55 0.98 339.41 295.07 -4.77 1678   4.47   370.0  54681.  2.74 -3.21   0.00   0.00   0.00 0.00 0.00 0.00  0.17 378.3 189190.  4.30 370.1  43286.
 0:27:36 0.98 339.41 295.06 -4.77 1678   5.71   370.1  57251.  2.60 -3.29   0.00   0.00   0.00 0.00 0.00 0.00  0.12 380.8 180445.  5.11 368.3  52573.
 0:28:16 0.98 339.41 295.06 -4.77 1678   4.88   367.9  51436.  2.33 -2.38   0.00   0.00   0.00 0.00 0.00 0.00  0.17 376.6 187982.  4.61 367.7  48688.
 0:28:57 0.98 339.41 295.05 -4.77 1678   4.79   367.8  58693.  2.55 -2.19   0.00   0.00   0.00 0.00 0.00 0.00  0.18 365.2 307239.  4.77 363.3  38982.
