1979/260   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:05:32 0.85 151.03  53.12 -6.75 1685   9.95   462.9 123854.  4.80 -0.04   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.90 463.4 130728.
 0:48:44 0.85 151.03  52.72 -6.75 1685  10.67   450.9 203548.  0.00 -2.05   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.91 447.5 198292.
 1:31:56 0.85 151.03  52.32 -6.75 1685   7.24   466.9 135870.  4.08 -1.06   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.62 464.4 137796.
 2:15:08 0.85 151.02  51.92 -6.75 1685   7.13   455.0 132989.  0.00 -2.74   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.80 454.8 130065.
 2:58:20 0.85 151.02  51.52 -6.75 1685   8.42   468.6 121954.  2.99 -2.58   0.00   0.00   0.00 0.00 0.00 0.00  0.27 474.1 301977.  7.76 466.0 123896.
 3:41:32 0.85 151.02  51.13 -6.75 1685   7.49   458.5 121879.  4.05 -2.85   0.00   0.00   0.00 0.00 0.00 0.00  0.28 463.2 321584.  6.90 457.5 123334.
 4:24:44 0.85 151.02  50.73 -6.75 1685   8.25   464.1 145505.  4.18 -2.66   0.00   0.00   0.00 0.00 0.00 0.00  0.26 478.6 444350.  7.33 462.3 128925.
 5:07:56 0.85 151.02  50.33 -6.76 1685   6.43   500.8 110652.  3.97 -3.77   0.00   0.00   0.00 0.00 0.00 0.00  0.04 556.9 204146.  5.78 501.0 100049.
 5:51:08 0.85 151.02  49.93 -6.76 1685   6.39   498.5 134895.  4.50 -4.19   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.16 499.7 134675.
 6:34:20 0.84 151.02  49.53 -6.76 1685   7.77   466.0 182024.  0.83 -1.57   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.82 465.2 179942.
 7:17:32 0.84 151.01  49.14 -6.76 1685   4.78   488.8  73159.  6.54 -4.85   0.00   0.00   0.00 0.00 0.00 0.00  0.23 482.0 359033.  4.68 483.5  75624.
 8:00:44 0.84 151.01  48.74 -6.76 1685   5.59   490.0 119654.  2.78 -8.46   0.00   0.00   0.00 0.00 0.00 0.00  0.26 484.1 610229.  5.28 490.3 122798.
 8:43:56 0.84 151.01  48.34 -6.76 1685   6.62   463.0 146499.  4.20 -1.88   0.00   0.00   0.00 0.00 0.00 0.00  0.20 480.9 316374.  6.01 463.1 130419.
22:08:36 0.84 150.99  40.94 -6.79 1685   4.67   472.9  78544.  2.19  1.93   0.00   0.00   0.00 0.00 0.00 0.00  0.14 485.0 519714.  4.16 470.1  82875.
22:08:51 0.84 150.99  40.94 -6.79 1685   4.37   481.7  96460.  3.20  1.03   0.00   0.00   0.00 0.00 0.00 0.00  0.14 474.2 247429.  3.84 481.0  79795.
