1978/071   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:11:33 0.80 304.20 322.76 -4.59 1666   7.46   557.5 241728. -0.72  3.96   6.47  -5.99  -2.62 0.00 0.00 0.00 -1.00  -1.0     -1.  7.33 557.3 217972.
 0:54:45 0.80 304.20 322.37 -4.59 1666   6.76   533.7 227122. -3.91  1.30   0.00   0.00   0.00 0.00 0.00 0.00  0.16 599.5 640505.  6.70 532.4 178837.
 1:37:57 0.80 304.21 321.97 -4.59 1666   6.51   528.2 182381. -3.47  5.07   8.48  -3.67  -2.33 0.00 0.00 0.00  0.16 580.9 610814.  6.75 531.5 226720.
 2:21:09 0.80 304.21 321.58 -4.59 1666   6.83   529.1 233866. -8.32  6.93   0.00   0.00   0.00 0.00 0.00 0.00  0.22 576.0 884308.  6.46 528.5 188641.
 3:04:21 0.80 304.21 321.18 -4.60 1666   7.33   520.1 169391. -3.88  7.18   8.88  -3.46  -1.65 0.00 0.00 0.00  0.24 565.1 826343.  6.92 517.0 141292.
 3:47:33 0.80 304.21 320.79 -4.60 1666   6.91   523.7 145719.  0.14  5.37   0.00   0.00   0.00 0.00 0.00 0.00  0.19 558.5 571287.  6.86 522.4 117656.
 4:30:45 0.80 304.21 320.40 -4.60 1666   7.72   558.5 211179.  1.47  3.30   6.41  -6.25   2.16 0.00 0.00 0.00  0.41 562.0 743481.  7.77 559.4 185234.
 5:13:57 0.80 304.21 320.00 -4.61 1666   7.86   546.0 185552.-13.10  3.51   0.00   0.00   0.00 0.00 0.00 0.00  0.27 559.0 460683.  7.98 548.0 177986.
 5:57:09 0.80 304.21 319.61 -4.61 1666   7.89   522.1 178379. -8.30  0.50   0.00   0.00   0.00 0.00 0.00 0.00  0.34 564.2 774536.  7.56 524.3 160831.
