1980/363   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:27:06 0.54 266.01 113.03  6.92 1703  17.03   367.9  72681.  3.92  2.23  17.16  -7.12   1.21 0.00 0.00 0.00 -1.00  -1.0     -1. 16.08 365.4  82391.
 1:10:18 0.54 266.05 112.67  6.92 1703  17.83   412.3  86299.  2.03  4.37   7.34 -14.95  -8.03 0.00 0.00 0.00 -1.00  -1.0     -1. 17.37 411.0  86133.
 1:53:30 0.54 266.09 112.32  6.92 1703  17.30   362.0 103694. -9.09 -1.59  17.71  -1.69   5.31 0.00 0.00 0.00 -1.00  -1.0     -1. 16.99 366.0  90021.
 2:36:42 0.54 266.13 111.96  6.92 1703  15.22   342.8  61747.  0.00  0.00  16.09  -4.43  -4.95 0.00 0.00 0.00 -1.00  -1.0     -1. 15.32 340.4  55156.
 3:40:03 0.54 266.18 111.44  6.91 1703  -1.00    -1.0     -1. -1.00 -1.00  17.32  -2.71   1.13 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:42:45 0.54 266.19 111.41  6.91 1703  15.49   334.3  60496. -7.68 -1.13   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.08 339.8  66697.
 3:44:06 0.54 266.19 111.40  6.91 1703  15.89   335.1  68728. -8.45 -0.28   0.00   0.00   0.00 0.00 0.00 0.00  0.87 345.4 191542. 14.58 339.4  59889.
 3:45:11 0.54 266.19 111.40  6.91 1703  15.18   331.2  52472. -6.72  0.18   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.40 337.9  60399.
 3:46:32 0.54 266.19 111.39  6.91 1703  15.45   333.4  57215. -5.99 -0.77   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.43 335.5  49955.
 3:47:53 0.54 266.19 111.37  6.91 1703  15.37   332.6  51329. -4.99 -1.86   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.72 336.9  57566.
 3:49:14 0.54 266.19 111.36  6.91 1703  14.64   333.7  57498. -5.42 -2.90   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.30 336.1  54678.
 3:50:35 0.54 266.19 111.35  6.91 1703  14.71   335.3  70401. -5.22 -2.15  17.49  -3.34   2.21 0.20 0.41 0.74  0.21 450.5 230485. 14.43 337.1  58537.
 3:51:56 0.54 266.19 111.34  6.91 1703  14.72   334.8  61393. -6.03 -2.99  17.52  -3.37   0.93 0.18 0.61 0.41 -1.00  -1.0     -1. 14.37 336.9  53025.
 3:53:17 0.54 266.20 111.33  6.91 1703  15.87   335.1  69608. -3.89 -1.51  17.45  -3.17   2.17 0.13 0.86 0.98  0.24 437.6 192543. 15.19 337.7  59206.
 3:54:38 0.54 266.20 111.32  6.91 1703  14.00   339.0  61682. -6.17 -5.18  17.18  -2.62   3.73 0.10 0.72 0.41 -1.00  -1.0     -1. 14.69 344.2  64008.
