1979/009   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:18 0.91 307.35 284.97  2.51 1677  14.87   350.2  60236.  2.90 -0.02  -2.33  -7.35   8.54 0.29 0.37 0.32 -1.00  -1.0     -1. 15.96 349.9  63923.
 0:00:59 0.91 307.35 284.96  2.51 1677  14.54   350.3  63634.  3.48  0.46  -1.90  -7.36   8.62 0.24 0.40 0.40 -1.00  -1.0     -1. 15.62 348.6  57153.
 0:01:39 0.91 307.35 284.96  2.51 1677  14.38   349.7  62582.  3.19  0.03  -2.33  -6.58   9.04 0.33 0.29 0.23 -1.00  -1.0     -1. 14.84 348.4  59762.
 0:02:20 0.91 307.35 284.95  2.51 1677  14.02   350.7  61779.  3.17  0.01  -3.16  -5.91   8.68 0.24 0.16 0.19  0.09 379.5 128756. 14.37 350.1  53596.
 0:03:00 0.91 307.35 284.95  2.51 1677  14.48   349.7  57442.  3.10 -0.24  -2.81  -5.69   9.10 0.32 0.23 0.20 -1.00  -1.0     -1. 15.25 349.9  59707.
 0:03:41 0.91 307.35 284.94  2.51 1677  15.70   351.4  62523.  3.34 -0.98  -2.18  -5.45   9.08 0.39 0.30 0.19  0.20 344.5 155120. 16.75 350.0  52092.
 0:04:21 0.91 307.35 284.94  2.51 1677  16.34   352.4  72483.  2.92 -1.49  -2.50  -4.53   9.35 0.31 0.38 0.33  0.14 361.6 197844. 16.82 350.5  63618.
 0:05:02 0.91 307.35 284.93  2.51 1677  15.99   349.6  61142.  3.17 -1.02  -2.63  -4.07   9.78 0.21 0.29 0.19 -1.00  -1.0     -1. 17.19 347.6  60028.
 0:05:42 0.91 307.35 284.92  2.51 1677  15.58   355.7  62166.  2.62 -1.52  -2.82  -3.62   9.79 0.17 0.17 0.20  0.17 363.1 174052. 16.72 352.1  63215.
 0:06:23 0.91 307.35 284.92  2.51 1677  15.65   352.6  62854.  2.26 -1.56  -2.73  -3.49  10.02 0.00 0.00 0.00 -1.00  -1.0     -1. 16.51 349.6  57442.
 0:07:03 0.91 307.35 284.91  2.51 1677  15.18   352.8  72600.  1.17 -1.89  -2.93  -3.01   9.80 0.35 0.47 0.20 -1.00  -1.0     -1. 16.15 351.4  61656.
 0:07:44 0.91 307.35 284.90  2.51 1677  14.81   354.1  65642.  2.26 -1.75  -2.98  -3.93   9.60 0.16 0.30 0.20 -1.00  -1.0     -1. 15.64 352.1  53963.
 0:08:24 0.91 307.35 284.90  2.51 1677  14.62   352.1  51423.  1.94 -1.59  -2.58  -3.62   9.67 0.56 0.78 0.17 -1.00  -1.0     -1. 16.40 350.6  58859.
 0:09:05 0.91 307.35 284.89  2.51 1677  13.78   350.8  65521.  1.56 -2.22  -0.77  -0.44  10.23 0.39 0.62 0.18  0.20 349.9 191685. 14.67 351.7  46044.
 0:09:45 0.91 307.35 284.88  2.51 1677  15.00   351.8  52342.  2.34 -2.03  -1.49  -2.65  10.03 0.37 0.39 0.15  0.15 354.2 119582. 16.47 349.5  58960.
 0:10:26 0.91 307.35 284.88  2.51 1677  15.21   357.1  62085.  2.97 -1.23  -2.27  -3.71   9.70 0.71 0.41 0.27 -1.00  -1.0     -1. 16.40 356.7  69491.
 0:11:06 0.91 307.35 284.87  2.51 1677  15.06   352.1  52953.  2.40 -1.57  -1.84  -3.51   9.82 0.58 0.47 0.24 -1.00  -1.0     -1. 17.00 350.7  60896.
 0:11:47 0.91 307.35 284.86  2.51 1677  15.37   351.1  63387.  2.11 -1.96  -1.30  -2.85   9.98 0.21 0.13 0.17 -1.00  -1.0     -1. 16.79 348.1  61955.
 0:12:27 0.91 307.35 284.86  2.51 1677  15.16   351.3  73392.  1.69 -1.86  -1.54  -3.02   9.95 0.23 0.23 0.16 -1.00  -1.0     -1. 15.74 350.6  62231.
 0:13:08 0.91 307.35 284.85  2.51 1677  14.47   349.5  64881.  1.27 -2.01  -1.53  -3.88   9.82 0.31 0.43 0.20 -1.00  -1.0     -1. 16.35 348.1  63615.
 0:13:48 0.91 307.35 284.85  2.51 1677  14.29   346.5  61643.  2.31 -1.48  -1.23  -3.87   9.94 0.25 0.57 0.20 -1.00  -1.0     -1. 15.57 345.5  55526.
 0:14:29 0.91 307.35 284.84  2.51 1677  13.95   347.0  66535.  1.91 -1.25  -1.16  -3.78   9.82 0.22 0.33 0.20  0.23 347.7 171986. 15.25 347.0  59742.
 0:15:09 0.91 307.35 284.83  2.51 1677  15.07   346.9  62354.  1.73 -0.90  -1.62  -3.55   9.84 0.74 0.27 0.20 -1.00  -1.0     -1. 15.13 347.0  54116.
