1978/265   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 3:33:01 0.75 158.06 129.76 -7.15 1672  12.85   305.6  59807.  6.52 -5.24   1.53   2.30   7.81 0.00 0.00 0.00 -1.00  -1.0     -1. 11.25 305.2  70073.
 4:16:13 0.75 158.07 129.37 -7.15 1672  13.03   315.7  69946.  0.23 -7.99   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.03 315.9  79428.
 4:59:25 0.75 158.08 128.98 -7.15 1672  12.33   309.7  48958.  1.93 -7.59   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.71 309.2  45170.
 5:42:37 0.75 158.08 128.59 -7.15 1672  10.92   316.2  60334. -2.88 -6.02   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.66 317.0  59596.
15:04:13 0.74 158.16 123.52 -7.16 1672  13.15   323.6  53827.  4.62  2.67   2.44  -7.70  -4.68 0.00 0.00 0.00  0.24 333.5 228289. 11.47 321.6  57777.
15:47:25 0.74 158.17 123.13 -7.16 1672  13.90   308.2  72152.  4.42  1.96   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.70 306.8  66782.
16:30:37 0.74 158.18 122.74 -7.16 1672  13.11   307.1  73977. -0.41 -5.20   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.15 308.3  63160.
17:13:49 0.74 158.18 122.35 -7.16 1672  12.92   309.3  54574.  0.41 -4.54   5.63  -2.60   8.75 0.00 0.00 0.00 -1.00  -1.0     -1. 11.04 308.7  52326.
