1979/146   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:09:28 0.39  81.60  51.92  6.78 1681  -1.00    -1.0     -1. -1.00 -1.00  41.47  -1.53  -3.39 0.05 0.45 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:10:35 0.39  81.61  51.91  6.78 1681  -1.00    -1.0     -1. -1.00 -1.00  41.21  -1.44  -1.99 0.10 0.15 0.60 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:15:18 0.39  81.62  51.88  6.78 1681  -1.00    -1.0     -1. -1.00 -1.00  41.34   1.91  -1.48 0.12 0.37 0.57 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:20:16 0.39  81.63  51.85  6.78 1681  -1.00    -1.0     -1. -1.00 -1.00  40.98   2.92  -3.21 0.17 1.19 0.94 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:21:23 0.39  81.63  51.84  6.78 1681  -1.00    -1.0     -1. -1.00 -1.00  40.65   5.25  -2.98 0.12 1.11 0.99 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:26:06 0.39  81.69  51.85  6.79 1681  10.30   429.7 227805.-10.45  1.15  41.72   2.27  -3.88 0.10 0.15 0.40  1.32 488.2 676407.  9.29 442.4 260007.
 0:32:06 0.39  81.70  51.81  6.79 1681   9.51   428.0 198530. -8.65 -4.92  41.21   2.51  -1.48 0.11 0.20 0.40 -1.00  -1.0     -1.  8.40 434.1 176541.
 0:42:54 0.39  81.73  51.73  6.79 1681   9.39   425.8 161409. -4.99 -0.58  40.75   6.66   2.16 0.56 1.26 0.50  0.77 509.3 396260.  8.74 432.5 192419.
 0:53:42 0.39  81.75  51.66  6.79 1681  14.07   415.1 204273.  0.00  0.00  36.81  10.73   8.62 0.46 0.05 1.80 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:53:47 0.39  81.71  51.62  6.79 1681  -1.00    -1.0     -1. -1.00 -1.00  37.00  10.88   7.09 0.46 0.22 2.62 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:04:30 0.39  81.73  51.54  6.79 1681  -1.00    -1.0     -1. -1.00 -1.00  38.40  10.29   2.04 0.31 1.20 0.40 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:15:18 0.39  81.76  51.47  6.79 1681  -1.00    -1.0     -1. -1.00 -1.00  34.47  15.83 -11.17 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:26:06 0.39  81.79  51.39  6.79 1681  -1.00    -1.0     -1. -1.00 -1.00  34.92  16.98  -9.81 0.35 0.75 0.15 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:27:17 0.39  81.79  51.39  6.79 1681  -1.00    -1.0     -1. -1.00 -1.00  33.31  21.86  -0.72 0.07 0.19 2.12 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:38:05 0.39  81.81  51.31  6.79 1681  -1.00    -1.0     -1. -1.00 -1.00  34.67  16.24   5.47 0.58 1.19 1.10 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:46:08 0.39  81.83  51.26  6.79 1681  -1.00    -1.0     -1. -1.00 -1.00  31.67   7.70  21.58 1.91 2.52 3.31 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:46:49 0.39  81.83  51.25  6.79 1681  -1.00    -1.0     -1. -1.00 -1.00  35.38   6.25  16.43 0.96 3.00 2.31 -1.00  -1.0     -1. -1.00  -1.0     -1.
