1979/175   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:51 0.74 119.69  66.26  5.03 1682  -1.00    -1.0     -1. -1.00 -1.00   7.41  -5.44   3.89 0.06 0.16 0.25 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:03:33 0.74 119.69  66.24  5.03 1682  -1.00    -1.0     -1. -1.00 -1.00   5.94  -7.35  -0.14 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:06:15 0.74 119.69  66.21  5.03 1682  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.88 398.8  47086.
 0:08:57 0.74 119.69  66.19  5.03 1682  -1.00    -1.0     -1. -1.00 -1.00   6.93  -6.45   0.67 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:11:39 0.74 119.69  66.16  5.03 1682  15.60   400.7  48019.  0.00  0.00   7.59  -5.09   1.14 0.05 0.19 0.20  0.24 404.5 219154. 15.82 401.5  51014.
 0:14:21 0.74 119.69  66.14  5.03 1682  14.51   401.6  48961.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.27 402.0  48077.
 0:17:05 0.74 119.70  66.12  5.03 1682  13.95   399.7  74594. -2.50 -2.77   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.60 398.6  60987.
 0:19:47 0.74 119.70  66.09  5.03 1682  15.03   396.4  49490. -1.57 -1.86   7.06  -4.93   0.34 0.25 0.31 0.72  0.18 396.4 153197. 14.05 397.3  49146.
 0:22:29 0.74 119.70  66.07  5.03 1682  17.69   415.3  85863. -3.50 -1.29   5.54  -4.11  -0.45 0.40 0.24 0.39  0.51 421.1 280732. 18.83 414.7 100605.
 0:25:11 0.74 119.70  66.04  5.03 1682  17.32   415.1 102879. -3.16 -1.58   2.05  -1.57  -2.24 0.75 0.56 0.81 -1.00  -1.0     -1. 19.29 415.2  93955.
 0:27:53 0.74 119.70  66.02  5.03 1682  18.17   418.2  69897. -2.85 -0.23   5.01  -4.28   0.34 0.18 0.37 0.78 -1.00  -1.0     -1. 17.99 420.1  82829.
 0:30:35 0.74 119.70  65.99  5.03 1682  14.85   410.4  64648. -2.21 -2.58   4.67  -5.83   1.49 0.26 0.23 0.40 -1.00  -1.0     -1. 16.05 411.1  71771.
 0:33:17 0.74 119.70  65.97  5.03 1682  15.37   409.5  72580. -1.02 -2.55   3.83  -5.17   1.31 0.42 0.37 0.32  0.32 413.4 217556. 14.61 410.4  61126.
 0:35:59 0.74 119.70  65.94  5.03 1682  14.40   409.5  62205. -2.48 -3.08   5.23  -6.81   2.27 0.22 0.20 0.38  0.32 404.2 160513. 14.39 410.4  74588.
 0:38:41 0.74 119.70  65.92  5.03 1682  16.51   411.1  70095. -1.87 -2.51   5.11  -6.45   1.45 0.13 0.22 0.25  0.33 409.1 192958. 15.66 413.1  56669.
 0:41:23 0.74 119.70  65.90  5.03 1682  17.63   412.2 111659. -5.37 -2.66   4.04  -1.27   2.66 0.95 0.22 0.57 -1.00  -1.0     -1. 16.34 415.8 100887.
 0:44:05 0.74 119.70  65.87  5.03 1682   9.94   401.7  74179. -3.13 -4.13  -8.29   3.61  -4.83 0.31 0.32 0.16  0.41 399.1 160825.  8.64 402.3  75780.
 0:46:47 0.74 119.70  65.85  5.03 1682   9.06   400.5  98594. -4.17 -4.27  -8.44   4.07  -4.19 0.25 0.27 0.20  0.40 387.9 181784.  9.12 401.6  86633.
 0:49:29 0.74 119.70  65.82  5.03 1682  10.51   409.2 100673. -3.71 -3.79  -6.44   5.95  -4.34 0.40 0.19 0.46 -1.00  -1.0     -1. 10.67 409.6 118825.
 0:52:11 0.74 119.70  65.80  5.03 1682   9.41   400.1  51569. -4.08 -3.35  -8.55   5.51  -3.63 0.18 0.18 0.16  0.73 392.1  94543.  8.92 401.6  41229.
 0:54:53 0.74 119.70  65.78  5.03 1682   9.64   406.8  55006. -2.92 -3.67  -9.01   5.65  -3.47 0.20 0.10 0.16  0.36 398.7  78639.  8.53 407.6  54347.
 0:57:35 0.74 119.70  65.75  5.03 1682   9.81   398.0  46245. -2.99 -2.48  -8.95   5.29  -3.47 0.13 0.23 0.39  0.47 398.1  95752.  9.55 398.4  43802.
 1:00:33 0.74 119.70  65.72  5.03 1682  10.17   442.1 172714.  0.00  0.00  -8.40   4.08   0.21 0.38 0.23 0.94 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:03:15 0.74 119.70  65.70  5.03 1682   8.94   407.8 133274. -4.31 -3.28  -9.33   4.59  -3.00 0.16 0.08 0.20 -1.00  -1.0     -1.  9.14 408.4 106553.
 1:05:57 0.74 119.70  65.68  5.03 1682   8.71   398.7  56254. -2.18 -2.19  -7.96   6.90   0.12 0.16 0.16 0.17  0.31 408.5 129730.  8.93 403.3  71083.
 1:08:39 0.74 119.71  65.65  5.03 1682   9.40   410.1 126833. -3.80 -3.21  -7.60   5.29  -2.10 0.35 0.51 0.54  0.06 472.5 126677.  9.33 409.6 101933.
 1:11:05 0.74 119.71  65.63  5.03 1682   9.55   403.7  83040. -3.25 -3.64  -8.63   5.81  -2.27 0.31 0.12 0.47  0.27 403.2 143907.  9.17 406.3  99607.
 1:13:47 0.74 119.71  65.60  5.03 1682   8.89   391.8  74689. -4.17 -4.26  -5.30   2.47  -2.01 1.17 0.71 0.04 -1.00  -1.0     -1.  8.60 393.6  48490.
