1975/297   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:07 0.66 350.55 327.83  5.93 1634  27.28   341.4  38277. -5.22  2.68  -1.42   4.39   6.64 0.46 0.39 0.51  0.23 338.2 116672. 25.90 342.1  35847.
 0:00:47 0.66 350.55 327.82  5.93 1634  29.35   338.8  35346. -4.28  2.97  -1.30   4.73   5.88 0.35 0.20 0.25  0.34 335.4  56822. 28.64 342.2  40365.
 0:01:28 0.66 350.55 327.82  5.93 1634  30.96   339.8  35908. -4.59  2.93  -1.57   5.28   5.29 0.23 0.46 0.23  0.26 334.6  98038. 29.25 340.1  35860.
 0:02:08 0.66 350.55 327.81  5.93 1634  29.72   338.1  34661. -4.55  2.70  -1.31   4.63   4.57 0.66 0.45 0.61  0.31 336.2  59057. 28.32 341.0  39358.
 0:02:49 0.66 350.55 327.80  5.93 1634  28.72   341.5  37494. -4.78  3.09  -1.87   4.13   4.81 0.53 0.25 0.28  0.23 334.5 138163. 28.13 342.4  37403.
 0:03:29 0.66 350.55 327.80  5.93 1634  29.65   338.6  33713. -4.68  3.62  -0.90   4.40   5.26 0.27 0.24 0.28  0.32 340.0 100754. 28.25 342.5  34645.
 0:04:10 0.66 350.55 327.79  5.93 1634  29.75   341.1  36328. -4.40  2.98  -0.75   4.27   5.18 0.27 0.27 0.21  0.32 334.9 121830. 29.95 341.3  35821.
 0:04:50 0.66 350.55 327.79  5.93 1634  30.09   338.9  35168. -4.27  3.17   0.15   3.56   5.14 0.77 0.75 0.73  0.43 337.0 163826. 28.25 342.6  34911.
 0:05:31 0.66 350.55 327.78  5.93 1634  29.81   339.7  34934. -4.16  2.48   1.27   2.27   4.28 0.27 0.29 0.32  0.30 334.8 102002. 27.73 339.9  35204.
 0:06:11 0.66 350.55 327.77  5.93 1634  29.53   340.0  34161. -4.29  2.75   1.19   2.71   4.59 0.22 0.23 0.23  0.26 340.8 107407. 26.91 343.2  32936.
 0:06:52 0.66 350.55 327.77  5.93 1634  29.05   342.0  35947. -4.36  2.79   1.05   3.05   4.42 0.21 0.24 0.24  0.27 340.8 121180. 28.24 342.1  33511.
