1983/186   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:10:26 0.36 280.13 237.61 -5.79 1737  76.87   428.6 174907. -3.59  1.37   0.00   0.00   0.00 0.00 0.00 0.00  1.43 448.3 124208. 65.02 432.4 161396.
 0:32:02 0.36 280.19 237.48 -5.79 1737  75.24   426.6 144589. -3.30  1.64   0.00   0.00   0.00 0.00 0.00 0.00  1.77 434.2 132758. 70.20 429.4 154744.
 0:53:38 0.36 280.26 237.34 -5.78 1737  80.74   423.6 145349. -2.94  1.23   0.00   0.00   0.00 0.00 0.00 0.00  1.99 415.1 402783. 65.87 425.3 133664.
 1:15:14 0.36 280.32 237.20 -5.78 1737  61.86   407.0 222890. -3.35  0.34   0.00   0.00   0.00 0.00 0.00 0.00 45.86 310.0 135877. 53.02 408.5 224085.
 1:36:50 0.36 280.38 237.06 -5.77 1737  72.55   401.5 199387. -2.94 -1.10   0.00   0.00   0.00 0.00 0.00 0.00  1.91 398.7 309487. 60.53 401.8 189080.
 1:58:26 0.36 280.44 236.93 -5.76 1737  80.23   408.1 138160. -2.34 -0.41   0.00   0.00   0.00 0.00 0.00 0.00  2.48 392.3 266802. 65.59 408.2 126388.
 2:20:02 0.36 280.51 236.79 -5.76 1737  79.19   403.7 126677. -3.03 -0.97   0.00   0.00   0.00 0.00 0.00 0.00  1.47 414.2 127288. 68.88 404.1 131257.
 2:41:38 0.36 280.57 236.66 -5.75 1737  79.22   400.9 118205. -3.93 -0.69   0.00   0.00   0.00 0.00 0.00 0.00  2.12 394.2 354186. 66.38 402.0 132079.
 3:03:14 0.36 280.63 236.52 -5.75 1737  83.07   398.8 158174. -1.93  0.54   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 68.35 400.7 159753.
 3:24:50 0.36 280.70 236.39 -5.74 1737  79.95   393.3 146021. -3.70  0.71   0.00   0.00   0.00 0.00 0.00 0.00  0.91 408.7 178691. 72.53 397.2 123302.
 3:46:26 0.36 280.76 236.25 -5.73 1737  75.92   401.5  77144. -4.36  0.65   0.00   0.00   0.00 0.00 0.00 0.00  0.80 411.0 280849. 63.10 403.1  95622.
 4:08:02 0.36 280.82 236.12 -5.73 1737  70.25   396.3  96356. -5.03  0.78   0.00   0.00   0.00 0.00 0.00 0.00  0.99 404.8  99845. 63.81 402.3  73480.
 4:29:38 0.36 280.89 235.98 -5.72 1737  70.41   398.7  67259. -4.36  1.05   0.00   0.00   0.00 0.00 0.00 0.00  0.98 388.9 342569. 61.96 400.9  78467.
 4:51:14 0.36 280.95 235.84 -5.72 1737  72.21   400.1  49487. -4.78  1.74   0.00   0.00   0.00 0.00 0.00 0.00  1.47 403.0 257928. 68.46 403.1  52349.
 5:12:50 0.36 281.01 235.71 -5.71 1737  76.97   397.5  47405. -4.76  0.52   0.00   0.00   0.00 0.00 0.00 0.00  1.85 392.4 224261. 65.88 401.6  42493.
 5:34:26 0.36 281.08 235.58 -5.70 1737  74.30   400.6  51306.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  2.24 410.7  73025. 66.46 397.5  49461.
 6:10:19 0.36 281.18 235.35 -5.69 1737  76.60   389.2  38082. -4.11  1.02   0.00   0.00   0.00 0.00 0.00 0.00  1.27 388.4 204120. 71.57 391.0  48603.
 6:10:39 0.36 281.18 235.35 -5.69 1737  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 71.56 391.0  48597.
 6:11:16 0.36 281.19 235.35 -5.69 1737  77.99   387.9  51037. -4.10  0.66   0.00   0.00   0.00 0.00 0.00 0.00  2.96 389.8  62721. 70.17 392.5  36721.
 6:11:36 0.36 281.19 235.34 -5.69 1737  81.10   386.9  54262. -3.64  0.89   0.00   0.00   0.00 0.00 0.00 0.00  1.76 373.4 365633. 69.39 390.9  50189.
 6:12:16 0.36 281.19 235.34 -5.69 1737  78.23   386.7  52982. -3.88  0.94   0.00   0.00   0.00 0.00 0.00 0.00  2.10 389.4  89995. 74.07 388.8  52316.
 6:12:57 0.36 281.19 235.33 -5.69 1737  79.92   386.3  54584. -3.50  0.89   0.00   0.00   0.00 0.00 0.00 0.00  1.30 386.7 199455. 69.78 389.9  50981.
 6:13:37 0.36 281.19 235.33 -5.69 1737  77.01   386.9  53310. -3.74  0.84   0.00   0.00   0.00 0.00 0.00 0.00  2.22 389.8  84356. 70.64 388.8  52787.
 6:14:18 0.36 281.19 235.33 -5.69 1737  83.13   386.2  53587. -3.92  0.62   0.00   0.00   0.00 0.00 0.00 0.00  1.15 384.4 215815. 70.03 390.3  50520.
 6:14:58 0.36 281.19 235.32 -5.69 1737  79.30   387.1  50514. -3.75  1.01   0.00   0.00   0.00 0.00 0.00 0.00  2.36 389.4  92789. 71.91 388.8  52131.
 6:15:19 0.36 281.20 235.32 -5.69 1737  62.42   404.7  62361.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  2.11 408.2  91516. 68.05 404.8  57049.
 6:16:40 0.36 281.20 235.31 -5.69 1737  73.11   388.1  43620. -3.71  0.96   0.00   0.00   0.00 0.00 0.00 0.00  1.78 388.7 100286. 63.61 391.7  33102.
 6:18:01 0.36 281.21 235.30 -5.69 1737  72.19   390.0  35035. -3.71  1.11   0.00   0.00   0.00 0.00 0.00 0.00  1.22 391.7 105263. 64.77 392.1  43562.
 6:28:40 0.36 281.24 235.24 -5.69 1737  96.57   361.5  93442. -3.31  0.47   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 83.25 363.0 107758.
 6:30:02 0.36 281.24 235.23 -5.69 1737  91.20   365.8  94267. -3.54  0.53   0.00   0.00   0.00 0.00 0.00 0.00  2.90 348.8 137994. 77.76 366.6  94082.
 6:31:23 0.36 281.25 235.22 -5.69 1737  80.67   369.3  86341. -3.42  0.51   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 68.00 374.1  84957.
 6:32:44 0.36 281.25 235.21 -5.69 1737  83.71   372.4  76072. -3.90  0.57   0.00   0.00   0.00 0.00 0.00 0.00  3.09 352.2 315607. 69.70 372.9  81296.
 6:36:37 0.36 281.26 235.19 -5.69 1737  72.64   371.9  83524. -2.21 -0.07   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.95 374.8  84086.
 6:58:13 0.36 281.32 235.06 -5.68 1737  71.22   383.7  43166. -2.93  0.20   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.95 385.2  35012.
 7:19:49 0.36 281.39 234.92 -5.68 1737  69.02   372.1  44244. -2.93  0.42   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.87 371.1  47596.
 7:41:25 0.36 281.45 234.78 -5.67 1737  60.85   365.5  52817. -3.28  0.34   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.29 370.4  57030.
 8:03:01 0.36 281.52 234.65 -5.66 1737  68.52   370.7  54165. -4.36  1.19   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.85 373.3  67922.
 8:24:37 0.36 281.58 234.51 -5.66 1737  71.89   357.5  54532. -5.23  2.06   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 61.80 361.3  67656.
 8:46:13 0.36 281.65 234.38 -5.65 1737 104.26   334.9  80656. -4.40  2.25   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 89.25 337.9  88559.
 9:07:49 0.36 281.71 234.25 -5.64 1737  78.62   336.5  71037. -2.82 -0.29   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 65.72 335.5  64199.
 9:29:25 0.36 281.77 234.11 -5.64 1737  75.32   329.4  64810. -1.37  1.99   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 62.94 329.2  62513.
 9:51:01 0.36 281.84 233.98 -5.63 1737  93.13   342.0  78908.  0.84  0.21   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 76.47 338.7  71489.
10:12:37 0.36 281.90 233.84 -5.63 1737  93.38   339.5 106835. -1.94  1.57   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 79.62 338.4  96223.
10:34:13 0.36 281.97 233.71 -5.62 1737 103.58   347.0  79655. -1.42  4.31   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 89.21 344.5  73811.
10:55:49 0.36 282.03 233.57 -5.61 1737 109.64   347.4  94494. -1.81  6.91   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 88.20 346.9  83161.
11:17:25 0.36 282.10 233.44 -5.61 1737 133.87   329.4  98620. -1.87  7.36   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.113.89 328.2  93815.
11:39:01 0.36 282.16 233.31 -5.60 1737 151.54   340.2  70634. -2.90  8.36   0.00   0.00   0.00 0.00 0.00 0.00  4.65 326.9 143985.128.28 342.5  72262.
12:00:37 0.36 282.22 233.17 -5.59 1737  95.71   350.6  69114. -3.26  6.88   0.00   0.00   0.00 0.00 0.00 0.00  3.26 338.6 173065. 81.89 353.4  72018.
12:22:13 0.36 282.29 233.04 -5.59 1737 100.00   336.3  80464. -2.86  6.32   0.00   0.00   0.00 0.00 0.00 0.00  2.60 334.0 169855. 89.13 337.1  90460.
12:43:49 0.36 282.35 232.90 -5.58 1737  87.25   342.4  71625. -5.13  4.34   0.00   0.00   0.00 0.00 0.00 0.00  2.42 336.7 167529. 73.38 343.6  71719.
13:05:25 0.36 282.42 232.77 -5.58 1737 106.75   328.4  56133. -0.45  4.76   0.00   0.00   0.00 0.00 0.00 0.00  4.61 312.0 150923. 92.43 327.2  57345.
13:27:01 0.36 282.49 232.64 -5.57 1737  93.35   325.7  55727. -1.83  5.16   0.00   0.00   0.00 0.00 0.00 0.00  3.20 313.5 146505. 77.47 325.7  46804.
13:48:37 0.36 282.55 232.51 -5.56 1737 121.21   313.9  53632.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  5.45 305.5 136656.102.39 312.7  43555.
14:10:13 0.36 282.62 232.37 -5.56 1737 111.64   305.1  69809. -4.24  4.21   0.00   0.00   0.00 0.00 0.00 0.00  5.00 289.8 130146. 92.72 306.9  63413.
14:31:49 0.36 282.68 232.24 -5.55 1737  99.47   291.5  51566. -3.16  4.70   0.00   0.00   0.00 0.00 0.00 0.00  4.86 286.3 137319. 85.77 294.6  52027.
14:53:25 0.36 282.75 232.11 -5.54 1737 110.51   304.4  61107.  0.61  5.39   0.00   0.00   0.00 0.00 0.00 0.00  5.51 296.5 146726. 95.54 304.4  62234.
15:15:01 0.36 282.81 231.97 -5.54 1737  85.19   321.4  35541.  1.16  4.55   0.00   0.00   0.00 0.00 0.00 0.00  3.35 317.8 195557. 72.10 317.7  34430.
15:55:29 0.36 282.93 231.72 -5.52 1737 128.99   298.9  55695. -3.47  2.12   0.00   0.00   0.00 0.00 0.00 0.00  5.93 294.3 129808.109.09 302.4  55467.
15:56:09 0.36 282.94 231.72 -5.52 1737 118.06   301.1  51696. -3.07  2.02   0.00   0.00   0.00 0.00 0.00 0.00  6.01 297.0 166217.104.00 302.5  53333.
15:56:10 0.36 282.94 231.72 -5.52 1737 120.05   303.3  52761. -3.57  1.56   0.00   0.00   0.00 0.00 0.00 0.00  5.72 298.4 126430.103.46 305.2  50751.
15:56:51 0.36 282.94 231.71 -5.52 1737 124.70   301.5  57215. -3.94  1.86   0.00   0.00   0.00 0.00 0.00 0.00  6.98 291.4 165178.107.86 304.9  59866.
15:57:31 0.36 282.94 231.71 -5.52 1737 114.00   301.3  53356. -3.91  2.06   0.00   0.00   0.00 0.00 0.00 0.00  6.65 292.0 196103. 97.61 303.9  53265.
15:58:12 0.36 282.94 231.71 -5.52 1737 107.92   303.5  42555. -4.32  2.33   0.00   0.00   0.00 0.00 0.00 0.00  5.49 293.5 164190. 92.03 305.5  49913.
15:58:52 0.36 282.94 231.70 -5.52 1737 124.92   303.2  51836. -3.90  1.87   0.00   0.00   0.00 0.00 0.00 0.00  5.81 296.0 150612.109.31 305.4  49331.
15:59:33 0.36 282.95 231.70 -5.52 1737 125.45   303.9  43572. -3.72  1.76   0.00   0.00   0.00 0.00 0.00 0.00  5.30 295.3 121025.113.01 305.2  49338.
16:00:13 0.36 282.95 231.70 -5.52 1737 122.28   302.1  48925. -3.46  2.30   0.00   0.00   0.00 0.00 0.00 0.00  6.14 293.5 181654.106.39 303.6  49074.
16:00:54 0.36 282.95 231.69 -5.52 1737 122.84   303.0  43107. -3.58  2.57   0.00   0.00   0.00 0.00 0.00 0.00  5.62 294.8 134733.109.77 304.0  50543.
16:01:34 0.36 282.95 231.69 -5.52 1737 122.99   302.3  50731. -4.16  2.48   0.00   0.00   0.00 0.00 0.00 0.00  5.92 294.2 157810.105.51 304.6  50501.
16:02:15 0.36 282.96 231.68 -5.52 1737 117.84   302.4  42578. -3.75  2.94   0.00   0.00   0.00 0.00 0.00 0.00  5.67 293.8 132043.104.98 303.9  49009.
16:02:55 0.36 282.96 231.68 -5.52 1737 125.89   301.8  50094. -3.92  2.92   0.00   0.00   0.00 0.00 0.00 0.00  6.29 294.9 162852.105.78 304.1  49948.
16:03:36 0.36 282.96 231.67 -5.52 1737 123.88   302.0  51069. -4.04  2.95   0.00   0.00   0.00 0.00 0.00 0.00  5.47 294.0 139554.106.51 305.0  50975.
16:04:16 0.36 282.96 231.67 -5.52 1737 124.36   302.8  51706. -3.86  2.69   0.00   0.00   0.00 0.00 0.00 0.00  5.29 295.6 145713.106.64 305.1  51118.
16:04:57 0.36 282.96 231.66 -5.52 1737 124.49   301.5  51361. -3.94  2.56   0.00   0.00   0.00 0.00 0.00 0.00  5.05 293.8 130653.108.59 304.3  51248.
16:05:37 0.36 282.96 231.66 -5.52 1737 124.16   302.0  52664. -4.46  3.83   0.00   0.00   0.00 0.00 0.00 0.00  5.46 294.6 185617.107.04 304.6  52843.
16:06:18 0.36 282.97 231.66 -5.52 1737 115.64   304.4  42422. -3.26  2.53   0.00   0.00   0.00 0.00 0.00 0.00  5.84 294.7 138072.102.23 305.4  47629.
16:06:58 0.36 282.97 231.65 -5.52 1737  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.106.02 303.8  50263.
16:07:39 0.36 282.97 231.65 -5.52 1737 126.82   301.9  51754. -3.05  2.57   0.00   0.00   0.00 0.00 0.00 0.00  5.12 295.9 140944.112.10 304.2  51501.
16:08:19 0.36 282.97 231.65 -5.52 1737 124.74   302.1  51163. -2.96  2.45   0.00   0.00   0.00 0.00 0.00 0.00  5.97 295.3 147194.106.39 303.8  50484.
16:08:59 0.36 282.97 231.64 -5.52 1737 126.91   304.2  45729. -4.11  3.96   0.00   0.00   0.00 0.00 0.00 0.00  5.99 300.1 187306.110.05 306.9  55763.
16:09:39 0.36 282.98 231.64 -5.52 1737 124.90   307.8  53947.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  5.91 301.2 162527.109.74 305.8  50881.
16:36:19 0.36 283.06 231.47 -5.51 1737 123.47   298.5  38303. -4.54  0.24   0.00   0.00   0.00 0.00 0.00 0.00  9.08 298.6 134889.107.07 302.5  44965.
16:44:54 0.36 283.08 231.42 -5.51 1737 139.56   298.9  51660. -3.89  2.91   0.00   0.00   0.00 0.00 0.00 0.00  7.30 292.0 164320.123.41 301.0  51319.
16:45:35 0.36 283.09 231.41 -5.51 1737 138.28   297.9  48746. -3.46  2.18   0.00   0.00   0.00 0.00 0.00 0.00  6.85 292.1 129704.120.09 299.6  41483.
16:46:15 0.36 283.09 231.41 -5.51 1737 136.82   298.4  48850. -3.27  2.22   0.00   0.00   0.00 0.00 0.00 0.00  7.08 292.6 158187.120.94 299.8  49425.
16:46:56 0.36 283.09 231.41 -5.51 1737 136.95   297.2  48210. -3.61  0.78   0.00   0.00   0.00 0.00 0.00 0.00  6.67 291.7 131705.114.15 298.7  42158.
16:47:37 0.36 283.09 231.40 -5.51 1737 129.90   295.5  41463. -3.69  2.31   0.00   0.00   0.00 0.00 0.00 0.00  6.70 292.8 166646.115.07 298.7  49286.
16:48:18 0.36 283.10 231.40 -5.51 1737 128.71   295.4  48779. -3.63  2.39   0.00   0.00   0.00 0.00 0.00 0.00  6.01 290.4 128288.112.08 297.1  41408.
16:48:58 0.36 283.10 231.39 -5.51 1737 125.81   295.4  41856. -3.43  1.83   0.00   0.00   0.00 0.00 0.00 0.00  6.67 292.9 160292.112.94 298.1  48633.
16:49:39 0.36 283.10 231.39 -5.51 1737 132.42   299.0  47557. -4.04 -0.02   0.00   0.00   0.00 0.00 0.00 0.00  6.48 293.7 132342.112.00 300.4  40895.
16:50:19 0.36 283.10 231.39 -5.51 1737 131.46   299.9  50747. -4.06 -1.06   0.00   0.00   0.00 0.00 0.00 0.00  6.65 296.1 159019.114.77 302.5  51079.
16:51:00 0.36 283.10 231.39 -5.51 1737 130.79   296.4  47785. -2.98 -0.13   0.00   0.00   0.00 0.00 0.00 0.00  6.28 291.2 123182.110.34 297.8  40888.
16:51:40 0.36 283.10 231.38 -5.51 1737 129.03   298.0  47902. -3.67  0.05   0.00   0.00   0.00 0.00 0.00 0.00  6.84 294.1 171220.113.13 299.8  49253.
16:52:21 0.36 283.11 231.37 -5.51 1737 136.15   297.8  48113. -4.37 -0.36   0.00   0.00   0.00 0.00 0.00 0.00  6.06 291.1 124572.109.78 299.8  42181.
