1976/036   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:16:42 0.84 334.56  22.47 -4.05 1637  11.22   397.1  72333.  3.58 -1.24   9.38  -1.65   5.56 0.05 0.25 0.25  0.25 403.3 211747. 11.04 395.5  60749.
 0:38:18 0.84 334.56  22.27 -4.05 1637  11.13   396.5  83693.  2.14 -0.19   9.64  -0.99   3.31 0.00 0.00 0.00 -1.00  -1.0     -1. 11.15 393.2  82261.
 0:59:54 0.84 334.55  22.08 -4.05 1637  10.20   392.0  82030.  3.62  3.16   9.77   1.22  -1.19 0.00 0.00 0.00  0.09 451.3 260111. 10.24 387.7  78824.
 1:21:19 0.84 334.54  21.86 -4.01 1637  -1.00    -1.0     -1. -1.00 -1.00   9.96   0.02  -0.01 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:21:30 0.84 334.55  21.88 -4.05 1637   9.50   384.4  72444.  3.26  1.23   0.00   0.00   0.00 0.00 0.00 0.00  0.11 438.6 334604.  8.60 382.9  48503.
 1:21:39 0.84 334.54  21.86 -4.01 1637  -1.00    -1.0     -1. -1.00 -1.00   9.76  -0.03   0.39 0.20 0.05 0.40 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:43:06 0.84 334.55  21.68 -4.05 1637   9.01   388.4  95865.  1.06  2.77   8.87   2.12  -1.71 0.00 0.00 0.00 -1.00  -1.0     -1.  8.28 386.1  71365.
 2:04:42 0.84 334.55  21.48 -4.05 1637   9.42   390.6  96596.  0.00  0.00   7.59   1.93  -4.03 0.00 0.00 0.00 -1.00  -1.0     -1.  8.45 390.5  88059.
 2:35:50 0.84 334.55  21.19 -4.05 1637   9.33   390.9 121655.  1.39  4.05   8.04   0.62  -3.60 0.35 0.58 0.66  0.13 440.4 366088.  8.29 389.7 103178.
 2:36:03 0.84 334.55  21.19 -4.05 1637   8.30   389.4 108167.  2.07  3.95   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.47 386.3  93276.
 2:36:13 0.84 334.55  21.19 -4.05 1637   8.30   389.4 108209.  2.07  3.95   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.50 386.2  93669.
 2:36:33 0.84 334.55  21.19 -4.05 1637   9.03   396.8 109645.  1.84  4.93   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.89 394.5  98367.
 2:37:14 0.84 334.55  21.18 -4.05 1637   8.40   391.8 118432.  3.58  3.39   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.83 386.1  89138.
 2:37:54 0.84 334.55  21.18 -4.05 1637  10.19   390.0 139232.  2.25  3.91   8.19   0.80  -3.10 0.32 0.63 0.75 -1.00  -1.0     -1.  9.80 390.4 112754.
 2:38:35 0.84 334.53  21.15 -4.02 1637  -1.00    -1.0     -1. -1.00 -1.00   8.40  -0.36  -2.58 0.41 0.83 1.03 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:39:15 0.84 334.55  21.16 -4.05 1637   9.02   391.8 142458.  3.96  2.82   7.96  -0.49  -2.58 0.59 0.48 0.88 -1.00  -1.0     -1.  8.34 391.5 131345.
 2:39:56 0.84 334.55  21.16 -4.05 1637   9.89   393.6 107924.  3.03  4.09   7.35  -0.66  -2.86 0.49 0.77 0.91  0.42 393.3 263450.  9.67 392.9 129328.
 2:40:36 0.84 334.55  21.15 -4.06 1637  11.41   397.7 110964.  3.51  4.39   7.54  -2.63  -0.56 0.49 1.01 1.08 -1.00  -1.0     -1. 10.58 393.4 101274.
 2:41:17 0.84 334.55  21.15 -4.06 1637  10.48   394.6 112631.  5.18  1.68   7.39  -1.46   0.00 0.35 0.70 0.93 -1.00  -1.0     -1. 10.98 393.8 134460.
 2:41:57 0.84 334.55  21.14 -4.06 1637  11.10   395.4 134986.  4.04  0.88   7.68  -1.46   0.06 0.34 0.63 0.61 -1.00  -1.0     -1. 10.62 389.7 128379.
 2:42:07 0.84 334.55  21.14 -4.06 1637  10.32   392.4 113501.  0.00  0.00   7.69  -1.51   0.00 0.33 0.58 0.68 -1.00  -1.0     -1. 10.97 393.7 134346.
 2:42:48 0.84 334.55  21.13 -4.06 1637  10.76   396.7 128009.  3.19  3.92   6.51   0.31  -3.46 0.39 0.59 0.84 -1.00  -1.0     -1. 10.27 396.8 116642.
 2:43:28 0.84 334.55  21.12 -4.06 1637  10.85   394.2 114372.  0.00  3.38   6.71  -0.65  -1.91 0.54 1.34 1.20 -1.00  -1.0     -1. 10.81 393.4 135334.
 2:45:30 0.84 334.55  21.11 -4.06 1637  11.16   399.9 123857.  0.00  2.05   6.19  -3.27  -1.57 0.72 1.66 1.57 -1.00  -1.0     -1. 11.26 399.3  99786.
 2:46:10 0.84 334.55  21.10 -4.06 1637  11.11   407.4  84869.  0.00  5.32   5.20  -1.28  -4.26 0.55 2.12 1.25  0.47 396.0 262995. 10.64 405.6  68211.
 2:46:51 0.84 334.55  21.09 -4.06 1637  10.91   405.3  93682.  0.00  2.59   5.47  -3.80  -3.03 1.93 2.11 1.53 -1.00  -1.0     -1. 10.25 400.5  85538.
 2:47:31 0.84 334.55  21.09 -4.06 1637  11.86   395.3 109473.  0.00 -0.71   7.30  -2.94   1.63 0.40 1.05 1.43 -1.00  -1.0     -1. 11.26 393.9  95255.
 2:48:12 0.84 334.55  21.08 -4.06 1637  12.18   393.2 131179.  3.70  0.63   8.06  -1.33   0.45 0.05 0.41 0.66 -1.00  -1.0     -1. 11.95 389.4 121271.
 2:48:52 0.84 334.55  21.07 -4.06 1637  10.98   394.4 113823.  0.00 -0.88   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.09 389.3 105224.
 2:49:33 0.84 334.55  21.07 -4.06 1637  11.75   392.8 133333.  3.25 -1.14   7.74   1.05   3.92 0.30 0.54 0.80 -1.00  -1.0     -1.  9.75 393.7 130088.
 2:50:13 0.84 334.55  21.06 -4.06 1637  10.13   391.0 125209.  0.00 -0.48   8.78  -2.02   2.67 0.46 1.27 1.05 -1.00  -1.0     -1. 10.27 390.2 134801.
 2:50:54 0.84 334.55  21.06 -4.06 1637  10.95   389.6 132173.  0.00  0.24   8.93  -2.97   2.12 0.29 0.54 0.38  0.49 381.7 170128. 10.14 391.6 114602.
 2:51:34 0.84 334.55  21.05 -4.06 1637  10.28   392.1 115509.  0.00 -0.20   8.87  -3.16   2.63 0.30 0.56 0.70 -1.00  -1.0     -1. 10.81 392.1 127976.
 2:52:15 0.84 334.55  21.04 -4.06 1637  10.86   393.3 128438.  0.00 -0.79   8.37  -3.73   3.66 0.21 0.33 0.55 -1.00  -1.0     -1.  9.83 393.8 113196.
 2:52:55 0.84 334.55  21.04 -4.06 1637  10.25   397.2 112946.  0.00 -1.82   7.68  -4.19   3.94 0.20 0.33 0.32 -1.00  -1.0     -1.  8.89 397.5 126716.
 2:53:36 0.84 334.55  21.03 -4.06 1637  10.75   396.1 119878.  0.00 -1.71   7.43  -4.26   3.90 0.26 0.29 0.36 -1.00  -1.0     -1. 10.33 396.7 106121.
 2:54:16 0.84 334.55  21.03 -4.06 1637  11.10   396.4 109307.  0.00 -0.22   6.73  -5.13   1.38 0.43 0.96 1.01  0.52 398.0 279926. 11.39 396.9 117282.
 2:54:57 0.84 334.55  21.02 -4.06 1637  10.79   403.0 116132.  0.00  1.12   6.06  -6.04   0.60 0.89 1.18 0.76 -1.00  -1.0     -1. 12.33 400.3 104786.
 2:55:37 0.84 334.55  21.01 -4.06 1637  12.56   405.7  91974.  0.00 -0.19   5.70  -6.39   0.80 0.41 0.54 0.32 -1.00  -1.0     -1. 12.51 406.9  97879.
 2:56:18 0.84 334.55  21.01 -4.06 1637  12.41   408.6  87725.  0.00  0.17   5.41  -6.88  -0.21 0.40 0.45 0.67  0.39 411.3 294310. 11.82 408.5  81280.
 2:56:58 0.84 334.55  21.00 -4.06 1637  12.70   411.9  72145.  0.00  0.94   5.33  -6.84  -1.36 0.32 0.37 0.47 -1.00  -1.0     -1. 13.01 411.9  85051.
 2:57:39 0.84 334.55  20.99 -4.06 1637  14.76   421.9  85837.  0.00  4.08   2.49  -5.81  -4.63 2.58 1.15 2.47  0.47 432.7 367816. 13.91 421.6  73584.
 2:58:19 0.84 334.55  20.99 -4.06 1637  13.33   440.1  65814.  0.00  1.95  -0.26  -5.95  -5.96 1.37 0.71 0.64  0.41 426.3 272260. 14.00 437.2  63332.
 2:59:00 0.84 334.55  20.98 -4.06 1637  11.46   420.9  67919.  0.00  2.29   3.30  -6.01  -5.23 0.86 0.64 0.47 -1.00  -1.0     -1. 12.22 418.7  58287.
