1980/185   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:45 0.68 103.25 139.90  5.64 1696   8.15   367.5  49926.  0.75 -1.40  11.33  -5.87   4.90 0.16 0.33 0.42  0.10 477.7 354849.  8.73 362.6  36389.
 0:02:06 0.68 103.25 139.89  5.64 1696  10.00   371.5  53554.  0.41 -2.38  11.07  -5.74   4.46 0.17 0.19 0.17  2.05 365.3 286020.  9.73 370.0  42292.
 0:03:27 0.68 103.25 139.88  5.64 1696   7.83   373.1  40921.  1.69  0.00   9.66  -6.75  -6.28 0.32 0.29 1.08  1.42 381.9 203678.  7.99 372.9  60083.
 0:04:48 0.68 103.25 139.86  5.64 1696   8.48   380.4  50738.  1.25  4.13   8.55  -6.57  -7.96 0.21 0.17 0.32  1.40 376.9 214463.  8.79 376.4  38062.
 0:06:09 0.68 103.25 139.85  5.64 1696   8.95   381.4  40408.  0.78  5.46   7.40  -5.51  -9.79 0.25 0.39 0.37  1.42 384.9 224520.  8.94 382.8  42857.
 0:07:30 0.68 103.25 139.84  5.64 1696   8.55   388.1  45764.  0.20  5.47   4.91  -2.65 -12.57 0.28 0.50 0.19  1.60 390.0 283590.  8.61 388.1  54948.
 0:08:51 0.68 103.25 139.83  5.64 1696   8.31   382.7  31169.  0.61  4.83   6.04  -4.52 -11.79 0.27 0.43 0.27  1.55 384.4 196467.  7.82 383.6  40278.
 0:10:12 0.68 103.25 139.82  5.64 1696   8.49   386.8  40287. -0.31  4.99   6.53  -5.31 -10.72 1.11 1.59 2.01  1.68 389.6 248988.  7.62 385.5  30665.
 0:11:33 0.68 103.25 139.80  5.64 1696   8.52   376.3  37023.  1.16  5.44   7.36  -6.04  -9.89 0.45 0.69 0.70  1.79 381.0 271259.  8.18 378.4  42464.
 0:12:54 0.68 103.25 139.79  5.64 1696   8.38   378.1  39235.  2.31  4.50   8.16  -7.76  -7.93 0.14 0.32 0.57  1.53 373.6 199624.  8.03 374.1  32147.
 0:14:15 0.68 103.25 139.78  5.64 1696   9.17   386.0  66106.  2.90  4.19   7.44  -7.95  -7.33 0.17 0.20 0.18  1.32 384.9 219583.  8.65 382.2  50825.
 0:15:36 0.68 103.26 139.77  5.64 1696   8.00   386.0  46596.  2.06  4.74   6.58  -7.41  -8.81 0.28 0.20 0.29  1.20 379.1 229887.  7.55 384.9  55653.
 0:16:57 0.68 103.26 139.76  5.64 1696   8.46   386.0  65362.  1.40  5.25   6.29  -7.44  -9.04 0.32 0.45 0.29  1.21 390.2 241997.  8.06 384.3  48795.
 0:18:18 0.68 103.26 139.74  5.64 1696   7.91   386.0  51816.  0.51  5.52   7.24  -5.69  -9.47 0.28 0.37 0.36  1.43 386.8 348157.  8.19 382.3  42009.
 0:19:39 0.68 103.26 139.73  5.64 1696   9.10   386.4  70816.  1.96  4.21   7.31  -6.83  -8.06 0.37 0.28 0.33 -1.00  -1.0     -1.  8.68 390.0  89125.
 0:21:00 0.68 103.26 139.72  5.64 1696   9.95   397.9 258672.  3.24 -1.16   9.53  -8.42  -1.23 0.09 0.23 1.15  3.16 326.8 183083. 11.19 406.6 404865.
 0:22:21 0.68 103.26 139.71  5.64 1696   9.81   390.8 147243.  3.21 -2.55   9.74  -8.08  -1.82 0.54 0.75 0.41 -1.00  -1.0     -1.  9.91 385.1 113823.
 0:23:42 0.68 103.26 139.70  5.64 1696   9.84   374.5 150339.  0.30 -1.02  10.05  -7.34  -0.86 0.45 1.13 1.91  3.42 323.8 192867. 10.97 388.2 316020.
 0:25:03 0.68 103.26 139.68  5.64 1696  10.25   383.4 142705.  3.13 -4.20   9.99  -7.65   1.51 0.20 0.36 0.40 -1.00  -1.0     -1. 10.18 378.3 126661.
 0:26:24 0.68 103.26 139.67  5.64 1696   9.42   392.7  92113.  1.58 -7.11   8.15  -6.83   6.64 0.50 0.38 0.79 -1.00  -1.0     -1.  9.34 395.6 115921.
 1:35:49 0.68 103.28 139.06  5.63 1696  -1.00    -1.0     -1. -1.00 -1.00   9.83  -4.40  -6.47 0.20 0.10 0.01 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:37:10 0.68 103.28 139.05  5.63 1696  -1.00    -1.0     -1. -1.00 -1.00  10.20  -3.74  -6.31 0.33 0.48 0.28 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:37:57 0.68 103.22 138.97  5.62 1697  -1.00    -1.0     -1. -1.00 -1.00  10.45  -3.80  -5.28 0.80 0.75 2.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:38:31 0.68 103.28 139.03  5.63 1696  -1.00    -1.0     -1. -1.00 -1.00  10.14  -2.52  -6.57 0.88 0.55 1.53 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:39:52 0.68 103.28 139.02  5.63 1696   8.12   394.8 245424. -2.36  1.12   7.96  -3.23  -9.16 0.88 0.92 0.59 -1.00  -1.0     -1.  9.19 400.4 354274.
 1:39:53 0.68 103.28 139.02  5.63 1696  10.34   398.1 167718. -0.05  4.12   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.67 403.1 232073.
 1:40:39 0.68 103.28 139.01  5.63 1696   9.29   373.4 221974. -0.44  0.00  11.14  -3.62  -4.94 0.86 1.50 2.02 -1.00  -1.0     -1. 10.64 388.2 401321.
 1:42:00 0.68 103.29 139.00  5.63 1696   9.04   388.6 201131. -3.98  4.03   8.49  -1.76  -8.95 0.78 0.92 0.96 -1.00  -1.0     -1.  9.11 397.6 266799.
 1:43:19 0.68 103.29 138.99  5.63 1696   9.30   386.8 122723. -1.47  4.59   7.91  -2.92  -9.92 0.72 0.84 0.90 -1.00  -1.0     -1.  8.64 384.8 109642.
 1:44:40 0.68 103.29 138.98  5.63 1696   9.59   365.1  99799.  0.00  0.00   9.09  -3.93  -8.45 0.47 1.02 0.76 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:46:01 0.68 103.29 138.97  5.63 1696   8.30   378.0  86682.  0.04  4.52   8.05  -4.23  -9.39 1.88 0.75 2.07  0.94 405.3 329796.  8.44 377.8 122762.
 1:47:22 0.68 103.29 138.96  5.63 1696   7.65   389.8  85486.  0.00  0.00   7.78  -2.35 -10.93 0.75 0.79 0.70 -1.00  -1.0     -1.  7.14 386.6  76914.
 1:48:45 0.68 103.29 138.94  5.63 1696   7.97   378.7  74568. -1.97  5.49   8.62  -3.67 -10.11 0.26 0.41 0.44 -1.00  -1.0     -1.  7.56 385.4  95014.
 1:50:06 0.68 103.29 138.93  5.63 1696   8.64   377.0 108671. -1.04  4.74   8.65  -4.11  -9.51 0.15 0.42 0.24 -1.00  -1.0     -1.  7.67 375.7  85045.
 1:51:27 0.68 103.29 138.92  5.63 1696   7.85   377.7 148571.  0.75  2.84   9.46  -4.83  -8.08 0.74 1.18 1.21 -1.00  -1.0     -1.  7.40 367.3  70537.
 1:52:48 0.68 103.29 138.91  5.63 1696   8.15   376.7 113758. -0.14  4.24   8.13  -3.45  -9.51 0.87 1.66 1.36 -1.00  -1.0     -1.  7.78 376.0  94446.
 1:54:09 0.68 103.29 138.90  5.63 1696   7.58   372.3  78915. -0.66  4.12   9.40  -3.26  -9.11 0.28 0.26 0.37  1.00 366.7 154653.  7.30 368.7  66119.
 1:55:30 0.68 103.29 138.88  5.63 1696   7.00   367.3  67591. -0.23  3.56   9.48  -3.94  -8.75 0.19 0.28 0.30 -1.00  -1.0     -1.  6.89 364.5  50975.
 1:56:51 0.68 103.29 138.87  5.63 1696   7.44   359.5  57381.  1.12  2.11   9.87  -4.97  -7.60 0.26 0.20 0.35 -1.00  -1.0     -1.  6.71 358.1  38426.
 1:58:12 0.68 103.29 138.86  5.63 1696   7.13   359.1  41934. -0.35  2.97  10.51  -3.71  -7.43 0.29 0.23 0.28  1.31 349.3 186020.  6.74 355.7  33937.
 1:59:33 0.68 103.29 138.85  5.63 1696   7.14   357.1  60723. -0.64  3.11  10.20  -3.53  -7.51 0.22 0.17 0.24 -1.00  -1.0     -1.  6.74 355.9  48032.
 2:00:54 0.68 103.29 138.84  5.63 1696   7.53   367.5  68851. -1.50  4.26   9.95  -2.65  -8.48 0.29 0.35 0.39 -1.00  -1.0     -1.  6.63 365.1  47492.
 2:02:15 0.68 103.29 138.83  5.63 1696   7.46   368.0  91032. -1.98  4.59   9.76  -2.06  -8.69 0.17 0.20 0.26  1.33 355.6 208174.  6.97 362.6  43360.
 2:03:36 0.68 103.29 138.81  5.63 1696   7.76   365.2  71453. -2.16  4.69   9.25  -1.34  -8.64 0.36 0.50 0.32  1.54 349.2 194336.  8.00 367.6  98227.
 2:04:57 0.68 103.29 138.80  5.63 1696   7.34   375.3 140532. -1.68  4.68   9.43  -2.44  -8.79 0.14 0.66 0.26 -1.00  -1.0     -1.  6.66 364.1  40992.
