1977/256   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:01:20 0.77 163.93  33.98 -7.08 1658  17.81   415.8  89472.  5.64  1.27   4.74 -16.76  11.72 0.92 0.34 0.34  0.96 426.4 358552. 15.11 412.6  89102.
 0:02:41 0.77 163.93  33.97 -7.08 1658  17.12   426.5  92435.  5.20  1.00   3.78 -16.84  11.73 0.69 0.42 0.29  0.84 417.1 358578. 14.98 423.2  93101.
 0:04:02 0.77 163.93  33.96 -7.08 1658  16.73   423.7  91766.  5.85  1.78   0.39 -18.07   9.05 1.42 0.78 0.64  0.98 419.1 259682. 14.24 421.6  79990.
 0:05:23 0.77 163.93  33.94 -7.08 1658  18.02   420.2  93604.  6.35  2.14   4.39 -17.61   8.91 1.06 1.26 1.18  0.85 427.2 297871. 15.88 416.5  95527.
 0:06:44 0.77 163.93  33.93 -7.08 1658  17.42   415.0  80653.  4.71  0.26   5.66 -15.32  11.93 0.88 0.32 0.49  0.95 410.1 293232. 14.66 413.3  68741.
 0:08:05 0.77 163.93  33.92 -7.08 1658  18.43   410.6  77268.  5.15  1.59   8.14 -15.97   9.92 0.49 0.60 0.51  1.10 411.4 365296. 16.29 408.6  92708.
 0:09:26 0.77 163.93  33.91 -7.08 1658  19.26   411.3 109168.  4.54  4.21   9.61 -17.23   3.72 0.35 0.30 0.33  1.02 424.3 359747. 16.43 408.5 104743.
 0:10:47 0.77 163.93  33.89 -7.08 1658  20.41   414.4 118198.  4.66  3.72   8.65 -17.30   4.83 1.10 0.74 0.57  0.84 426.1 305732. 17.72 412.2 109369.
 0:12:08 0.77 163.93  33.88 -7.08 1658  18.45   416.6 100972.  5.07  4.68   8.60 -17.13   3.81 1.19 1.95 2.93  1.01 425.9 355511. 16.04 412.9 100322.
 0:13:29 0.77 163.93  33.87 -7.08 1658  -1.00    -1.0     -1. -1.00 -1.00   9.12 -17.81   3.97 0.51 1.23 2.77 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:14:49 0.77 163.93  33.86 -7.08 1658  19.08   420.0 107615.  3.89 -0.05   6.25 -15.00  12.03 1.82 1.38 1.61  0.78 421.8 251924. 16.59 419.3 124955.
 0:16:11 0.77 163.93  33.85 -7.08 1658  15.52   425.2  85389.  4.09  0.44   5.01 -15.73  11.96 2.13 0.78 1.32  0.70 425.1 290945. 13.79 422.6  87094.
 0:17:32 0.77 163.93  33.83 -7.08 1658  17.72   411.9  94803.  4.35  1.61   8.65 -15.54  10.19 1.10 0.64 0.66  0.75 415.2 294635. 15.51 408.1  93747.
 0:18:53 0.77 163.93  33.82 -7.08 1658  17.42   410.6  80104.  4.53  1.58   8.21 -16.61   8.34 1.56 0.86 0.63  1.20 420.2 409306. 15.32 408.6  98753.
 0:20:14 0.77 163.93  33.81 -7.08 1658  19.15   420.2  97093.  4.74  1.76   7.09 -15.74   8.46 0.88 2.08 2.08 -1.00  -1.0     -1. 17.04 421.1 116918.
 0:21:13 0.77 163.93  33.80 -7.08 1658  21.93   429.3 166243. -2.59 -2.81   6.96 -15.95   9.39 0.33 0.46 0.45 -1.00  -1.0     -1. 18.55 428.6 161188.
 0:21:35 0.77 163.93  33.80 -7.08 1658  18.71   419.3 104087.  4.80  1.17   6.99 -15.97   9.44 0.41 0.88 0.60  0.87 428.5 340802. 16.25 414.8 104256.
 0:22:56 0.77 163.93  33.78 -7.08 1658  18.22   418.9 101670.  4.03  0.95   6.86 -16.05  10.10 0.67 0.47 0.66  0.94 426.8 456045. 15.69 415.9  99572.
 0:24:17 0.77 163.93  33.77 -7.08 1658  20.05   431.5 160523.  2.75  2.13   7.09 -14.58   9.21 1.02 1.15 2.21 -1.00  -1.0     -1. 17.58 428.9 160883.
 0:25:38 0.77 163.93  33.76 -7.08 1658  17.04   424.1 201421.  1.77  6.60   9.70 -13.44  -0.15 2.02 1.81 2.34 -1.00  -1.0     -1. 15.88 426.4 246980.
 0:27:39 0.77 163.93  33.74 -7.08 1658  -1.00    -1.0     -1. -1.00 -1.00   5.81 -15.01   3.67 0.44 1.25 0.41 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:42:49 0.77 163.94  33.60 -7.08 1658  21.93   442.4 137182. -3.49 -2.96   7.34  -6.32  12.13 1.05 0.40 0.21  0.91 446.5 367063. 19.80 445.5 167952.
 1:04:25 0.77 163.94  33.41 -7.08 1658  20.66   425.8 194576.  2.43  2.99   8.27 -13.68   3.84 0.21 0.05 0.20 -1.00  -1.0     -1. 18.34 425.0 179529.
 1:26:01 0.77 163.94  33.21 -7.08 1658  20.83   440.3 236572.  2.58  0.37   5.72  -9.90   8.39 0.00 0.00 0.00 -1.00  -1.0     -1. 18.21 438.5 228691.
 1:47:25 0.77 163.91  32.98 -7.15 1659  -1.00    -1.0     -1. -1.00 -1.00   8.85 -12.85   5.63 0.30 0.35 0.40 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:47:37 0.77 163.94  33.01 -7.09 1658  15.85   438.0 192221.  1.79  0.25   0.00   0.00   0.00 0.00 0.00 0.00  0.40 458.6 333630. 13.51 435.4 191220.
 2:09:13 0.77 163.94  32.82 -7.09 1658  17.69   454.5 265604. -4.50  1.20   6.98  -0.53  -8.22 0.30 0.35 0.40 -1.00  -1.0     -1. 15.71 460.0 286576.
 2:30:37 0.77 163.91  32.59 -7.15 1659  -1.00    -1.0     -1. -1.00 -1.00  13.88  -1.66   1.73 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:30:49 0.77 163.95  32.62 -7.09 1658  18.04   437.7 312060. -3.12  1.79  13.68  -1.56   1.53 0.20 0.10 0.21  0.32 527.7 515348. 15.85 437.1 314431.
 2:52:25 0.77 163.95  32.43 -7.09 1658  18.56   444.7 264178. -5.68  0.30   8.04   5.17   5.50 0.10 0.20 0.25 -1.00  -1.0     -1. 16.29 444.8 262092.
 3:13:49 0.77 163.92  32.20 -7.15 1659  -1.00    -1.0     -1. -1.00 -1.00   5.78 -11.62  11.93 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:14:01 0.77 163.95  32.23 -7.09 1658  20.77   450.9 107550.  2.62 -2.51   5.68 -11.82  11.93 0.10 0.20 0.00  0.57 456.9 367076. 18.15 448.5 107969.
 3:35:37 0.77 163.95  32.03 -7.09 1658  19.88   465.2  79457.  5.23 -0.97   3.06 -16.61   8.79 0.00 0.00 0.00  0.58 463.1 373988. 16.75 463.2  91376.
 3:57:01 0.77 163.92  31.81 -7.15 1659  -1.00    -1.0     -1. -1.00 -1.00   5.15 -15.81   9.61 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:57:13 0.77 163.95  31.84 -7.09 1658  22.75   444.7  56760.  3.92 -1.37   5.15 -15.81   9.41 0.00 0.00 0.20  0.73 442.8 305316. 18.71 442.1  58008.
 4:18:49 0.77 163.96  31.64 -7.09 1658  22.64   457.9  63702.  3.48 -2.57   3.44 -15.48  10.38 0.00 0.00 0.00  0.58 456.7 404459. 18.80 455.1  66317.
 4:40:25 0.77 163.96  31.45 -7.09 1658  23.71   438.0  46278.  3.68 -1.91   6.55 -14.56   9.88 0.00 0.00 0.00  0.48 433.4 163865. 19.16 436.2  46044.
 5:02:01 0.77 163.96  31.25 -7.09 1658  18.25   470.9  25702.  2.91 -2.61   5.84 -15.15  10.78 0.00 0.00 0.00  0.12 464.5  83966. 18.22 469.7  25380.
 5:23:37 0.77 163.96  31.05 -7.09 1658  17.13   456.6  46131.  2.64 -2.87   0.25 -13.93  10.00 0.00 0.00 0.00  0.50 452.5 268336. 14.72 456.3  45946.
 5:45:13 0.77 163.97  30.86 -7.09 1658  17.20   456.7  62903.  3.40 -2.72   2.75 -14.21   9.50 0.00 0.00 0.00  0.54 462.8 455707. 14.93 454.8  63335.
 6:06:49 0.77 163.97  30.66 -7.09 1658  19.70   452.4  69943.  3.93 -3.37   3.55 -11.91  10.31 0.21 1.01 0.80  0.60 462.9 291919. 16.94 452.9  88150.
 6:28:25 0.77 163.97  30.47 -7.09 1658  18.03   485.6 115259.  3.63 -8.27   9.40 -13.08   3.84 0.00 0.00 0.00 -1.00  -1.0     -1. 14.83 484.7 101030.
