1975/284   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:17 0.50 336.69 125.40  7.16 1633 121.74   312.0  24734.  4.06  0.50  -7.02   4.52  -1.49 0.21 0.27 0.30  1.12 306.3  66152.112.03 307.0  25637.
 0:00:57 0.50 336.69 125.40  7.16 1633 120.06   310.3  25163.  3.94  0.69  -6.76   5.18  -1.65 0.25 0.34 0.24  0.92 304.8  62773.109.16 307.0  27885.
 0:01:38 0.50 336.69 125.39  7.16 1633 121.12   311.9  24649.  4.04  0.69  -5.62   5.62  -2.53 0.51 0.38 0.61  1.15 306.6  64722.111.28 306.7  25322.
 0:02:18 0.50 336.69 125.39  7.16 1633 122.13   311.9  26179.  4.24  0.41  -5.21   5.62  -3.20 0.24 0.23 0.26  1.13 305.7  52976.113.61 308.6  27372.
 0:02:59 0.50 336.69 125.38  7.16 1633 123.83   313.7  24607.  4.20  0.47  -5.10   5.74  -3.08 0.46 0.32 0.35  1.25 306.4  67880.113.12 308.5  25250.
 0:03:39 0.50 336.69 125.37  7.16 1633 122.12   311.4  24854.  4.31  0.35  -5.63   6.08  -2.97 0.30 0.21 0.25  1.17 305.3  72441.111.43 307.8  27784.
 0:04:20 0.50 336.69 125.37  7.16 1633 125.96   313.4  25143.  4.21  0.57  -5.14   6.13  -3.04 0.19 0.25 0.50  1.21 307.2  59486.113.44 308.5  25591.
 0:05:00 0.50 336.70 125.37  7.15 1633 127.46   312.6  25845.  4.13  0.29  -4.62   5.60  -3.64 0.52 0.48 0.45  1.01 311.0  39267.116.19 310.2  25582.
 0:05:41 0.50 336.70 125.36  7.15 1633 127.41   315.1  25770.  4.10  0.28  -4.79   5.53  -3.69 0.28 0.37 0.33  1.03 305.6  74715.115.20 309.8  25445.
 0:06:21 0.50 336.70 125.35  7.15 1633 123.21   314.3  25133.  4.22  0.43  -5.10   5.89  -3.52 0.36 0.45 0.51  0.95 312.0  43153.112.35 311.4  25783.
 0:07:02 0.50 336.70 125.35  7.15 1633 122.41   314.4  25344.  4.30  0.51  -5.67   6.10  -3.74 0.23 0.37 0.36  1.12 307.7  65528.112.45 309.2  24951.
 0:07:42 0.50 336.70 125.34  7.15 1633 128.70   313.0  25591.  4.41  0.30  -5.63   6.02  -3.68 0.21 0.38 0.48  1.00 311.3  39033.116.00 310.2  25481.
 0:08:23 0.50 336.70 125.34  7.15 1633 128.65   314.8  25504.  4.29  0.37  -5.47   6.31  -4.01 0.46 0.65 0.66  1.02 307.5  62214.116.00 309.6  25799.
 0:09:03 0.50 336.70 125.33  7.15 1633 123.18   314.0  25536.  4.74  0.10  -5.09   6.56  -4.65 0.50 0.96 0.61  0.91 310.4  40567.113.66 311.0  25913.
 0:09:44 0.50 336.70 125.33  7.15 1633 124.11   312.8  24195.  4.64  0.94  -6.82   6.14  -2.18 0.46 0.58 1.15  1.37 305.2  72882.110.86 307.4  25065.
 0:10:24 0.50 336.70 125.32  7.15 1633 123.30   313.4  25426.  4.95  0.27  -6.11   7.22  -2.79 0.38 0.49 0.29  1.01 311.1  41788.114.32 310.3  25487.
 0:11:05 0.50 336.70 125.32  7.15 1633 120.74   313.4  24873.  5.02  0.77  -6.89   6.85  -1.26 0.30 0.37 0.42  1.29 305.4  76599.111.54 307.7  25221.
 0:11:45 0.50 336.70 125.31  7.15 1633 125.20   312.8  24744.  4.94  0.90  -6.80   6.54   0.38 0.23 0.35 0.79  1.25 313.0  40814.111.81 309.7  25517.
 0:12:26 0.50 336.70 125.31  7.15 1633 125.61   314.5  25582.  4.71  1.22  -6.96   6.53   0.13 0.25 0.43 0.38  1.22 307.0  81172.117.10 308.8  24724.
 0:13:06 0.50 336.71 125.30  7.15 1633 123.81   313.0  23964.  4.95  1.01  -7.07   6.87  -1.88 0.51 0.70 2.39  1.15 311.1  41515.110.27 309.5  24646.
 0:13:47 0.50 336.71 125.29  7.15 1633 112.78   317.5  27898.  4.29  0.94  -6.38   8.53  -3.95 0.51 0.89 1.29  1.19 309.5  95752.102.64 312.3  27547.
 0:14:27 0.50 336.71 125.29  7.15 1633 110.44   320.9  33622.  3.90  0.71  -5.62   9.12  -4.24 0.33 0.27 0.41  1.65 317.1  61708.101.70 316.9  29600.
 0:15:08 0.50 336.71 125.29  7.15 1633 114.38   321.2  29697.  3.96  0.53  -5.29   8.98  -4.17 0.35 0.42 0.43  1.66 316.6  72181.107.41 317.8  33125.
 0:15:48 0.50 336.71 125.28  7.15 1633 117.80   321.2  33924.  4.07  0.69  -5.86   9.98  -4.75 0.31 0.53 0.57  1.30 318.0  70829.104.62 316.8  30649.
 0:16:29 0.50 336.71 125.27  7.15 1633 116.29   320.4  29944.  4.13  0.53  -5.51   9.42  -5.10 0.31 0.51 0.37  1.59 317.2  83018.104.03 316.1  33212.
 0:17:09 0.50 336.71 125.27  7.15 1633 114.07   321.5  32371.  4.07  0.57  -5.56   8.92  -4.81 0.29 0.44 0.51  1.36 316.9  84239.105.00 317.1  28882.
 0:17:50 0.50 336.71 125.26  7.15 1633 118.80   321.3  29814.  3.63  0.85  -6.40   8.84  -4.55 0.89 0.54 0.61  1.94 318.4  73662.111.22 318.4  33177.
 0:18:30 0.50 336.71 125.26  7.15 1633 112.32   315.1  26264.  4.69  0.92  -7.85   8.60  -3.33 0.53 0.38 0.38  1.14 311.7  45361.107.13 312.2  27092.
 0:19:11 0.50 336.71 125.25  7.15 1633 115.68   316.2  27449.  5.04  0.66  -7.02   8.96  -2.82 0.35 0.31 0.50  1.30 307.5 111253.107.56 310.3  26637.
 0:19:51 0.50 336.71 125.25  7.15 1633 116.17   315.8  26530.  5.07  0.89  -8.07   9.35  -3.17 0.64 0.35 0.66  1.43 315.3  83576.105.07 312.7  27151.
 0:20:32 0.50 336.71 125.24  7.15 1633 112.92   315.9  27021.  4.84  0.60  -8.10   8.60  -3.49 0.54 0.51 0.50  1.39 305.6  84655.101.94 310.4  26624.
 0:21:12 0.50 336.71 125.24  7.15 1633 118.48   312.1  26569.  4.98  0.91  -8.74   8.32  -2.36 0.43 0.45 0.44  1.14 310.9  43555.107.18 308.5  30597.
 0:21:53 0.50 336.71 125.23  7.15 1633 120.96   313.1  26111.  5.02  0.56  -9.33   7.95  -2.49 0.28 0.44 0.65  1.57 302.3  82784.113.43 307.4  26105.
 0:22:33 0.50 336.72 125.23  7.15 1633 123.14   311.1  25689.  5.09  0.89  -9.43   7.75  -1.83 0.19 0.33 0.26  0.92 312.4  31887.111.74 305.9  28320.
 0:23:14 0.50 336.72 125.22  7.15 1633 120.74   311.7  28934.  5.06  1.12  -9.18   7.57  -1.92 0.36 0.44 0.31  1.41 302.1  75364.111.81 306.7  25900.
 0:23:54 0.50 336.72 125.21  7.15 1633 119.41   312.5  26075.  5.00  1.10  -9.41   7.16  -1.90 0.33 0.39 0.46  1.09 308.9  47570.113.35 309.0  29126.
 0:24:35 0.50 336.72 125.21  7.15 1633 126.85   314.9  27849.  4.97  1.00  -8.28   6.98  -1.60 0.31 0.23 0.24  1.24 304.3  66658.116.99 309.1  26962.
 0:25:15 0.50 336.72 125.20  7.15 1633 120.78   312.4  25913.  5.11  1.05 -11.14   9.76  -1.64 1.30 1.14 0.64  1.14 312.0  44062.104.64 308.3  31289.
 0:25:56 0.50 336.72 125.20  7.15 1633 108.30   313.5  34518.  5.69  0.75  -9.79   9.96  -2.47 0.97 0.40 0.57  1.69 303.0  91438.102.32 307.9  29457.
 0:26:36 0.50 336.72 125.19  7.15 1633  97.79   313.9  29525.  4.85  0.96 -11.04  10.79  -2.24 0.78 0.62 0.76  1.43 312.0  45907. 90.97 311.7  29584.
 0:27:17 0.50 336.72 125.19  7.15 1633 104.91   315.2  29194.  5.15  0.80 -10.95  10.32  -2.10 0.39 0.25 0.58  1.77 302.4  92347. 96.57 309.1  28664.
 0:27:57 0.50 336.72 125.18  7.15 1633 102.47   314.9  28265.  5.02  0.20 -10.65  10.09  -2.86 0.36 0.40 0.41  1.43 312.3  45465. 93.55 312.3  29632.
 0:28:38 0.50 336.72 125.18  7.15 1633  98.74   315.5  28928.  5.31  0.32 -11.49  11.45  -1.24 0.38 0.37 0.29  1.98 303.2  93244. 93.40 309.2  27333.
 0:29:18 0.50 336.72 125.17  7.15 1633  99.92   314.5  27027.  5.30  0.45 -10.98  11.66  -1.36 0.25 0.27 0.35  1.31 314.1  36643. 92.81 311.5  28554.
 0:29:59 0.50 336.72 125.17  7.15 1633  99.40   316.4  28710.  5.38  0.35 -11.21  11.79  -1.44 0.37 0.31 0.46  1.70 304.1  88592. 91.83 309.6  28427.
