1983/221   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:02:33 0.58  53.67 267.98  6.62 1738  20.19   433.3 383835.  4.01 -4.30   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.94 428.7 372829.
 0:45:45 0.58  53.70 267.62  6.62 1738  14.87   457.1 647973. -2.26 -1.43   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.44 453.0 619000.
 1:28:57 0.58  53.73 267.25  6.61 1738  13.47   471.3 629740.  1.39 -1.58   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.53 467.4 572028.
 2:12:09 0.58  53.76 266.89  6.61 1738  11.94   483.7 690707.  0.03 -1.58   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.22 480.8 623473.
 2:55:21 0.58  53.79 266.52  6.61 1738  15.96   510.4 800216.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.17 511.2 863726.
 3:52:45 0.58  53.84 266.03  6.60 1738   9.03   602.1 971900.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.43 597.6 893872.
 3:53:05 0.58  53.84 266.03  6.60 1738   9.03   602.1 971698.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:53:19 0.58  53.84 266.03  6.60 1738   9.09   615.11195094.  1.87 -1.90   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.52 611.91038445.
 3:53:39 0.58  53.84 266.02  6.60 1738   9.15   593.0 934013.  3.33 -0.67   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.70 590.8 804572.
 3:55:21 0.58  53.84 266.01  6.60 1738   8.99   591.2 956249.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.54 589.4 920181.
 3:56:42 0.58  53.84 266.00  6.60 1738  12.39   611.8 765389. 11.51  0.94   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.48 596.1 753571.
 3:58:03 0.58  53.84 265.99  6.60 1738  10.12   581.9 746704.  0.00 -4.60   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.64 582.7 825430.
