1980/345   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 1:02:56 0.33 213.46 297.02  4.21 1703 131.98   327.4 193758. -1.11  2.75 -36.23  18.16  -6.48 0.30 0.80 0.20 -1.00  -1.0     -1.109.83 329.1 202756.
 1:13:44 0.33 213.50 296.97  4.22 1703 108.87   313.7 154711. -2.49  2.76 -41.73  14.26  -6.62 0.10 0.20 0.00 -1.00  -1.0     -1. 95.19 316.2 181829.
 1:24:32 0.33 213.54 296.91  4.22 1703 116.63   308.6 170901. -2.59  2.99 -42.09  12.39  -7.43 0.05 0.15 0.00 -1.00  -1.0     -1. 98.49 310.1 176310.
 1:35:20 0.33 213.58 296.85  4.23 1703 116.76   308.8 168212. -2.16  2.83 -42.03  12.54  -9.03 0.00 0.00 0.00 -1.00  -1.0     -1. 99.04 312.5 186543.
 1:46:08 0.33 213.62 296.79  4.23 1703 113.75   312.9 166890. -1.77  3.10 -41.48  14.77  -7.43 0.19 0.09 0.00 -1.00  -1.0     -1. 95.00 312.3 170719.
 1:56:56 0.33 213.65 296.73  4.24 1703 114.26   311.1 161344. -1.26  3.38 -40.72  15.27  -7.42 0.09 0.19 0.00 -1.00  -1.0     -1. 96.75 313.6 175059.
 2:07:44 0.33 213.69 296.67  4.24 1703 117.53   314.4 164482. -1.26  2.63 -39.39  16.01  -8.51 0.21 0.16 0.00 -1.00  -1.0     -1. 98.58 314.1 168306.
 2:18:32 0.33 213.73 296.61  4.25 1703 112.72   309.9 144277. -0.14  2.48 -40.16  16.06  -8.12 0.10 0.15 0.00 -1.00  -1.0     -1. 91.99 308.7 133599.
 2:29:20 0.33 213.77 296.55  4.25 1703 115.74   313.5 169430. -1.07  2.36 -40.07  15.08  -8.32 0.00 0.00 0.20 -1.00  -1.0     -1. 95.89 312.8 168072.
 2:40:08 0.33 213.81 296.49  4.26 1703 119.76   307.5 171746. -0.53  3.37 -39.33  14.35  -8.47 0.05 0.20 0.05 -1.00  -1.0     -1. 98.35 309.5 183132.
 2:50:56 0.33 213.85 296.43  4.26 1703 110.30   308.2 155536. -1.66  2.17 -40.68  13.35  -7.53 0.10 0.20 0.20 -1.00  -1.0     -1. 90.52 308.2 157115.
 3:01:44 0.33 213.89 296.37  4.26 1703 115.10   308.8 149471. -0.74  7.26 -39.12  15.61  -3.89 0.25 0.67 0.82 -1.00  -1.0     -1. 94.04 311.2 160490.
 3:12:32 0.33 213.93 296.31  4.27 1703 109.02   304.1 130585. -2.25  1.44 -40.00  12.92  -9.60 0.08 0.24 0.19 -1.00  -1.0     -1. 91.62 306.7 158489.
 3:23:20 0.33 213.97 296.26  4.27 1703 115.13   305.2 154042. -1.01  1.73 -40.54  10.79  -8.64 0.24 0.67 0.22 -1.00  -1.0     -1. 93.66 304.2 141126.
 3:34:08 0.33 214.01 296.20  4.28 1703 118.04   302.4 138050. -2.45  2.48 -41.11   9.17  -7.90 0.20 0.10 0.15  0.10 343.5  75104. 99.74 304.9 157001.
 3:44:56 0.33 214.05 296.13  4.28 1703 131.60   309.8 154376. -1.21  2.64 -39.01  13.67  -7.23 0.00 0.00 0.00 -1.00  -1.0     -1.104.07 311.0 146200.
 3:55:44 0.33 214.09 296.08  4.29 1703 142.88   317.9 141227. -2.01  2.91 -37.93  13.69  -6.32 0.10 0.25 0.00 -1.00  -1.0     -1.118.03 319.9 158928.
 4:01:07 0.33 214.11 296.05  4.29 1703  -1.00    -1.0     -1. -1.00 -1.00 -37.53  12.34  -6.52 0.00 0.00 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:06:32 0.33 214.13 296.02  4.29 1703 144.06   318.1 144241. -2.02  2.32 -38.04  11.71  -6.94 0.01 0.00 0.20 -1.00  -1.0     -1.120.62 319.0 142780.
 4:11:55 0.33 213.15 294.99  4.35 1703  -1.00    -1.0     -1. -1.00 -1.00 -38.03  10.31  -7.54 0.20 0.10 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:17:20 0.33 214.17 295.96  4.30 1703 142.86   317.2 135929. -2.68  2.34 -38.40   9.58  -7.14 0.05 0.19 0.00 -1.00  -1.0     -1.129.09 319.2 152060.
 4:22:43 0.33 213.19 294.93  4.36 1703  -1.00    -1.0     -1. -1.00 -1.00 -38.75  10.15  -5.94 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:28:08 0.33 214.21 295.90  4.30 1703 151.05   320.2 131098. -2.32  3.14 -38.26  11.75  -4.73 0.00 0.00 0.00 -1.00  -1.0     -1.124.10 320.6 132859.
 4:38:56 0.33 214.24 295.84  4.31 1703 156.41   319.0 124400. -2.08  2.65 -38.57  12.54  -4.33 0.00 0.00 0.00 -1.00  -1.0     -1.128.77 322.2 131014.
 5:02:32 0.33 214.33 295.71  4.32 1703 133.52   308.6  98165. -1.52  3.28 -41.36  13.79   0.48 0.93 0.38 6.38 -1.00  -1.0     -1.108.52 308.3  90817.
 5:03:14 0.33 214.33 295.70  4.32 1703 131.79   310.5 102726. -1.46  2.78 -41.44  13.61   0.78 0.39 0.20 6.42 -1.00  -1.0     -1.110.66 308.7 104496.
 5:03:34 0.33 214.33 295.70  4.32 1703  -1.00    -1.0     -1. -1.00 -1.00 -41.47  13.66   1.06 0.36 0.22 6.40 -1.00  -1.0     -1.110.71 308.7 104555.
 5:03:54 0.33 214.33 295.70  4.32 1703 132.26   308.3 101479. -1.46  2.92 -41.41  13.58   0.99 0.35 0.35 6.39 -1.00  -1.0     -1.109.11 310.7 109190.
 5:04:35 0.33 214.34 295.70  4.32 1703 132.39   309.3 104607. -1.41  2.88 -41.45  13.29   1.21 0.21 0.11 6.40 -1.00  -1.0     -1.110.13 308.3 105835.
 5:05:15 0.33 214.34 295.69  4.32 1703 132.86   308.0  99962. -1.42  2.93 -41.36  13.29   1.50 0.18 0.16 6.36 -1.00  -1.0     -1.110.30 307.9  90613.
 5:05:56 0.33 214.34 295.69  4.32 1703 133.50   308.6 102746. -1.58  2.89 -41.45  13.12   1.39 0.19 0.26 6.37 -1.00  -1.0     -1.114.13 308.3 101833.
 5:06:36 0.33 214.34 295.68  4.32 1703 131.82   307.4 100309. -1.57  2.81 -41.64  12.76   1.68 0.20 0.16 6.43 -1.00  -1.0     -1.107.51 308.0  91736.
 5:07:17 0.33 214.35 295.68  4.32 1703 131.88   309.0 101735. -1.68  2.87 -41.26  13.08   2.91 0.25 0.17 6.49 -1.00  -1.0     -1.110.84 308.5 104915.
 5:07:57 0.33 214.35 295.68  4.32 1703 130.30   308.6 102531. -1.56  3.54 -41.11  12.77   4.07 0.19 0.14 6.41 -1.00  -1.0     -1.111.26 307.9  91136.
 5:08:38 0.33 214.35 295.67  4.32 1703 135.44   308.5 105503. -1.68  3.53 -41.06  12.62   4.30 0.24 0.19 6.39 -1.00  -1.0     -1.116.20 308.0 110181.
 5:09:18 0.33 214.36 295.67  4.32 1703 136.28   308.2 104643. -1.64  3.65 -40.85  12.45   4.29 0.16 0.15 6.39 -1.00  -1.0     -1.112.36 307.3  93725.
 5:09:59 0.33 214.36 295.66  4.32 1703 138.50   308.9 105844. -1.68  3.48 -40.90  12.46   3.80 0.11 0.11 6.39 -1.00  -1.0     -1.115.62 308.7 106611.
 5:10:39 0.33 214.36 295.66  4.32 1703 136.09   307.8 104324. -1.67  3.53 -40.88  12.45   3.72 0.09 0.10 6.42 -1.00  -1.0     -1.114.54 308.4  94660.
 5:11:20 0.33 214.36 295.66  4.32 1703 136.76   309.2 105351. -1.72  3.31 -40.78  12.43   3.35 0.10 0.14 6.41 -1.00  -1.0     -1.118.47 309.0 107719.
 5:12:00 0.33 214.37 295.66  4.32 1703 137.40   308.0 103525. -1.66  3.27 -40.86  12.32   2.76 0.17 0.16 6.42 -1.00  -1.0     -1.113.17 308.3  92259.
 5:12:41 0.33 214.37 295.65  4.32 1703 138.35   309.0 106189. -1.84  3.01 -40.78  12.26   2.74 0.13 0.17 6.40 -1.00  -1.0     -1.117.02 308.7 106420.
 5:13:21 0.33 214.37 295.65  4.32 1703 138.40   307.8 104704. -1.84  3.02 -40.74  12.66   2.75 0.17 0.37 6.40 -1.00  -1.0     -1.117.31 310.3 109174.
 5:14:02 0.33 214.37 295.65  4.32 1703 137.40   308.7 103869. -1.60  3.04 -40.99  12.37   2.86 0.22 0.51 6.43 -1.00  -1.0     -1.116.64 308.1 104604.
 5:14:42 0.33 214.37 295.64  4.32 1703 134.23   306.9 102184. -1.66  3.18 -41.28  11.52   2.75 0.25 0.48 6.50 -1.00  -1.0     -1.111.67 306.9  95203.
 5:15:23 0.33 214.38 295.64  4.32 1703 135.83   307.7 104659. -1.89  3.18 -41.04  11.65   2.99 0.17 0.46 6.45 -1.00  -1.0     -1.113.40 308.0 106803.
 5:15:43 0.33 214.38 295.63  4.32 1703 113.20   303.3  91532.  0.00  0.00 -41.22  11.58   2.32 0.25 0.37 6.48 -1.00  -1.0     -1.101.75 303.3  81000.
 5:17:04 0.33 214.38 295.63  4.32 1703 136.07   307.7 108541. -1.96  2.81 -41.02  11.87   1.61 0.20 0.22 6.43 -1.00  -1.0     -1.115.94 308.1 109535.
 5:27:49 0.33 214.42 295.57  4.33 1703 139.93   309.9 109635. -2.08  2.11 -40.22  11.49   0.07 0.24 0.21 6.33 -1.00  -1.0     -1.116.30 310.6 107488.
 5:29:11 0.33 214.43 295.56  4.33 1703 138.71   308.4 102427. -2.16  2.05 -40.23  11.29   0.09 0.18 0.11 6.35 -1.00  -1.0     -1.114.90 308.6  94118.
 5:30:32 0.33 214.43 295.55  4.33 1703 140.65   309.6 105182. -2.24  2.06 -40.05  11.28  -0.03 0.22 0.21 6.32 -1.00  -1.0     -1.115.45 310.2 105819.
 5:31:53 0.33 214.43 295.54  4.33 1703 138.77   308.6  98610. -2.03  2.20 -40.04  11.56   0.37 0.22 0.41 6.38 -1.00  -1.0     -1.113.85 308.8  89307.
 5:33:14 0.33 214.44 295.54  4.33 1703 135.60   306.0  90158. -2.17  1.59 -40.90  10.58  -2.52 0.55 0.43 6.52 -1.00  -1.0     -1.114.46 307.7 105169.
 5:34:35 0.33 214.45 295.53  4.33 1703 134.14   303.8  99750. -2.38  0.96 -41.20  10.20  -2.77 0.38 0.41 6.58 -1.00  -1.0     -1.112.70 305.5  90788.
 5:37:16 0.33 214.46 295.52  4.33 1703 131.74   302.7 107128. -2.19  1.40 -41.03  10.30  -2.66 0.34 0.30 6.55 -1.00  -1.0     -1.109.06 304.1  94926.
 5:38:38 0.33 214.46 295.51  4.33 1703 134.79   303.6 108573. -2.47  1.30 -40.88  10.54  -2.07 0.29 0.28 6.50 -1.00  -1.0     -1.112.88 304.2 108525.
 5:39:59 0.33 214.46 295.50  4.33 1703 134.42   302.2 106429. -2.30  1.49 -40.89  10.64  -1.66 0.25 0.15 6.49 -1.00  -1.0     -1.112.76 305.7 114381.
 5:41:20 0.33 214.47 295.49  4.33 1703 132.12   303.5 104987. -2.41  1.47 -40.66  10.80  -1.88 0.45 0.33 6.47 -1.00  -1.0     -1.112.35 304.2 108278.
 5:42:41 0.33 214.47 295.49  4.34 1703 141.98   306.5 102882. -2.27  1.49 -39.81  10.72  -1.48 0.26 0.40 6.35 -1.00  -1.0     -1.116.37 307.7  92737.
 5:44:02 0.33 214.48 295.48  4.34 1703 138.94   306.1  89037. -2.53  1.78 -39.95  10.32  -1.11 0.41 0.58 6.44 -1.00  -1.0     -1.118.18 308.6 101872.
 5:45:23 0.33 214.49 295.47  4.34 1703 137.65   304.3 109418. -2.62  1.61 -40.57  10.07  -1.83 0.35 0.33 6.47 -1.00  -1.0     -1.114.34 307.6 113615.
 5:46:44 0.33 214.49 295.46  4.34 1703 144.30   307.2 103577. -2.71  1.75 -39.80  10.06  -0.77 0.27 0.34 6.41 -1.00  -1.0     -1.119.88 308.2 105383.
 5:48:05 0.33 214.50 295.46  4.34 1703 143.03   307.1 101008. -2.44  1.91 -39.55  10.65  -1.06 0.27 0.36 6.33 -1.00  -1.0     -1.119.47 308.3  92519.
 5:49:26 0.33 214.50 295.45  4.34 1703 145.84   308.0 103619. -2.41  2.15 -39.72  10.41  -0.09 0.19 0.39 6.37 -1.00  -1.0     -1.122.07 308.3 103892.
 5:50:47 0.33 214.50 295.44  4.34 1703 134.71   302.9 102966. -2.47  2.45 -40.83  10.05   1.18 0.13 0.19 6.48 -1.00  -1.0     -1.108.48 304.4  94118.
 5:54:50 0.33 214.52 295.42  4.34 1703 141.41   304.0  93189. -2.63  2.54 -40.29  10.09   0.77 0.32 0.23 6.41 -1.00  -1.0     -1.119.27 305.9 103317.
 5:56:11 0.33 214.53 295.41  4.34 1703 139.41   302.9 100826. -2.72  2.43 -40.16   9.62   0.87 0.44 0.44 6.37 -1.00  -1.0     -1.112.76 304.7  91090.
 5:57:32 0.33 214.53 295.40  4.34 1703 139.93   305.9  89843. -3.15  2.52 -39.99   8.51   0.73 0.22 0.32 6.35 -1.00  -1.0     -1.118.52 309.0 102957.
 5:58:53 0.33 214.53 295.40  4.34 1703 139.47   303.6  95430. -2.99  2.59 -40.33   8.91   1.01 0.19 0.27 6.43 -1.00  -1.0     -1.113.54 305.4  88183.
 6:00:14 0.33 214.54 295.39  4.34 1703 135.31   302.4  87419. -2.96  2.70 -40.40   8.85   1.23 0.14 0.22 6.46 -1.00  -1.0     -1.116.22 305.2  99046.
 6:01:35 0.33 214.54 295.38  4.34 1703 136.52   304.1  96499. -3.05  2.58 -40.33   8.91   1.12 0.16 0.16 6.45 -1.00  -1.0     -1.114.40 305.7  88257.
 6:02:56 0.33 214.55 295.37  4.34 1703 133.87   301.7  84717. -3.11  2.67 -40.55   9.15   1.27 0.17 0.47 6.44 -1.00  -1.0     -1.114.12 304.5  96268.
 6:04:17 0.33 214.55 295.37  4.34 1703 133.50   301.4  93634. -2.66  2.67 -40.47   9.98   1.22 0.20 0.35 6.41 -1.00  -1.0     -1.111.54 303.2  87289.
 6:05:38 0.33 214.56 295.36  4.35 1703 132.71   301.3  86727. -2.70  2.61 -40.31  10.34   1.00 0.26 0.65 6.42 -1.00  -1.0     -1.113.46 303.8 100069.
 6:06:59 0.33 214.56 295.35  4.35 1703 135.81   302.3  94878. -2.42  2.64 -40.35  10.46   1.26 0.24 0.26 6.39 -1.00  -1.0     -1.113.08 304.3  87133.
 6:08:20 0.33 214.57 295.35  4.35 1703 134.98   301.6  84548. -2.47  2.76 -40.37  10.33   1.54 0.14 0.17 6.40 -1.00  -1.0     -1.113.93 303.2  95823.
 6:09:41 0.33 214.57 295.34  4.35 1703 138.27   301.5  93124. -2.51  2.87 -40.46  10.01   1.67 0.17 0.21 6.44 -1.00  -1.0     -1.114.07 303.5  86146.
 6:11:02 0.33 214.58 295.33  4.35 1703 135.56   302.0  84642. -2.68  2.91 -40.60   9.30   1.95 0.15 0.27 6.45 -1.00  -1.0     -1.116.94 303.4  98393.
 6:12:23 0.33 214.58 295.32  4.35 1703 139.04   301.0  91470. -2.75  2.97 -40.70   9.33   2.14 0.17 0.18 6.46 -1.00  -1.0     -1.113.77 302.9  86084.
 6:13:44 0.33 214.59 295.31  4.35 1703 136.55   301.1  82339. -2.86  3.15 -40.76   9.20   2.50 0.15 0.23 6.48 -1.00  -1.0     -1.113.98 303.0  92731.
 6:15:05 0.33 214.59 295.31  4.35 1703 136.22   301.7  91581. -2.82  3.12 -40.74   9.01   2.46 0.17 0.24 6.47 -1.00  -1.0     -1.113.28 303.6  85168.
 6:16:26 0.33 214.60 295.30  4.35 1703 134.32   302.5  85470. -2.85  3.33 -40.76   8.73   2.96 0.18 0.28 6.49 -1.00  -1.0     -1.113.54 305.0  98110.
 6:17:47 0.33 214.60 295.29  4.35 1703 139.40   302.1  93939. -3.03  3.25 -40.81   8.85   2.27 0.19 0.43 6.51 -1.00  -1.0     -1.111.62 304.1  84856.
 6:19:08 0.33 214.61 295.28  4.35 1703 138.65   300.5  83781. -2.85  3.02 -40.85   8.64   2.63 0.15 0.24 6.51 -1.00  -1.0     -1.116.96 302.2  96528.
 6:20:29 0.33 214.61 295.28  4.35 1703 138.97   301.4  94676. -3.12  3.28 -40.69   7.66   3.02 0.18 0.22 6.55 -1.00  -1.0     -1.115.63 303.7  84639.
 6:21:50 0.33 214.62 295.27  4.35 1703 139.49   301.3  83248. -3.15  3.49 -40.40   8.03   3.64 0.20 0.17 6.45 -1.00  -1.0     -1.119.15 304.1  96947.
 6:23:11 0.33 214.62 295.26  4.35 1703 140.26   301.4  95261. -3.12  3.56 -40.61   7.72   3.89 0.21 0.44 6.51 -1.00  -1.0     -1.116.19 303.9  87871.
 6:24:32 0.33 214.63 295.25  4.35 1703 137.41   300.9  87354. -3.41  3.62 -40.90   7.11   3.84 0.19 0.22 6.58 -1.00  -1.0     -1.117.39 303.5 100127.
 6:25:53 0.33 214.63 295.25  4.35 1703 136.36   299.7  99517. -3.35  3.62 -41.21   6.68   4.08 0.17 0.32 6.58 -1.00  -1.0     -1.111.66 302.4  90297.
 6:27:14 0.33 214.64 295.24  4.35 1703 135.36   300.6  88673. -3.23  3.70 -40.91   8.08   3.59 0.27 0.53 6.54 -1.00  -1.0     -1.116.92 303.5 104665.
 6:28:35 0.33 214.64 295.23  4.36 1703 141.18   302.8  96115. -3.08  3.57 -40.46   7.96   3.67 0.18 0.51 6.43 -1.00  -1.0     -1.115.30 304.7  89664.
 6:32:38 0.33 214.65 295.21  4.36 1703 138.03   303.1  85454. -3.26  3.60 -40.34   7.89   2.87 0.16 0.21 6.43 -1.00  -1.0     -1.120.04 306.1  95521.
 6:33:59 0.33 214.66 295.20  4.36 1703 142.96   303.1  93861. -2.98  2.98 -40.67   8.35   2.08 0.22 0.37 6.50 -1.00  -1.0     -1.117.79 305.3  88010.
 6:35:20 0.33 214.67 295.20  4.36 1703 140.24   301.4  88095. -2.80  3.04 -40.57   8.97   2.41 0.21 0.42 6.47 -1.00  -1.0     -1.121.47 303.5 102456.
 6:36:41 0.33 214.67 295.18  4.36 1703 144.17   301.3  98315. -2.79  3.01 -40.55   9.07   2.55 0.23 0.44 6.47 -1.00  -1.0     -1.118.12 303.2  90999.
 6:38:02 0.33 214.68 295.18  4.36 1703 149.35   302.4  85987. -3.13  3.15 -40.09   8.44   2.92 0.25 0.55 6.40 -1.00  -1.0     -1.127.96 304.7  95342.
 6:39:23 0.33 214.68 295.17  4.36 1703 140.97   303.6  86909. -3.18  3.17 -40.53   7.27   3.34 0.36 0.74 6.46 -1.00  -1.0     -1.119.37 305.6  81007.
 6:40:44 0.33 214.68 295.16  4.36 1703 138.87   302.5  82871. -3.35  3.23 -40.86   7.34   3.86 0.28 1.43 6.53 -1.00  -1.0     -1.117.46 304.8  93731.
 6:42:05 0.33 214.69 295.16  4.36 1703 138.10   301.5  91467. -2.85  3.23 -40.74   8.83   2.98 0.11 0.21 6.49 -1.00  -1.0     -1.115.31 303.3  83349.
 6:43:26 0.33 214.69 295.15  4.36 1703 138.35   301.7  82686. -2.66  3.09 -40.57   9.79   1.96 0.18 0.35 6.48 -1.00  -1.0     -1.117.45 303.9  94491.
 6:44:47 0.33 214.70 295.14  4.36 1703 142.00   301.5  89690. -2.48  2.73 -40.59  10.04   1.64 0.18 0.30 6.43 -1.00  -1.0     -1.116.78 303.4  83619.
 6:46:08 0.33 214.71 295.14  4.36 1703 139.30   302.6  83381. -2.18  2.74 -40.27  10.81   1.73 0.17 0.20 6.36 -1.00  -1.0     -1.120.27 303.5  96395.
 6:47:29 0.33 214.71 295.13  4.36 1703 142.77   302.5  88036. -2.37  2.82 -40.39  10.31   1.90 0.27 0.83 6.38 -1.00  -1.0     -1.118.05 303.4  82085.
 6:48:50 0.33 214.71 295.12  4.36 1703 137.95   301.6  81663. -2.57  2.75 -40.66   8.93   1.83 0.15 0.28 6.48 -1.00  -1.0     -1.117.33 303.7  93702.
 6:50:11 0.33 214.72 295.11  4.36 1703 142.11   301.7  90317. -2.67  2.65 -40.69   8.63   1.71 0.16 0.24 6.50 -1.00  -1.0     -1.116.23 303.9  82865.
 6:51:32 0.33 214.72 295.11  4.37 1703 141.06   302.0  80653. -2.45  2.72 -40.58   9.52   1.86 0.15 0.72 6.42 -1.00  -1.0     -1.118.26 303.5  92422.
 6:52:53 0.33 214.73 295.09  4.37 1703 141.48   301.9  89190. -2.28  2.61 -40.56   9.48   1.72 0.16 0.28 6.41 -1.00  -1.0     -1.116.38 303.2  81185.
 6:54:14 0.33 214.73 295.09  4.37 1703 137.58   302.4  81923. -2.20  2.60 -40.50   9.92   1.66 0.25 0.57 6.44 -1.00  -1.0     -1.120.07 303.8  93721.
 6:55:35 0.33 214.74 295.08  4.37 1703 136.70   302.5  88524. -2.38  2.63 -41.05   8.46   2.30 0.24 0.59 6.53 -1.00  -1.0     -1.114.93 304.1  80269.
 6:56:56 0.33 214.74 295.07  4.37 1703 133.63   301.9  79811. -2.78  2.86 -41.43   6.92   2.50 0.27 0.82 6.64 -1.00  -1.0     -1.115.06 304.2  92951.
 6:58:17 0.33 214.75 295.07  4.37 1703 134.91   301.0  84151. -4.14  2.56 -41.85   4.50   2.43 0.21 1.11 6.78 -1.00  -1.0     -1.112.24 303.5  74965.
 6:59:38 0.33 214.75 295.06  4.37 1703 134.42   300.9  77723. -3.95  2.54 -40.86   4.44   1.77 0.77 1.36 6.70 -1.00  -1.0     -1.115.31 305.1  89888.
 7:00:59 0.33 214.76 295.05  4.37 1703 143.39   308.6  78109. -2.82  2.78 -39.37   9.59   3.86 0.66 1.79 6.39 -1.00  -1.0     -1.121.14 309.4  80494.
 7:02:20 0.33 214.76 295.04  4.37 1703 151.21   310.8  84330. -1.68  2.58 -38.62  10.94   2.33 0.21 0.63 6.17 -1.00  -1.0     -1.127.29 313.5  87929.
 7:03:41 0.33 214.77 295.04  4.37 1703 152.31   311.1  79954. -2.39  2.59 -39.23   8.60   2.97 0.19 0.31 6.29  2.79 301.9  81017.130.33 311.9  79064.
 7:05:02 0.33 214.77 295.03  4.37 1703 149.03   311.4  76426. -2.32  2.69 -39.14   8.72   3.30 0.19 0.23 6.30 -1.00  -1.0     -1.126.74 313.7  77040.
 7:06:23 0.33 214.78 295.02  4.37 1703 154.00   313.3  76339. -2.70  2.41 -39.17   7.31   2.20 0.16 0.60 6.32  3.00 301.7  88384.125.84 313.8  77154.
 7:07:44 0.33 214.78 295.02  4.37 1703 152.61   311.0  76706. -3.04  2.20 -39.38   6.80   2.09 0.15 0.40 6.37 -1.00  -1.0     -1.127.77 314.6  77521.
 7:09:05 0.33 214.79 295.01  4.37 1703 149.95   311.6  74386. -2.80  2.20 -39.28   8.05   1.93 0.20 0.60 6.38 -1.00  -1.0     -1.127.56 312.5  77732.
 7:12:04 0.33 214.80 294.99  4.37 1703 152.23   310.6  76394. -2.47  2.49 -39.46   7.47   3.05 0.26 0.37 6.37 -1.00  -1.0     -1.128.16 311.1  75153.
 7:23:50 0.33 214.84 294.92  4.38 1703 147.09   311.8  71388. -1.06  3.82 -40.72  10.49   5.62 0.19 0.73 6.51 -1.00  -1.0     -1.121.52 312.1  74403.
 7:25:11 0.33 214.85 294.92  4.38 1703 147.68   312.6  74715. -0.93  3.57   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.122.84 310.7  75618.
 7:26:32 0.33 214.85 294.91  4.38 1703 145.18   309.8  71450. -1.01  3.33 -40.92   9.59   5.45 0.39 1.55 6.54 -1.00  -1.0     -1.119.63 309.4  62640.
 7:27:53 0.33 214.85 294.90  4.38 1703 150.05   310.2  76342. -2.03  2.73 -40.91   8.69   5.64 0.37 0.91 6.56 -1.00  -1.0     -1.125.91 309.4  74445.
 7:29:14 0.33 214.86 294.90  4.38 1703 147.57   309.2  76027. -1.51  2.26 -40.75  10.90   3.31 0.41 1.44 6.45 -1.00  -1.0     -1.123.99 311.5  79782.
 7:30:35 0.33 214.86 294.89  4.38 1703 147.72   312.1  75247. -0.71  2.18 -40.55  10.94   3.89 0.56 2.58 6.60 -1.00  -1.0     -1.124.65 310.4  74130.
 7:31:56 0.33 214.87 294.88  4.38 1703 173.44   321.6  84765.  0.18  2.92 -35.38  18.68   5.12 0.77 0.87 5.58 -1.00  -1.0     -1.143.78 318.6  89521.
 7:33:17 0.33 214.87 294.87  4.38 1703 165.05   320.5  77001.  0.58  2.78 -35.18  16.03   5.21 0.65 2.44 5.61 -1.00  -1.0     -1.137.08 318.9  67753.
 7:34:38 0.33 214.88 294.87  4.38 1703 168.71   324.7  88624.  0.93  2.62 -35.91  17.32   5.31 1.20 1.48 5.73 -1.00  -1.0     -1.141.06 320.4  87055.
 7:35:59 0.33 214.88 294.86  4.38 1703 157.30   320.6  92886.  1.31  2.90 -36.35  18.63   6.07 1.14 2.34 5.70 -1.00  -1.0     -1.134.66 318.9 104548.
 7:37:20 0.33 214.89 294.85  4.38 1703 155.25   318.5  98812.  1.53  2.98 -36.54  18.93   6.50 1.23 2.65 5.70 -1.00  -1.0     -1.128.40 315.5  91412.
