1981/224   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 2:53:59 0.88  92.27 180.40  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.96 397.5  65327.
 2:56:41 0.88  92.27 180.37  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.63 396.5  58368.
 2:59:23 0.88  92.27 180.35  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.17 411.1  57475.
 3:02:05 0.88  92.27 180.33  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.77 428.3  45030.
 3:04:47 0.88  92.27 180.30  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.41 432.7  55448.
 3:07:29 0.88  92.27 180.27  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.38 417.8  38985.
 3:10:11 0.88  92.27 180.25  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.27 414.7  55448.
 3:12:53 0.88  92.27 180.22  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.47 426.2  60119.
 3:15:35 0.88  92.27 180.20  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.69 411.8  46511.
 3:18:17 0.88  92.27 180.18  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.90 415.9  52401.
 3:20:59 0.88  92.27 180.15  2.97 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.34 406.8  52027.
 3:30:24 0.88  92.27 180.06  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.70 410.4  66827.
 3:30:26 0.88  92.27 180.06  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.49 411.3  80997.
 3:31:46 0.88  92.27 180.05  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.38 409.0  60490.
 3:33:07 0.88  92.27 180.04  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.18 411.4  67688.
 3:34:28 0.88  92.27 180.03  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.31 407.2  49974.
 3:35:49 0.88  92.27 180.01  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.62 420.6  57644.
 3:37:10 0.88  92.27 180.00  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.17 416.8  92912.
 3:38:31 0.88  92.27 179.99  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.24 400.6  45436.
 3:39:52 0.88  92.27 179.97  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.61 401.3  59421.
 3:41:13 0.88  92.27 179.96  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.53 404.4  96515.
 3:42:34 0.88  92.27 179.95  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.44 425.6  58878.
 3:43:55 0.88  92.27 179.94  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.83 420.6  46339.
 3:45:16 0.88  92.27 179.92  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.75 419.6  73899.
 3:46:37 0.88  92.27 179.91  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.11 418.2  58342.
 3:47:58 0.88  92.27 179.90  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.46 438.4  50764.
 3:49:19 0.88  92.27 179.89  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.81 436.2  60785.
 3:50:40 0.88  92.27 179.87  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.12 424.5  82121.
 3:52:01 0.88  92.27 179.86  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.10 419.8  46879.
 3:53:22 0.88  92.27 179.85  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.12 429.5  52852.
 3:54:43 0.88  92.27 179.84  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.93 425.6  45605.
 3:56:04 0.88  92.27 179.83  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.43 422.4  61990.
 3:57:25 0.88  92.27 179.81  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.97 425.8  57222.
 3:58:46 0.88  92.27 179.80  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.49 418.8  60334.
 4:00:07 0.88  92.27 179.79  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.01 430.7  48308.
 4:01:28 0.88  92.27 179.77  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.58 427.8  58196.
 4:02:49 0.88  92.27 179.76  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.73 437.3  69192.
 4:04:10 0.88  92.27 179.75  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.73 436.2  55990.
 4:05:31 0.88  92.27 179.74  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.84 437.8  41785.
 4:06:52 0.88  92.27 179.72  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.92 436.5  57261.
 4:08:13 0.88  92.27 179.71  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.76 431.6  52268.
 4:09:34 0.88  92.27 179.70  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.23 403.3  60801.
 4:10:55 0.88  92.27 179.69  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.75 403.6  80276.
 4:12:16 0.88  92.27 179.68  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.74 406.3  52469.
 4:13:37 0.88  92.27 179.66  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.46 411.6  60594.
 4:14:58 0.88  92.27 179.65  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.06 406.0  51751.
 4:16:19 0.88  92.27 179.64  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.60 410.6  49955.
 4:17:40 0.88  92.27 179.62  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.70 413.3  50462.
 4:19:01 0.88  92.27 179.61  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.84 403.3  48243.
 4:20:22 0.88  92.27 179.60  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.41 410.5  42740.
 4:21:43 0.88  92.27 179.59  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.16 403.3  42607.
 4:23:04 0.88  92.27 179.57  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.02 408.6  47070.
 4:24:25 0.88  92.27 179.56  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.02 408.2  44718.
 4:25:46 0.88  92.27 179.55  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.75 408.8  42587.
 4:27:07 0.88  92.27 179.54  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.41 402.4  46739.
 4:28:28 0.88  92.27 179.53  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.38 408.6  58719.
 4:29:49 0.88  92.27 179.51  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.43 399.4  52417.
 4:31:10 0.88  92.27 179.50  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.91 407.2  49974.
 4:32:31 0.88  92.27 179.49  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.93 405.0  36457.
 4:33:52 0.88  92.27 179.48  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.15 405.9  56078.
 4:35:13 0.88  92.27 179.46  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.92 404.6  66522.
 4:36:34 0.88  92.27 179.45  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.79 406.6  63001.
 4:37:55 0.88  92.27 179.44  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.10 404.9  75202.
 4:39:16 0.88  92.27 179.42  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.47 406.1  53691.
 4:40:37 0.88  92.27 179.41  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.92 402.2  46567.
 4:41:58 0.88  92.27 179.40  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.32 405.1  57832.
 4:43:19 0.88  92.27 179.39  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.63 398.7  40369.
 4:44:40 0.88  92.27 179.37  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.67 401.8  54990.
 4:46:01 0.88  92.27 179.36  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.36 402.7  44432.
 4:47:22 0.88  92.27 179.35  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.26 399.2  55711.
 4:48:43 0.88  92.27 179.34  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.32 402.5  73246.
 4:50:04 0.88  92.27 179.33  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.57 402.6  53301.
 4:51:25 0.88  92.27 179.31  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.30 402.0  83752.
 4:52:46 0.88  92.27 179.30  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.09 401.7  49919.
 4:54:07 0.89  92.27 179.29  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.07 395.5  51358.
 4:55:28 0.89  92.27 179.27  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.59 406.1  57352.
 4:56:49 0.89  92.27 179.26  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.08 403.6  50439.
 4:58:10 0.89  92.27 179.25  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.41 409.1  56371.
 4:59:31 0.89  92.27 179.24  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.84 399.3  48880.
 5:00:52 0.89  92.27 179.22  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.02 396.2  35171.
 5:02:13 0.89  92.27 179.21  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.94 398.3  43568.
 5:03:34 0.89  92.27 179.20  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.12 397.0  54477.
 5:04:55 0.89  92.27 179.19  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.93 395.8  37266.
 5:06:16 0.89  92.27 179.18  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.24 397.5  53655.
 5:07:37 0.89  92.27 179.16  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.09 392.4  36877.
 5:08:58 0.89  92.27 179.15  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.04 392.1  35135.
 5:10:19 0.89  92.27 179.14  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.80 393.9  44494.
 5:11:40 0.89  92.27 179.13  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.51 391.4  31523.
 5:13:01 0.89  92.27 179.11  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.56 389.9  32182.
 5:14:22 0.89  92.27 179.10  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.40 393.8  28262.
 5:15:43 0.89  92.27 179.09  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.50 389.5  38985.
 5:17:04 0.89  92.27 179.07  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.19 387.8  29161.
 5:18:25 0.89  92.27 179.06  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.62 395.8  46771.
 5:19:46 0.89  92.27 179.05  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.01 398.3  57036.
 5:21:07 0.89  92.27 179.04  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.73 398.5  51878.
 5:22:28 0.89  92.26 179.03  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.27 396.1  32390.
 5:23:49 0.89  92.26 179.01  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.97 401.3  47873.
 5:25:10 0.89  92.26 179.00  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.82 404.0  46037.
 5:26:31 0.89  92.26 178.99  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.26 398.4  42529.
 5:27:52 0.89  92.26 178.98  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.59 396.1  33560.
 5:29:13 0.89  92.26 178.96  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.52 403.6  36838.
 5:30:34 0.89  92.26 178.95  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.68 404.5  46943.
 5:31:55 0.89  92.26 178.94  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.67 407.3  27368.
 5:33:16 0.89  92.26 178.92  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.48 388.3  36253.
 5:34:37 0.89  92.26 178.91  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.67 383.4  34538.
 5:35:58 0.89  92.26 178.90  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.21 387.6  27748.
 5:37:19 0.89  92.26 178.89  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.69 392.7  37481.
 5:38:40 0.89  92.26 178.87  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.51 387.3  29811.
 5:40:00 0.89  92.26 178.86  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.98 393.5  45852.
 5:41:21 0.89  92.26 178.85  2.96 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.30 390.1  26251.
 6:18:15 0.89  92.26 178.51  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.64 398.3  51576.
 6:19:36 0.89  92.26 178.50  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.15 400.2  44790.
 6:20:57 0.89  92.26 178.48  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.13 401.8  52937.
 6:22:18 0.89  92.26 178.47  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.13 400.5  45284.
 6:23:40 0.89  92.26 178.46  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.81 407.2  47600.
 6:25:01 0.89  92.26 178.44  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.04 396.0  33868.
 6:26:22 0.89  92.26 178.43  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.05 397.7  27969.
 6:27:43 0.89  92.26 178.42  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.61 395.0  41905.
 6:29:04 0.89  92.26 178.41  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.02 408.5  50156.
 6:30:25 0.89  92.26 178.40  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.30 413.9  52619.
 6:31:46 0.89  92.26 178.39  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.35 411.0  47853.
 6:33:07 0.89  92.26 178.37  2.95 1711  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.49 402.8  46157.
