1979/344   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:20 0.49 275.77 150.63  7.17 1689   1.58   271.5 144777.  0.00  0.63 -15.00  10.30  -0.82 0.37 0.46 0.35 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:01:01 0.49 275.71 150.57  7.17 1689  -1.00    -1.0     -1. -1.00 -1.00 -15.02  10.34  -0.99 0.33 0.39 0.28 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:01:41 0.49 275.78 150.62  7.17 1689   1.30   280.1 132547.  0.00 -3.52 -14.74  10.74  -1.10 0.31 0.35 0.31 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:02:22 0.49 275.78 150.61  7.17 1689   1.54   271.6 102015.  0.00 -3.09 -14.97  10.41  -1.02 0.28 0.28 0.38  0.07 282.2  75897. -1.00  -1.0     -1.
 0:03:02 0.49 275.78 150.61  7.17 1689   1.61   274.3  76625.  0.00 -3.09 -14.86  10.52  -1.13 0.27 0.30 0.32 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:03:43 0.49 275.78 150.60  7.17 1689   1.54   272.4  99715.  0.00 -1.68 -14.60  10.93  -1.15 0.34 0.38 0.31 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:04:23 0.49 275.78 150.60  7.17 1689   1.63   269.5  81845.  0.00 -2.21 -14.61  10.90  -1.13 0.29 0.33 0.28 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:05:04 0.49 275.78 150.59  7.17 1689   1.81   273.6 103879.  0.00 -2.94 -14.53  10.97  -1.17 0.31 0.34 0.33 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:05:44 0.49 275.78 150.59  7.17 1689   1.45   273.4  70521.  0.00 -3.74 -14.63  10.84  -1.05 0.28 0.34 0.29 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:06:25 0.49 275.78 150.58  7.17 1689   1.77   280.5  60853.  0.00 -2.76 -14.54  10.91  -1.02 0.32 0.38 0.37 -1.00  -1.0     -1.  1.57 292.2  23922.
 0:07:05 0.49 275.78 150.58  7.17 1689   2.07   279.6  42259.  0.00 -3.63 -14.45  11.04  -1.19 0.32 0.39 0.35  0.09 288.8  97753. -1.00  -1.0     -1.
 0:07:46 0.49 275.78 150.57  7.17 1689   1.68   277.0  54129.  0.00 -4.68 -14.68  10.68  -1.25 0.37 0.49 0.44 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:08:26 0.49 275.78 150.56  7.17 1689   1.64   279.7  51371.  9.41 -4.00 -14.94  10.39  -1.09 0.37 0.45 0.49 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:09:07 0.49 275.78 150.56  7.17 1689   2.02   277.3  86441.  0.00 -3.30 -14.72  10.63  -1.21 0.46 0.58 0.48 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:09:47 0.49 275.78 150.55  7.17 1689   1.76   283.8 121447.  8.59 -0.96 -14.74  10.64  -1.13 0.39 0.43 0.51 -1.00  -1.0     -1.  1.91 272.0  30409.
 0:10:28 0.49 275.79 150.55  7.17 1689   1.84   275.7  66152.  0.00 -3.50 -14.88  10.53  -0.82 0.32 0.38 0.48 -1.00  -1.0     -1.  1.74 260.2  16791.
 0:11:08 0.49 275.79 150.55  7.17 1689   1.76   279.8  82270.  0.00 -3.19 -15.06  10.29  -1.19 0.30 0.38 0.49 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:11:49 0.49 275.79 150.54  7.17 1689   1.77   273.6  71096.  0.00 -1.30 -14.73  10.80  -0.80 0.38 0.50 0.49  0.10 265.8  59083. -1.00  -1.0     -1.
 0:12:29 0.49 275.79 150.53  7.17 1689   1.64   302.9  57358.  0.00 -7.00 -13.96  11.61  -1.91 0.39 0.36 0.59  0.13 293.7  91710.  1.31 302.9  19387.
 0:13:10 0.49 275.79 150.53  7.17 1689   1.89   295.3  87972.  0.00 -4.56 -14.08  11.54  -1.76 0.31 0.32 0.50 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:13:50 0.49 275.79 150.52  7.17 1689   1.80   292.9  75358.  0.00 -1.79 -13.99  11.69  -1.41 0.30 0.40 0.73 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:14:31 0.49 275.79 150.52  7.17 1689   1.69   300.0  57163.  0.00 -3.39 -13.73  11.89  -2.12 0.39 0.47 0.53 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:15:11 0.49 275.79 150.51  7.17 1689   1.65   303.6  65070.  0.00 -5.70 -13.58  12.04  -2.01 0.36 0.38 0.40 -1.00  -1.0     -1.  1.53 299.8  28132.
