1976/166   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 1:29:08 0.96 161.47 292.21  1.40 1642  17.05   370.7  41090.  1.54  3.36  -3.68   3.49  -2.36 0.10 0.20 0.20  0.22 363.7 166789. 17.14 368.4  37211.
 1:31:50 0.96 161.47 292.19  1.40 1642  17.93   378.0  52612.  2.96  3.61  -3.72   3.19  -2.36 0.16 0.25 0.20  0.35 372.6 159486. 17.38 375.9  44579.
 1:34:32 0.96 161.47 292.16  1.40 1642  17.95   376.2  49617.  1.59  3.12  -1.25   5.20  -0.13 0.29 0.10 0.32  0.22 379.6 116022. 18.40 376.2  50582.
 1:37:14 0.96 161.47 292.14  1.40 1642  17.54   372.1  50000.  1.09  3.30  -1.39   6.08  -0.14 0.21 0.24 0.32  0.34 368.8 107186. 17.29 372.6  45274.
 1:39:58 0.96 161.47 292.11  1.40 1642  17.03   370.4  47259.  1.11  3.23  -0.39   5.98  -0.29 0.13 0.34 0.00  0.33 360.6 137215. 17.35 367.7  45563.
 1:42:40 0.96 161.47 292.09  1.40 1642  16.60   366.1  46927.  1.51  2.80  -0.69   6.68  -0.27 0.13 0.25 0.37  0.24 367.2 116009. 16.16 367.2  44121.
 1:45:22 0.96 161.47 292.06  1.40 1642  15.72   367.2  45154.  0.98  3.09  -2.20   6.58   0.16 0.43 0.19 0.39  0.19 363.2 174624. 15.88 365.8  44413.
 1:48:04 0.96 161.47 292.04  1.40 1642  16.86   370.4  51488.  0.92  2.46  -0.81   6.62   0.33 0.76 0.22 0.35  0.20 364.5 137982. 16.42 370.2  44280.
 1:50:46 0.96 161.47 292.01  1.40 1642  15.48   369.6  43474.  1.09  2.72   2.32   6.38   1.30 2.31 0.29 0.60  0.14 349.5 130653. 14.74 367.4  38566.
 1:53:28 0.96 161.47 291.99  1.39 1642  14.83   352.8  51342.  0.92  1.98   4.04   5.30   2.03 0.15 0.34 0.33  0.23 352.6 142179. 14.62 351.8  43081.
 1:56:10 0.96 161.47 291.96  1.39 1642  15.87   349.7  46294.  1.08  2.05   3.06   5.75   2.37 0.45 0.27 0.26  0.34 339.0 170583. 15.38 349.5  54853.
 1:58:52 0.96 161.47 291.93  1.39 1642  14.73   357.0  47460. -0.31  2.70   3.03   6.37   1.97 0.12 0.37 0.76  0.38 354.2 176235. 13.98 354.6  45264.
 2:01:34 0.96 161.47 291.91  1.39 1642  16.15   362.9  51261. -0.88  2.51   3.22   6.55   2.62 0.17 0.31 0.32  0.25 361.7 132927. 15.63 361.5  41726.
 2:04:16 0.96 161.47 291.88  1.39 1642  15.96   361.6  45540. -0.74  2.58   2.81   6.19   2.93 0.29 0.10 0.19  0.26 351.4 164970. 15.37 362.1  47184.
 2:06:58 0.96 161.47 291.86  1.39 1642  13.20   361.7  43373.  0.85  3.47   3.65   6.85   3.19 0.19 0.20 0.00  0.20 356.1  98766. 12.82 361.0  33579.
 2:09:40 0.96 161.47 291.83  1.39 1642  14.19   355.6  44384.  0.78  2.96   4.82   4.63   2.48 0.60 0.83 0.16  0.27 351.7 132758. 13.93 354.0  42785.
