1985/056   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 2:35:58 0.53 203.78 149.52  7.00 1759  23.37   423.2 127957.  4.09  2.74   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.48 421.0 108219.
 3:19:10 0.53 203.82 149.17  7.00 1759  24.71   388.5 144940.  0.46 -0.43   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.86 383.6 132248.
 4:02:22 0.53 203.87 148.81  7.00 1759  24.05   396.2  81475.  5.32  0.78   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.62 388.6  76995.
 4:45:34 0.53 203.91 148.45  7.00 1759  26.00   434.4 168637. -0.85  1.59   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.80 435.6 198614.
 8:02:05 0.53 204.10 146.85  6.99 1759  22.93   424.5 167289. -0.98  0.68   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.10 425.8 186358.
 9:10:10 0.53 204.16 146.30  6.98 1759  21.70   428.4 211299. -3.97  2.23   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.16 429.9 194768.
10:00:10 0.53 204.21 145.88  6.98 1759  22.66   411.4 162991.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.58 409.8 135841.
12:14:57 0.53 204.34 144.77  6.97 1759  22.76   459.4 112147. -0.36 -1.48   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.35 456.7 105211.
12:17:39 0.53 204.34 144.75  6.97 1759  22.02   451.6  97736. -0.09 -1.41   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.04 452.1 102034.
12:20:21 0.53 204.34 144.73  6.97 1759  22.00   435.2 165980. -1.05  0.79   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.67 435.1 150907.
12:22:30 0.53 204.34 144.71  6.97 1759  17.59   417.0  79145. -1.79  0.62   0.00   0.00   0.00 0.00 0.00 0.00  0.32 410.4 172948. 17.17 417.0  66759.
12:25:12 0.53 204.35 144.69  6.97 1759  17.70   425.5  75290. -2.82  1.22   0.00   0.00   0.00 0.00 0.00 0.00  0.30 427.5 243647. 16.90 428.1  64300.
12:27:54 0.53 204.35 144.67  6.97 1759  17.72   420.2  78135. -3.77  2.35   0.00   0.00   0.00 0.00 0.00 0.00  0.39 423.0 280342. 15.83 420.2  69446.
12:30:36 0.53 204.35 144.65  6.97 1759  18.48   419.5  64323. -1.76  1.91   0.00   0.00   0.00 0.00 0.00 0.00  0.24 422.6 221519. 18.37 420.8  77482.
12:33:18 0.53 204.36 144.63  6.97 1759  20.16   411.5  77995. -2.70  1.16   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.40 413.0  80916.
12:36:00 0.53 204.36 144.60  6.97 1759  21.00   414.2 110282. -2.18  1.34   0.00   0.00   0.00 0.00 0.00 0.00  0.34 413.8 313060. 20.09 418.2  93312.
12:38:42 0.53 204.36 144.58  6.97 1759  17.64   419.5  88384. -1.99  0.76   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.24 417.8  89355.
12:41:24 0.53 204.36 144.56  6.97 1759  17.76   414.5  84606. -1.43  0.53   0.00   0.00   0.00 0.00 0.00 0.00  0.24 424.1 241321. 17.67 418.8  90041.
12:44:06 0.53 204.37 144.54  6.97 1759  26.09   362.0 149887.  0.00 -0.38   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.94 360.7 146187.
12:46:48 0.53 204.37 144.52  6.97 1759  24.67   411.8 144686. -2.80  1.10   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.38 413.2 117994.
12:49:30 0.53 204.37 144.50  6.97 1759  23.78   409.5  94186. -2.78  0.78   0.00   0.00   0.00 0.00 0.00 0.00  0.48 403.3 144777. 22.63 408.1  87572.
12:52:12 0.53 204.37 144.47  6.97 1759  22.99   408.7 100387. -2.25  0.85   0.00   0.00   0.00 0.00 0.00 0.00  0.35 401.0 115931. 22.81 408.1  99133.
12:54:54 0.54 204.38 144.45  6.97 1759  23.06   408.4  91873. -2.70  0.79   0.00   0.00   0.00 0.00 0.00 0.00  0.41 401.3 139190. 23.04 409.0 109298.
