1976/150   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:17:07 0.76 185.14 168.30  0.35 1642  18.04   364.8  73298.  0.99 -0.17  -0.64   9.44   2.81 0.00 0.00 0.00 -1.00  -1.0     -1. 16.84 364.7  87387.
 1:00:19 0.76 185.14 167.91  0.35 1642  -1.00    -1.0     -1. -1.00 -1.00   1.04  -3.56  -5.68 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 6:24:19 0.76 185.18 164.97  0.31 1642  -1.00    -1.0     -1. -1.00 -1.00  -2.98   4.84  -3.27 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 7:07:31 0.76 185.19 164.58  0.31 1642  11.92   363.3  78148.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.94 363.6  67253.
 7:50:43 0.76 185.19 164.19  0.30 1642  10.49   361.9  68715.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.25 361.1  64264.
 8:33:55 0.76 185.20 163.79  0.30 1642  10.96   362.0  82452.  3.85  0.76   0.00   0.00   0.00 0.00 0.00 0.00  0.11 364.9 141776.  9.53 360.6  72843.
 8:55:31 0.76 185.20 163.60  0.30 1642  10.10   359.8  63082.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.11 358.4  63111.
 9:14:43 0.76 185.20 163.42  0.30 1642  10.72   338.9  89320.  1.19 -0.43   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.65 336.9  83287.
 9:57:55 0.76 185.21 163.03  0.29 1642  10.74   360.7  67753.  1.57  1.40  -2.67   7.34  -2.49 0.00 0.00 0.00 -1.00  -1.0     -1.  9.69 358.6  66954.
10:41:07 0.76 185.22 162.64  0.29 1642  10.37   340.1  79415. -0.97 -0.45  -6.06   1.84  -4.02 0.00 0.00 0.00 -1.00  -1.0     -1.  9.11 341.5  69059.
11:24:19 0.76 185.22 162.25  0.28 1642  10.09   345.7  88176.  0.00  0.00  -6.89   0.04   0.07 0.00 0.00 0.00 -1.00  -1.0     -1.  8.89 346.2  78850.
12:09:55 0.76 185.23 161.84  0.28 1642  11.32   333.5  94163.  0.00  0.00   2.60   8.54  -1.38 0.00 0.00 0.00  0.08 367.6  80263. -1.00  -1.0     -1.
12:53:07 0.76 185.23 161.44  0.27 1642   9.78   373.9  47798.  1.50 -1.92   0.00   0.00   0.00 0.00 0.00 0.00  0.14 375.4 142555.  9.01 374.3  56088.
13:36:19 0.76 185.24 161.05  0.27 1642   9.80   377.6  45352.  3.00  2.30  -1.63   9.04   0.98 0.00 0.00 0.00  0.12 376.9 145076.  8.87 374.9  42971.
14:19:31 0.76 185.24 160.66  0.27 1642   9.51   364.2  61224.  0.21 -3.67   0.00   0.00   0.00 0.00 0.00 0.00  0.13 361.8 133940.  8.67 364.3  50429.
15:00:19 0.76 185.25 160.29  0.26 1642   7.41   354.4  77843.  0.17 -0.08  -4.01   8.44  -2.55 0.00 0.00 0.00 -1.00  -1.0     -1.  6.33 355.3  68874.
15:43:31 0.76 185.25 159.90  0.26 1642   7.49   349.7  61389.  0.00  0.00  -4.25   8.04  -0.16 0.00 0.00 0.00 -1.00  -1.0     -1.  6.66 348.6  61380.
16:55:31 0.76 185.26 159.24  0.25 1642   5.30   351.1 108638. -2.95  0.90  -5.49   6.34   0.61 0.00 0.00 0.00 -1.00  -1.0     -1.  4.52 352.1  98652.
17:38:43 0.76 185.27 158.85  0.25 1642   6.77   350.8  76007.  1.91  0.13  -4.07   7.54  -1.78 0.00 0.00 0.00 -1.00  -1.0     -1.  6.02 349.5  69507.
17:53:08 0.76 185.27 158.72  0.24 1642   6.50   356.8  41018.  1.91 -1.68   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.70 354.8  38923.
18:36:20 0.77 185.27 158.33  0.24 1642   6.33   344.1  35684.  1.62 -3.03  -3.95   6.07  -1.44 0.00 0.00 0.00 -1.00  -1.0     -1.  5.60 342.8  35038.
19:19:32 0.77 185.28 157.94  0.24 1642   5.87   352.1  83057.  1.60 -1.05   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.89 349.5  85408.
20:02:44 0.77 185.28 157.55  0.23 1642   5.71   349.2  61899.  3.77 -1.20   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.21 347.5  58609.
20:45:56 0.77 185.29 157.15  0.23 1642  10.71   331.2  35158.  6.77 -0.23   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.54 326.8  31107.
21:29:08 0.77 185.29 156.76  0.22 1642  10.46   329.3  31861.  4.75 -0.60   0.00   0.00   0.00 0.00 0.00 0.00  0.09 324.0  53911.  9.36 329.0  39618.
22:12:20 0.77 185.30 156.37  0.22 1642  13.55   329.5  31721.  4.64  0.32   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.19 326.0  30613.
22:55:32 0.77 185.30 155.98  0.22 1642  13.88   334.5  19494.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  0.10 326.2  36747. 12.36 333.3  18224.
23:02:43 0.77 185.30 155.91  0.21 1642  -1.00    -1.0     -1. -1.00 -1.00  -3.39   5.39   0.16 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
