1977/325   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 1:35:54 0.64 319.43 358.64  6.11 1662 123.86   278.2  36289.  5.16  1.62  -5.93   6.64 -18.24 0.92 1.60 0.67  1.84 271.8  53846.124.48 274.5  38127.
 1:36:34 0.64 319.43 358.64  6.11 1662 126.32   281.6  36561.  4.53  1.23  -5.64   7.24 -18.09 0.97 0.97 0.35  1.57 274.6  34940.126.82 277.8  36331.
 1:37:15 0.64 319.43 358.63  6.11 1662 127.72   277.5  38858.  3.83  1.12  -3.32  10.06 -16.59 2.12 2.03 1.09  1.80 270.8  53145.132.53 274.3  41918.
 1:37:55 0.64 319.43 358.63  6.11 1662 128.83   283.7  37952.  5.84  2.29  -4.50  10.24 -16.65 0.63 1.24 0.85  1.50 275.3  41879.130.43 279.5  37754.
 1:38:36 0.64 319.43 358.62  6.11 1662 130.33   279.6  38062.  4.98  1.50  -5.17  11.49 -15.72 0.46 0.96 0.88  1.80 273.1  59343.129.09 276.1  39894.
 1:39:16 0.64 319.43 358.61  6.11 1662 139.93   278.9  40775.  4.86  1.65  -5.09   9.49 -17.32 0.44 1.42 1.04  1.63 274.4  38241.133.84 275.4  38218.
 1:39:57 0.64 319.43 358.61  6.11 1662 123.95   279.7  37776.  4.24  0.95  -6.21   7.37 -18.19 0.70 1.03 0.48  1.62 269.7  48675.124.42 277.1  35327.
 1:40:37 0.64 319.43 358.60  6.11 1662 132.05   278.2  41941.  4.95  1.39  -5.62  10.84 -16.28 0.96 1.23 0.75 -1.00  -1.0     -1.129.73 275.2  38345.
 1:41:18 0.64 319.43 358.60  6.11 1662 128.91   282.2  38510.  5.18  1.36  -4.44  10.98 -16.51 1.20 0.74 0.49  1.88 274.0  65450.125.69 279.6  38397.
 1:41:58 0.64 319.43 358.59  6.11 1662 132.57   279.2  40885.  4.92  1.42  -5.44   9.86 -16.85 0.53 0.40 0.41 -1.00  -1.0     -1.128.85 276.0  37978.
 1:42:39 0.64 319.43 358.59  6.11 1662 116.98   283.6  37244.  4.35  0.93  -6.15  10.51 -16.10 2.90 1.63 1.52  1.96 274.0  91516.110.28 281.4  33881.
 1:43:19 0.64 319.43 358.58  6.11 1662 125.05   274.7  35707.  5.87  2.32  -7.14   9.06 -17.23 1.25 2.81 2.49  1.89 267.0  50442.125.65 271.7  36168.
 1:44:00 0.64 319.43 358.57  6.11 1662 121.74   278.5  39332.  4.06  0.19  -4.49   6.49 -20.02 0.58 0.29 0.20  1.75 272.5  59252.121.04 275.6  41343.
 1:44:40 0.64 319.43 358.57  6.11 1662 122.63   281.5  38199.  3.94  0.26  -3.79   7.56 -19.47 1.36 1.33 0.70  1.46 275.1  31497.122.25 278.3  37851.
 1:45:21 0.64 319.43 358.56  6.11 1662 121.63   279.6  37614.  4.14  0.07  -5.95   8.29 -18.58 0.55 0.92 0.79  1.83 271.6  58173.120.00 277.5  36997.
 1:46:01 0.64 319.43 358.56  6.11 1662 129.92   278.4  39829.  4.30  0.77  -7.01   9.14 -17.59 0.37 0.30 0.18 -1.00  -1.0     -1.128.66 275.5  36591.
 1:46:42 0.64 319.43 358.55  6.11 1662 130.39   277.8  37250.  4.06  0.72  -7.35   9.23 -17.32 0.25 0.56 0.47  1.80 268.4  36695.128.61 274.8  39807.
 1:47:22 0.64 319.43 358.55  6.11 1662 131.70   277.8  39651.  4.53  1.00  -7.59   8.81 -17.36 0.42 0.92 0.45 -1.00  -1.0     -1.127.27 274.3  37049.
 1:48:03 0.64 319.43 358.54  6.11 1662 128.39   275.4  36740.  3.57  0.60  -8.07   7.23 -18.19 0.38 0.67 0.27  1.59 267.4  34759.127.15 271.9  35769.
 1:48:43 0.64 319.43 358.53  6.11 1662 132.23   275.6  39972.  3.32  0.63  -8.33   6.76 -17.98 0.35 0.70 0.28  1.82 264.4  60525.128.64 273.2  37224.
 1:49:24 0.64 319.43 358.53  6.11 1662 127.08   275.5  38592.  3.37  0.59  -7.86   6.69 -18.33 0.34 0.54 0.24  1.60 267.0  39098.126.19 272.1  36928.
 1:50:04 0.64 319.44 358.52  6.10 1662 131.38   277.8  40989.  4.00  0.70  -7.20   6.20 -18.72 0.51 0.60 0.20 -1.00  -1.0     -1.128.51 275.4  38452.
 1:50:45 0.64 319.44 358.52  6.10 1662 132.74   278.0  38611.  3.86  0.69  -7.12   6.00 -18.80 0.30 0.77 0.28  1.78 271.0  55627.132.98 275.2  39654.
 1:51:25 0.64 319.44 358.51  6.10 1662 124.74   279.9  38335.  3.36  0.37  -6.33   5.52 -19.25 0.48 1.17 0.52 -1.00  -1.0     -1.126.04 276.7  38748.
 1:52:06 0.64 319.44 358.50  6.10 1662 123.10   278.9  39586.  3.14  0.10  -6.05   3.59 -20.06 0.41 0.36 0.22  1.73 270.6  57719.125.65 276.7  42834.
 1:52:46 0.64 319.44 358.50  6.10 1662 126.54   279.3  44121.  2.78 -0.12  -7.05   5.39 -18.93 1.28 2.23 1.24 -1.00  -1.0     -1.122.89 277.9  40729.
 1:53:27 0.64 319.44 358.49  6.10 1662 130.07   277.3  40495.  3.09  0.32  -8.61   5.31 -18.51 0.73 1.24 0.61  1.45 267.6  48727.130.67 274.2  42782.
 1:54:07 0.64 319.44 358.49  6.10 1662 130.28   277.5  44975.  3.22  0.23  -5.57   3.24 -20.05 2.10 1.72 0.92  1.28 278.7  52872.126.51 276.1  41681.
 1:54:48 0.64 319.44 358.48  6.10 1662 125.27   276.6  38033.  2.96  0.16  -6.53   2.98 -19.88 0.93 1.50 0.34  1.28 273.4  40372.127.91 274.8  41902.
 1:55:28 0.64 319.44 358.48  6.10 1662 132.94   279.9  37503.  3.72  0.41  -5.98   5.71 -19.25 0.68 1.23 0.46 -1.00  -1.0     -1.134.89 276.3  37958.
 1:56:09 0.64 319.44 358.47  6.10 1662 127.46   279.9  37877.  3.63  0.29  -5.70   5.99 -19.36 0.55 0.91 0.24  1.86 272.0  49091.124.95 278.1  37819.
 1:56:49 0.64 319.44 358.46  6.10 1662 130.69   278.4  43205.  3.32  0.14  -5.67   6.75 -19.08 0.74 0.67 0.47 -1.00  -1.0     -1.127.33 276.5  39173.
 1:57:30 0.64 319.44 358.46  6.10 1662 136.05   278.6  36769.  3.69  0.29  -6.10   7.57 -18.85 0.27 0.76 0.28  1.87 270.7  47908.133.57 275.7  38978.
 1:58:10 0.64 319.44 358.45  6.10 1662 130.30   279.5  35269.  3.91  1.00  -6.59   9.67 -17.56 0.32 1.17 0.73 -1.00  -1.0     -1.131.30 276.4  36324.
 1:58:51 0.64 319.44 358.45  6.10 1662 133.44   279.4  35597.  3.66  0.87  -5.94   7.40 -19.15 0.29 0.91 0.46  1.81 271.6  51040.128.62 277.2  34242.
 1:59:31 0.64 319.44 358.44  6.10 1662 128.99   279.3  36360.  3.22  0.05  -4.75   4.07 -20.60 1.30 1.47 0.77 -1.00  -1.0     -1.130.02 276.6  37604.
 2:00:12 0.64 319.44 358.43  6.10 1662 118.69   280.1  37406.  2.81 -0.84  -3.64   1.96 -21.76 0.90 1.11 0.24  1.63 272.2  50936.116.92 278.2  36500.
 2:00:52 0.64 319.44 358.43  6.10 1662 130.50   282.1  36847.  2.22 -0.18  -1.83  -0.21 -22.75 0.61 0.82 0.75  1.35 273.4  35109.127.64 279.9  35207.
 2:01:33 0.64 319.44 358.42  6.10 1662 108.51   280.4  37104.  2.91 -1.59  -1.87   0.50 -22.03 0.80 0.81 0.51  1.54 276.0  41801.110.97 278.6  35554.
 2:02:13 0.64 319.44 358.42  6.10 1662 128.09   279.7  36889.  2.83 -0.42  -1.45   1.00 -21.52 0.83 0.85 0.23  1.68 274.3  37578.127.45 276.8  37328.
 2:02:54 0.64 319.44 358.41  6.10 1662 122.97   281.1  36178.  3.19 -0.62  -0.78   1.85 -21.64 0.38 0.56 0.26  1.59 275.1  38462.121.29 279.4  35850.
 2:03:34 0.64 319.44 358.41  6.10 1662 118.05   280.4  37205.  3.01 -1.13  -0.90   1.12 -21.48 0.45 0.88 0.21  1.32 274.5  38423.117.95 277.9  36889.
 2:04:15 0.64 319.44 358.40  6.10 1662 124.43   279.6  37296.  3.09 -0.82  -1.11   1.17 -21.69 0.49 0.40 0.38  1.54 274.5  56328.123.66 278.0  37055.
 2:04:55 0.64 319.44 358.39  6.10 1662 118.78   280.5  38043.  2.90 -1.22  -0.93   1.01 -21.99 0.24 0.47 0.18  1.29 273.9  40645.119.95 277.9  38026.
 2:05:36 0.64 319.44 358.39  6.10 1662 118.58   280.2  37594.  3.08 -1.17  -0.63   1.24 -21.95 0.53 0.49 0.16  1.51 275.4  53885.116.83 278.4  36643.
 2:06:16 0.64 319.44 358.38  6.10 1662 117.76   281.6  36786.  2.97 -1.26  -0.33   0.75 -21.97 0.38 0.44 0.18  1.43 276.2  51962.119.13 279.1  36578.
 2:06:57 0.64 319.44 358.38  6.10 1662 115.20   279.6  37646.  2.60 -1.08  -1.04   0.04 -22.35 0.40 0.76 0.18  1.58 273.7  59317.117.24 278.8  37747.
 2:07:37 0.64 319.44 358.37  6.10 1662 119.02   280.0  35996.  2.96 -0.98  -1.49   0.57 -21.46 0.52 0.59 0.32  1.61 274.1  39111.120.24 277.3  36896.
 2:08:18 0.64 319.44 358.36  6.10 1662 127.42   280.3  37815.  2.32 -1.31  -1.84   1.04 -21.37 0.76 0.36 0.41  1.67 272.7  58290.126.37 279.1  36392.
 2:08:58 0.64 319.44 358.36  6.10 1662 121.02   280.7  36321.  2.51 -1.13  -1.68   1.32 -21.46 0.80 0.33 0.32  1.64 274.5  37955.120.04 278.2  36100.
 2:09:39 0.64 319.44 358.35  6.10 1662 125.48   279.7  38559.  2.76 -1.09  -1.89   1.34 -21.13 1.19 0.48 0.22  1.56 271.0  52950.125.05 278.6  37588.
 2:10:19 0.64 319.44 358.35  6.10 1662 124.93   275.4  39800.  2.95 -0.93  -4.72   2.08 -20.85 0.71 0.30 0.29  1.88 264.3  66035.126.02 272.9  37845.
 2:11:00 0.64 319.44 358.34  6.10 1662 128.51   278.0  38384.  2.83 -1.02  -1.91   0.20 -21.28 0.88 1.51 0.37  1.55 271.0  51118.129.72 275.5  38069.
 2:11:40 0.64 319.44 358.34  6.10 1662 121.18   279.0  33979.  2.51 -0.76  -2.19  -0.18 -21.52 0.83 1.70 0.31  1.75 270.4  50702.119.81 276.5  34206.
 2:12:21 0.64 319.45 358.33  6.10 1662 127.59   277.2  36951.  2.33 -0.93  -1.80  -2.44 -21.42 0.76 1.18 0.25  1.51 270.0  47596.126.19 274.5  39238.
 2:13:01 0.64 319.45 358.32  6.10 1662 127.50   280.1  37153.  2.45 -0.75  -0.67  -1.17 -21.58 0.77 1.33 0.30  1.40 273.3  36980.128.38 278.1  37412.
 2:13:42 0.64 319.45 358.32  6.10 1662 122.36   280.0  34586.  2.04 -0.82  -0.93  -1.46 -21.30 0.48 1.40 0.25  1.67 271.8  47350.121.63 278.8  35655.
 2:14:22 0.64 319.45 358.31  6.10 1662 124.75   280.1  36997.  2.40 -0.88  -0.98  -1.73 -21.35 0.46 1.18 0.22  1.64 273.3  34525.124.12 277.8  38452.
 2:15:03 0.64 319.45 358.31  6.10 1662 121.85   280.9  36074.  1.54 -0.70  -0.85  -2.35 -21.34 0.57 0.80 0.31  1.36 274.9  55899.120.60 279.8  34593.
 2:15:43 0.64 319.45 358.30  6.10 1662 125.61   280.7  36630.  1.96 -0.31  -1.81  -2.11 -20.86 0.49 0.29 0.27  1.38 273.8  33498.125.72 278.4  37598.
 2:16:24 0.64 319.45 358.29  6.10 1662 134.30   279.7  37987.  1.87 -0.80  -1.33  -2.27 -20.98 0.71 0.57 0.55  1.65 272.3  57706.132.31 278.6  36526.
 2:17:04 0.64 319.45 358.29  6.10 1662 125.80   280.8  38221.  1.92 -0.80  -1.09  -2.35 -20.78 0.72 0.64 0.24  1.50 274.5  39553.128.45 279.0  38182.
 2:17:45 0.64 319.45 358.28  6.10 1662 121.45   281.6  37403.  2.22 -1.34   0.09  -1.93 -21.00 0.66 0.77 0.40  1.39 274.0  50026.121.48 280.4  36431.
 2:18:25 0.64 319.45 358.28  6.10 1662 127.23   281.6  39108.  1.93 -0.78  -0.78  -2.12 -20.77 0.33 0.44 0.25  1.46 274.6  41203.128.60 279.8  37630.
 2:19:06 0.64 319.45 358.27  6.10 1662 127.36   280.2  37390.  2.13 -1.28  -0.98  -2.18 -21.01 0.32 0.44 0.14  1.58 275.2  51676.126.82 279.1  38137.
 2:19:46 0.64 319.45 358.26  6.10 1662 126.35   281.7  38439.  1.72 -1.54  -1.59  -0.78 -20.92 0.47 1.33 0.22  1.52 274.5  35044.125.82 279.7  39046.
 2:20:27 0.64 319.45 358.26  6.10 1662 124.28   280.2  37403.  2.58 -1.51  -1.45  -0.10 -21.28 0.59 1.86 0.33  1.61 273.7  55705.123.07 278.8  36360.
 2:21:07 0.64 319.45 358.25  6.10 1662 118.49   282.1  38163.  1.69 -1.83  -1.64   1.85 -20.72 1.79 5.30 1.76  1.43 277.0  38813.119.44 280.2  37620.
 2:21:48 0.64 319.45 358.25  6.10 1662 133.99   280.9  37682.  2.75 -0.28  -3.69   5.12 -19.91 0.61 0.65 0.25  1.65 270.4  54639.132.50 279.6  36873.
 2:22:28 0.64 319.45 358.24  6.10 1662 134.84   280.3  38130.  3.14  0.38  -3.70   6.31 -19.18 1.14 1.63 0.75  1.55 273.2  36851.134.54 277.7  38277.
 2:23:09 0.64 319.45 358.24  6.10 1662 132.05   282.2  37981.  3.12  0.16  -2.02   4.59 -19.69 0.55 0.62 0.32  1.55 277.1  37370.132.51 280.6  36792.
 2:23:49 0.64 319.45 358.23  6.10 1662 139.91   281.0  36623.  3.79  0.50  -2.84   6.56 -19.19 0.54 0.56 0.30  1.80 273.7  38150.138.91 278.2  37058.
 2:24:30 0.64 319.45 358.22  6.10 1662 143.90   280.5  38010.  3.56  0.04  -1.19   4.70 -19.22 1.18 1.00 0.23  1.74 273.2  57875.142.48 278.6  37585.
 2:25:10 0.64 319.45 358.22  6.10 1662 142.54   280.4  36194.  3.88  0.13  -4.41   8.13 -17.30 1.35 1.86 1.21  1.92 274.0  35616.146.18 277.1  36250.
 2:25:51 0.64 319.45 358.21  6.10 1662 145.56   280.7  38312.  2.84  0.66  -3.30   5.98 -18.81 0.37 0.72 0.40  1.75 273.6  58810.144.11 279.2  37565.
 2:26:31 0.64 319.45 358.21  6.10 1662 140.61   280.0  36841.  3.60  0.92  -3.80   6.27 -18.93 0.24 0.47 0.26  1.61 273.8  38007.141.68 277.0  37351.
 2:27:12 0.64 319.45 358.20  6.10 1662 143.54   281.1  37864.  2.93  0.78  -2.78   5.13 -19.45 0.83 0.44 0.28  1.56 274.9  53781.142.43 279.6  37731.
 2:27:52 0.64 319.45 358.19  6.10 1662 142.30   280.2  37695.  2.90  0.63  -3.27   4.84 -19.49 0.52 0.68 0.31  1.85 273.6  39748.142.38 277.6  39202.
 2:28:33 0.64 319.45 358.19  6.10 1662 139.86   279.0  38507.  3.55  0.71  -3.33   5.85 -19.41 0.58 0.37 0.30  1.87 272.7  53626.141.32 276.2  40057.
 2:29:13 0.64 319.45 358.18  6.10 1662 139.20   282.0  37169.  3.13  0.47  -2.60   4.94 -20.19 0.46 0.51 0.23  1.76 275.3  39540.135.86 279.1  37581.
 2:29:54 0.64 319.45 358.18  6.10 1662 136.93   280.7  36646.  2.87  0.51  -4.24   4.00 -20.09 0.74 0.37 0.30  1.77 274.2  49753.133.31 279.1  36500.
 2:30:34 0.64 319.45 358.17  6.10 1662 134.56   279.6  37172.  2.94  0.75  -4.92   4.63 -19.80 0.35 0.26 0.27 -1.00  -1.0     -1.135.23 276.6  37175.
 2:31:15 0.64 319.45 358.16  6.10 1662 142.42   278.1  38800.  2.77  0.33  -5.32   4.81 -19.83 0.39 0.82 0.23  1.78 273.0  52963.143.06 275.9  40963.
 2:31:55 0.64 319.45 358.16  6.10 1662 138.17   278.4  42724.  3.13  0.44  -5.60   5.09 -19.90 0.47 0.50 0.21 -1.00  -1.0     -1.138.39 276.1  39833.
 2:32:36 0.64 319.45 358.15  6.10 1662 141.91   278.5  38741.  2.85  0.54  -2.84   3.84 -20.22 0.93 0.71 0.37  1.69 273.1  48389.146.39 276.8  43159.
 2:33:16 0.64 319.45 358.15  6.10 1662 141.65   282.3  37169.  2.27  0.22  -2.58   2.78 -20.27 0.38 0.21 0.21  1.84 275.1  38137.142.00 279.9  36808.
 2:33:57 0.64 319.45 358.14  6.10 1662 146.48   280.7  37140.  2.38  0.27  -1.89   3.18 -20.53 0.41 0.53 0.31  1.78 274.0  50065.142.14 279.5  36659.
 2:34:37 0.64 319.45 358.13  6.10 1662 141.83   283.5  37383.  2.13  0.44  -0.75   2.53 -21.09 0.45 0.40 0.37  1.90 277.9  56887.140.37 281.2  36341.
 2:35:18 0.64 319.46 358.13  6.10 1662 137.57   282.9  36055.  2.16  0.02   0.63   1.66 -20.57 1.73 0.75 0.75  1.60 276.4  49597.136.37 281.7  36678.
 2:35:58 0.64 319.46 358.12  6.10 1662 147.06   282.6  38959.  2.24 -0.58   1.71   1.07 -19.80 0.59 0.33 0.23  2.19 275.0  36928.150.28 280.3  38332.
 2:36:39 0.64 319.46 358.12  6.10 1662 142.63   280.7  38731.  2.24 -0.70   0.38   1.07 -20.11 0.49 0.37 0.29  2.16 273.1  48701.143.81 279.5  36786.
 2:37:19 0.64 319.46 358.11  6.10 1662 150.66   282.3  38689.  2.08 -0.74   1.16   1.77 -20.62 1.22 1.13 1.35  2.23 274.7  37188.151.06 279.8  38501.
 2:38:00 0.64 319.46 358.10  6.10 1662 126.07   279.7  37221.  1.89 -0.55  -0.31   0.77 -21.79 0.40 0.31 0.41  1.62 272.4  57043.123.40 278.8  36961.
 2:38:40 0.64 319.46 358.10  6.10 1662 134.09   280.9  37955.  2.38 -1.25   0.05   0.51 -21.23 0.21 0.39 0.26  1.65 273.6  36760.136.02 278.5  37669.
 2:39:21 0.64 319.46 358.09  6.10 1662 133.57   280.9  38179.  2.16 -1.13   0.34   0.06 -21.19 0.39 0.40 0.50  1.66 273.6  65164.131.02 280.2  37786.
 2:40:01 0.64 319.46 358.09  6.10 1662 133.41   281.0  39144.  1.77 -1.37   0.96  -0.10 -21.14 0.25 0.37 0.19  1.75 274.5  38813.136.04 279.0  38543.
 2:40:42 0.64 319.46 358.08  6.10 1662 131.03   279.2  39608.  1.95 -1.38   1.19  -0.23 -21.21 0.23 0.23 0.19  1.70 272.8  61149.133.49 277.9  42675.
 2:41:22 0.64 319.46 358.08  6.10 1662 130.12   280.4  38959.  1.78 -1.42   1.09  -0.10 -21.16 0.25 0.33 0.12  1.61 273.7  40385.130.17 278.4  39872.
 2:42:03 0.64 319.46 358.07  6.10 1662 135.54   279.0  40050.  1.66 -1.45   1.03  -0.39 -21.34 0.21 0.20 0.20  1.49 273.0  49390.135.22 277.7  41226.
 2:42:43 0.64 319.46 358.06  6.10 1662 134.12   278.9  43068.  1.71 -1.60   1.29  -0.47 -21.30 0.14 0.20 0.21  1.52 274.1  42646.132.31 278.0  40089.
 2:43:24 0.64 319.46 358.06  6.10 1662 133.66   279.2  38829.  1.57 -1.41   0.78  -0.69 -21.43 0.85 0.37 0.14  1.67 273.0  56614.130.33 278.8  38426.
 2:44:04 0.64 319.46 358.05  6.10 1662 131.97   277.7  43978.  1.48 -1.41   0.78  -1.81 -21.35 0.57 0.72 0.25  1.53 272.3  36799.130.59 276.7  39657.
 2:44:45 0.64 319.46 358.05  6.10 1662 132.80   279.5  39001.  0.71 -1.24   0.91  -0.89 -21.34 0.43 1.37 0.23  1.79 272.4  62747.131.06 279.5  38273.
 2:45:25 0.64 319.46 358.04  6.10 1662 128.75   281.4  39391.  1.26 -1.30   1.34  -0.56 -21.30 0.38 0.62 0.30  1.49 277.0  53392.129.83 279.5  39160.
 2:46:06 0.64 319.46 358.03  6.10 1662 134.39   282.1  39784.  1.28 -1.20   1.31  -0.93 -20.87 0.66 0.26 0.39  1.85 275.8  50273.132.25 281.6  39979.
 2:46:46 0.64 319.46 358.03  6.10 1662 143.07   282.3  39550.  1.01 -0.74   0.76  -1.13 -20.42 0.44 0.21 0.21  1.48 275.5  38878.142.96 280.3  38712.
 2:47:27 0.64 319.46 358.02  6.10 1662 143.83   280.9  39160.  1.04 -0.72  -0.33  -1.33 -20.51 0.52 0.51 0.16  1.64 272.8  53639.139.80 280.7  39634.
 2:48:07 0.64 319.46 358.02  6.10 1662 142.54   283.7  40187.  0.37 -0.13   1.74  -3.31 -19.86 0.54 1.05 0.36  1.57 278.2  56445.142.33 282.4  39212.
 2:48:48 0.64 319.46 358.01  6.10 1662 143.72   281.5  39563.  0.96 -0.44   0.33  -2.31 -20.38 0.51 0.41 0.22  1.65 274.3  58069.141.35 281.4  39605.
 2:49:28 0.64 319.46 358.00  6.10 1662 141.37   280.3  39517.  0.77 -0.71  -0.62  -2.75 -20.59 0.39 0.47 0.25  1.50 275.5  53976.138.74 279.2  39186.
 2:50:09 0.64 319.46 358.00  6.10 1662 143.26   280.2  39797.  0.36 -0.54  -0.67  -3.27 -20.39 0.40 0.38 0.18  1.79 275.1  41320.137.92 280.4  39258.
 2:50:49 0.64 319.46 357.99  6.10 1662 143.00   280.2  40742.  0.54 -0.62  -0.63  -3.35 -20.02 0.37 0.68 0.20  1.49 273.5  41580.139.60 279.0  39940.
 2:51:30 0.64 319.46 357.99  6.10 1662 142.35   281.5  46011.  0.42 -0.77  -0.61  -3.81 -20.02 0.35 0.24 0.16  1.60 274.4  63436.141.73 281.1  41155.
 2:52:10 0.64 319.46 357.98  6.10 1662 142.17   281.1  41876.  0.06 -0.77  -1.56  -3.49 -19.85 0.78 0.63 0.32  1.58 274.3  40580.142.91 279.5  41512.
 2:52:51 0.64 319.46 357.97  6.10 1662 136.99   279.3  39820.  0.26 -0.50  -2.03  -1.52 -19.99 0.40 1.90 0.22  1.70 272.1  52495.138.23 279.6  38225.
 2:53:31 0.64 319.46 357.97  6.10 1662 143.81   280.6  42461.  0.84 -0.65  -1.34  -2.51 -20.04 0.31 0.95 0.23  1.40 276.2  50767.143.50 279.1  42314.
 2:54:12 0.64 319.46 357.96  6.10 1662 142.67   280.5  40031.  0.09 -0.55  -1.21  -4.19 -19.63 0.71 1.53 0.31  1.75 271.1  66152.139.63 280.7  40677.
 2:54:52 0.64 319.46 357.96  6.10 1662 143.09   282.1  41164. -0.29 -0.46   0.27  -6.21 -19.20 0.57 0.77 0.33  1.44 275.9  53626.143.38 280.9  40057.
 2:55:33 0.64 319.46 357.95  6.10 1662 142.92   282.1  45677.  0.02 -0.81  -0.21  -4.62 -19.71 0.30 0.69 0.18  1.68 273.2  57095.141.95 281.4  41866.
 2:56:13 0.64 319.46 357.95  6.10 1662 141.59   282.0  42357.  0.30 -0.71  -0.42  -2.60 -20.01 0.32 0.98 0.52  1.55 277.2  61981.141.88 280.5  41782.
 2:56:54 0.64 319.46 357.94  6.10 1662 139.71   282.1  43380.  0.68 -0.56   0.04  -1.92 -20.90 0.47 1.39 0.44  1.88 275.2  53080.136.57 281.5  41275.
 2:57:34 0.64 319.47 357.93  6.10 1662 146.95   284.2  41184. -0.64 -0.34   2.54  -6.56 -19.39 0.59 0.97 0.50  2.04 279.0  54665.146.91 283.9  45115.
 2:58:15 0.64 319.47 357.93  6.10 1662 145.71   284.8  43851. -0.35 -0.23   2.63  -6.00 -19.72 0.26 0.65 0.43  1.56 280.4  51014.141.89 285.0  40888.
 2:58:55 0.64 319.47 357.92  6.10 1662 138.32   284.3  40924. -0.27 -0.37   2.10  -5.54 -20.34 0.22 0.27 0.23  1.52 277.4  51988.138.78 284.0  44114.
 2:59:36 0.64 319.47 357.92  6.10 1662 138.06   283.6  44452. -0.35  0.02   1.74  -5.43 -20.20 0.21 0.29 0.23 -1.00  -1.0     -1.134.32 283.3  41262.
 3:00:16 0.64 319.47 357.91  6.10 1662 138.73   283.9  41087. -0.24 -0.31   1.77  -5.21 -20.33 0.29 0.30 0.27  1.51 279.6  47466.136.46 282.2  39498.
 3:00:57 0.64 319.47 357.90  6.10 1662 139.39   283.8  43874. -0.44 -0.19   2.05  -7.16 -19.35 0.86 0.85 0.46  1.64 279.1  56068.133.95 283.6  39595.
 3:01:37 0.64 319.47 357.90  6.10 1662 137.15   285.0  40986. -0.76 -0.06   2.36  -7.31 -19.13 0.54 0.59 0.33  1.57 279.3  52547.138.29 284.6  42555.
 3:02:18 0.64 319.47 357.89  6.10 1662 138.00   284.3  44838. -0.46 -0.13   3.15  -6.84 -19.42 0.22 0.29 0.19  1.77 278.2  64423.135.28 284.9  41681.
 3:02:58 0.64 319.47 357.89  6.10 1662 138.75   284.8  42090. -0.59 -0.18   3.04  -7.23 -19.19 0.36 0.44 0.21  1.83 278.5  54951.140.29 284.4  46239.
 3:03:39 0.64 319.47 357.88  6.10 1662 142.65   283.4  47928. -0.71 -0.09   2.89  -7.08 -18.89 0.42 0.38 0.18  1.36 281.4  42919.139.64 283.6  43373.
 3:04:19 0.64 319.47 357.87  6.10 1662 140.72   284.5  43019. -0.89 -0.24   3.65  -6.93 -18.69 0.80 0.33 0.20  1.76 279.2  59473.142.40 284.1  46320.
 3:05:00 0.64 319.47 357.87  6.10 1662 147.79   287.4  50783. -0.56 -0.01   3.16  -7.75 -18.84 1.80 0.77 0.44  1.71 285.2  56237.145.78 287.4  46430.
 3:05:40 0.64 319.47 357.86  6.10 1662 139.58   285.0  43617. -0.97 -0.15   1.33  -8.51 -18.60 0.64 0.36 0.24  1.65 278.7  63670.142.36 284.3  46547.
 3:06:21 0.64 319.47 357.86  6.10 1662 138.83   282.2  45186. -0.96  0.15   0.54  -9.38 -18.22 0.25 0.35 0.25  1.65 272.3  64462.137.84 282.6  41717.
 3:07:01 0.64 319.47 357.85  6.10 1662 141.23   281.8  42168. -1.31 -0.04   1.55  -9.97 -17.94 0.68 0.50 0.30  1.61 276.7  60720.137.25 281.5  40762.
 3:07:42 0.64 319.47 357.84  6.10 1662 143.73   281.8  43435. -1.45  0.12   0.41 -10.54 -18.02 0.51 0.34 0.30  1.63 273.7  55912.139.57 282.1  40729.
 3:08:22 0.64 319.47 357.84  6.10 1662 130.15   281.0  41327. -1.75 -0.23  -1.23 -11.72 -18.62 0.94 0.46 0.45  1.56 273.7  51495.130.21 280.8  41402.
 3:09:03 0.64 319.47 357.83  6.10 1662 117.90   277.2  41018. -2.15 -0.65  -2.56 -12.24 -18.91 0.63 0.51 0.24  1.26 272.0  57173.116.11 278.1  44348.
 3:09:43 0.64 319.47 357.83  6.10 1662 117.29   279.0  39781. -2.27 -0.30  -3.93 -12.78 -18.17 0.92 0.71 0.72 -1.00  -1.0     -1.119.78 279.4  39943.
 3:10:24 0.64 319.47 357.82  6.10 1662 117.01   277.0  42058. -2.31 -0.50  -2.60 -12.70 -18.94 0.52 0.24 0.36  1.53 271.7  54353.118.42 277.4  45102.
 3:11:04 0.64 319.47 357.82  6.10 1662 117.85   280.9  41463. -2.26 -0.79  -1.52 -12.47 -19.26 0.38 0.50 0.27  1.28 273.9  39020.115.89 280.4  40602.
 3:11:45 0.64 319.47 357.81  6.10 1662 117.93   279.4  38579. -1.99 -0.63  -1.03 -12.74 -19.11 0.45 0.23 0.24  1.56 271.6  51845.117.59 280.3  40037.
