1975/079   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:09 0.33 110.57  89.57  3.99 1625  84.92   359.9  80474. -0.50 -4.68   0.00   0.00   0.00 0.00 0.00 0.00  7.11 360.7 216126. 73.63 360.0  97944.
 0:01:30 0.33 110.58  89.56  3.99 1625  84.15   345.5  85720.  0.12 -4.29  -4.40 -12.11  45.38 2.32 0.48 0.77  6.50 348.5 201352. 73.37 346.3  98552.
 0:02:51 0.33 110.58  89.55  3.99 1625  81.63   352.5  93520.  2.00 -4.16   7.69 -11.38  45.30 2.38 1.26 0.86 -1.00  -1.0     -1. 70.50 348.1  81868.
 0:04:12 0.33 110.59  89.54  3.99 1625  75.87   345.6  85883.  2.14 -3.86  13.22 -11.24  44.41 1.42 1.68 0.88 -1.00  -1.0     -1. 68.15 343.4 102807.
 0:05:33 0.33 110.59  89.54  3.99 1625  83.63   349.1  94280.  0.04 -4.29  10.77  -4.85  46.06 1.72 1.09 0.65  7.21 342.3 185097. 70.18 346.2  92789.
 0:06:54 0.33 110.60  89.53  3.99 1625  82.67   344.5  94748.  0.60 -4.07  12.41  -0.86  44.50 2.30 2.35 1.18 -1.00  -1.0     -1. 71.30 345.6 105919.
 0:08:15 0.33 110.60  89.52  4.00 1625  80.39   350.5  94501. -0.38 -4.25  12.90  -4.25  45.90 0.80 1.99 1.03 -1.00  -1.0     -1. 66.75 347.9  91379.
 0:09:36 0.33 110.61  89.51  4.00 1625  89.32   349.7 130029.  0.12 -4.67  10.88  -0.97  44.43 1.40 1.31 0.83 -1.00  -1.0     -1. 74.55 348.5 117373.
 0:10:57 0.33 110.61  89.51  4.00 1625  88.99   344.9 108502. -3.01 -3.82  13.45  -3.15  43.98 1.25 5.22 1.04 -1.00  -1.0     -1. 77.10 349.2 139547.
 0:12:18 0.33 110.62  89.50  4.00 1625  83.23   346.9  97272.  0.03 -4.60  10.51  -4.32  45.71 1.89 1.88 0.61  7.25 349.9 213593. 73.27 348.4 105240.
 0:13:39 0.33 110.62  89.49  4.00 1625  86.11   339.8 125205.  1.61 -4.10  16.88 -10.92  41.84 1.24 2.33 1.79 -1.00  -1.0     -1. 80.97 351.4 309796.
 0:15:00 0.33 110.63  89.49  4.00 1625  81.07   343.7  95238. -0.77 -4.60  14.11  -2.63  45.04 0.48 0.40 0.22 -1.00  -1.0     -1. 70.06 346.4 107781.
 0:16:21 0.33 110.63  89.48  4.00 1625  78.16   342.0 103324. -0.92 -4.37  13.70  -5.61  44.92 1.52 1.79 0.70 -1.00  -1.0     -1. 69.36 339.9 100173.
 0:17:42 0.33 110.64  89.47  4.00 1625  89.78   350.2 128288.  2.62 -4.35  10.83  -5.34  44.91 2.59 4.37 1.65 -1.00  -1.0     -1. 76.45 344.9 128243.
 0:19:03 0.33 110.65  89.47  4.00 1625  86.99   354.7  94225.  1.32 -4.35   6.50 -10.55  45.57 0.80 2.71 1.14 -1.00  -1.0     -1. 73.73 354.8 113024.
 0:20:24 0.33 110.65  89.46  4.00 1625  87.17   349.4 103395. -2.35 -4.66  12.65   0.45  45.36 1.13 2.01 1.25 -1.00  -1.0     -1. 75.15 349.4 102339.
 0:21:45 0.33 110.65  89.45  4.00 1625  89.06   353.9 100709. -2.11 -4.81   5.57  -5.37  46.23 3.07 3.87 1.38  7.53 361.0 225417. 78.55 357.7 114930.
 0:23:06 0.33 110.66  89.44  4.00 1625  87.94   358.3  99965.  0.02 -4.50   5.47  -6.81  45.94 1.88 1.47 0.67 -1.00  -1.0     -1. 71.60 355.3  98743.
 0:24:27 0.33 110.66  89.44  4.00 1625  90.99   362.5 125985. -0.17 -4.39   3.62  -4.03  45.40 2.41 1.70 1.07 -1.00  -1.0     -1. 77.97 361.6 115427.
 0:25:48 0.33 110.67  89.43  4.00 1625  83.83   361.5 103999.  1.70 -4.24   6.90 -12.01  43.76 1.43 1.74 0.92 -1.00  -1.0     -1. 71.94 356.0  98607.
 0:27:09 0.33 110.68  89.42  4.00 1625  88.30   346.5 114505. -1.37 -4.14  15.59  -3.90  42.10 2.36 0.76 1.22 -1.00  -1.0     -1. 79.66 348.6 141681.
 0:28:30 0.33 110.68  89.41  4.00 1625  88.78   361.6 116217.  4.95 -2.73   3.30 -24.04  37.38 2.65 1.44 1.15 -1.00  -1.0     -1. 79.28 356.9 155263.
 0:29:51 0.33 110.68  89.40  4.00 1625  83.66   357.4 100092.  3.34 -3.31  12.11 -15.66  40.94 3.90 3.08 1.13 -1.00  -1.0     -1. 72.65 354.4 119300.
 0:31:12 0.33 110.69  89.40  4.01 1625  89.63   344.7 141045.  3.56 -2.60  14.81 -21.55  36.82 1.03 2.17 1.31 -1.00  -1.0     -1. 87.88 347.6 275482.
 0:32:33 0.33 110.69  89.39  4.01 1625  91.77   347.1 127781.  4.62 -2.41  13.74 -17.33  37.37 2.87 6.03 4.01 -1.00  -1.0     -1. 86.97 355.8 317521.
 0:33:54 0.33 110.70  89.38  4.01 1625  96.92   335.9 184347.  5.11 -0.37  21.14 -20.45  31.79 2.29 6.27 4.10 -1.00  -1.0     -1. 91.11 339.3 336755.
 0:35:15 0.33 110.70  89.38  4.01 1625  90.78   341.6 203747.  6.20  0.73  10.77 -12.82  40.51 2.51 3.26 2.25 -1.00  -1.0     -1. 87.99 344.5 391085.
 0:36:36 0.33 110.71  89.37  4.01 1625  97.22   354.8 130484.  1.41 -4.31  10.42 -21.14  36.98 1.91 4.93 3.74 -1.00  -1.0     -1. 86.65 356.6 161159.
 0:37:57 0.33 110.71  89.36  4.01 1625  98.07   368.8 119482. -2.51 -4.03  -0.72   5.67  46.23 1.11 1.95 0.91  8.01 379.3 262761. 85.53 368.3 117087.
 0:39:18 0.33 110.72  89.35  4.01 1625  91.75   372.9  96112. -5.35 -4.65  -4.07  11.04  44.25 1.59 0.96 0.89  8.53 372.8 249183. 79.08 378.8 120238.
 0:40:39 0.33 110.72  89.35  4.01 1625  94.91   370.1 120381. -5.36 -4.00  -9.31   8.67  40.83 8.7612.11 1.59 -1.00  -1.0     -1. 83.56 377.1 155325.
 0:42:00 0.33 110.73  89.34  4.01 1625  96.69   358.9 113371. -3.91 -4.86   9.04  -0.22  43.12 2.22 4.02 1.26 -1.00  -1.0     -1. 85.44 359.2 108723.
 0:43:21 0.33 110.73  89.33  4.01 1625  89.33   353.8 106686.  0.00 -4.39   7.22 -20.39  40.50 2.21 3.74 1.83  7.56 361.9 222428. 76.15 357.3 120433.
 0:44:42 0.33 110.74  89.32  4.01 1625  88.22   357.3 123211.  2.89 -4.80   4.48 -18.60  41.99 1.51 0.91 0.61  7.84 358.8 204887. 77.06 352.2 112618.
 0:46:03 0.33 110.75  89.32  4.01 1625  83.84   356.9 102180.  2.65 -4.65   5.13 -18.32  42.54 1.23 0.68 0.62 -1.00  -1.0     -1. 74.20 353.5 134139.
 0:47:24 0.33 110.75  89.31  4.01 1625  85.61   355.1 123458.  3.50 -4.44   7.52 -21.26  40.28 1.89 1.53 1.15 -1.00  -1.0     -1. 78.01 358.8 232921.
 0:48:45 0.33 110.75  89.30  4.01 1625  91.43   336.7 212573.  1.51 -2.54  17.28 -22.73  33.88 4.34 2.14 0.95 -1.00  -1.0     -1. 85.52 338.2 288327.
 0:50:06 0.33 110.76  89.30  4.01 1625  94.29   343.5 152983.  1.32 -4.53  13.55 -16.47  38.51 5.23 4.34 1.45 -1.00  -1.0     -1. 89.78 349.1 278727.
 0:51:27 0.33 110.76  89.29  4.02 1625  99.86   356.0 154627.  3.20 -3.64   6.88 -22.89  35.15 2.77 6.73 2.44 -1.00  -1.0     -1. 91.59 354.0 215733.
 0:52:48 0.33 110.77  89.28  4.02 1625  95.75   373.8 116204.  2.39 -4.03  11.19 -18.54  34.40 8.81 5.62 4.65  8.21 382.3 235331. 82.65 372.4 126807.
 0:54:09 0.33 110.78  89.27  4.02 1625 102.00   349.0 185074.  3.24 -2.54  17.32 -20.52  33.00 1.07 1.01 1.14 -1.00  -1.0     -1. 94.75 353.6 332710.
 0:55:30 0.33 110.78  89.27  4.02 1625  95.50   351.6 217091.  2.54 -4.04  17.23 -21.84  31.15 2.37 3.34 3.92 -1.00  -1.0     -1. 89.32 352.6 301818.
 0:56:51 0.33 110.78  89.26  4.02 1625  90.80   355.2 146080.  0.36 -4.50  17.48 -18.50  34.82 3.09 1.66 1.98 -1.00  -1.0     -1. 84.70 363.8 307304.
 0:58:12 0.33 110.79  89.25  4.02 1625  93.22   349.8 141142.  1.34 -5.30  10.26 -17.37  37.86 2.91 2.32 1.12 -1.00  -1.0     -1. 92.50 360.8 355365.
 0:59:33 0.33 110.79  89.24  4.02 1625  91.34   348.9 111305.  0.59 -5.04  20.62 -19.04  50.5810.94 9.16 8.86 -1.00  -1.0     -1. 80.53 348.7 143952.
 1:00:54 0.33 110.80  89.24  4.02 1625  90.88   357.4 118055.  1.75 -4.22 -15.53  -7.41  21.43 4.43 1.82 0.90 -1.00  -1.0     -1. 82.63 356.4 158392.
 1:02:15 0.33 110.81  89.23  4.02 1625  98.67   354.0 161887.  0.76 -3.54   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 92.82 360.7 300076.
 1:03:36 0.33 110.81  89.22  4.02 1625  93.52   356.6 114472.  1.72 -3.53   2.24 -19.92  40.05 0.93 1.83 1.54 -1.00  -1.0     -1. 83.59 355.7 151232.
 1:04:57 0.33 110.81  89.21  4.02 1625  99.94   353.5 145645.  0.60 -3.34  16.40 -15.24  38.58 0.94 0.36 0.44 -1.00  -1.0     -1. 91.95 354.4 209318.
 1:06:18 0.33 110.82  89.21  4.02 1625  78.26   350.6 136016.  0.38 -2.84  13.66 -15.61  39.51 0.46 0.25 0.25 -1.00  -1.0     -1. 78.17 358.4 286904.
 1:07:39 0.33 110.82  89.20  4.02 1625 101.54   343.9 185919. -0.13 -3.37  14.65 -15.60  38.18 2.35 0.81 1.22 -1.00  -1.0     -1. 94.18 354.9 332603.
 1:09:00 0.33 110.83  89.19  4.02 1625 108.02   353.4 135695.  1.43 -4.47   8.14 -12.16  39.81 1.05 1.83 1.72 -1.00  -1.0     -1.101.41 365.7 334812.
 1:10:21 0.33 110.84  89.18  4.02 1625 102.00   359.3 132297. -0.22 -4.37  10.53 -15.91  39.34 4.47 3.03 2.50 -1.00  -1.0     -1. 85.43 358.3 120541.
 1:11:42 0.33 110.84  89.18  4.02 1625  96.71   354.0 124072.  1.17 -3.89   9.65 -16.58  39.34 3.83 0.97 0.69 -1.00  -1.0     -1. 90.63 360.0 242208.
 1:13:03 0.33 110.85  89.17  4.03 1625 111.23   346.4 193644.  0.98 -4.06  12.12 -14.04  37.22 3.32 2.28 1.34 -1.00  -1.0     -1.104.94 353.7 345681.
 1:14:24 0.33 110.85  89.16  4.03 1625 108.72   362.6 136409.  2.55 -5.37   6.00 -20.34  35.16 3.13 1.38 1.35 -1.00  -1.0     -1.101.11 371.9 307135.
 1:15:45 0.33 110.85  89.15  4.03 1625 113.65   371.4 137368.  6.28 -2.39  11.09   2.16  34.88 5.4917.03 3.40 -1.00  -1.0     -1. 95.55 361.0 135961.
 1:17:06 0.33 110.86  89.15  4.03 1625 107.23   353.3 146320. -0.83 -6.76  14.46  -7.04  36.23 5.90 3.97 3.13 -1.00  -1.0     -1.103.42 359.4 255241.
 1:18:27 0.33 110.87  89.14  4.03 1625 107.74   356.9 147756. -1.48 -7.09  17.19  -0.95  36.40 1.74 8.01 2.44 -1.00  -1.0     -1.101.13 366.6 283535.
 1:19:48 0.33 110.87  89.13  4.03 1625  96.81   352.6 143627.  0.90 -6.34  19.06 -17.61  32.02 5.38 7.19 7.36 -1.00  -1.0     -1. 92.18 360.2 240824.
 1:21:09 0.33 110.88  89.13  4.03 1625 100.54   345.7 196710.  3.51 -3.20  20.62 -20.02  31.38 1.09 2.65 1.18 -1.00  -1.0     -1. 95.34 350.0 351893.
 1:22:30 0.33 110.88  89.12  4.03 1625  93.78   348.6 134629.  3.32 -3.73  17.41 -22.87  35.45 0.33 0.64 0.40 -1.00  -1.0     -1. 86.93 353.2 252184.
 1:23:51 0.33 110.88  89.11  4.03 1625  90.89   346.7 116178.  3.93 -2.79  19.19 -25.63  32.18 0.93 1.07 0.72 -1.00  -1.0     -1. 87.57 353.7 295132.
 1:25:12 0.33 110.89  89.11  4.03 1625  99.70   351.0 143832.  5.53 -1.89  25.30 -12.04  32.46 2.42 4.99 1.87 -1.00  -1.0     -1. 91.29 351.0 272247.
 1:26:33 0.33 110.89  89.10  4.03 1625 109.76   331.3 279406.  1.14 -3.69  25.81 -14.14  23.25 6.4310.82 5.82 -1.00  -1.0     -1.100.67 341.3 426136.
 1:27:54 0.33 110.90  89.09  4.03 1625  97.38   337.5 281027.  2.68 -3.89  31.41  -3.47  19.75 2.3410.22 7.72 -1.00  -1.0     -1. 88.87 334.6 298881.
 1:29:15 0.33 110.91  89.08  4.03 1625  97.66   324.9 287287.  0.00  0.00  29.44 -11.83  21.48 2.67 6.75 2.71 -1.00  -1.0     -1. 91.98 331.1 346685.
 1:30:36 0.33 110.91  89.07  4.03 1625 103.59   324.0 235536.  0.00 -2.42  35.78  15.59  11.11 1.19 1.52 1.99 -1.00  -1.0     -1. 92.58 335.6 357620.
 1:31:57 0.33 110.91  89.07  4.03 1625 104.72   318.6 306164.  0.00 -0.79  36.22  -5.47  18.03 3.00 4.68 4.23 -1.00  -1.0     -1. 94.52 324.3 368158.
 1:33:18 0.33 110.92  89.06  4.03 1625 102.61   345.8 252275.  4.26 -5.13  29.80 -13.72  24.39 2.40 2.54 1.33 -1.00  -1.0     -1. 94.23 344.8 327341.
 1:34:39 0.33 110.92  89.05  4.03 1625 112.93   345.2 219209.  7.24 -2.66  28.70 -12.55  23.42 4.27 8.23 2.02 -1.00  -1.0     -1. 98.88 341.4 280222.
