1977/088   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:37 0.58 351.77 283.73 -7.01 1653  30.05   328.8  99776.  3.23 -2.16   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.93 326.5  96508.
 0:01:58 0.58 351.77 283.72 -7.01 1653  31.69   332.0  64524.  4.49 -4.07   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.18 328.6  63767.
 0:02:08 0.58 351.77 283.72 -7.01 1653  31.68   332.0  64524.  4.49 -4.07   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.18 328.6  63741.
 0:02:28 0.58 351.77 283.71 -7.01 1653  31.60   328.7  46099.  4.56 -3.55   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.35 324.6  44406.
 0:03:46 0.58 351.77 283.70 -7.01 1653  32.34   327.9  57914.  4.64 -3.56   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.01 324.8  50721.
 0:14:34 0.58 351.78 283.61 -7.01 1653  38.80   330.8  46904.  4.93 -3.35  -5.01   6.82  -3.79 0.17 0.39 0.68 -1.00  -1.0     -1. 31.15 328.3  44134.
 0:25:22 0.58 351.79 283.52 -7.01 1653  34.87   326.1  45651.  3.78 -4.14  -6.82   4.01  -6.03 0.21 0.55 0.20 -1.00  -1.0     -1. 29.43 323.1  44124.
 0:36:10 0.58 351.79 283.43 -7.01 1653  35.31   322.8  39170.  4.57 -3.72  -7.89   4.71  -3.84 0.15 0.35 0.01 -1.00  -1.0     -1. 30.90 321.3  48220.
 0:46:58 0.58 351.80 283.33 -7.01 1653  40.33   330.7  37981.  4.96 -0.10  -5.01   6.46   3.69 0.00 0.00 0.00 -1.00  -1.0     -1. 34.66 327.3  37211.
 0:57:46 0.58 351.81 283.24 -7.01 1653  36.77   326.3  35278.  5.05  0.01  -5.25   6.13   4.37 0.19 0.09 0.19  0.25 334.4 134642. 32.22 323.8  41402.
 1:08:34 0.58 351.81 283.15 -7.01 1653  45.89   333.3  32345.  3.98 -0.35  -4.49   5.26   4.64 0.37 0.36 0.18  0.20 337.3 194180. 38.07 330.4  32731.
 1:19:22 0.58 351.82 283.06 -7.00 1653  48.43   327.7  29626.  4.97 -0.10  -3.97   6.04   2.92 0.68 0.34 0.32  0.30 323.8  53950. 40.28 324.1  25533.
 1:30:10 0.58 351.83 282.97 -7.00 1653  40.83   326.6  37767.  4.50  0.75  -6.51   4.56   5.41 0.20 0.10 0.00 -1.00  -1.0     -1. 35.30 323.1  37166.
 1:40:58 0.58 351.84 282.88 -7.00 1653  47.17   329.1  26481.  1.52  1.57  -6.06  -0.50   6.22 0.68 0.98 0.33  0.17 322.3  67737. 40.43 329.5  33050.
 1:51:46 0.58 351.84 282.79 -7.00 1653  45.67   327.2  39644.  5.22  0.18  -7.77   0.87   4.55 0.25 1.37 0.54 -1.00  -1.0     -1. 40.44 323.2  37461.
 2:02:34 0.58 351.85 282.69 -7.00 1653  50.67   329.2  47720.  5.13 -1.48  -6.15   7.47  -1.47 0.00 0.00 0.00 -1.00  -1.0     -1. 43.23 325.7  45602.
 2:13:22 0.58 351.86 282.60 -7.00 1653  65.99   333.3  34960.  2.58  1.03  -5.88   0.87   4.90 0.33 0.43 0.19  0.08 341.8 131108. 56.18 331.4  33781.
 2:24:10 0.58 351.87 282.51 -7.00 1653  64.99   329.5  31585.  3.94 -0.05  -6.15   5.45   2.91 0.12 0.25 0.19  0.37 324.0 101950. 55.98 329.5  36227.
 2:34:58 0.58 351.87 282.42 -7.00 1653  67.88   331.1  30942.  4.64 -0.41  -6.37   6.28   1.88 0.00 0.00 0.19  0.31 318.0 189736. 56.11 327.9  30935.
 2:45:46 0.58 351.88 282.33 -7.00 1653  55.77   330.7  30678.  4.87 -0.47  -5.75   8.58   0.15 0.00 0.00 0.00  0.39 325.0  63345. 47.61 330.5  34304.
 2:56:34 0.58 351.89 282.24 -7.00 1653  50.32   331.3  36392.  4.76 -0.69  -7.96   8.54   0.99 0.10 0.15 0.05 -1.00  -1.0     -1. 42.98 327.8  35064.
 3:07:22 0.58 351.90 282.15 -7.00 1653  47.25   328.0  34346.  4.24 -0.78  -9.29   6.99   3.70 0.16 0.22 0.19  0.36 323.1  52898. 40.48 326.4  36581.
 3:18:10 0.58 351.91 282.05 -7.00 1653  46.07   327.3  38026.  4.60 -1.44  -7.73   8.49  -2.40 0.30 0.10 0.16 -1.00  -1.0     -1. 40.07 323.9  37529.
 3:28:58 0.58 351.91 281.96 -7.00 1653  44.96   326.0  32634.  4.78 -1.34  -7.23   7.99  -1.43 0.00 0.00 0.00  0.23 330.2 125728. 37.17 323.0  28171.
 3:31:21 0.58 351.88 281.91 -7.06 1653  -1.00    -1.0     -1. -1.00 -1.00  -7.73   7.99  -1.38 0.10 0.20 0.05 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:39:46 0.58 351.92 281.87 -7.00 1653  49.22   321.4  34703.  4.97 -0.29  -7.05   6.59   0.67 0.00 0.00 0.00  0.42 312.3  54301. 41.32 318.6  35272.
 3:42:09 0.58 351.89 281.82 -7.06 1653  -1.00    -1.0     -1. -1.00 -1.00  -7.40   6.34   1.07 0.15 0.05 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:50:34 0.58 351.93 281.78 -7.00 1653  47.29   320.5  31179.  4.89  0.10  -7.59   6.17   1.61 0.24 0.09 0.19 -1.00  -1.0     -1. 38.87 317.0  31052.
 3:52:57 0.58 351.90 281.73 -7.06 1653  -1.00    -1.0     -1. -1.00 -1.00  -7.26   6.30   1.35 0.00 0.00 0.19 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:01:22 0.58 351.93 281.69 -7.00 1653  46.66   316.1  27303.  3.50 -0.67  -9.29   4.12   0.27 0.19 0.09 0.00  0.39 312.3  57329. 38.75 316.3  30259.
 4:03:45 0.58 351.90 281.63 -7.06 1653  -1.00    -1.0     -1. -1.00 -1.00  -9.09   3.99   0.54 0.05 0.00 0.18 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:12:10 0.58 351.94 281.60 -7.00 1653  43.69   316.6  31380.  3.51 -0.71  -8.73   4.29   0.48 0.21 0.10 0.20 -1.00  -1.0     -1. 38.54 314.0  30230.
 4:22:58 0.58 351.95 281.50 -7.00 1653  44.76   314.3  29366.  3.18 -0.75  -8.69   3.56   0.96 0.12 0.25 0.19  0.30 312.3  58251. 38.74 313.5  32267.
 4:45:02 0.58 351.97 281.32 -7.00 1653  47.62   313.7  27329.  3.33 -0.33  -5.44   8.64  10.01 0.00 0.00 0.00  0.49 307.4  62214. 37.47 311.5  24230.
 4:45:34 0.58 351.97 281.31 -7.00 1653  45.69   315.0  31247.  3.07 -0.26   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.36 312.7  30321.
 4:45:55 0.58 351.97 281.31 -7.00 1653  44.55   313.2  28151.  2.51  0.37   0.00   0.00   0.00 0.00 0.00 0.00  0.24 313.7  83018. 36.40 311.7  25101.
 4:46:35 0.58 351.97 281.30 -7.00 1653  43.37   314.0  33553.  3.12 -0.02   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.82 311.4  32118.
 4:47:16 0.58 351.97 281.30 -7.00 1653  45.99   310.2  29515.  3.62 -0.24   0.00   0.00   0.00 0.00 0.00 0.00  0.31 310.6 142217. 38.21 307.4  27937.
 4:47:56 0.58 351.97 281.29 -7.00 1653  43.27   311.6  32410.  3.39 -0.13   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.42 309.0  33128.
 4:48:37 0.58 351.97 281.29 -7.00 1653  47.03   310.3  31123.  4.41 -0.93   0.00   0.00   0.00 0.00 0.00 0.00  0.33 310.4 125754. 39.46 307.3  30009.
 4:49:17 0.58 351.97 281.28 -7.00 1653  43.84   313.7  33193.  4.70 -1.40   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.58 310.3  32446.
 4:49:58 0.58 351.97 281.27 -7.00 1653  46.54   310.8  30955.  4.31 -0.97   0.00   0.00   0.00 0.00 0.00 0.00  0.39 310.2 112345. 38.49 307.8  29860.
 4:50:18 0.58 351.97 281.27 -7.00 1653  42.38   319.0  39891.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  0.32 320.4 136071. 38.61 318.8  35161.
