1981/290   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 1:12:27 0.91  77.00  14.25 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.33 380.2  45638.
 1:13:48 0.91  77.00  14.24 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.66 384.4  49734.
 1:15:09 0.91  77.00  14.23 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.15 379.0  44683.
 1:16:30 0.91  77.00  14.22 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.42 380.1  49334.
 1:17:51 0.91  77.00  14.20 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.52 381.5  45069.
 1:19:12 0.91  77.00  14.19 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.50 381.9  53827.
 1:20:33 0.91  77.00  14.18 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.52 378.8  51823.
 1:21:53 0.91  77.00  14.16 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.55 381.8  43643.
 1:23:14 0.91  77.00  14.15 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.51 376.1  50640.
 1:36:53 0.91  77.00  14.03 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.12 379.3  50254.
 1:38:14 0.91  77.00  14.01 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.25 377.2  44078.
 1:39:27 0.91  77.00  14.00 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.41 378.8  45800.
 1:40:48 0.91  77.00  13.99 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.50 380.2  51758.
 1:42:09 0.91  77.00  13.98 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.99 375.9  44725.
 1:43:30 0.91  77.00  13.97 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.38 378.3  42626.
 1:44:51 0.91  77.00  13.95 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.62 381.4  47632.
 1:46:12 0.91  77.00  13.94 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.45 381.6  43325.
 1:47:33 0.91  77.00  13.93 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.15 378.7  44390.
 1:48:54 0.91  77.00  13.91 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.20 379.8  49705.
 1:50:15 0.91  77.00  13.90 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.15 376.6  44725.
 1:51:36 0.91  77.00  13.89 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.24 377.9  44013.
 1:52:57 0.91  77.00  13.88 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.58 378.6  46586.
 1:54:18 0.91  77.00  13.86 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.21 380.1  51339.
 1:55:39 0.91  77.00  13.85 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.45 378.3  41977.
 1:57:00 0.91  77.00  13.84 -3.01 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.70 379.0  48038.
 1:58:21 0.91  77.00  13.83 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.58 378.4  43685.
 1:59:42 0.91  77.00  13.82 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.10 377.0  29314.
 2:01:03 0.91  77.00  13.80 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.18 375.4  45355.
 2:02:24 0.91  77.00  13.79 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.20 379.3  43841.
 2:03:45 0.91  77.00  13.78 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.19 377.9  41486.
 2:05:06 0.91  77.00  13.76 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.27 379.0  44361.
 2:06:27 0.91  77.00  13.75 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.60 378.5  47324.
 2:07:48 0.91  77.00  13.74 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.84 377.0  32494.
 2:09:09 0.91  77.00  13.72 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.45 375.6  42805.
 2:10:30 0.91  77.00  13.71 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.81 376.3  30561.
 2:11:51 0.91  77.00  13.70 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.42 375.2  53866.
 2:13:12 0.91  77.00  13.69 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.17 375.7  35012.
 2:14:33 0.91  77.00  13.68 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.26 375.7  44640.
 2:15:54 0.91  77.00  13.67 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.70 381.7  52463.
 2:17:15 0.91  77.00  13.65 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.57 378.1  46788.
 2:18:36 0.91  77.00  13.64 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.72 379.1  45163.
 2:19:57 0.91  77.00  13.63 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.46 378.4  47837.
 2:21:18 0.91  77.00  13.61 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.24 380.1  48100.
 2:22:39 0.91  77.00  13.60 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.51 375.6  47096.
 2:24:00 0.91  77.00  13.59 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.01 379.5  40745.
 2:25:21 0.91  77.00  13.57 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.21 376.2  44088.
 2:26:42 0.91  77.00  13.56 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.57 379.9  46706.
 2:28:03 0.91  77.00  13.55 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.28 378.0  42792.
 2:29:24 0.91  77.00  13.54 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.88 375.7  32127.
 2:30:45 0.91  77.00  13.53 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.06 374.7  36980.
 2:32:06 0.91  77.00  13.51 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.68 378.3  47590.
 2:33:27 0.91  77.00  13.50 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.52 378.8  45176.
 2:34:48 0.91  77.00  13.49 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.33 379.9  43698.
 2:36:09 0.91  76.99  13.48 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.36 380.3  43520.
 2:37:30 0.91  76.99  13.46 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.36 378.8  46031.
 2:38:51 0.91  76.99  13.45 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.50 377.9  44696.
 2:40:12 0.91  76.99  13.44 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.30 380.6  46070.
 2:41:33 0.91  76.99  13.43 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.42 378.9  45543.
 2:42:54 0.91  76.99  13.41 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.55 380.7  51576.
 2:44:15 0.91  76.99  13.40 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.87 377.1  52336.
 2:45:36 0.91  76.99  13.39 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.40 378.7  43692.
 2:46:57 0.91  76.99  13.38 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.14 378.9  49766.
 2:48:18 0.91  76.99  13.36 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.47 379.6  55653.
 2:49:39 0.91  76.99  13.35 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.19 378.7  45219.
 2:51:00 0.91  76.99  13.34 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.43 379.3  49880.
 2:52:21 0.91  76.99  13.33 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.71 378.8  43435.
 2:53:42 0.91  76.99  13.31 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.99 377.9  41324.
 2:55:03 0.91  76.99  13.30 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.23 375.9  38972.
 2:56:24 0.91  76.99  13.29 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.74 379.8  47236.
 2:57:45 0.91  76.99  13.28 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.89 406.2  50501.
 2:59:06 0.91  76.99  13.26 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.67 396.5  51040.
 3:00:27 0.91  76.99  13.25 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.09 405.3  56020.
 3:01:48 0.91  76.99  13.24 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.09 409.2  56799.
 3:03:09 0.91  76.99  13.23 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.94 396.8  60457.
 3:04:30 0.91  76.99  13.21 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.69 387.4  49662.
 3:05:51 0.91  76.99  13.20 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.66 380.4  50575.
 3:07:12 0.91  76.99  13.19 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.51 379.5  52671.
 3:08:33 0.91  76.99  13.17 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.53 379.9  46654.
 3:09:53 0.91  76.99  13.16 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.52 380.2  46719.
 3:30:44 0.91  76.99  12.97 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.72 383.2  41648.
 3:32:05 0.91  76.99  12.96 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.03 378.2  46979.
 3:33:26 0.91  76.99  12.95 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.58 382.9  46713.
 3:34:47 0.91  76.99  12.93 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.82 377.4  46560.
 3:36:09 0.91  76.99  12.92 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.00 382.3  53359.
 3:37:30 0.91  76.99  12.91 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.79 376.8  48473.
 3:38:51 0.91  76.99  12.89 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.38 380.0  39284.
 3:40:12 0.91  76.99  12.88 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.61 377.7  39703.
 3:41:33 0.91  76.99  12.87 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.69 384.2  52693.
 3:42:54 0.91  76.99  12.86 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.50 381.0  44520.
 3:44:15 0.91  76.99  12.85 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.23 383.7  45768.
 3:45:36 0.91  76.99  12.83 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.62 381.4  44709.
 3:46:57 0.91  76.99  12.82 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.81 383.9  51079.
 3:48:18 0.91  76.99  12.81 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.95 379.4  47499.
 3:49:39 0.91  76.99  12.79 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.71 380.1  47554.
 3:51:00 0.91  76.99  12.78 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.67 376.6  44825.
 3:52:21 0.91  76.99  12.77 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.55 380.7  50754.
 3:53:42 0.91  76.99  12.76 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.68 382.2  46989.
 3:55:03 0.91  76.99  12.74 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.89 383.6  52986.
 3:56:24 0.91  76.99  12.73 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.24 379.6  50556.
 3:57:45 0.91  76.99  12.72 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.76 383.7  51472.
 3:59:06 0.91  76.99  12.71 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.66 382.3  45569.
 4:00:27 0.91  76.98  12.70 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.56 384.5  43182.
 4:01:48 0.91  76.98  12.68 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.76 381.1  49445.
 4:03:09 0.91  76.98  12.67 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.94 382.3  51667.
 4:04:30 0.91  76.98  12.66 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.60 382.3  47408.
 4:05:51 0.91  76.98  12.64 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.04 383.9  60236.
 4:07:12 0.91  76.98  12.63 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.00 380.0  50575.
 4:08:33 0.91  76.98  12.62 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.69 390.8  51927.
 4:09:54 0.91  76.98  12.60 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.20 380.8  47028.
 4:11:15 0.91  76.98  12.59 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.11 384.3  53473.
 4:12:36 0.91  76.98  12.58 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.04 382.1  47265.
 4:13:57 0.91  76.98  12.57 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.81 389.1  54542.
 4:15:18 0.91  76.98  12.56 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.64 393.9  48551.
 4:16:39 0.91  76.98  12.55 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.34 388.9  51862.
 4:18:00 0.91  76.98  12.53 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.93 384.7  47960.
 4:19:21 0.91  76.98  12.52 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.08 385.6  57118.
 4:20:42 0.91  76.98  12.51 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.83 383.9  48496.
 4:22:03 0.91  76.98  12.49 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.98 385.1  56286.
 4:23:24 0.91  76.98  12.48 -3.02 1713  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.86 380.2  43588.
