1975/083   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:01:07 0.36 129.74  55.95  6.04 1625  56.41   393.9 205852. -2.71 -0.93  23.86   1.37   9.86 1.12 1.79 2.98 -1.00  -1.0     -1. 49.33 393.7 197877.
 0:02:28 0.36 129.74  55.94  6.04 1625  58.82   398.4 180605. -1.62 -1.32  24.79   1.17  10.59 0.42 0.41 0.83 -1.00  -1.0     -1. 50.52 401.6 201681.
 0:03:49 0.36 129.74  55.93  6.04 1625  58.66   400.5 214989. -1.71 -0.58  25.72   1.69   7.70 0.55 0.87 1.18 -1.00  -1.0     -1. 51.37 397.3 197532.
 0:05:10 0.36 129.75  55.93  6.04 1625  54.64   391.6 192124. -3.07  0.71  26.05   5.35   4.68 0.56 1.92 1.25 -1.00  -1.0     -1. 47.51 394.6 224036.
 0:06:31 0.36 129.75  55.92  6.04 1625  59.28   394.6 187189. -2.90  0.92  26.42   5.39   3.48 0.15 0.35 0.34  0.42 494.1 349872. 50.85 393.3 176151.
 0:07:52 0.36 129.75  55.91  6.04 1625  58.81   390.9 178646. -2.10  1.67  27.09   3.29   1.61 0.04 0.30 0.33 -1.00  -1.0     -1. 52.68 394.1 208415.
 0:09:13 0.36 129.76  55.90  6.04 1625  59.40   394.1 196772. -2.49  1.17  26.65   5.58   1.60 0.23 1.03 0.90 -1.00  -1.0     -1. 51.19 392.5 185753.
 0:10:34 0.36 129.76  55.89  6.04 1625  61.86   395.4 186312. -3.34  2.15   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.09 399.9 198263.
 0:11:55 0.36 129.76  55.88  6.04 1625  64.20   397.3 192893. -3.26  3.20   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.91 397.5 185308.
 0:13:16 0.36 129.77  55.88  6.04 1625  58.83   396.3 192107. -2.79 -0.09   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.09 400.3 213521.
 0:14:37 0.36 129.77  55.87  6.04 1625  60.28   399.2 224355. -2.51  1.04  25.63   1.02   6.20 0.63 1.90 1.86 -1.00  -1.0     -1. 53.75 401.3 263492.
 0:15:58 0.36 129.78  55.86  6.04 1625  60.88   419.1 190899. -2.42  0.00  18.99   5.13  13.63 5.42 4.42 7.14 -1.00  -1.0     -1. 53.74 419.8 184246.
 0:17:19 0.36 129.78  55.85  6.04 1625  63.77   390.0 223958. -4.54  1.30  25.38   9.21   2.51 0.97 1.98 1.13 -1.00  -1.0     -1. 54.12 392.8 204793.
 0:18:40 0.36 129.78  55.84  6.04 1625  58.80   399.8 270389.  0.00 -0.86  25.88  -1.73   8.05 0.21 1.94 0.65 -1.00  -1.0     -1. 50.79 397.2 255719.
 0:20:01 0.36 129.79  55.84  6.04 1625  59.24   395.6 196233. -0.86 -0.82  26.24   0.71   8.77 0.17 1.82 1.03 -1.00  -1.0     -1. 51.81 392.9 182560.
 0:21:22 0.36 129.79  55.82  6.04 1625  60.01   391.2 176950. -1.04  0.15  27.16  -1.94   6.19 0.24 0.81 0.95 -1.00  -1.0     -1. 53.46 392.1 199056.
 0:22:43 0.36 129.80  55.82  6.04 1625  60.26   395.3 189044. -0.11 -0.40  26.64  -3.26   7.44 0.27 1.04 0.79 -1.00  -1.0     -1. 52.45 392.7 183359.
 0:24:04 0.36 129.80  55.81  6.04 1625  54.72   386.0 191591. -0.79 -0.53  24.43  12.15   1.64 0.00 0.00 0.00 -1.00  -1.0     -1. 46.35 382.5 173731.
 0:25:25 0.36 129.81  55.80  6.04 1625  56.87   383.8 235244.  0.12  1.40   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.43 381.1 212936.
 0:26:46 0.36 129.81  55.79  6.04 1625  57.68   384.3 199488. -0.39 -0.26   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.23 381.1 177096.
 0:28:07 0.36 129.81  55.78  6.04 1625  62.21   391.2 178652. -1.98  0.27   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.84 389.3 169894.
 0:29:28 0.36 129.82  55.77  6.04 1625  58.39   387.8 179848. -1.64  0.82   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.45 389.0 211247.
 0:30:49 0.36 129.82  55.77  6.04 1625  59.68   388.0 206339. -1.70  0.32   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.22 387.5 181293.
 0:32:10 0.36 129.83  55.76  6.04 1625  56.10   386.1 256729. -2.33 -0.09   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.22 385.5 240428.
 0:33:31 0.36 129.83  55.75  6.04 1625  57.36   385.1 227353. -2.83 -0.01   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.95 385.6 202265.
 0:34:52 0.36 129.83  55.74  6.05 1625  54.74   386.9 201343. -6.43  0.92  26.44   7.45   2.52 0.89 2.64 1.09 -1.00  -1.0     -1. 48.28 393.8 234890.
 0:36:13 0.36 129.84  55.73  6.05 1625  60.96   386.8 234149. -1.77 -0.97  26.19  -1.16   8.32 0.44 0.49 1.03 -1.00  -1.0     -1. 51.58 385.9 208762.
 0:37:34 0.36 129.84  55.72  6.05 1625  55.95   387.2 197610. -1.41 -0.32  26.53  -1.64   6.58 0.30 0.86 0.73 -1.00  -1.0     -1. 49.26 387.9 229361.
 0:38:55 0.36 129.84  55.71  6.05 1625  57.77   384.4 265116. -2.27  1.95  26.65  -0.37   5.16 0.25 1.24 1.65 -1.00  -1.0     -1. 48.94 383.0 236510.
 0:40:16 0.36 129.85  55.71  6.05 1625  50.88   401.0 182057. -4.39  0.00  21.79   6.36 -13.33 1.43 1.16 1.59 -1.00  -1.0     -1. 43.82 406.7 194284.
 0:41:37 0.36 129.85  55.70  6.05 1625  56.30   390.2 230023. -2.87  6.69  22.41   3.87 -13.33 0.71 1.21 0.92 -1.00  -1.0     -1. 46.85 391.2 207664.
 0:42:58 0.36 129.85  55.69  6.05 1625  59.54   397.2 188134. -4.00  6.50  21.77   7.17 -12.51 0.97 2.33 1.49 -1.00  -1.0     -1. 51.59 402.6 206859.
 0:44:19 0.36 129.86  55.68  6.05 1625  57.71   395.4 206235. -3.27  3.99  25.98   3.73  -8.06 0.69 2.38 1.13 -1.00  -1.0     -1. 48.77 394.7 198367.
