1976/079   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:16 0.62 354.79 196.24 -7.17 1639   9.62   549.3 179662.  4.59  0.36  -4.93   8.72   4.20 1.39 2.01 2.26 -1.00  -1.0     -1.  7.91 545.6 187410.
 0:00:57 0.62 354.79 196.23 -7.17 1639   9.78   556.1 196275.  4.49  1.26  -4.11   8.04   6.46 1.29 1.59 1.77  0.15 588.2 753707.  8.00 551.7 204718.
 0:01:37 0.62 354.79 196.22 -7.17 1639   9.64   564.1 200907.  4.72  0.97  -1.63   9.87   6.54 0.51 0.74 0.69  0.13 590.9 493714.  7.98 561.0 226694.
 0:02:18 0.62 354.79 196.22 -7.17 1639   7.77   556.8 179614.  4.51  0.59  -3.86  11.11   3.79 2.07 1.12 1.46  0.11 571.2 490127.  6.59 551.7 169937.
 0:02:58 0.62 354.79 196.21 -7.17 1639   7.94   558.2 172597.  5.12 -0.76  -3.99  11.87   1.19 1.01 1.37 1.22 -1.00  -1.0     -1.  6.74 551.7 172006.
 0:03:39 0.62 354.79 196.21 -7.17 1639   8.27   565.6 195145.  4.34 -0.92  -2.88  11.63   0.09 1.02 0.73 1.16  0.12 565.7 511814.  6.94 561.9 191269.
 0:04:19 0.62 354.79 196.20 -7.17 1639   8.30   563.4 178386.  5.28  1.20  -1.69  10.96   2.95 1.31 1.09 1.52  0.14 585.0 509683.  7.26 560.3 218524.
 0:05:00 0.62 354.79 196.19 -7.17 1639   8.34   561.6 188547.  4.76  0.90  -0.42  10.91   3.28 0.60 0.46 0.43  0.11 571.7 649627.  7.04 558.4 190321.
 0:05:40 0.62 354.79 196.19 -7.17 1639   7.61   544.0 159233.  2.91  3.17  -1.31  10.22   2.94 2.68 2.17 1.96  0.17 576.0 651394.  6.17 539.2 153659.
