1977/057   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:00 0.79 319.36 300.10 -4.72 1652  14.37   402.1  95475.  0.27  2.56   1.49   6.71   0.90 0.46 0.28 0.49 -1.00  -1.0     -1. 14.14 401.6 111074.
 0:00:40 0.79 319.36 300.10 -4.72 1652  13.81   404.3  97337.  1.43  1.91   2.07   6.77  -0.65 0.57 0.25 0.77 -1.00  -1.0     -1. 14.01 400.7 100348.
 0:01:21 0.79 319.36 300.09 -4.72 1652  14.15   401.9 107553.  0.44  1.77   1.83   6.55  -0.11 0.24 0.20 0.17 -1.00  -1.0     -1. 14.26 400.3 111708.
 0:02:01 0.79 319.36 300.09 -4.72 1652  14.75   402.9 112640.  1.60  2.58   1.94   6.65   0.06 0.24 0.21 0.53 -1.00  -1.0     -1. 14.38 402.9  96508.
 0:02:42 0.79 319.36 300.08 -4.72 1652  14.21   405.3 101764.  0.39  1.94   2.03   6.48  -0.54 0.34 0.17 0.30 -1.00  -1.0     -1. 13.78 406.7  99711.
 0:03:22 0.79 319.36 300.07 -4.72 1652  14.07   405.5  99055.  1.16  2.07   1.67   6.55  -0.66 0.28 0.23 0.57 -1.00  -1.0     -1. 13.92 403.8  94797.
 0:04:03 0.79 319.36 300.07 -4.72 1652  15.15   402.2 103460.  0.72  2.32   1.05   6.77  -0.97 0.55 0.27 0.84 -1.00  -1.0     -1. 14.83 400.8 118380.
 0:04:43 0.79 319.36 300.06 -4.72 1652  15.12   402.5 108118.  1.20  1.57   0.48   6.70  -1.55 1.04 0.25 0.35 -1.00  -1.0     -1. 13.99 401.5  98136.
 0:05:24 0.79 319.36 300.05 -4.72 1652  13.54   398.0 101628.  0.42  1.88  -0.36   6.67  -1.51 0.65 0.19 0.28 -1.00  -1.0     -1. 13.58 397.9 109817.
 0:06:04 0.79 319.36 300.05 -4.72 1652  13.96   402.7  92259.  1.29  1.20   0.00   6.86  -1.39 0.35 0.23 0.42 -1.00  -1.0     -1. 13.71 399.4  96015.
 0:06:45 0.79 319.36 300.04 -4.72 1652  13.72   400.1 101859.  0.85  1.93   0.50   6.19  -2.49 0.66 0.84 2.01 -1.00  -1.0     -1. 14.02 399.3 113628.
 0:07:25 0.79 319.36 300.04 -4.72 1652  13.72   401.3 112767. -0.20  0.26   1.63   4.89  -3.67 0.50 1.04 1.87 -1.00  -1.0     -1. 13.78 400.5 105292.
 0:08:06 0.79 319.36 300.03 -4.72 1652  14.26   402.2  99617. -0.81 -0.54   1.24   4.77  -4.08 0.65 1.61 1.61 -1.00  -1.0     -1. 13.34 403.8  90421.
 0:08:46 0.79 319.36 300.02 -4.72 1652  14.27   407.0  98561. -0.23  1.57   1.97   5.93  -2.07 0.52 0.64 0.98 -1.00  -1.0     -1. 14.02 405.4  97269.
 0:09:27 0.79 319.36 300.02 -4.72 1652  13.47   404.9  95092.  0.05  1.44   2.17   5.81  -2.51 0.67 0.67 0.52 -1.00  -1.0     -1. 12.99 405.4  86497.
 0:10:07 0.79 319.36 300.01 -4.72 1652  12.80   400.8 100683.  0.12  1.00  -0.87   5.72  -2.78 1.24 0.68 0.73 -1.00  -1.0     -1. 12.35 399.1  96625.
 0:10:48 0.79 319.36 300.01 -4.72 1652  13.45   399.2  96947. -0.02  1.42  -0.71   5.86  -2.70 0.45 0.26 0.31 -1.00  -1.0     -1. 13.20 398.1  77391.
 0:11:28 0.79 319.36 300.00 -4.72 1652  13.78   398.1 111490.  0.00  0.00  -1.21   5.92  -2.78 0.69 0.33 0.50 -1.00  -1.0     -1. 13.45 396.0 107677.
 0:12:09 0.79 319.36 299.99 -4.72 1652  13.65   396.7 100410.  0.60  1.41  -1.25   4.87  -2.99 0.25 1.48 0.38 -1.00  -1.0     -1. 13.81 397.9 107651.
 0:12:49 0.79 319.36 299.99 -4.72 1652  15.06   401.0 156966. -0.27  2.55   2.07   2.58   3.55 1.64 0.74 3.10 -1.00  -1.0     -1. 15.15 402.2 184779.
 0:13:30 0.79 319.36 299.98 -4.72 1652  12.48   402.2 109759.  0.00  2.09  -0.18   5.19   0.67 1.61 1.36 2.12 -1.00  -1.0     -1. 12.68 401.3 123984.
 0:14:10 0.79 319.36 299.98 -4.72 1652  13.25   400.8  94231.  1.07  1.87  -1.23   5.75  -0.06 0.55 0.62 1.68 -1.00  -1.0     -1. 12.87 397.8  95748.
 0:14:51 0.79 319.36 299.97 -4.72 1652  13.77   400.4 105374.  0.83  2.48  -2.03   5.76   0.28 0.36 0.58 1.16 -1.00  -1.0     -1. 13.42 399.3 109876.
 0:15:31 0.79 319.36 299.96 -4.72 1652  14.33   400.5 115388.  1.33  1.91  -1.27   6.25  -0.69 0.42 0.22 0.51 -1.00  -1.0     -1. 13.75 398.7 104029.
 0:16:12 0.79 319.36 299.96 -4.72 1652  13.15   401.9 106085.  0.05  2.90  -0.29   4.61  -1.38 0.69 1.24 1.58 -1.00  -1.0     -1. 12.70 403.2 102339.
 0:16:52 0.79 319.36 299.95 -4.72 1652  14.39   403.3 131468. -0.13  1.54  -0.28   3.83  -2.47 0.40 0.26 0.32 -1.00  -1.0     -1. 13.69 403.0 118358.
 0:17:33 0.79 319.36 299.94 -4.72 1652  14.21   403.2 134934. -0.77  1.61  -0.74   3.67  -2.66 0.40 0.29 0.31 -1.00  -1.0     -1. 13.73 401.7 127388.
 0:18:13 0.79 319.36 299.94 -4.72 1652  14.14   400.2 132849. -0.33  1.51  -1.21   3.84  -3.08 0.26 0.33 0.33 -1.00  -1.0     -1. 13.49 400.7 119371.
 0:18:54 0.79 319.36 299.93 -4.72 1652  14.11   401.8 111880. -0.39  1.85  -1.05   3.75  -3.04 0.40 0.36 0.53 -1.00  -1.0     -1. 14.40 400.3 134100.
 0:19:34 0.79 319.36 299.93 -4.72 1652  13.41   401.1 118309.  0.50  1.53  -0.78   3.57  -3.79 0.47 0.36 0.41  0.06 410.7 176807. 13.60 401.3 111211.
