1978/106   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:24 0.42 336.72 253.49 -6.93 1667  37.42   377.7 232911. -2.78  2.36   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.85 381.6 299842.
 0:01:05 0.42 336.72 253.48 -6.92 1667  39.22   380.8 289214. -4.12  3.55   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.77 381.3 245389.
 0:01:45 0.42 336.72 253.48 -6.92 1667  38.33   375.5 268241. -4.00  1.59   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.58 382.5 317686.
 0:02:26 0.42 336.73 253.47 -6.92 1667  37.40   380.0 202551.  0.00  5.59   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.45 383.5 241409.
 0:03:06 0.42 336.73 253.47 -6.92 1667  39.87   382.7 249485.  0.00  2.86   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.13 384.2 294548.
 0:03:47 0.42 336.73 253.46 -6.92 1667  40.34   404.0 226408.-12.41  2.05   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.72 409.8 217780.
 0:04:27 0.42 336.73 253.46 -6.92 1667  40.01   381.6 252944. -3.42 -1.22   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.43 379.5 217289.
 0:05:08 0.42 336.73 253.45 -6.92 1667  41.80   379.0 203386. -6.28 -0.58   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.20 386.8 230144.
 0:05:48 0.42 336.73 253.45 -6.92 1667  43.94   395.0 213079. -8.73 -2.74   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.40 400.1 250388.
 0:06:29 0.42 336.73 253.44 -6.92 1667  40.46   377.2 200176. -6.23  1.65   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.25 384.6 234633.
 0:07:09 0.42 336.74 253.44 -6.92 1667  40.02   388.6 140112.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.26 391.9 160854.
 0:07:50 0.42 336.74 253.43 -6.92 1667  40.35   385.7 163654. -4.69 -0.03   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.81 385.9 144858.
