1976/175   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 2:45:18 0.98 159.35 170.25  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.35   1.01   1.93 0.04 0.00 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:48:00 0.98 159.35 170.22  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.61   1.21   1.69 0.22 0.11 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:50:42 0.98 159.35 170.20  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -5.79   1.01   2.50 0.22 0.18 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:53:24 0.98 159.35 170.17  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.21   0.49   2.45 0.18 0.16 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:56:06 0.98 159.35 170.15  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.57   1.35   2.49 0.16 0.08 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 2:58:48 0.98 159.35 170.12  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.64   1.13   2.24 0.29 0.10 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:01:30 0.98 159.34 170.10  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.80   1.23   2.08 0.16 0.04 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:04:12 0.98 159.34 170.07  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.94   1.39   2.16 0.05 0.15 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:06:54 0.98 159.34 170.05  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.80   1.23   2.32 0.16 0.04 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:09:36 0.98 159.34 170.02  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.89   1.21   2.56 0.00 0.00 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:12:18 0.98 159.34 170.00  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.55   1.58   2.65 0.05 0.15 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:15:00 0.98 159.34 169.97  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.84   1.52   2.24 0.14 0.18 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:17:42 0.98 159.34 169.95  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.14   1.82   2.08 0.15 0.30 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:20:24 0.98 159.34 169.92  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.68   2.10   2.23 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:23:06 0.98 159.34 169.90  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.70   2.48   2.23 0.22 0.10 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:25:48 0.98 159.34 169.87  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.44   2.32   2.31 0.13 0.16 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:28:30 0.98 159.34 169.85  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.48   2.38   2.07 0.11 0.19 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:31:12 0.98 159.34 169.82  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.75   2.44   1.68 0.10 0.20 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:33:54 0.98 159.34 169.79  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.01   2.88   1.52 0.16 0.04 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:36:36 0.98 159.34 169.77  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.48   2.60   1.91 0.00 0.00 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:39:18 0.98 159.34 169.74  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.66   3.14   1.93 0.10 0.22 0.15 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:42:00 0.98 159.34 169.72  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.28   3.20   1.82 0.00 0.00 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:44:42 0.98 159.34 169.69  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.30   3.20   2.34 0.01 0.00 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:47:24 0.98 159.34 169.67  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.12   2.82   2.62 0.10 0.22 0.04 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:50:06 0.98 159.34 169.64  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.25   3.04   2.18 0.05 0.20 0.05 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:52:48 0.98 159.34 169.62  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.80   3.45   1.73 0.31 0.15 0.24 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:55:30 0.98 159.34 169.59  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.40   3.38   1.73 0.10 0.15 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:58:12 0.98 159.33 169.57  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.98   3.30   1.90 0.00 0.00 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:00:54 0.98 159.33 169.54  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.95   3.50   2.14 0.19 0.18 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:03:36 0.98 159.33 169.52  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.37   2.82   2.15 0.12 0.16 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:06:18 0.98 159.33 169.49  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.48   2.57   2.87 0.16 0.16 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:09:00 0.98 159.33 169.47  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -7.86   5.84   2.81 1.25 3.01 0.14 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:11:42 0.98 159.33 169.44  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.56   2.74   3.07 0.20 0.14 0.18 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:14:24 0.98 159.33 169.42  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -6.16   2.73   3.12 0.08 0.12 0.20 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:17:06 0.98 159.33 169.39  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -5.94   2.80   2.56 0.08 0.20 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 4:19:48 0.98 159.33 169.36  0.57 1643  -1.00    -1.0     -1. -1.00 -1.00  -5.54   3.00   2.65 0.08 0.20 0.16 -1.00  -1.0     -1. -1.00  -1.0     -1.
