1977/116   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:02:03 0.30  97.57  19.74  6.10 1653  38.64   422.9 564556.  1.73  0.60  42.87 -11.24  -5.86 0.26 0.36 0.25 11.50 361.7 245635. 29.19 425.6 646018.
 0:04:45 0.30  97.58  19.72  6.10 1653  37.96   429.4 591551.  1.28 -0.65  44.05 -11.30  -3.59 0.16 0.36 0.74 -1.00  -1.0     -1. 28.14 427.5 564543.
 0:07:27 0.30  97.59  19.71  6.10 1653  36.17   429.1 505171.  1.17  0.01  44.11 -10.44  -6.31 0.13 0.31 0.30 -1.00  -1.0     -1. 26.95 425.4 490719.
 0:10:09 0.30  97.61  19.70  6.10 1653  38.19   425.7 592038.  2.15  0.08  44.20 -11.72  -4.79 0.18 0.59 0.74 -1.00  -1.0     -1. 28.31 422.1 576046.
 0:12:51 0.30  97.61  19.68  6.11 1653  37.65   418.1 521764.  1.13  0.02  44.03  -9.12  -7.38 0.16 0.20 0.16 10.77 360.8 235591. 29.00 414.7 511480.
 0:15:33 0.30  97.63  19.68  6.11 1653  38.72   427.5 594617.  2.84  0.10  42.77  -8.80  -7.95 0.07 0.94 0.47 -1.00  -1.0     -1. 30.21 422.8 599055.
 0:18:15 0.30  97.64  19.66  6.11 1653  38.26   438.6 528206.  5.59 -1.16  39.03 -19.62  -5.39 0.23 0.75 0.69 -1.00  -1.0     -1. 28.96 435.2 602147.
 0:20:57 0.30  97.65  19.65  6.11 1653  47.96   414.4 657696.  0.00  0.85  30.71 -15.88  -8.21 4.02 5.06 2.08 -1.00  -1.0     -1. 37.07 412.5 665846.
 0:23:39 0.30  97.66  19.64  6.11 1653  54.15   430.1 463435.  2.58 -1.17  26.97 -23.24  -3.96 3.03 3.21 1.18 -1.00  -1.0     -1. 41.65 424.9 462616.
 0:26:21 0.30  97.68  19.63  6.11 1653  53.01   432.6 387989.  6.76 -1.31  27.25 -23.82  -2.36 1.08 1.40 1.88 -1.00  -1.0     -1. 38.65 423.3 405534.
 0:29:03 0.30  97.69  19.61  6.11 1653  48.02   403.1 493402.  2.37 -0.16  34.91 -20.21  -8.66 0.55 0.39 0.21 -1.00  -1.0     -1. 36.24 398.3 486557.
 0:31:45 0.30  97.70  19.60  6.11 1653  50.84   401.2 535223.  3.58  0.31  35.35 -18.33  -8.39 0.29 0.37 0.41 -1.00  -1.0     -1. 38.97 395.9 528255.
 0:34:27 0.30  97.71  19.59  6.11 1653  53.96   397.2 473434.  5.82  1.82  35.68 -14.49  -9.83 0.20 0.35 0.16 -1.00  -1.0     -1. 40.83 390.4 454472.
 0:37:09 0.30  97.73  19.58  6.11 1653  52.36   398.1 542752.  4.48  1.45  37.23 -13.50 -11.33 0.47 0.31 0.76 -1.00  -1.0     -1. 40.03 390.6 532390.
 0:39:51 0.30  97.74  19.56  6.11 1653  58.05   394.6 469116.  4.15  1.51  36.42 -12.37  -9.01 0.13 0.61 0.86 -1.00  -1.0     -1. 43.98 388.4 469347.
 0:42:33 0.30  97.75  19.55  6.12 1653  56.75   393.1 440666.  4.07  2.00  37.45 -11.49  -9.44 0.30 0.36 0.50 -1.00  -1.0     -1. 43.20 385.4 425542.
 0:45:15 0.30  97.76  19.54  6.12 1653  60.74   386.9 469925.  3.27  1.51  38.14 -11.29  -8.55 0.20 0.13 0.30 -1.00  -1.0     -1. 45.33 382.0 456662.
 0:47:57 0.30  97.77  19.52  6.12 1653  58.89   393.2 450854.  4.73 -0.41  37.60 -13.36  -2.77 0.42 1.09 1.62 -1.00  -1.0     -1. 45.85 390.0 510999.
 0:50:39 0.30  97.79  19.51  6.12 1653  58.27   389.5 476870.  3.87 -1.15  36.42 -14.38  -2.02 1.23 1.32 1.59 -1.00  -1.0     -1. 43.53 384.3 480083.
 0:53:19 0.30  97.80  19.50  6.12 1653  60.67   383.7 442567.  1.90  3.39  38.22  -6.72  -9.31 0.31 0.41 0.41 -1.00  -1.0     -1. 46.97 380.3 432282.
 0:56:01 0.30  97.81  19.49  6.12 1653  50.61   404.7 595501.  0.00  0.00  39.90  -6.86 -10.33 1.48 0.55 0.01 -1.00  -1.0     -1. 38.61 401.2 594653.
 1:04:07 0.30  97.85  19.45  6.12 1653  47.37   387.0 366881.  1.44  1.63  35.98 -10.71  -3.47 0.00 0.00 0.00 -1.00  -1.0     -1. 37.16 388.6 449593.
 1:06:49 0.30  97.86  19.44  6.12 1653  65.97   390.7 510128.  3.35 -0.79  35.05 -13.55  -2.04 0.65 1.70 0.92 23.55 338.4 189437. 49.90 386.8 493106.
