1979/122   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:22 0.31  36.41 324.21  0.22 1681  51.87   386.0 162559. -4.01  1.39  44.19   7.52  -7.57 0.48 0.99 1.56 -1.00  -1.0     -1. 39.42 388.6 154273.
 0:01:02 0.31  36.41 324.21  0.22 1681  52.90   390.9 203513. -4.41  3.58  42.55  11.85  -9.41 1.27 3.18 1.32 -1.00  -1.0     -1. 40.88 394.5 191763.
 0:01:43 0.31  36.41 324.20  0.22 1681  53.73   401.0 176125. -6.75  4.82  40.59  14.54 -12.99 0.74 1.24 1.40 -1.00  -1.0     -1. 42.19 409.6 208379.
 0:02:23 0.31  36.42 324.20  0.22 1681  52.20   401.4 200761. -5.66  5.33  39.46  15.86 -14.76 0.71 2.73 2.93 -1.00  -1.0     -1. 38.97 407.9 179624.
 0:03:04 0.31  36.42 324.20  0.22 1681  53.47   409.4 211929. -9.41  2.76  39.09  18.39 -13.82 1.62 3.64 2.57 -1.00  -1.0     -1. 39.58 418.6 206657.
 0:03:44 0.31  36.42 324.19  0.22 1681  51.88   407.9 188456. -9.63  1.46  37.75  24.25  -6.22 1.97 5.05 4.12 -1.00  -1.0     -1. 39.34 420.3 228341.
 0:04:25 0.31  36.42 324.19  0.22 1681  59.21   421.3 235962. -9.81  5.27  35.51  27.15  -5.82 1.96 2.24 6.05 -1.00  -1.0     -1. 43.04 432.9 213219.
 0:05:05 0.31  36.43 324.19  0.22 1681  52.29   399.7 201330. -8.89  1.99  39.97  20.96  -4.47 2.37 3.97 2.59 -1.00  -1.0     -1. 37.68 410.8 181225.
 0:05:46 0.31  36.43 324.18  0.22 1681  43.87   389.7  98825. -7.02  1.76  43.84  12.92  -3.50 1.20 2.21 5.08 -1.00  -1.0     -1. 33.80 398.6 128655.
 0:06:26 0.31  36.43 324.18  0.22 1681  51.31   388.3 152528. -6.91 -0.15  43.25  14.37   4.28 0.74 2.46 2.89 -1.00  -1.0     -1. 40.56 397.5 185022.
 0:07:07 0.31  36.44 324.17  0.22 1681  47.22   387.5 157839. -5.55 -4.70  43.55  12.05  10.87 0.52 1.40 1.48 -1.00  -1.0     -1. 35.63 393.6 152291.
 0:07:47 0.31  36.44 324.17  0.22 1681  50.99   393.3 196834. -5.64 -4.70  42.57  12.69  12.81 0.95 1.99 2.99 -1.00  -1.0     -1. 37.48 398.2 189762.
 0:08:28 0.31  36.44 324.17  0.22 1681  50.57   391.3 154461.  0.00 -7.23  43.63   4.43  13.67 1.23 2.84 3.31 -1.00  -1.0     -1. 37.24 390.5 153655.
 0:09:08 0.31  36.44 324.16  0.22 1681  48.31   384.0 131504. -2.36 -5.07  44.77   1.70  11.48 0.37 1.61 0.77 -1.00  -1.0     -1. 36.70 386.0 126336.
 0:09:49 0.31  36.44 324.16  0.22 1681  46.57   379.8  99877. -0.83 -4.56  45.36   0.63   9.67 0.42 0.82 1.40  3.57 393.2 200404. 35.24 380.0  97785.
 0:10:29 0.31  36.45 324.16  0.22 1681  46.21   376.2  88761. -0.45 -3.93  44.83  -2.63  10.77 0.89 2.37 2.69  3.36 395.6 280459. 34.84 376.8  85145.
 0:11:10 0.31  36.45 324.16  0.22 1681  47.03   383.5  97772.  2.44 -5.70  42.88  -9.77  13.59 0.73 1.79 1.47 -1.00  -1.0     -1. 35.18 379.5  96372.
 0:11:50 0.31  36.45 324.15  0.22 1681  48.91   378.7  88923.  3.14 -4.38  42.62 -11.29  13.75 0.80 0.80 1.89 -1.00  -1.0     -1. 36.06 375.3  86094.
 0:12:31 0.31  36.46 324.15  0.23 1681  49.78   385.1 101966.  3.70 -5.06  41.95 -13.73  12.40 0.61 2.71 3.57 -1.00  -1.0     -1. 37.37 379.9 101485.
 0:13:11 0.31  36.46 324.14  0.23 1681  47.36   381.0  89774.  4.97 -2.97  42.54 -13.40  12.55 0.49 2.81 3.56 -1.00  -1.0     -1. 35.02 375.2  88884.
 0:13:52 0.31  36.46 324.14  0.23 1681  43.29   381.1  67256.  4.81 -4.32  42.33 -16.44  12.36 1.10 2.72 2.07  4.91 380.2 410332. 33.57 377.5  87897.
 0:14:32 0.31  36.46 324.14  0.23 1681  44.65   383.3  98464.  5.54 -5.27  42.40 -17.87  12.14 0.62 1.48 1.25  3.84 384.7 241179. 33.80 377.2  95125.
 0:15:13 0.31  36.47 324.13  0.23 1681  47.43   384.4 110175.  6.44 -3.95  42.09 -18.39  11.74 0.80 1.99 1.04  4.97 383.9 340581. 35.48 377.8 100332.
 0:15:53 0.31  36.47 324.13  0.23 1681  45.90   380.9  96180.  5.28 -4.78  42.49 -16.30  11.44 1.14 2.69 1.97  4.06 385.2 250599. 36.51 377.3 119576.
 0:16:34 0.31  36.47 324.12  0.23 1681  48.90   384.1 114463.  6.62 -1.46  41.15  -4.47  10.78 1.2413.17 4.81 -1.00  -1.0     -1. 35.93 377.6 102089.
 0:17:14 0.31  36.48 324.12  0.23 1681  51.03   391.9 159382.  0.00 -3.66  41.25  12.54   5.85 1.64 4.38 4.07 -1.00  -1.0     -1. 37.95 389.9 149163.
 0:17:55 0.31  36.48 324.12  0.23 1681  47.62   469.9 187806.  0.00 -0.59  12.25 -39.25  -9.58 6.66 6.87 2.80 -1.00  -1.0     -1. 36.42 466.9 189622.
 0:18:35 0.31  36.48 324.11  0.23 1681  56.32   478.0 233905. 13.40  2.65  16.24 -40.78  -1.90 4.70 1.81 4.66 -1.00  -1.0     -1. 42.79 464.8 260179.
 0:19:16 0.31  36.48 324.11  0.23 1681  62.21   452.8 229201. 11.51  5.41   6.77 -40.00 -15.67 9.51 2.10 5.04  1.53 514.9 282863. 47.14 441.6 257015.
 0:19:56 0.31  36.48 324.11  0.23 1681  64.90   508.1 227652. 13.28  1.69   7.59 -41.16  -9.22 9.51 2.32 8.45 -1.00  -1.0     -1. 48.89 492.8 227356.
 0:20:37 0.31  36.49 324.10  0.23 1681  49.31   415.8 222779.  0.00  0.14  28.54 -35.26   1.91 2.41 2.12 2.03 -1.00  -1.0     -1. 37.83 413.1 217273.
 0:21:17 0.31  36.49 324.10  0.23 1681  50.93   435.9 188056. 12.31 -0.50  25.71 -37.03   5.04 1.90 1.34 3.63 -1.00  -1.0     -1. 39.57 423.8 224365.
 0:21:58 0.31  36.49 324.09  0.23 1681  56.84   448.0 200125. 12.12  1.42  23.67 -38.30  -0.14 2.12 2.90 6.88  1.06 508.7 326210. 40.82 432.7 202525.
 0:22:38 0.31  36.50 324.09  0.23 1681  49.32   421.2 189752.  0.00  0.00  30.11 -25.34  24.20 3.54 2.19 5.82 -1.00  -1.0     -1. 38.91 423.3 225375.
 0:23:19 0.31  36.50 324.09  0.23 1681  51.78   411.5 165067. 10.69 -4.05  34.67 -28.82  12.09 1.15 1.19 3.86 -1.00  -1.0     -1. 37.10 398.4 163794.
 0:23:59 0.31  36.50 324.09  0.23 1681  55.71   423.1 213128.  9.93 -4.89  27.80 -30.25  19.22 4.05 2.33 9.71 -1.00  -1.0     -1. 41.19 416.7 242348.
 0:24:40 0.31  36.50 324.08  0.23 1681  48.11   413.0 169394. 11.00 -5.62  22.27 -31.09  23.21 9.50 3.67 6.82 -1.00  -1.0     -1. 35.21 400.1 166457.
 0:25:20 0.31  36.51 324.08  0.23 1681  47.75   394.9 141685.  6.74 -6.48  35.04 -22.68  19.02 5.25 4.00 1.86 -1.00  -1.0     -1. 35.86 385.6 133430.
