1977/097   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:35 0.34  15.33 188.49 -4.96 1653  29.17   650.6 508215. -2.94  9.43  21.98 -10.03 -21.76 2.86 6.84 2.30 -1.00  -1.0     -1. 22.80 648.9 463162.
 0:01:56 0.34  15.33 188.48 -4.96 1653  29.07   670.7 577134.  2.23  9.56  16.70 -13.78 -24.66 3.64 6.17 3.92  0.66 726.11094184. 23.81 663.7 573028.
 0:03:17 0.34  15.34 188.47 -4.96 1653  26.55   681.5 498963.  4.72  7.94   3.90 -23.42 -19.41 7.6910.05 7.64 -1.00  -1.0     -1. 20.87 680.9 445792.
 0:04:38 0.34  15.34 188.46 -4.96 1653  26.47   657.4 480356. -3.78  9.33  21.14   5.94 -22.02 3.88 8.89 4.87 -1.00  -1.0     -1. 20.93 655.7 474639.
 0:05:59 0.34  15.34 188.46 -4.96 1653  24.69   688.9 547092.  5.26 -5.62  23.02 -13.89  13.08 4.73 2.27 7.25 -1.00  -1.0     -1. 21.34 675.7 525783.
 0:07:20 0.34  15.35 188.45 -4.96 1653  28.86   642.9 504521. -5.07 -5.82  19.28  -7.09  20.67 5.17 4.58 4.77  0.79 739.51439716. 23.43 642.1 505649.
 0:08:41 0.34  15.35 188.44 -4.95 1653  25.16   662.0 410033.  2.20 -6.31  21.55  11.85  13.07 3.40 9.27 8.52 -1.00  -1.0     -1. 19.85 650.2 384991.
 0:10:02 0.34  15.36 188.44 -4.95 1653  28.48   624.9 369460.  0.58  1.65  29.70  -5.64  -3.42 1.59 7.53 5.29  0.65 758.81522877. 22.90 619.3 328273.
 0:11:23 0.34  15.36 188.43 -4.95 1653  28.81   641.2 508497.  3.18  2.85  27.61 -11.30  -8.79 1.82 5.38 2.90  0.63 751.51037428. 22.64 633.4 436726.
 0:12:44 0.34  15.37 188.42 -4.95 1653  28.99   726.9 614193.  0.00  0.21   3.03 -29.89 -14.04 4.45 2.19 5.85 -1.00  -1.0     -1. 23.06 725.0 567934.
 0:14:05 0.34  15.37 188.41 -4.95 1653  30.57   705.4 670794.  3.53  0.00   6.10 -27.48  13.43 2.94 4.26 6.64 -1.00  -1.0     -1. 25.55 700.8 726667.
