1976/103   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:10 0.31  54.10 298.78  0.08 1640 249.38   401.1 110253.  1.05 -1.64  -0.60  -9.23  10.02 0.44 1.83 2.20  4.51 398.1 219635.193.52 400.3 112390.
 0:00:51 0.31  54.10 298.78  0.08 1640 248.71   398.8 108424.  1.20 -1.68  -0.31 -12.70  10.90 0.88 2.70 1.65 -1.00  -1.0     -1.196.99 398.9 127096.
 0:01:31 0.31  54.10 298.77  0.08 1640 241.19   397.8 129026.  1.06 -1.61  -1.67 -15.06  11.67 0.54 1.03 1.13  4.14 397.9 219570.189.26 398.1 114430.
 0:02:12 0.31  54.11 298.77  0.08 1640 239.53   398.8 111565.  1.02 -1.49  -0.26 -16.97  13.73 1.00 1.28 1.38 -1.00  -1.0     -1.193.07 399.1 127271.
 0:02:52 0.31  54.11 298.77  0.08 1640 240.48   401.4 108856.  0.89 -1.63   1.16 -19.19  17.03 0.71 0.99 1.48  4.24 398.4 225989.190.29 400.7 110142.
 0:03:33 0.31  54.11 298.76  0.08 1640 243.67   402.9 131014.  0.00  0.00   0.90 -20.31  17.78 0.95 0.68 0.59 -1.00  -1.0     -1.189.84 401.1 130549.
 0:04:13 0.31  54.11 298.76  0.08 1640 277.29   393.2 122171.  2.99 -1.60 -17.34   5.03  19.89 1.98 2.47 2.53  5.63 399.8 196896.220.99 390.0 123350.
 0:04:54 0.31  54.11 298.75  0.08 1640 259.91   397.3 103346.  1.85 -1.16 -15.94   9.19  19.24 1.16 0.72 1.08  6.12 391.2 225846.204.11 396.2 119241.
 0:05:34 0.31  54.12 298.75  0.08 1640 261.99   393.1 119222.  1.27 -1.80 -15.13   7.18  17.91 3.04 3.44 1.36  5.21 395.7 209720.202.47 391.3 122181.
 0:06:15 0.31  54.12 298.75  0.08 1640 256.83   395.5 109142.  1.63 -1.81 -16.22   5.59  19.07 0.73 0.59 0.51  5.90 390.6 225027.205.13 394.8 124289.
 0:06:55 0.31  54.12 298.75  0.08 1640  -1.00    -1.0     -1. -1.00 -1.00 -16.46   5.41  18.33 0.97 0.66 0.61 -1.00  -1.0     -1.197.65 391.4 127210.
 0:07:36 0.31  54.13 298.74  0.08 1640 246.32   393.5 140148.  1.12 -1.39 -11.11   5.34  21.00 0.73 1.01 1.20 -1.00  -1.0     -1.202.77 396.0 122058.
 0:08:16 0.31  54.13 298.74  0.09 1640 244.55   397.3 135711.  0.68 -1.47  -9.68   4.08  19.28 1.24 1.66 1.37 -1.00  -1.0     -1.202.49 398.4 111289.
 0:08:57 0.31  54.13 298.73  0.09 1640 234.40   398.3 141337.  0.78 -1.34  -3.55   1.85  20.51 2.49 1.30 1.46 -1.00  -1.0     -1.203.05 399.1 120066.
 0:09:37 0.31  54.13 298.73  0.09 1640 240.77   397.2 141386.  0.87 -1.49  -1.96   2.62  19.89 1.61 1.05 1.09 -1.00  -1.0     -1.196.56 398.3 109363.
 0:10:18 0.31  54.14 298.73  0.09 1640 238.78   400.5 135727.  0.00  0.00  -0.61   2.30  19.12 4.47 5.62 2.89 -1.00  -1.0     -1.206.56 402.2 116811.
 0:10:58 0.31  54.14 298.72  0.09 1640 225.84   393.9 125498.  1.06 -1.86  -4.35   6.81  21.61 0.99 0.64 0.55 -1.00  -1.0     -1.189.82 397.5 101881.
 0:11:39 0.31  54.14 298.72  0.09 1640 231.17   396.6 130409.  1.03 -1.66  -1.63   6.72  19.86 1.12 0.64 0.62 -1.00  -1.0     -1.186.38 394.5  96950.
 0:12:19 0.31  54.15 298.72  0.09 1640 248.04   396.2 117422.  1.13 -1.80  -0.75   4.65  18.12 1.95 1.63 1.29 -1.00  -1.0     -1.195.40 396.9 102924.
 0:13:00 0.31  54.15 298.72  0.09 1640 245.27   396.0 129613.  1.13 -1.28   0.94   1.99  19.04 2.01 1.53 1.24 -1.00  -1.0     -1.200.94 396.0  94095.
 0:13:40 0.31  54.15 298.71  0.09 1640 237.34   397.6 123139.  0.89 -0.94   0.05   4.89  18.73 0.66 1.12 1.31 -1.00  -1.0     -1.198.04 398.5 100475.
 0:14:21 0.31  54.15 298.71  0.09 1640 241.61   396.1 136153.  1.25 -1.76  -2.18   2.30  13.79 1.93 6.77 3.58 -1.00  -1.0     -1.206.63 398.0 114654.
 0:15:01 0.31  54.16 298.71  0.09 1640 226.80   395.5 149364.  0.55 -0.91  -3.77  -6.57  15.02 1.08 2.83 3.05 -1.00  -1.0     -1.182.24 397.1 110522.
 0:15:42 0.31  54.16 298.70  0.09 1640 240.20   395.8 134093.  0.98 -1.26  -3.30  -0.97  13.64 1.11 0.97 1.24 -1.00  -1.0     -1.207.82 397.1 118884.
 0:16:22 0.31  54.16 298.70  0.09 1640 251.61   397.2 142104.  1.84 -1.65  -3.09   1.60  12.43 5.59 3.02 3.68 -1.00  -1.0     -1.206.98 400.1 111195.
 0:17:03 0.31  54.17 298.70  0.09 1640 233.21   390.9 133690.  2.07 -2.26 -11.48   6.33   7.11 4.25 2.25 3.88 -1.00  -1.0     -1.197.89 393.5  99201.
 0:17:43 0.31  54.17 298.69  0.09 1640 239.29   403.9 143036.  1.57 -0.90   3.12  -0.15  13.39 0.84 1.18 1.15 -1.00  -1.0     -1.199.99 405.2 109902.
 0:18:24 0.31  54.17 298.69  0.09 1640 239.64   404.4 140041.  1.06 -1.19   5.76  -1.62  12.11 1.09 1.18 0.98 -1.00  -1.0     -1.199.64 406.5 125891.
 0:19:04 0.31  54.17 298.69  0.09 1640 244.69   404.5 134093.  0.89 -1.29   4.14  -1.56  11.99 0.92 1.26 0.79 -1.00  -1.0     -1.204.28 405.2 110350.
 0:19:45 0.31  54.17 298.68  0.09 1640 251.52   404.8 138108.  1.26 -1.38   7.04  -1.87  13.83 2.02 1.53 2.12 -1.00  -1.0     -1.205.39 408.5 111783.
 0:20:25 0.31  54.18 298.68  0.09 1640 246.29   403.7 131777.  1.24 -1.42   8.95  -0.65  16.30 1.16 2.31 1.75 -1.00  -1.0     -1.207.37 406.6 105270.
 0:21:06 0.31  54.18 298.67  0.09 1640 254.58   405.2 122870.  1.27 -1.48   5.22  -0.69  10.77 1.41 2.30 1.28 -1.00  -1.0     -1.211.06 405.9 123201.
 0:21:46 0.31  54.18 298.67  0.09 1640 249.10   404.9 127918.  1.29 -1.49   4.57   3.01   9.82 1.52 2.03 1.69 -1.00  -1.0     -1.207.96 406.4 108888.
 0:22:27 0.31  54.19 298.67  0.09 1640 248.34   405.2 145638.  1.10 -1.79   2.97   2.89   7.44 2.30 1.69 3.31 -1.00  -1.0     -1.211.88 405.6 124656.
 0:23:07 0.31  54.19 298.66  0.09 1640 262.54   403.0 140895.  1.43 -1.96  -1.84   5.50   3.44 2.78 1.52 2.24 -1.00  -1.0     -1.208.80 404.2 112189.
 0:23:48 0.31  54.19 298.66  0.09 1640 261.04   398.0 136006.  1.18 -1.60  -7.47   3.01   5.89 1.12 1.09 0.64 -1.00  -1.0     -1.213.00 400.2 127567.
 0:24:28 0.31  54.19 298.65  0.09 1640 248.96   398.7 132972.  1.34 -1.89 -10.20   4.56   4.93 0.87 1.02 0.79 -1.00  -1.0     -1.208.81 400.0 115658.
 0:25:09 0.31  54.20 298.65  0.10 1640 262.47   397.0 143816.  1.25 -2.07  -9.18   4.33   3.64 1.11 0.86 0.91 -1.00  -1.0     -1.214.20 399.5 129341.
 0:25:49 0.31  54.20 298.65  0.10 1640 255.35   398.5 145320.  1.50 -2.32  -9.92   4.68   3.28 2.23 1.00 0.90 -1.00  -1.0     -1.208.93 399.7 118247.
 0:26:30 0.31  54.20 298.65  0.10 1640 261.29   395.4 144508.  1.62 -2.16 -14.67   3.82   2.74 1.04 0.92 0.61 -1.00  -1.0     -1.211.35 397.9 136542.
 0:27:10 0.31  54.21 298.64  0.10 1640 250.95   397.6 145914.  1.51 -2.07 -15.05   1.80   3.45 0.95 0.58 0.97 -1.00  -1.0     -1.212.74 397.7 134548.
 0:27:51 0.31  54.21 298.64  0.10 1640 266.00   396.1 146986.  1.28 -1.95 -11.92   1.31   4.62 1.48 0.87 1.23 -1.00  -1.0     -1.210.12 399.7 133417.
 0:28:31 0.31  54.21 298.63  0.10 1640 262.71   397.4 141915.  1.40 -1.94 -10.51   2.78   5.40 1.62 1.79 1.20 -1.00  -1.0     -1.209.51 400.4 119192.
 0:29:12 0.31  54.21 298.63  0.10 1640 258.26   398.0 135022.  1.63 -2.11  -9.05   4.40   3.18 1.64 2.19 0.98 -1.00  -1.0     -1.215.12 399.6 130078.
 0:29:52 0.31  54.21 298.63  0.10 1640 259.03   398.1 133836.  1.37 -2.17  -3.07   3.16   7.05 3.94 1.38 3.35 -1.00  -1.0     -1.212.59 400.4 116938.
 0:30:33 0.31  54.22 298.62  0.10 1640 255.92   400.2 128675.  1.30 -1.98  -2.02   5.20   9.02 3.71 2.33 1.34 -1.00  -1.0     -1.216.17 401.1 124783.
 0:31:13 0.31  54.22 298.62  0.10 1640 255.56   399.5 140808.  1.99 -2.12  -6.44   0.62  13.79 1.18 4.86 5.33 -1.00  -1.0     -1.204.29 399.8 115954.
 0:31:54 0.31  54.22 298.61  0.10 1640 242.77   397.6 142230.  1.29 -1.27  -8.16   4.28  12.16 1.44 6.61 5.95 -1.00  -1.0     -1.206.32 400.7 129932.
 0:32:34 0.31  54.23 298.61  0.10 1640 268.22   396.2 125654.  2.12 -2.04  -4.81  11.35   7.74 2.19 0.97 2.54 -1.00  -1.0     -1.207.29 398.9 108648.
 0:33:15 0.31  54.23 298.61  0.10 1640 238.87   402.2 124435.  1.87 -1.88  -3.42   8.14   9.95 1.36 1.24 1.38 -1.00  -1.0     -1.213.25 401.9 117727.
 0:33:55 0.31  54.23 298.60  0.10 1640 279.85   400.0 130091.  1.49 -1.76  -2.25   6.96   9.30 2.76 1.22 1.74 -1.00  -1.0     -1.214.49 403.5 106348.
 0:34:36 0.31  54.23 298.60  0.10 1640 246.19   399.9 121863.  1.23 -1.85  -3.86   4.85  10.11 2.63 1.83 1.84 -1.00  -1.0     -1.219.97 400.5 124893.
 0:35:16 0.31  54.24 298.60  0.10 1640 249.36   400.3 129172.  1.48 -1.96  -4.68   5.46   9.20 3.48 1.31 1.13 -1.00  -1.0     -1.212.04 401.0 110152.
 0:35:57 0.31  54.24 298.59  0.10 1640 248.33   400.7 119079.  1.34 -1.46  -5.73   4.03   9.47 3.02 1.85 1.41 -1.00  -1.0     -1.211.05 401.0 117539.
 0:36:37 0.31  54.24 298.59  0.10 1640 270.37   396.7 135246.  1.71 -2.04  -8.22   6.37   7.25 1.28 1.44 1.42 -1.00  -1.0     -1.209.50 397.9 111461.
