1984/185   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 3:22:02 0.57 227.79  59.21 -6.92 1750  35.36   415.1 208642. -0.68  1.64   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.54 409.6 178564.
 4:05:14 0.57 227.82  58.85 -6.92 1750  38.81   455.5 170492.  4.43 -3.88   0.00   0.00   0.00 0.00 0.00 0.00  1.49 476.9 383318. 37.97 451.7 179195.
 4:48:26 0.57 227.86  58.48 -6.92 1750  40.56   458.5 154139.  3.19 -1.87   0.00   0.00   0.00 0.00 0.00 0.00  1.62 458.3 375652. 42.08 457.4 167711.
 5:31:38 0.56 227.89  58.12 -6.92 1750  35.55   443.4 142445.  2.55 -3.13   0.00   0.00   0.00 0.00 0.00 0.00  1.79 460.2 558046. 37.02 441.6 164979.
12:00:26 0.56 228.21  54.86 -6.94 1750  37.63   438.3 259214.  0.31  0.66   0.00   0.00   0.00 0.00 0.00 0.00  2.01 470.9 579083. 37.70 437.5 263057.
12:43:38 0.56 228.25  54.51 -6.95 1750  37.15   432.3 261670. -1.88  1.65   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.46 435.9 294190.
13:26:50 0.56 228.28  54.14 -6.95 1750  36.79   431.1 210776.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.47 432.4 243011.
14:48:18 0.56 228.35  53.46 -6.95 1750  40.48   439.4 242634. -4.79  2.42   0.00   0.00   0.00 0.00 0.00 0.00  1.77 473.7 392037. 41.54 443.6 263902.
15:33:43 0.56 228.39  53.08 -6.96 1750  34.47   485.9 254283.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
15:35:04 0.56 228.39  53.07 -6.96 1750  33.80   473.2 233899.  1.15 -1.22   0.00   0.00   0.00 0.00 0.00 0.00  1.95 489.3 454511. 34.21 473.9 277805.
15:36:25 0.56 228.39  53.06 -6.96 1750  38.92   481.2 204477.  2.00 -3.06   0.00   0.00   0.00 0.00 0.00 0.00  1.72 506.2 447430. 38.32 476.0 210042.
