1975/268   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:31 0.32 280.70 280.57  3.19 1633  74.89   347.9 211517.  4.86 -3.63 -10.54  30.49 -10.47 1.61 0.84 0.76 -1.00  -1.0     -1. 58.35 338.9 147474.
 0:01:11 0.32 280.70 280.57  3.19 1633  83.11   350.5 186218.  8.23 -2.75  -8.74  31.04 -11.35 1.45 1.81 1.38 -1.00  -1.0     -1. 55.99 345.0 152314.
 0:01:52 0.32 280.70 280.56  3.19 1633  69.10   355.8 187277.  4.07 -2.82  -7.21  31.01 -12.69 1.43 1.20 0.61 -1.00  -1.0     -1. 58.50 345.2 139473.
 0:02:32 0.32 280.71 280.56  3.19 1633  70.44   354.7 158671.  5.85 -4.00  -4.45  32.03 -11.98 1.85 1.90 1.36 -1.00  -1.0     -1. 57.08 348.3 137946.
 0:03:13 0.32 280.71 280.55  3.19 1633  73.41   350.6 173273.  3.77 -3.65  -3.34  33.01  -9.95 1.13 1.80 1.25 -1.00  -1.0     -1. 57.50 343.6 133534.
 0:03:53 0.32 280.71 280.55  3.19 1633  73.96   351.8 177684.  5.86 -3.27  -4.19  30.88 -13.47 1.31 1.08 0.77 -1.00  -1.0     -1. 59.23 344.9 135841.
 0:04:34 0.32 280.71 280.55  3.19 1633  71.74   347.0 140158.  3.62 -3.31  -6.47  30.11 -14.44 1.44 1.99 1.99 -1.00  -1.0     -1. 61.78 339.5 138699.
 0:05:14 0.32 280.72 280.54  3.19 1633  80.68   349.2 135860.  3.48 -3.33  -6.13  29.42 -14.12 1.99 2.98 2.68 -1.00  -1.0     -1. 66.84 344.6 145826.
 0:05:55 0.32 280.72 280.54  3.19 1633  71.08   348.2 148377.  4.49 -2.44  -7.58  31.02 -10.23 1.53 1.07 0.54 -1.00  -1.0     -1. 60.37 338.7 140356.
 0:06:35 0.32 280.72 280.54  3.19 1633  70.01   352.6 150433.  5.33 -0.81  -9.03  31.45  -9.75 1.88 2.31 3.04 -1.00  -1.0     -1. 58.44 343.5 147155.
 0:07:16 0.32 280.73 280.53  3.19 1633  69.13   347.6 135906.  3.07 -3.38 -10.08  31.16 -12.03 1.95 1.19 0.81 -1.00  -1.0     -1. 59.58 340.9 132443.
 0:07:56 0.32 280.73 280.53  3.19 1633  73.36   344.1 142760.  4.13 -2.76  -9.95  31.58 -11.45 1.07 0.65 0.76 -1.00  -1.0     -1. 62.71 338.2 163017.
 0:08:37 0.32 280.73 280.53  3.19 1633  65.20   343.5 151180. -0.01 -2.06  -8.79  33.08 -13.30 1.88 1.38 1.38 -1.00  -1.0     -1. 52.62 339.8 142805.
 0:09:17 0.32 280.73 280.52  3.19 1633  69.17   344.0 140756.  3.05 -3.08 -10.47  32.62 -12.87 1.48 1.10 1.08 -1.00  -1.0     -1. 59.35 340.4 146304.
 0:09:58 0.32 280.73 280.52  3.19 1633  66.32   342.1 129129.  2.21 -3.00  -8.17  31.54 -13.71 2.29 1.49 0.96 -1.00  -1.0     -1. 56.43 334.5 127866.
 0:10:38 0.32 280.74 280.51  3.20 1633  78.04   348.6 136325.  2.54 -4.61  -6.12  29.92 -14.71 3.95 2.74 2.80 -1.00  -1.0     -1. 68.06 346.4 138722.
 0:11:19 0.32 280.74 280.51  3.20 1633  68.73   346.1 144004.  1.78 -3.39  -7.83  31.15 -13.15 1.36 2.03 1.34 -1.00  -1.0     -1. 57.16 340.3 135974.
 0:11:59 0.32 280.74 280.51  3.20 1633  71.08   343.0 150858.  1.36 -4.61  -8.28  26.73 -18.66 0.87 4.80 5.24 -1.00  -1.0     -1. 60.83 343.2 151570.
 0:12:40 0.32 280.75 280.50  3.20 1633  72.65   343.9 145365.  1.26 -6.15 -10.04  24.58 -20.41 1.58 2.51 2.95 -1.00  -1.0     -1. 60.16 338.5 141477.
 0:13:20 0.32 280.75 280.50  3.20 1633  76.83   342.4 145407.  3.62 -3.92  -9.62  28.85 -15.06 0.64 1.35 1.23 -1.00  -1.0     -1. 64.74 337.0 163300.
 0:14:01 0.32 280.75 280.50  3.20 1633  74.74   342.7 168588.  4.30 -2.81  -9.90  29.44  -8.88 2.67 3.32 4.88 -1.00  -1.0     -1. 59.70 336.3 149643.
 0:14:41 0.32 280.75 280.49  3.20 1633  70.56   341.0 187680.  1.82 -5.51 -12.17  24.59 -17.47 3.22 2.03 1.17 -1.00  -1.0     -1. 59.53 335.5 185571.
 0:15:22 0.32 280.76 280.49  3.20 1633  -1.00    -1.0     -1. -1.00 -1.00  -7.48  25.41 -18.38 0.86 1.08 1.01 -1.00  -1.0     -1. 59.32 337.0 139495.
 0:16:02 0.32 280.76 280.49  3.20 1633  -1.00    -1.0     -1. -1.00 -1.00 -11.59  20.58 -22.01 4.87 4.65 5.02 -1.00  -1.0     -1. 54.28 339.9 171187.
 0:16:43 0.32 280.76 280.48  3.20 1633  -1.00    -1.0     -1. -1.00 -1.00 -14.21  13.53 -23.50 5.61 6.05 4.28 -1.00  -1.0     -1. 57.52 339.1 193793.
 0:17:23 0.32 280.77 280.48  3.20 1633  55.13   353.6 174832. -0.51 -4.46 -13.91  19.01 -21.11 6.49 1.43 1.55 -1.00  -1.0     -1. 52.24 341.6 160864.
 0:18:04 0.32 280.77 280.48  3.20 1633  75.52   346.9 228575.  1.15 -6.25 -10.14  19.57 -21.62 4.50 5.64 3.13 -1.00  -1.0     -1. 65.99 345.9 147451.
 0:18:44 0.32 280.77 280.47  3.20 1633  77.14   332.0 298543.  1.66  4.62 -26.97  22.00   7.27 2.31 3.50 1.79 -1.00  -1.0     -1. 57.98 322.0 257541.
 0:19:25 0.32 280.77 280.47  3.20 1633  67.35   336.7 307298.  1.28  0.60 -26.65  23.77   7.36 1.50 1.01 1.56 -1.00  -1.0     -1. 50.98 331.5 248601.
 0:20:05 0.32 280.78 280.47  3.20 1633  80.75   332.2 306466.  4.10 -3.98 -20.80  23.85  -8.81 1.70 3.01 1.91 -1.00  -1.0     -1. 57.98 322.8 245915.
 0:20:46 0.32 280.78 280.46  3.20 1633  75.83   337.8 241331.  3.74 -3.39 -16.63  27.57  -9.49 1.39 1.33 1.39 -1.00  -1.0     -1. 63.93 332.0 228376.
 0:21:26 0.32 280.78 280.46  3.20 1633  73.19   334.9 262946.  5.61 -3.32 -18.49  26.45  -9.22 1.13 0.83 0.81 -1.00  -1.0     -1. 60.39 330.9 202239.
 0:22:07 0.32 280.79 280.46  3.20 1633  73.84   340.3 270340.  4.46 -2.42 -18.67  27.53  -5.79 1.52 1.16 1.15 -1.00  -1.0     -1. 54.75 335.4 218352.
 0:22:47 0.32 280.79 280.45  3.20 1633  76.59   341.4 266692.  6.06 -1.11 -17.66  28.03  -5.53 1.20 1.26 1.46 -1.00  -1.0     -1. 61.32 332.6 199325.
 0:23:28 0.32 280.79 280.45  3.20 1633  80.10   343.3 205169.  5.36 -2.38 -10.63  29.03  -9.41 6.03 1.81 2.21 -1.00  -1.0     -1. 70.60 340.3 159730.
 0:24:08 0.32 280.79 280.45  3.20 1633  78.86   339.5 275248.  5.16 -2.60 -16.73  28.36  -6.24 1.50 1.12 0.80 -1.00  -1.0     -1. 60.39 333.6 190876.
