1976/033   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:19:22 0.86 334.81  62.20 -3.72 1637  -1.00    -1.0     -1. -1.00 -1.00   6.96   0.66   1.60 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 0:20:38 0.86 334.82  62.20 -3.75 1637   7.48   457.4 129890. -2.66  2.07   0.00   0.00   0.00 0.00 0.00 0.00  0.35 465.3 345922.  7.40 453.5 117217.
 0:37:27 0.86 334.82  62.05 -3.75 1637  -1.00    -1.0     -1. -1.00 -1.00   5.93   2.90   1.56 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:45:39 0.86 334.82  61.42 -3.76 1637   8.61   473.3  96859.  1.25  1.42   2.22  -6.74   0.02 0.73 0.65 0.44  0.33 484.1 451263.  8.36 473.4  74708.
 1:45:59 0.86 334.82  61.41 -3.76 1637   8.57   467.7  80084.  0.80  2.64   2.74  -6.57   0.01 0.45 0.35 0.41  0.42 470.4 351769. -1.00  -1.0     -1.
 1:46:40 0.86 334.82  61.41 -3.76 1637   7.85   464.4  75689.  1.66  1.43   3.85  -5.89   0.40 0.25 0.25 0.30  0.39 471.0 285215.  7.29 465.4  65151.
 1:47:21 0.86 334.82  61.40 -3.76 1637   7.92   461.5  77326.  1.23  1.43   3.58  -6.01   0.99 0.37 0.31 0.30  0.51 466.9 380057.  7.82 457.0  73928.
 1:48:02 0.86 334.80  61.38 -3.73 1637  -1.00    -1.0     -1. -1.00 -1.00   3.45  -6.08   0.87 0.35 0.35 0.41 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:48:48 0.86 334.82  61.39 -3.76 1637   7.84   463.7  77096.  1.16  0.57   3.84  -5.77   1.31 0.44 0.24 0.29  0.41 469.8 395013.  7.87 463.9  88352.
 1:49:08 0.86 334.82  61.38 -3.76 1637  -1.00    -1.0     -1. -1.00 -1.00   4.13  -5.60   1.22 0.30 0.23 0.29 -1.00  -1.0     -1.  7.86 463.9  88196.
 1:49:28 0.86 334.80  61.36 -3.73 1637  -1.00    -1.0     -1. -1.00 -1.00   4.46  -5.27   1.22 0.37 0.38 0.34 -1.00  -1.0     -1. -1.00  -1.0     -1.
 1:50:03 0.86 334.82  61.38 -3.76 1637   7.37   458.7  84427.  0.00  0.00   4.99  -4.86   1.00 0.41 0.51 0.38  0.38 469.4 335826.  7.50 454.8  80627.
 1:50:23 0.86 334.82  61.37 -3.76 1637   7.39   459.2  84229.  0.91  0.57   5.21  -4.69   0.94 0.33 0.46 0.33  0.37 469.9 333513.  7.50 454.8  80614.
 1:50:44 0.86 334.82  61.37 -3.76 1637   7.53   457.2  92701.  0.62  0.66   5.18  -4.66   0.88 0.46 0.43 0.44  0.40 465.2 306680.  6.94 457.2  84005.
 1:51:24 0.86 334.82  61.36 -3.76 1637   7.67   460.0  84259.  0.73  0.61   4.61  -5.10   1.27 0.63 0.60 0.51  0.38 466.4 455564.  8.08 458.8  98240.
 1:51:44 0.86 334.82  61.36 -3.76 1637   6.98   476.3  91350.  0.00  0.00   4.26  -5.41   1.30 0.62 0.47 0.51  0.36 487.2 357512.  7.22 472.8  86851.
 1:53:05 0.86 334.82  61.35 -3.76 1637   6.96   461.4  79821.  0.83  0.34   3.14  -6.09   1.79 0.34 0.31 0.35  0.38 466.5 424353.  7.01 459.4  73782.
 1:57:08 0.86 334.82  61.31 -3.76 1637   7.26   467.4  89567.  0.00  0.05   1.99  -6.46   2.01 1.07 0.86 1.01  0.34 476.9 405616.  7.19 463.8  75358.
 1:58:29 0.86 334.82  61.30 -3.76 1637   7.44   464.7  67539.  0.84  0.43   1.73  -6.84   2.15 0.48 0.23 0.32  0.29 467.3 405356.  7.23 459.6  66515.
 1:59:50 0.86 334.82  61.29 -3.76 1637   6.65   465.1  84353.  0.00  0.69   1.89  -6.84   2.31 0.22 0.17 0.24  0.29 480.4 373157.  6.68 464.3  80955.
 2:01:11 0.86 334.81  61.27 -3.76 1637   6.65   462.1  79990.  0.37  0.29   2.37  -6.55   2.44 0.38 0.26 0.31  0.26 465.6 477770.  6.65 461.4  91100.
 2:02:32 0.86 334.81  61.26 -3.76 1637   6.73   459.9  90271.  0.00  0.00   2.83  -6.45   2.28 0.23 0.25 0.26  0.33 467.9 304355.  6.56 458.6  72882.
