1979/138   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:13 0.32  45.05 121.28  3.13 1681 141.09   276.0 147045. -1.03  4.26 -33.17   0.93  13.64 1.18 0.95 3.09 -1.00  -1.0     -1.106.26 267.8  63056.
 0:00:53 0.32  45.05 121.28  3.13 1681 130.24   268.1  64154. -0.85  4.69 -34.62  -3.63  14.49 0.09 0.17 0.17 20.64 256.8 107836.125.35 276.6 155510.
 0:01:34 0.32  45.06 121.27  3.13 1681 138.17   268.1  78915. -0.48  4.03   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.111.51 266.8  67548.
 0:02:14 0.32  45.06 121.27  3.13 1681 135.65   276.9 135282. -0.43  3.74   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.116.43 277.8 172373.
 0:02:55 0.32  45.06 121.27  3.13 1681 147.90   275.0 152158. -0.94  2.83   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.123.22 276.1 148474.
 0:03:35 0.32  45.06 121.26  3.13 1681 148.47   275.0 138433. -0.78  3.71   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.128.20 277.0 171113.
 0:04:16 0.32  45.07 121.26  3.13 1681 130.67   278.8 158096. -1.00  4.43   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.107.81 278.4 144329.
 0:04:56 0.32  45.07 121.26  3.13 1681 132.76   277.4 138004. -1.22  4.09   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.108.01 279.6 171866.
 0:05:37 0.32  45.07 121.25  3.13 1681 130.83   279.1 157729. -2.06  4.39   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.108.08 280.2 147113.
 0:06:17 0.32  45.08 121.25  3.13 1681 130.78   277.5 137192. -2.27  4.23 -34.49  -3.99  14.83 0.13 0.27 0.33 -1.00  -1.0     -1.112.21 280.9 168056.
 0:06:58 0.32  45.08 121.24  3.13 1681 134.11   278.7 153642. -2.09  4.24 -34.85  -3.69  14.21 0.34 0.51 0.64 -1.00  -1.0     -1.110.14 279.3 143306.
 0:07:38 0.32  45.08 121.24  3.13 1681 130.05   277.0 134993. -2.08  4.38 -34.92  -2.58  13.82 0.28 0.68 0.49 -1.00  -1.0     -1.112.68 280.7 167377.
 0:08:19 0.32  45.08 121.24  3.13 1681 134.60   279.0 153782. -1.71  3.74 -34.86  -2.36  13.15 0.38 0.66 0.59 -1.00  -1.0     -1.111.00 279.6 148351.
